Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
0.0437, 2040-2059, csiro_mk3_6_0, Annual Anomaly, DOM
0.59963, 2040-2059, gfdl_cm3, Annual Anomaly, DOM
0.29206, 2040-2059, gfdl_esm2g, Annual Anomaly, DOM
0.15844, 2040-2059, gfdl_esm2m, Annual Anomaly, DOM
0.14852, 2040-2059, inmcm4, Annual Anomaly, DOM
-0.047, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, DOM
0.88497, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, DOM
0.2848, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, DOM
0.28288, 2040-2059, miroc5, Annual Anomaly, DOM
0.4997, 2040-2059, miroc_esm_chem, Annual Anomaly, DOM
0.03526, 2040-2059, miroc_esm, Annual Anomaly, DOM
0.35724, 2040-2059, mpi_esm_mr, Annual Anomaly, DOM
0.73829, 2040-2059, mri_cgcm3, Annual Anomaly, DOM
0.02545, 2040-2059, mri_esm1, Annual Anomaly, DOM
0.92499, 2040-2059, noresm1_m, Annual Anomaly, DOM
0.34417, 2040-2059, access1_3, Annual Anomaly, ECU
0.02881, 2040-2059, bcc_csm1_1_m, Annual Anomaly, ECU
-0.0078, 2040-2059, bcc_csm1_1, Annual Anomaly, ECU
0.41463, 2040-2059, bnu_esm, Annual Anomaly, ECU
0.43255, 2040-2059, canesm2, Annual Anomaly, ECU
0.14007, 2040-2059, ccsm4, Annual Anomaly, ECU
0.138, 2040-2059, cesm1_bgc, Annual Anomaly, ECU
0.22625, 2040-2059, cesm1_cam5, Annual Anomaly, ECU
0.2466, 2040-2059, cmcc_cesm, Annual Anomaly, ECU
0.01167, 2040-2059, cmcc_cm, Annual Anomaly, ECU
-0.0221, 2040-2059, cmcc_cms, Annual Anomaly, ECU
0.05975, 2040-2059, cnrm_cm5, Annual Anomaly, ECU
-0.0021, 2040-2059, csiro_mk3_6_0, Annual Anomaly, ECU
0.58178, 2040-2059, gfdl_cm3, Annual Anomaly, ECU
-0.0147, 2040-2059, gfdl_esm2g, Annual Anomaly, ECU
0.00243, 2040-2059, gfdl_esm2m, Annual Anomaly, ECU
-0.0133, 2040-2059, inmcm4, Annual Anomaly, ECU
0.11358, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, ECU
-0.0325, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, ECU
0.07258, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, ECU
0.02397, 2040-2059, miroc5, Annual Anomaly, ECU
0.22261, 2040-2059, miroc_esm_chem, Annual Anomaly, ECU
0.53813, 2040-2059, miroc_esm, Annual Anomaly, ECU
-0.0591, 2040-2059, mpi_esm_mr, Annual Anomaly, ECU
0.05067, 2040-2059, mri_cgcm3, Annual Anomaly, ECU
0.00274, 2040-2059, mri_esm1, Annual Anomaly, ECU
-0.0298, 2040-2059, noresm1_m, Annual Anomaly, ECU
0.93723, 2040-2059, access1_3, Annual Anomaly, EGY
0.87635, 2040-2059, bcc_csm1_1_m, Annual Anomaly, EGY
0.84826, 2040-2059, bcc_csm1_1, Annual Anomaly, EGY
0.225, 2040-2059, bnu_esm, Annual Anomaly, EGY
0.84986, 2040-2059, canesm2, Annual Anomaly, EGY
0.65581, 2040-2059, ccsm4, Annual Anomaly, EGY
0.58388, 2040-2059, cesm1_bgc, Annual Anomaly, EGY
0.59274, 2040-2059, cesm1_cam5, Annual Anomaly, EGY
0.85225, 2040-2059, cmcc_cesm, Annual Anomaly, EGY
0.89478, 2040-2059, cmcc_cm, Annual Anomaly, EGY
0.9091, 2040-2059, cmcc_cms, Annual Anomaly, EGY
0.67333, 2040-2059, cnrm_cm5, Annual Anomaly, EGY
0.45881, 2040-2059, csiro_mk3_6_0, Annual Anomaly, EGY
0.87406, 2040-2059, gfdl_cm3, Annual Anomaly, EGY
0.67427, 2040-2059, gfdl_esm2g, Annual Anomaly, EGY
0.56454, 2040-2059, gfdl_esm2m, Annual Anomaly, EGY
0.4276, 2040-2059, inmcm4, Annual Anomaly, EGY
0.86864, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, EGY
0.84488, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, EGY
0.70843, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, EGY
0.81291, 2040-2059, miroc5, Annual Anomaly, EGY
0.63766, 2040-2059, miroc_esm_chem, Annual Anomaly, EGY
0.65705, 2040-2059, miroc_esm, Annual Anomaly, EGY
0.78689, 2040-2059, mpi_esm_mr, Annual Anomaly, EGY
0.73621, 2040-2059, mri_cgcm3, Annual Anomaly, EGY
0.74072, 2040-2059, mri_esm1, Annual Anomaly, EGY
0.71133, 2040-2059, noresm1_m, Annual Anomaly, EGY
0.47997, 2040-2059, access1_3, Annual Anomaly, SLV
0.80534, 2040-2059, bcc_csm1_1_m, Annual Anomaly, SLV
0.21048, 2040-2059, bcc_csm1_1, Annual Anomaly, SLV
0.65698, 2040-2059, bnu_esm, Annual Anomaly, SLV
0.52162, 2040-2059, canesm2, Annual Anomaly, SLV
0.40806, 2040-2059, ccsm4, Annual Anomaly, SLV
0.59425, 2040-2059, cesm1_bgc, Annual Anomaly, SLV
0.38726, 2040-2059, cesm1_cam5, Annual Anomaly, SLV
0.52588, 2040-2059, cmcc_cesm, Annual Anomaly, SLV
0.06054, 2040-2059, cmcc_cm, Annual Anomaly, SLV
0.2286, 2040-2059, cmcc_cms, Annual Anomaly, SLV
0.31954, 2040-2059, cnrm_cm5, Annual Anomaly, SLV
0.39137, 2040-2059, csiro_mk3_6_0, Annual Anomaly, SLV
0.45242, 2040-2059, gfdl_cm3, Annual Anomaly, SLV
0.09154, 2040-2059, gfdl_esm2g, Annual Anomaly, SLV
0.62827, 2040-2059, inmcm4, Annual Anomaly, SLV
0.72462, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, SLV
0.93244, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, SLV
0.48782, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, SLV
0.08826, 2040-2059, miroc5, Annual Anomaly, SLV
0.28528, 2040-2059, miroc_esm_chem, Annual Anomaly, SLV
0.15884, 2040-2059, miroc_esm, Annual Anomaly, SLV
0.00496, 2040-2059, mpi_esm_mr, Annual Anomaly, SLV
0.11283, 2040-2059, mri_cgcm3, Annual Anomaly, SLV
-0.0277, 2040-2059, mri_esm1, Annual Anomaly, SLV
0.62937, 2040-2059, noresm1_m, Annual Anomaly, SLV
-0.0257, 2040-2059, access1_3, Annual Anomaly, GNQ
0.24932, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GNQ
0.21354, 2040-2059, bcc_csm1_1, Annual Anomaly, GNQ
0.05168, 2040-2059, bnu_esm, Annual Anomaly, GNQ
0.36714, 2040-2059, canesm2, Annual Anomaly, GNQ
-0.0163, 2040-2059, ccsm4, Annual Anomaly, GNQ
0.05952, 2040-2059, cesm1_bgc, Annual Anomaly, GNQ
-0.0408, 2040-2059, cesm1_cam5, Annual Anomaly, GNQ
-0.024, 2040-2059, cmcc_cesm, Annual Anomaly, GNQ
0.10144, 2040-2059, cmcc_cm, Annual Anomaly, GNQ
0.08142, 2040-2059, cmcc_cms, Annual Anomaly, GNQ
-0.0407, 2040-2059, cnrm_cm5, Annual Anomaly, GNQ
0.07383, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GNQ
-0.0389, 2040-2059, gfdl_cm3, Annual Anomaly, GNQ
-0.0792, 2040-2059, gfdl_esm2g, Annual Anomaly, GNQ
0.16948, 2040-2059, gfdl_esm2m, Annual Anomaly, GNQ
0.33532, 2040-2059, inmcm4, Annual Anomaly, GNQ
0.15065, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GNQ
-0.0269, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GNQ
-0.0578, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, GNQ
-0.0112, 2040-2059, miroc5, Annual Anomaly, GNQ
0.63328, 2040-2059, miroc_esm_chem, Annual Anomaly, GNQ
0.4695, 2040-2059, miroc_esm, Annual Anomaly, GNQ
-0.0357, 2040-2059, mpi_esm_mr, Annual Anomaly, GNQ
-0.0158, 2040-2059, mri_cgcm3, Annual Anomaly, GNQ
-0.0111, 2040-2059, mri_esm1, Annual Anomaly, GNQ
-0.0511, 2040-2059, noresm1_m, Annual Anomaly, GNQ
0.33307, 2040-2059, access1_3, Annual Anomaly, ERI
0.32635, 2040-2059, bcc_csm1_1_m, Annual Anomaly, ERI
0.52817, 2040-2059, bcc_csm1_1, Annual Anomaly, ERI
0.04796, 2040-2059, bnu_esm, Annual Anomaly, ERI
0.12214, 2040-2059, canesm2, Annual Anomaly, ERI
-0.0114, 2040-2059, ccsm4, Annual Anomaly, ERI
0.2242, 2040-2059, cesm1_bgc, Annual Anomaly, ERI
0.33629, 2040-2059, cesm1_cam5, Annual Anomaly, ERI
0.38301, 2040-2059, cmcc_cesm, Annual Anomaly, ERI
0.28332, 2040-2059, cmcc_cm, Annual Anomaly, ERI
0.47644, 2040-2059, cmcc_cms, Annual Anomaly, ERI
0.15053, 2040-2059, cnrm_cm5, Annual Anomaly, ERI
0.33875, 2040-2059, csiro_mk3_6_0, Annual Anomaly, ERI
0.34418, 2040-2059, gfdl_cm3, Annual Anomaly, ERI
0.18805, 2040-2059, gfdl_esm2g, Annual Anomaly, ERI
0.53101, 2040-2059, gfdl_esm2m, Annual Anomaly, ERI
-0.0293, 2040-2059, inmcm4, Annual Anomaly, ERI
0.55505, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, ERI
0.60816, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, ERI
0.12309, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, ERI
-0.0131, 2040-2059, miroc5, Annual Anomaly, ERI
-0.0897, 2040-2059, miroc_esm_chem, Annual Anomaly, ERI
-0.0068, 2040-2059, miroc_esm, Annual Anomaly, ERI
0.45222, 2040-2059, mpi_esm_mr, Annual Anomaly, ERI
0.39356, 2040-2059, mri_cgcm3, Annual Anomaly, ERI
0.39333, 2040-2059, mri_esm1, Annual Anomaly, ERI
0.11431, 2040-2059, noresm1_m, Annual Anomaly, ERI
0.15331, 2040-2059, access1_3, Annual Anomaly, EST
-0.0505, 2040-2059, bcc_csm1_1_m, Annual Anomaly, EST
0.04192, 2040-2059, bcc_csm1_1, Annual Anomaly, EST
0.06692, 2040-2059, bnu_esm, Annual Anomaly, EST
0.02556, 2040-2059, canesm2, Annual Anomaly, EST
0.30642, 2040-2059, ccsm4, Annual Anomaly, EST
0.34563, 2040-2059, cesm1_bgc, Annual Anomaly, EST
0.22276, 2040-2059, cesm1_cam5, Annual Anomaly, EST
-0.0635, 2040-2059, cmcc_cesm, Annual Anomaly, EST
0.10089, 2040-2059, cmcc_cm, Annual Anomaly, EST
-0.022, 2040-2059, cmcc_cms, Annual Anomaly, EST
0.07219, 2040-2059, cnrm_cm5, Annual Anomaly, EST
0.15704, 2040-2059, csiro_mk3_6_0, Annual Anomaly, EST
-4.0E-4, 2040-2059, gfdl_cm3, Annual Anomaly, EST
0.0148, 2040-2059, gfdl_esm2g, Annual Anomaly, EST
-9.0E-4, 2040-2059, gfdl_esm2m, Annual Anomaly, EST
1.4E-4, 2040-2059, inmcm4, Annual Anomaly, EST
0.35312, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, EST
0.2541, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, EST
-0.0053, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, EST
0.55167, 2040-2059, miroc5, Annual Anomaly, EST
0.05274, 2040-2059, miroc_esm_chem, Annual Anomaly, EST
-0.0912, 2040-2059, miroc_esm, Annual Anomaly, EST
0.27266, 2040-2059, mpi_esm_mr, Annual Anomaly, EST
3.1E-4, 2040-2059, mri_cgcm3, Annual Anomaly, EST
0.00133, 2040-2059, mri_esm1, Annual Anomaly, EST
0.09209, 2040-2059, noresm1_m, Annual Anomaly, EST
0.18756, 2040-2059, access1_3, Annual Anomaly, ETH
0.1756, 2040-2059, bcc_csm1_1_m, Annual Anomaly, ETH
0.24476, 2040-2059, bcc_csm1_1, Annual Anomaly, ETH
-0.0176, 2040-2059, bnu_esm, Annual Anomaly, ETH
-0.0068, 2040-2059, canesm2, Annual Anomaly, ETH
0.00277, 2040-2059, ccsm4, Annual Anomaly, ETH
0.11728, 2040-2059, cesm1_bgc, Annual Anomaly, ETH
0.08364, 2040-2059, cesm1_cam5, Annual Anomaly, ETH
0.16512, 2040-2059, cmcc_cesm, Annual Anomaly, ETH
0.07792, 2040-2059, cmcc_cm, Annual Anomaly, ETH
0.34575, 2040-2059, cmcc_cms, Annual Anomaly, ETH
0.08048, 2040-2059, cnrm_cm5, Annual Anomaly, ETH
0.26494, 2040-2059, csiro_mk3_6_0, Annual Anomaly, ETH
0.2494, 2040-2059, gfdl_cm3, Annual Anomaly, ETH
0.28116, 2040-2059, gfdl_esm2g, Annual Anomaly, ETH
0.13927, 2040-2059, gfdl_esm2m, Annual Anomaly, ETH
0.01279, 2040-2059, inmcm4, Annual Anomaly, ETH
0.05452, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, ETH
0.13996, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, ETH
0.29304, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, ETH
0.1875, 2040-2059, miroc5, Annual Anomaly, ETH
-0.0253, 2040-2059, miroc_esm_chem, Annual Anomaly, ETH
0.06213, 2040-2059, miroc_esm, Annual Anomaly, ETH
0.23516, 2040-2059, mpi_esm_mr, Annual Anomaly, ETH
0.13436, 2040-2059, mri_cgcm3, Annual Anomaly, ETH
0.01148, 2040-2059, mri_esm1, Annual Anomaly, ETH
0.05898, 2040-2059, noresm1_m, Annual Anomaly, ETH
-0.05, 2040-2059, access1_3, Annual Anomaly, FRO
-0.05, 2040-2059, bcc_csm1_1_m, Annual Anomaly, FRO
0.1, 2040-2059, bcc_csm1_1, Annual Anomaly, FRO
0.45, 2040-2059, bnu_esm, Annual Anomaly, FRO
0.25, 2040-2059, canesm2, Annual Anomaly, FRO
-0.05, 2040-2059, cesm1_bgc, Annual Anomaly, FRO
-0.05, 2040-2059, cesm1_cam5, Annual Anomaly, FRO
-0.05, 2040-2059, cmcc_cesm, Annual Anomaly, FRO
-0.1, 2040-2059, cmcc_cm, Annual Anomaly, FRO
0.3, 2040-2059, cnrm_cm5, Annual Anomaly, FRO
0.25, 2040-2059, csiro_mk3_6_0, Annual Anomaly, FRO
-0.05, 2040-2059, gfdl_cm3, Annual Anomaly, FRO
-0.05, 2040-2059, gfdl_esm2m, Annual Anomaly, FRO
0.05, 2040-2059, inmcm4, Annual Anomaly, FRO
0.05, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, FRO
-0.05, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, FRO
-0.05, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, FRO
0.05, 2040-2059, miroc5, Annual Anomaly, FRO
0.05, 2040-2059, miroc_esm_chem, Annual Anomaly, FRO
-0.05, 2040-2059, miroc_esm, Annual Anomaly, FRO
0.1, 2040-2059, mri_cgcm3, Annual Anomaly, FRO
-0.05, 2040-2059, mri_esm1, Annual Anomaly, FRO
0.05, 2040-2059, noresm1_m, Annual Anomaly, FRO
0.24213, 2040-2059, access1_3, Annual Anomaly, FSM
-0.0413, 2040-2059, bcc_csm1_1_m, Annual Anomaly, FSM
0.13237, 2040-2059, bcc_csm1_1, Annual Anomaly, FSM
0.01651, 2040-2059, bnu_esm, Annual Anomaly, FSM
0.18804, 2040-2059, canesm2, Annual Anomaly, FSM
-0.0529, 2040-2059, ccsm4, Annual Anomaly, FSM
0.14291, 2040-2059, cesm1_bgc, Annual Anomaly, FSM
0.03647, 2040-2059, cesm1_cam5, Annual Anomaly, FSM
0.03946, 2040-2059, cmcc_cm, Annual Anomaly, FSM
0.18237, 2040-2059, cmcc_cms, Annual Anomaly, FSM
0.17152, 2040-2059, cnrm_cm5, Annual Anomaly, FSM
0.0269, 2040-2059, csiro_mk3_6_0, Annual Anomaly, FSM
0.24259, 2040-2059, gfdl_cm3, Annual Anomaly, FSM
0.10156, 2040-2059, gfdl_esm2g, Annual Anomaly, FSM
-0.0165, 2040-2059, inmcm4, Annual Anomaly, FSM
-0.0394, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, FSM
-0.0575, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, FSM
0.0349, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, FSM
-0.0135, 2040-2059, miroc_esm_chem, Annual Anomaly, FSM
0.02295, 2040-2059, miroc_esm, Annual Anomaly, FSM
0.03348, 2040-2059, mpi_esm_mr, Annual Anomaly, FSM
0.11241, 2040-2059, mri_cgcm3, Annual Anomaly, FSM
0.02405, 2040-2059, mri_esm1, Annual Anomaly, FSM
0.11241, 2040-2059, noresm1_m, Annual Anomaly, FSM
0.2, 2040-2059, access1_3, Annual Anomaly, FJI
0.3, 2040-2059, bcc_csm1_1_m, Annual Anomaly, FJI
0.1, 2040-2059, bcc_csm1_1, Annual Anomaly, FJI
0.05, 2040-2059, ccsm4, Annual Anomaly, FJI
0.05, 2040-2059, cesm1_bgc, Annual Anomaly, FJI
0.1, 2040-2059, cesm1_cam5, Annual Anomaly, FJI
0.1, 2040-2059, cmcc_cesm, Annual Anomaly, FJI
-0.1, 2040-2059, cnrm_cm5, Annual Anomaly, FJI
0.2, 2040-2059, csiro_mk3_6_0, Annual Anomaly, FJI
-0.05, 2040-2059, gfdl_cm3, Annual Anomaly, FJI
-0.05, 2040-2059, gfdl_esm2g, Annual Anomaly, FJI
0.05, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, FJI
-0.05, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, FJI
0.45, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, FJI
0.9, 2040-2059, miroc_esm_chem, Annual Anomaly, FJI
0.6, 2040-2059, miroc_esm, Annual Anomaly, FJI
0.05, 2040-2059, mpi_esm_mr, Annual Anomaly, FJI
0.3, 2040-2059, mri_cgcm3, Annual Anomaly, FJI
0.1, 2040-2059, mri_esm1, Annual Anomaly, FJI
0.07254, 2040-2059, access1_3, Annual Anomaly, FIN
0.01625, 2040-2059, bcc_csm1_1_m, Annual Anomaly, FIN
0.05879, 2040-2059, bcc_csm1_1, Annual Anomaly, FIN
0.02605, 2040-2059, bnu_esm, Annual Anomaly, FIN
0.0085, 2040-2059, canesm2, Annual Anomaly, FIN
0.01356, 2040-2059, ccsm4, Annual Anomaly, FIN
0.16238, 2040-2059, cesm1_bgc, Annual Anomaly, FIN
0.25343, 2040-2059, cesm1_cam5, Annual Anomaly, FIN
-0.0518, 2040-2059, cmcc_cesm, Annual Anomaly, FIN
-0.0047, 2040-2059, cmcc_cm, Annual Anomaly, FIN
0.02758, 2040-2059, cmcc_cms, Annual Anomaly, FIN
0.00927, 2040-2059, cnrm_cm5, Annual Anomaly, FIN
0.0574, 2040-2059, csiro_mk3_6_0, Annual Anomaly, FIN
-0.0434, 2040-2059, gfdl_cm3, Annual Anomaly, FIN
0.02401, 2040-2059, gfdl_esm2g, Annual Anomaly, FIN
-0.041, 2040-2059, gfdl_esm2m, Annual Anomaly, FIN
-0.0286, 2040-2059, inmcm4, Annual Anomaly, FIN
0.24631, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, FIN
0.20234, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, FIN
0.04151, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, FIN
0.20822, 2040-2059, miroc5, Annual Anomaly, FIN
0.0346, 2040-2059, miroc_esm_chem, Annual Anomaly, FIN
0.02468, 2040-2059, miroc_esm, Annual Anomaly, FIN
0.30822, 2040-2059, mpi_esm_mr, Annual Anomaly, FIN
-0.0745, 2040-2059, mri_cgcm3, Annual Anomaly, FIN
-0.004, 2040-2059, mri_esm1, Annual Anomaly, FIN
0.10227, 2040-2059, noresm1_m, Annual Anomaly, FIN
0.27388, 2040-2059, access1_3, Annual Anomaly, FRA
0.27727, 2040-2059, bcc_csm1_1_m, Annual Anomaly, FRA
0.36819, 2040-2059, bcc_csm1_1, Annual Anomaly, FRA
0.07316, 2040-2059, bnu_esm, Annual Anomaly, FRA
0.277, 2040-2059, canesm2, Annual Anomaly, FRA
0.3663, 2040-2059, ccsm4, Annual Anomaly, FRA
0.55159, 2040-2059, cesm1_bgc, Annual Anomaly, FRA
0.19538, 2040-2059, cesm1_cam5, Annual Anomaly, FRA
0.2971, 2040-2059, cmcc_cesm, Annual Anomaly, FRA
0.24254, 2040-2059, cmcc_cm, Annual Anomaly, FRA
0.37585, 2040-2059, cmcc_cms, Annual Anomaly, FRA
0.12636, 2040-2059, cnrm_cm5, Annual Anomaly, FRA
0.31868, 2040-2059, csiro_mk3_6_0, Annual Anomaly, FRA
0.62051, 2040-2059, gfdl_cm3, Annual Anomaly, FRA
0.29735, 2040-2059, gfdl_esm2g, Annual Anomaly, FRA
0.2488, 2040-2059, gfdl_esm2m, Annual Anomaly, FRA
0.1662, 2040-2059, inmcm4, Annual Anomaly, FRA
0.13279, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, FRA
0.25201, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, FRA
0.16597, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, FRA
0.20896, 2040-2059, miroc5, Annual Anomaly, FRA
0.38985, 2040-2059, miroc_esm_chem, Annual Anomaly, FRA
0.28124, 2040-2059, miroc_esm, Annual Anomaly, FRA
0.3805, 2040-2059, mpi_esm_mr, Annual Anomaly, FRA
0.09837, 2040-2059, mri_cgcm3, Annual Anomaly, FRA
0.03487, 2040-2059, mri_esm1, Annual Anomaly, FRA
0.25238, 2040-2059, noresm1_m, Annual Anomaly, FRA
-0.0465, 2040-2059, access1_3, Annual Anomaly, GAB
0.14658, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GAB
0.28833, 2040-2059, bcc_csm1_1, Annual Anomaly, GAB
0.11229, 2040-2059, bnu_esm, Annual Anomaly, GAB
0.57748, 2040-2059, canesm2, Annual Anomaly, GAB
-0.0121, 2040-2059, ccsm4, Annual Anomaly, GAB
0.08873, 2040-2059, cesm1_bgc, Annual Anomaly, GAB
-0.0046, 2040-2059, cesm1_cam5, Annual Anomaly, GAB
0.05179, 2040-2059, cmcc_cesm, Annual Anomaly, GAB
0.01106, 2040-2059, cmcc_cm, Annual Anomaly, GAB
0.1808, 2040-2059, cmcc_cms, Annual Anomaly, GAB
0.01703, 2040-2059, cnrm_cm5, Annual Anomaly, GAB
-0.007, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GAB
0.02062, 2040-2059, gfdl_cm3, Annual Anomaly, GAB
-0.0224, 2040-2059, gfdl_esm2g, Annual Anomaly, GAB
0.01925, 2040-2059, gfdl_esm2m, Annual Anomaly, GAB
0.36974, 2040-2059, inmcm4, Annual Anomaly, GAB
0.10139, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GAB
-0.0504, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GAB
-0.1307, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, GAB
-0.0188, 2040-2059, miroc5, Annual Anomaly, GAB
0.17348, 2040-2059, miroc_esm_chem, Annual Anomaly, GAB
0.23005, 2040-2059, miroc_esm, Annual Anomaly, GAB
0.05681, 2040-2059, mpi_esm_mr, Annual Anomaly, GAB
0.0014, 2040-2059, mri_cgcm3, Annual Anomaly, GAB
0.00869, 2040-2059, mri_esm1, Annual Anomaly, GAB
0.03846, 2040-2059, noresm1_m, Annual Anomaly, GAB
0.33625, 2040-2059, access1_3, Annual Anomaly, GMB
0.82309, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GMB
0.44277, 2040-2059, bcc_csm1_1, Annual Anomaly, GMB
0.16876, 2040-2059, bnu_esm, Annual Anomaly, GMB
0.87779, 2040-2059, canesm2, Annual Anomaly, GMB
0.45194, 2040-2059, ccsm4, Annual Anomaly, GMB
0.27921, 2040-2059, cesm1_bgc, Annual Anomaly, GMB
0.00768, 2040-2059, cesm1_cam5, Annual Anomaly, GMB
0.21796, 2040-2059, cmcc_cesm, Annual Anomaly, GMB
0.54846, 2040-2059, cmcc_cm, Annual Anomaly, GMB
0.55574, 2040-2059, cmcc_cms, Annual Anomaly, GMB
0.44831, 2040-2059, cnrm_cm5, Annual Anomaly, GMB
0.20236, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GMB
0.14972, 2040-2059, gfdl_cm3, Annual Anomaly, GMB
-0.0492, 2040-2059, gfdl_esm2g, Annual Anomaly, GMB
0.11246, 2040-2059, gfdl_esm2m, Annual Anomaly, GMB
-0.0467, 2040-2059, inmcm4, Annual Anomaly, GMB
0.53832, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GMB
0.38167, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GMB
0.42593, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, GMB
0.28002, 2040-2059, miroc5, Annual Anomaly, GMB
-0.0479, 2040-2059, miroc_esm_chem, Annual Anomaly, GMB
-0.0197, 2040-2059, miroc_esm, Annual Anomaly, GMB
0.86003, 2040-2059, mpi_esm_mr, Annual Anomaly, GMB
0.61474, 2040-2059, mri_cgcm3, Annual Anomaly, GMB
0.43218, 2040-2059, mri_esm1, Annual Anomaly, GMB
0.41065, 2040-2059, noresm1_m, Annual Anomaly, GMB
0.15176, 2040-2059, access1_3, Annual Anomaly, GEO
0.41449, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GEO
0.6927, 2040-2059, bcc_csm1_1, Annual Anomaly, GEO
0.59914, 2040-2059, bnu_esm, Annual Anomaly, GEO
0.4502, 2040-2059, canesm2, Annual Anomaly, GEO
0.39086, 2040-2059, ccsm4, Annual Anomaly, GEO
0.62296, 2040-2059, cesm1_bgc, Annual Anomaly, GEO
0.23839, 2040-2059, cesm1_cam5, Annual Anomaly, GEO
0.56531, 2040-2059, cmcc_cesm, Annual Anomaly, GEO
0.28613, 2040-2059, cmcc_cm, Annual Anomaly, GEO
0.37264, 2040-2059, cmcc_cms, Annual Anomaly, GEO
0.09208, 2040-2059, cnrm_cm5, Annual Anomaly, GEO
0.49447, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GEO
0.63221, 2040-2059, gfdl_cm3, Annual Anomaly, GEO
0.38263, 2040-2059, gfdl_esm2g, Annual Anomaly, GEO
0.34363, 2040-2059, gfdl_esm2m, Annual Anomaly, GEO
0.67078, 2040-2059, inmcm4, Annual Anomaly, GEO
0.19013, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GEO
0.5284, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GEO
0.38524, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, GEO
0.43782, 2040-2059, miroc5, Annual Anomaly, GEO
0.75147, 2040-2059, miroc_esm_chem, Annual Anomaly, GEO
0.09968, 2040-2059, miroc_esm, Annual Anomaly, GEO
0.32758, 2040-2059, mpi_esm_mr, Annual Anomaly, GEO
0.01152, 2040-2059, mri_cgcm3, Annual Anomaly, GEO
0.01508, 2040-2059, mri_esm1, Annual Anomaly, GEO
0.29415, 2040-2059, noresm1_m, Annual Anomaly, GEO
0.24146, 2040-2059, access1_3, Annual Anomaly, DEU
0.05633, 2040-2059, bcc_csm1_1_m, Annual Anomaly, DEU
0.41325, 2040-2059, bcc_csm1_1, Annual Anomaly, DEU
0.14442, 2040-2059, bnu_esm, Annual Anomaly, DEU
0.23258, 2040-2059, canesm2, Annual Anomaly, DEU
0.22234, 2040-2059, ccsm4, Annual Anomaly, DEU
0.65708, 2040-2059, cesm1_bgc, Annual Anomaly, DEU
