Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
0.15, 2040-2059, csiro_mk3_6_0, Annual Anomaly, FRO
-0.05, 2040-2059, gfdl_cm3, Annual Anomaly, FRO
0.05, 2040-2059, gfdl_esm2g, Annual Anomaly, FRO
-0.05, 2040-2059, gfdl_esm2m, Annual Anomaly, FRO
-0.05, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, FRO
0.1, 2040-2059, miroc5, Annual Anomaly, FRO
0.05, 2040-2059, miroc_esm_chem, Annual Anomaly, FRO
0.1, 2040-2059, miroc_esm, Annual Anomaly, FRO
0.2, 2040-2059, mri_cgcm3, Annual Anomaly, FRO
-0.05, 2040-2059, noresm1_m, Annual Anomaly, FRO
0.22184, 2040-2059, bcc_csm1_1_m, Annual Anomaly, FSM
-0.0105, 2040-2059, bcc_csm1_1, Annual Anomaly, FSM
0.0195, 2040-2059, bnu_esm, Annual Anomaly, FSM
0.0316, 2040-2059, canesm2, Annual Anomaly, FSM
-0.0165, 2040-2059, ccsm4, Annual Anomaly, FSM
0.08348, 2040-2059, cesm1_cam5, Annual Anomaly, FSM
-0.0029, 2040-2059, cnrm_cm5, Annual Anomaly, FSM
-0.0275, 2040-2059, csiro_mk3_6_0, Annual Anomaly, FSM
-0.0443, 2040-2059, gfdl_cm3, Annual Anomaly, FSM
0.10188, 2040-2059, gfdl_esm2g, Annual Anomaly, FSM
-0.0364, 2040-2059, gfdl_esm2m, Annual Anomaly, FSM
-0.0029, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, FSM
-0.021, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, FSM
0.02295, 2040-2059, miroc_esm_chem, Annual Anomaly, FSM
-0.024, 2040-2059, miroc_esm, Annual Anomaly, FSM
-0.0029, 2040-2059, mpi_esm_mr, Annual Anomaly, FSM
-0.0029, 2040-2059, mri_cgcm3, Annual Anomaly, FSM
0.17107, 2040-2059, noresm1_m, Annual Anomaly, FSM
0.15, 2040-2059, bcc_csm1_1_m, Annual Anomaly, FJI
0.05, 2040-2059, canesm2, Annual Anomaly, FJI
0.05, 2040-2059, cesm1_cam5, Annual Anomaly, FJI
0.05, 2040-2059, cnrm_cm5, Annual Anomaly, FJI
0.15, 2040-2059, csiro_mk3_6_0, Annual Anomaly, FJI
0.15, 2040-2059, gfdl_cm3, Annual Anomaly, FJI
-0.05, 2040-2059, gfdl_esm2g, Annual Anomaly, FJI
0.05, 2040-2059, miroc5, Annual Anomaly, FJI
0.85, 2040-2059, miroc_esm_chem, Annual Anomaly, FJI
0.7, 2040-2059, miroc_esm, Annual Anomaly, FJI
-0.05, 2040-2059, mpi_esm_mr, Annual Anomaly, FJI
0.05, 2040-2059, mri_cgcm3, Annual Anomaly, FJI
0.02725, 2040-2059, bcc_csm1_1_m, Annual Anomaly, FIN
0.05586, 2040-2059, bcc_csm1_1, Annual Anomaly, FIN
0.17274, 2040-2059, bnu_esm, Annual Anomaly, FIN
-0.0048, 2040-2059, canesm2, Annual Anomaly, FIN
-0.0022, 2040-2059, ccsm4, Annual Anomaly, FIN
0.18705, 2040-2059, cesm1_cam5, Annual Anomaly, FIN
0.01569, 2040-2059, cnrm_cm5, Annual Anomaly, FIN
0.01143, 2040-2059, csiro_mk3_6_0, Annual Anomaly, FIN
-0.0453, 2040-2059, gfdl_cm3, Annual Anomaly, FIN
0.11325, 2040-2059, gfdl_esm2g, Annual Anomaly, FIN
0.02227, 2040-2059, gfdl_esm2m, Annual Anomaly, FIN
0.13069, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, FIN
0.32613, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, FIN
0.13778, 2040-2059, miroc5, Annual Anomaly, FIN
0.0124, 2040-2059, miroc_esm_chem, Annual Anomaly, FIN
0.04585, 2040-2059, miroc_esm, Annual Anomaly, FIN
0.31317, 2040-2059, mpi_esm_mr, Annual Anomaly, FIN
-0.0374, 2040-2059, mri_cgcm3, Annual Anomaly, FIN
0.11793, 2040-2059, noresm1_m, Annual Anomaly, FIN
0.32577, 2040-2059, bcc_csm1_1_m, Annual Anomaly, FRA
0.23493, 2040-2059, bcc_csm1_1, Annual Anomaly, FRA
0.243, 2040-2059, bnu_esm, Annual Anomaly, FRA
0.10554, 2040-2059, canesm2, Annual Anomaly, FRA
0.23671, 2040-2059, ccsm4, Annual Anomaly, FRA
0.09156, 2040-2059, cesm1_cam5, Annual Anomaly, FRA
0.07779, 2040-2059, cnrm_cm5, Annual Anomaly, FRA
0.3106, 2040-2059, csiro_mk3_6_0, Annual Anomaly, FRA
0.32686, 2040-2059, gfdl_cm3, Annual Anomaly, FRA
0.1976, 2040-2059, gfdl_esm2g, Annual Anomaly, FRA
-0.0102, 2040-2059, gfdl_esm2m, Annual Anomaly, FRA
0.02804, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, FRA
0.08334, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, FRA
0.32889, 2040-2059, miroc5, Annual Anomaly, FRA
0.33157, 2040-2059, miroc_esm_chem, Annual Anomaly, FRA
0.20197, 2040-2059, miroc_esm, Annual Anomaly, FRA
0.2187, 2040-2059, mpi_esm_mr, Annual Anomaly, FRA
0.05327, 2040-2059, mri_cgcm3, Annual Anomaly, FRA
0.14214, 2040-2059, noresm1_m, Annual Anomaly, FRA
0.12021, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GAB
0.06769, 2040-2059, bcc_csm1_1, Annual Anomaly, GAB
0.09369, 2040-2059, bnu_esm, Annual Anomaly, GAB
0.31547, 2040-2059, canesm2, Annual Anomaly, GAB
0.04549, 2040-2059, ccsm4, Annual Anomaly, GAB
9.0E-4, 2040-2059, cesm1_cam5, Annual Anomaly, GAB
0.03632, 2040-2059, cnrm_cm5, Annual Anomaly, GAB
-0.0322, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GAB
-0.0301, 2040-2059, gfdl_cm3, Annual Anomaly, GAB
0.08105, 2040-2059, gfdl_esm2g, Annual Anomaly, GAB
0.04624, 2040-2059, gfdl_esm2m, Annual Anomaly, GAB
0.00856, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GAB
-0.0325, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GAB
-0.0213, 2040-2059, miroc5, Annual Anomaly, GAB
0.19298, 2040-2059, miroc_esm_chem, Annual Anomaly, GAB
0.242, 2040-2059, miroc_esm, Annual Anomaly, GAB
0.00606, 2040-2059, mpi_esm_mr, Annual Anomaly, GAB
0.05386, 2040-2059, mri_cgcm3, Annual Anomaly, GAB
0.1495, 2040-2059, noresm1_m, Annual Anomaly, GAB
0.32034, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GMB
0.11983, 2040-2059, bcc_csm1_1, Annual Anomaly, GMB
-0.0166, 2040-2059, bnu_esm, Annual Anomaly, GMB
0.5409, 2040-2059, canesm2, Annual Anomaly, GMB
0.11685, 2040-2059, ccsm4, Annual Anomaly, GMB
0.08493, 2040-2059, cesm1_cam5, Annual Anomaly, GMB
0.04255, 2040-2059, cnrm_cm5, Annual Anomaly, GMB
0.06388, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GMB
-0.0079, 2040-2059, gfdl_cm3, Annual Anomaly, GMB
-0.0148, 2040-2059, gfdl_esm2g, Annual Anomaly, GMB
0.17189, 2040-2059, gfdl_esm2m, Annual Anomaly, GMB
0.62536, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GMB
0.35424, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GMB
0.3007, 2040-2059, miroc5, Annual Anomaly, GMB
-0.032, 2040-2059, miroc_esm_chem, Annual Anomaly, GMB
-0.0197, 2040-2059, miroc_esm, Annual Anomaly, GMB
0.62168, 2040-2059, mpi_esm_mr, Annual Anomaly, GMB
0.66351, 2040-2059, mri_cgcm3, Annual Anomaly, GMB
0.09037, 2040-2059, noresm1_m, Annual Anomaly, GMB
0.07996, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GEO
0.41827, 2040-2059, bcc_csm1_1, Annual Anomaly, GEO
0.29227, 2040-2059, bnu_esm, Annual Anomaly, GEO
0.23463, 2040-2059, canesm2, Annual Anomaly, GEO
0.11913, 2040-2059, ccsm4, Annual Anomaly, GEO
0.13042, 2040-2059, cesm1_cam5, Annual Anomaly, GEO
0.05866, 2040-2059, cnrm_cm5, Annual Anomaly, GEO
0.32961, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GEO
0.33034, 2040-2059, gfdl_cm3, Annual Anomaly, GEO
0.17566, 2040-2059, gfdl_esm2g, Annual Anomaly, GEO
0.08698, 2040-2059, gfdl_esm2m, Annual Anomaly, GEO
0.1277, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GEO
0.20036, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GEO
0.09776, 2040-2059, miroc5, Annual Anomaly, GEO
0.54585, 2040-2059, miroc_esm_chem, Annual Anomaly, GEO
0.29453, 2040-2059, miroc_esm, Annual Anomaly, GEO
0.29677, 2040-2059, mpi_esm_mr, Annual Anomaly, GEO
0.09384, 2040-2059, mri_cgcm3, Annual Anomaly, GEO
0.00326, 2040-2059, noresm1_m, Annual Anomaly, GEO
0.18662, 2040-2059, bcc_csm1_1_m, Annual Anomaly, DEU
0.22799, 2040-2059, bcc_csm1_1, Annual Anomaly, DEU
0.26851, 2040-2059, bnu_esm, Annual Anomaly, DEU
0.1258, 2040-2059, canesm2, Annual Anomaly, DEU
0.22575, 2040-2059, ccsm4, Annual Anomaly, DEU
0.13889, 2040-2059, cesm1_cam5, Annual Anomaly, DEU
0.12312, 2040-2059, cnrm_cm5, Annual Anomaly, DEU
0.26369, 2040-2059, csiro_mk3_6_0, Annual Anomaly, DEU
0.03144, 2040-2059, gfdl_cm3, Annual Anomaly, DEU
0.1466, 2040-2059, gfdl_esm2g, Annual Anomaly, DEU
-0.0255, 2040-2059, gfdl_esm2m, Annual Anomaly, DEU
0.06377, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, DEU
0.18914, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, DEU
0.19573, 2040-2059, miroc5, Annual Anomaly, DEU
-0.0124, 2040-2059, miroc_esm_chem, Annual Anomaly, DEU
0.01663, 2040-2059, miroc_esm, Annual Anomaly, DEU
0.35795, 2040-2059, mpi_esm_mr, Annual Anomaly, DEU
0.10292, 2040-2059, mri_cgcm3, Annual Anomaly, DEU
0.06662, 2040-2059, noresm1_m, Annual Anomaly, DEU
0.23186, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GHA
0.03169, 2040-2059, bcc_csm1_1, Annual Anomaly, GHA
0.20501, 2040-2059, bnu_esm, Annual Anomaly, GHA
0.48531, 2040-2059, canesm2, Annual Anomaly, GHA
0.01423, 2040-2059, ccsm4, Annual Anomaly, GHA
0.00598, 2040-2059, cesm1_cam5, Annual Anomaly, GHA
0.01072, 2040-2059, cnrm_cm5, Annual Anomaly, GHA
0.06053, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GHA
-0.0944, 2040-2059, gfdl_cm3, Annual Anomaly, GHA
-0.0328, 2040-2059, gfdl_esm2g, Annual Anomaly, GHA
-0.0071, 2040-2059, gfdl_esm2m, Annual Anomaly, GHA
0.26014, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GHA
0.42038, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GHA
0.10624, 2040-2059, miroc5, Annual Anomaly, GHA
-0.0163, 2040-2059, miroc_esm_chem, Annual Anomaly, GHA
-0.0281, 2040-2059, miroc_esm, Annual Anomaly, GHA
0.09006, 2040-2059, mpi_esm_mr, Annual Anomaly, GHA
0.16479, 2040-2059, mri_cgcm3, Annual Anomaly, GHA
0.14681, 2040-2059, noresm1_m, Annual Anomaly, GHA
0.48611, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GRC
0.03338, 2040-2059, bcc_csm1_1, Annual Anomaly, GRC
0.27742, 2040-2059, bnu_esm, Annual Anomaly, GRC
0.47495, 2040-2059, canesm2, Annual Anomaly, GRC
0.21215, 2040-2059, ccsm4, Annual Anomaly, GRC
0.26206, 2040-2059, cesm1_cam5, Annual Anomaly, GRC
0.03642, 2040-2059, cnrm_cm5, Annual Anomaly, GRC
0.37491, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GRC
0.264, 2040-2059, gfdl_cm3, Annual Anomaly, GRC
0.08911, 2040-2059, gfdl_esm2g, Annual Anomaly, GRC
0.06078, 2040-2059, gfdl_esm2m, Annual Anomaly, GRC
0.29675, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GRC
0.18559, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GRC
0.21873, 2040-2059, miroc5, Annual Anomaly, GRC
0.69273, 2040-2059, miroc_esm_chem, Annual Anomaly, GRC
0.64139, 2040-2059, miroc_esm, Annual Anomaly, GRC
0.02432, 2040-2059, mpi_esm_mr, Annual Anomaly, GRC
0.09823, 2040-2059, mri_cgcm3, Annual Anomaly, GRC
0.29604, 2040-2059, noresm1_m, Annual Anomaly, GRC
0.10254, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GRL
0.11942, 2040-2059, bcc_csm1_1, Annual Anomaly, GRL
0.09205, 2040-2059, bnu_esm, Annual Anomaly, GRL
0.04246, 2040-2059, canesm2, Annual Anomaly, GRL
-0.001, 2040-2059, ccsm4, Annual Anomaly, GRL
0.11602, 2040-2059, cesm1_cam5, Annual Anomaly, GRL
0.0913, 2040-2059, cnrm_cm5, Annual Anomaly, GRL
0.03474, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GRL
0.11504, 2040-2059, gfdl_cm3, Annual Anomaly, GRL
0.17687, 2040-2059, gfdl_esm2g, Annual Anomaly, GRL
0.16401, 2040-2059, gfdl_esm2m, Annual Anomaly, GRL
0.14951, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GRL
0.11795, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GRL
0.1732, 2040-2059, miroc5, Annual Anomaly, GRL
0.00918, 2040-2059, miroc_esm_chem, Annual Anomaly, GRL
-0.0142, 2040-2059, miroc_esm, Annual Anomaly, GRL
0.05029, 2040-2059, mpi_esm_mr, Annual Anomaly, GRL
0.02583, 2040-2059, mri_cgcm3, Annual Anomaly, GRL
0.01969, 2040-2059, noresm1_m, Annual Anomaly, GRL
0.29827, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GRD
-0.0026, 2040-2059, bcc_csm1_1, Annual Anomaly, GRD
0.49827, 2040-2059, bnu_esm, Annual Anomaly, GRD
0.34913, 2040-2059, canesm2, Annual Anomaly, GRD
0.69032, 2040-2059, cesm1_cam5, Annual Anomaly, GRD
0.09291, 2040-2059, cnrm_cm5, Annual Anomaly, GRD
-0.0464, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GRD
0.15043, 2040-2059, gfdl_cm3, Annual Anomaly, GRD
0.05267, 2040-2059, gfdl_esm2m, Annual Anomaly, GRD
0.58946, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GRD
0.15933, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GRD
0.25043, 2040-2059, miroc5, Annual Anomaly, GRD
0.50311, 2040-2059, miroc_esm_chem, Annual Anomaly, GRD
0.14956, 2040-2059, miroc_esm, Annual Anomaly, GRD
0.05086, 2040-2059, mpi_esm_mr, Annual Anomaly, GRD
0.24827, 2040-2059, mri_cgcm3, Annual Anomaly, GRD
0.30091, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GTM
0.03154, 2040-2059, bcc_csm1_1, Annual Anomaly, GTM
0.1092, 2040-2059, bnu_esm, Annual Anomaly, GTM
0.17657, 2040-2059, canesm2, Annual Anomaly, GTM
0.16719, 2040-2059, ccsm4, Annual Anomaly, GTM
0.35587, 2040-2059, cesm1_cam5, Annual Anomaly, GTM
0.12825, 2040-2059, cnrm_cm5, Annual Anomaly, GTM
0.01661, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GTM
0.04822, 2040-2059, gfdl_cm3, Annual Anomaly, GTM
0.02992, 2040-2059, gfdl_esm2g, Annual Anomaly, GTM
-0.0031, 2040-2059, gfdl_esm2m, Annual Anomaly, GTM
0.18541, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GTM
0.78838, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GTM
0.19845, 2040-2059, miroc5, Annual Anomaly, GTM
0.06539, 2040-2059, miroc_esm_chem, Annual Anomaly, GTM
0.31247, 2040-2059, miroc_esm, Annual Anomaly, GTM
-0.011, 2040-2059, mpi_esm_mr, Annual Anomaly, GTM
0.52857, 2040-2059, mri_cgcm3, Annual Anomaly, GTM
0.06963, 2040-2059, noresm1_m, Annual Anomaly, GTM
0.19885, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GIN
0.09554, 2040-2059, bcc_csm1_1, Annual Anomaly, GIN
0.14899, 2040-2059, bnu_esm, Annual Anomaly, GIN
0.44268, 2040-2059, canesm2, Annual Anomaly, GIN
0.129, 2040-2059, ccsm4, Annual Anomaly, GIN
0.12176, 2040-2059, cesm1_cam5, Annual Anomaly, GIN
0.03394, 2040-2059, cnrm_cm5, Annual Anomaly, GIN
0.03359, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GIN
-0.0705, 2040-2059, gfdl_cm3, Annual Anomaly, GIN
0.01557, 2040-2059, gfdl_esm2g, Annual Anomaly, GIN
0.06731, 2040-2059, gfdl_esm2m, Annual Anomaly, GIN
0.54258, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GIN
0.1427, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GIN
0.26979, 2040-2059, miroc5, Annual Anomaly, GIN
0.0199, 2040-2059, miroc_esm_chem, Annual Anomaly, GIN
-0.0067, 2040-2059, miroc_esm, Annual Anomaly, GIN
0.34413, 2040-2059, mpi_esm_mr, Annual Anomaly, GIN
0.37708, 2040-2059, mri_cgcm3, Annual Anomaly, GIN
0.11288, 2040-2059, noresm1_m, Annual Anomaly, GIN
0.28296, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GNB
0.06645, 2040-2059, bcc_csm1_1, Annual Anomaly, GNB
-0.0074, 2040-2059, bnu_esm, Annual Anomaly, GNB
0.49051, 2040-2059, canesm2, Annual Anomaly, GNB
0.08629, 2040-2059, ccsm4, Annual Anomaly, GNB
0.05525, 2040-2059, cesm1_cam5, Annual Anomaly, GNB
0.08596, 2040-2059, cnrm_cm5, Annual Anomaly, GNB
0.00581, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GNB
-0.0626, 2040-2059, gfdl_cm3, Annual Anomaly, GNB
0.11267, 2040-2059, gfdl_esm2g, Annual Anomaly, GNB
0.13655, 2040-2059, gfdl_esm2m, Annual Anomaly, GNB
0.60703, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GNB
0.11641, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GNB
0.30704, 2040-2059, miroc5, Annual Anomaly, GNB
-0.0066, 2040-2059, miroc_esm_chem, Annual Anomaly, GNB
-1.0E-4, 2040-2059, miroc_esm, Annual Anomaly, GNB
0.53653, 2040-2059, mpi_esm_mr, Annual Anomaly, GNB
0.61106, 2040-2059, mri_cgcm3, Annual Anomaly, GNB
0.04762, 2040-2059, noresm1_m, Annual Anomaly, GNB
0.16742, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GUY
0.3346, 2040-2059, bcc_csm1_1, Annual Anomaly, GUY
0.09865, 2040-2059, bnu_esm, Annual Anomaly, GUY
0.58455, 2040-2059, canesm2, Annual Anomaly, GUY
0.10645, 2040-2059, ccsm4, Annual Anomaly, GUY
0.16169, 2040-2059, cesm1_cam5, Annual Anomaly, GUY
0.05308, 2040-2059, cnrm_cm5, Annual Anomaly, GUY
0.13652, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GUY
0.43746, 2040-2059, gfdl_cm3, Annual Anomaly, GUY
0.4173, 2040-2059, gfdl_esm2g, Annual Anomaly, GUY
0.02089, 2040-2059, gfdl_esm2m, Annual Anomaly, GUY
-0.026, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GUY
0.04679, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GUY
0.29602, 2040-2059, miroc5, Annual Anomaly, GUY
0.8256, 2040-2059, miroc_esm_chem, Annual Anomaly, GUY
0.15978, 2040-2059, miroc_esm, Annual Anomaly, GUY
0.08036, 2040-2059, mpi_esm_mr, Annual Anomaly, GUY
-0.016, 2040-2059, mri_cgcm3, Annual Anomaly, GUY
0.27873, 2040-2059, noresm1_m, Annual Anomaly, GUY
0.15334, 2040-2059, bcc_csm1_1_m, Annual Anomaly, HTI
0.39777, 2040-2059, bnu_esm, Annual Anomaly, HTI
0.39221, 2040-2059, canesm2, Annual Anomaly, HTI
0.18553, 2040-2059, ccsm4, Annual Anomaly, HTI
0.11725, 2040-2059, cesm1_cam5, Annual Anomaly, HTI
0.09665, 2040-2059, cnrm_cm5, Annual Anomaly, HTI
0.1333, 2040-2059, csiro_mk3_6_0, Annual Anomaly, HTI
0.15389, 2040-2059, gfdl_cm3, Annual Anomaly, HTI
0.29332, 2040-2059, gfdl_esm2g, Annual Anomaly, HTI
0.19833, 2040-2059, gfdl_esm2m, Annual Anomaly, HTI
0.65223, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, HTI
-0.0655, 2040-2059, miroc5, Annual Anomaly, HTI
0.28164, 2040-2059, miroc_esm_chem, Annual Anomaly, HTI
-0.0927, 2040-2059, miroc_esm, Annual Anomaly, HTI
0.2422, 2040-2059, mpi_esm_mr, Annual Anomaly, HTI
0.44054, 2040-2059, mri_cgcm3, Annual Anomaly, HTI
0.15111, 2040-2059, noresm1_m, Annual Anomaly, HTI
0.20669, 2040-2059, bcc_csm1_1_m, Annual Anomaly, HND
0.04226, 2040-2059, bcc_csm1_1, Annual Anomaly, HND
0.24951, 2040-2059, bnu_esm, Annual Anomaly, HND
0.14072, 2040-2059, canesm2, Annual Anomaly, HND
0.03239, 2040-2059, ccsm4, Annual Anomaly, HND
0.23788, 2040-2059, cesm1_cam5, Annual Anomaly, HND
0.07357, 2040-2059, cnrm_cm5, Annual Anomaly, HND
0.01789, 2040-2059, csiro_mk3_6_0, Annual Anomaly, HND
0.17547, 2040-2059, gfdl_cm3, Annual Anomaly, HND
0.0978, 2040-2059, gfdl_esm2g, Annual Anomaly, HND
0.31009, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, HND
0.44646, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, HND
0.1838, 2040-2059, miroc5, Annual Anomaly, HND
0.08519, 2040-2059, miroc_esm_chem, Annual Anomaly, HND
0.18888, 2040-2059, miroc_esm, Annual Anomaly, HND
0.09977, 2040-2059, mpi_esm_mr, Annual Anomaly, HND
0.2986, 2040-2059, mri_cgcm3, Annual Anomaly, HND
0.00366, 2040-2059, noresm1_m, Annual Anomaly, HND
0.08765, 2040-2059, bcc_csm1_1_m, Annual Anomaly, HUN
0.00835, 2040-2059, bcc_csm1_1, Annual Anomaly, HUN
0.11062, 2040-2059, bnu_esm, Annual Anomaly, HUN
0.12268, 2040-2059, canesm2, Annual Anomaly, HUN
0.21528, 2040-2059, ccsm4, Annual Anomaly, HUN
8.5E-4, 2040-2059, cesm1_cam5, Annual Anomaly, HUN
0.06321, 2040-2059, cnrm_cm5, Annual Anomaly, HUN
0.10211, 2040-2059, csiro_mk3_6_0, Annual Anomaly, HUN
0.30706, 2040-2059, gfdl_cm3, Annual Anomaly, HUN
0.12015, 2040-2059, gfdl_esm2g, Annual Anomaly, HUN
0.01604, 2040-2059, gfdl_esm2m, Annual Anomaly, HUN
0.1998, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, HUN
0.09591, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, HUN
0.14101, 2040-2059, miroc5, Annual Anomaly, HUN
0.48665, 2040-2059, miroc_esm_chem, Annual Anomaly, HUN
0.18674, 2040-2059, miroc_esm, Annual Anomaly, HUN
0.0642, 2040-2059, mpi_esm_mr, Annual Anomaly, HUN
0.07272, 2040-2059, mri_cgcm3, Annual Anomaly, HUN
0.04867, 2040-2059, noresm1_m, Annual Anomaly, HUN
-0.0365, 2040-2059, bcc_csm1_1_m, Annual Anomaly, ISL
-0.0018, 2040-2059, bcc_csm1_1, Annual Anomaly, ISL
0.06258, 2040-2059, bnu_esm, Annual Anomaly, ISL
-0.044, 2040-2059, canesm2, Annual Anomaly, ISL
-0.0481, 2040-2059, ccsm4, Annual Anomaly, ISL
0.05447, 2040-2059, cesm1_cam5, Annual Anomaly, ISL
0.01291, 2040-2059, cnrm_cm5, Annual Anomaly, ISL
0.06611, 2040-2059, csiro_mk3_6_0, Annual Anomaly, ISL
-0.012, 2040-2059, gfdl_cm3, Annual Anomaly, ISL
0.07382, 2040-2059, gfdl_esm2g, Annual Anomaly, ISL
0.15666, 2040-2059, gfdl_esm2m, Annual Anomaly, ISL
-0.0229, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, ISL
-0.0033, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, ISL
0.07125, 2040-2059, miroc5, Annual Anomaly, ISL
0.03005, 2040-2059, miroc_esm_chem, Annual Anomaly, ISL
0.13805, 2040-2059, miroc_esm, Annual Anomaly, ISL
-0.0209, 2040-2059, mpi_esm_mr, Annual Anomaly, ISL
0.00541, 2040-2059, mri_cgcm3, Annual Anomaly, ISL
-0.0113, 2040-2059, noresm1_m, Annual Anomaly, ISL
0.09965, 2040-2059, bcc_csm1_1_m, Annual Anomaly, IND
0.05683, 2040-2059, bcc_csm1_1, Annual Anomaly, IND
0.10588, 2040-2059, bnu_esm, Annual Anomaly, IND
0.05634, 2040-2059, canesm2, Annual Anomaly, IND
0.15462, 2040-2059, ccsm4, Annual Anomaly, IND
0.1002, 2040-2059, cesm1_cam5, Annual Anomaly, IND
-0.0066, 2040-2059, cnrm_cm5, Annual Anomaly, IND
0.1432, 2040-2059, csiro_mk3_6_0, Annual Anomaly, IND
0.02076, 2040-2059, gfdl_cm3, Annual Anomaly, IND
0.12477, 2040-2059, gfdl_esm2g, Annual Anomaly, IND
0.20659, 2040-2059, gfdl_esm2m, Annual Anomaly, IND
0.07997, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, IND
0.10427, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, IND
0.03293, 2040-2059, miroc5, Annual Anomaly, IND
0.07119, 2040-2059, miroc_esm_chem, Annual Anomaly, IND
0.09952, 2040-2059, miroc_esm, Annual Anomaly, IND
0.07803, 2040-2059, mpi_esm_mr, Annual Anomaly, IND
0.02, 2040-2059, mri_cgcm3, Annual Anomaly, IND
0.03245, 2040-2059, noresm1_m, Annual Anomaly, IND
0.07878, 2040-2059, bcc_csm1_1_m, Annual Anomaly, IDN
0.0825, 2040-2059, bcc_csm1_1, Annual Anomaly, IDN
0.11129, 2040-2059, bnu_esm, Annual Anomaly, IDN
0.1338, 2040-2059, canesm2, Annual Anomaly, IDN
0.02221, 2040-2059, ccsm4, Annual Anomaly, IDN
0.00833, 2040-2059, cesm1_cam5, Annual Anomaly, IDN
0.05999, 2040-2059, cnrm_cm5, Annual Anomaly, IDN
0.07182, 2040-2059, csiro_mk3_6_0, Annual Anomaly, IDN
0.13464, 2040-2059, gfdl_cm3, Annual Anomaly, IDN
0.15032, 2040-2059, gfdl_esm2g, Annual Anomaly, IDN
0.01474, 2040-2059, gfdl_esm2m, Annual Anomaly, IDN
0.0264, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, IDN
0.04195, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, IDN
0.03708, 2040-2059, miroc5, Annual Anomaly, IDN
