Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
0.26901, 2040-2059, mri_cgcm3, Annual Anomaly, ISL
0.19501, 2040-2059, noresm1_m, Annual Anomaly, ISL
0.11862, 2040-2059, bcc_csm1_1_m, Annual Anomaly, IND
0.11404, 2040-2059, bcc_csm1_1, Annual Anomaly, IND
0.09697, 2040-2059, ccsm4, Annual Anomaly, IND
0.08364, 2040-2059, cesm1_cam5, Annual Anomaly, IND
0.06163, 2040-2059, csiro_mk3_6_0, Annual Anomaly, IND
0.06955, 2040-2059, gfdl_cm3, Annual Anomaly, IND
0.1355, 2040-2059, gfdl_esm2g, Annual Anomaly, IND
0.16894, 2040-2059, gfdl_esm2m, Annual Anomaly, IND
0.15048, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, IND
0.10743, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, IND
0.0172, 2040-2059, miroc5, Annual Anomaly, IND
0.17977, 2040-2059, miroc_esm_chem, Annual Anomaly, IND
0.18473, 2040-2059, miroc_esm, Annual Anomaly, IND
0.09, 2040-2059, mri_cgcm3, Annual Anomaly, IND
0.03845, 2040-2059, noresm1_m, Annual Anomaly, IND
0.14297, 2040-2059, bcc_csm1_1_m, Annual Anomaly, IDN
0.07098, 2040-2059, bcc_csm1_1, Annual Anomaly, IDN
0.03224, 2040-2059, ccsm4, Annual Anomaly, IDN
0.02539, 2040-2059, cesm1_cam5, Annual Anomaly, IDN
0.15694, 2040-2059, csiro_mk3_6_0, Annual Anomaly, IDN
0.12336, 2040-2059, gfdl_cm3, Annual Anomaly, IDN
0.07823, 2040-2059, gfdl_esm2g, Annual Anomaly, IDN
-2.0E-4, 2040-2059, gfdl_esm2m, Annual Anomaly, IDN
0.00698, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, IDN
0.00952, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, IDN
0.01143, 2040-2059, miroc5, Annual Anomaly, IDN
0.11856, 2040-2059, miroc_esm_chem, Annual Anomaly, IDN
0.07603, 2040-2059, miroc_esm, Annual Anomaly, IDN
0.04776, 2040-2059, mri_cgcm3, Annual Anomaly, IDN
0.01284, 2040-2059, noresm1_m, Annual Anomaly, IDN
0.53359, 2040-2059, bcc_csm1_1_m, Annual Anomaly, IRN
0.4654, 2040-2059, bcc_csm1_1, Annual Anomaly, IRN
0.16528, 2040-2059, ccsm4, Annual Anomaly, IRN
0.09653, 2040-2059, cesm1_cam5, Annual Anomaly, IRN
0.62819, 2040-2059, csiro_mk3_6_0, Annual Anomaly, IRN
0.34516, 2040-2059, gfdl_cm3, Annual Anomaly, IRN
0.52266, 2040-2059, gfdl_esm2g, Annual Anomaly, IRN
0.31511, 2040-2059, gfdl_esm2m, Annual Anomaly, IRN
0.67179, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, IRN
0.76654, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, IRN
0.13245, 2040-2059, miroc5, Annual Anomaly, IRN
0.3956, 2040-2059, miroc_esm_chem, Annual Anomaly, IRN
0.50759, 2040-2059, miroc_esm, Annual Anomaly, IRN
0.19136, 2040-2059, mri_cgcm3, Annual Anomaly, IRN
0.23576, 2040-2059, noresm1_m, Annual Anomaly, IRN
0.75834, 2040-2059, bcc_csm1_1_m, Annual Anomaly, IRQ
0.57099, 2040-2059, bcc_csm1_1, Annual Anomaly, IRQ
0.47019, 2040-2059, ccsm4, Annual Anomaly, IRQ
0.23787, 2040-2059, cesm1_cam5, Annual Anomaly, IRQ
0.52943, 2040-2059, csiro_mk3_6_0, Annual Anomaly, IRQ
0.7074, 2040-2059, gfdl_cm3, Annual Anomaly, IRQ
0.53005, 2040-2059, gfdl_esm2g, Annual Anomaly, IRQ
0.2151, 2040-2059, gfdl_esm2m, Annual Anomaly, IRQ
0.88636, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, IRQ
0.84804, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, IRQ
0.34741, 2040-2059, miroc5, Annual Anomaly, IRQ
0.49771, 2040-2059, miroc_esm_chem, Annual Anomaly, IRQ
0.68159, 2040-2059, miroc_esm, Annual Anomaly, IRQ
0.26892, 2040-2059, mri_cgcm3, Annual Anomaly, IRQ
0.17424, 2040-2059, noresm1_m, Annual Anomaly, IRQ
0.21553, 2040-2059, bcc_csm1_1_m, Annual Anomaly, IRL
0.18151, 2040-2059, bcc_csm1_1, Annual Anomaly, IRL
0.19934, 2040-2059, ccsm4, Annual Anomaly, IRL
0.0697, 2040-2059, cesm1_cam5, Annual Anomaly, IRL
-0.0508, 2040-2059, csiro_mk3_6_0, Annual Anomaly, IRL
0.0963, 2040-2059, gfdl_cm3, Annual Anomaly, IRL
0.1283, 2040-2059, gfdl_esm2g, Annual Anomaly, IRL
0.10307, 2040-2059, gfdl_esm2m, Annual Anomaly, IRL
0.05614, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, IRL
0.08097, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, IRL
0.07711, 2040-2059, miroc5, Annual Anomaly, IRL
0.01391, 2040-2059, miroc_esm_chem, Annual Anomaly, IRL
0.09136, 2040-2059, miroc_esm, Annual Anomaly, IRL
0.19905, 2040-2059, mri_cgcm3, Annual Anomaly, IRL
0.13585, 2040-2059, noresm1_m, Annual Anomaly, IRL
0.73871, 2040-2059, bcc_csm1_1_m, Annual Anomaly, ISR
0.51099, 2040-2059, bcc_csm1_1, Annual Anomaly, ISR
0.39751, 2040-2059, ccsm4, Annual Anomaly, ISR
0.23693, 2040-2059, cesm1_cam5, Annual Anomaly, ISR
0.20899, 2040-2059, csiro_mk3_6_0, Annual Anomaly, ISR
0.8771, 2040-2059, gfdl_cm3, Annual Anomaly, ISR
0.49102, 2040-2059, gfdl_esm2g, Annual Anomaly, ISR
0.11813, 2040-2059, gfdl_esm2m, Annual Anomaly, ISR
0.89873, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, ISR
0.886, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, ISR
0.49555, 2040-2059, miroc5, Annual Anomaly, ISR
0.57516, 2040-2059, miroc_esm_chem, Annual Anomaly, ISR
0.78617, 2040-2059, miroc_esm, Annual Anomaly, ISR
0.14855, 2040-2059, mri_cgcm3, Annual Anomaly, ISR
0.25787, 2040-2059, noresm1_m, Annual Anomaly, ISR
0.31883, 2040-2059, bcc_csm1_1_m, Annual Anomaly, ITA
0.15053, 2040-2059, bcc_csm1_1, Annual Anomaly, ITA
0.28268, 2040-2059, ccsm4, Annual Anomaly, ITA
0.11278, 2040-2059, cesm1_cam5, Annual Anomaly, ITA
0.37933, 2040-2059, csiro_mk3_6_0, Annual Anomaly, ITA
0.54618, 2040-2059, gfdl_cm3, Annual Anomaly, ITA
0.02451, 2040-2059, gfdl_esm2g, Annual Anomaly, ITA
0.09263, 2040-2059, gfdl_esm2m, Annual Anomaly, ITA
0.15494, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, ITA
0.06921, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, ITA
0.22132, 2040-2059, miroc5, Annual Anomaly, ITA
0.14525, 2040-2059, miroc_esm_chem, Annual Anomaly, ITA
0.27786, 2040-2059, miroc_esm, Annual Anomaly, ITA
0.21548, 2040-2059, mri_cgcm3, Annual Anomaly, ITA
0.13055, 2040-2059, noresm1_m, Annual Anomaly, ITA
0.19964, 2040-2059, bcc_csm1_1_m, Annual Anomaly, JAM
0.15008, 2040-2059, bcc_csm1_1, Annual Anomaly, JAM
0.34964, 2040-2059, ccsm4, Annual Anomaly, JAM
0.39929, 2040-2059, cesm1_cam5, Annual Anomaly, JAM
0.24956, 2040-2059, csiro_mk3_6_0, Annual Anomaly, JAM
0.15008, 2040-2059, gfdl_cm3, Annual Anomaly, JAM
0.15026, 2040-2059, gfdl_esm2g, Annual Anomaly, JAM
0.05008, 2040-2059, gfdl_esm2m, Annual Anomaly, JAM
0.34964, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, JAM
0.69947, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, JAM
-0.0497, 2040-2059, miroc5, Annual Anomaly, JAM
-0.0496, 2040-2059, miroc_esm_chem, Annual Anomaly, JAM
-0.05, 2040-2059, miroc_esm, Annual Anomaly, JAM
0.34947, 2040-2059, mri_cgcm3, Annual Anomaly, JAM
0.49964, 2040-2059, noresm1_m, Annual Anomaly, JAM
0.7865, 2040-2059, bcc_csm1_1_m, Annual Anomaly, JOR
0.63062, 2040-2059, bcc_csm1_1, Annual Anomaly, JOR
0.52169, 2040-2059, ccsm4, Annual Anomaly, JOR
0.3177, 2040-2059, cesm1_cam5, Annual Anomaly, JOR
0.21638, 2040-2059, csiro_mk3_6_0, Annual Anomaly, JOR
0.92467, 2040-2059, gfdl_cm3, Annual Anomaly, JOR
0.64522, 2040-2059, gfdl_esm2g, Annual Anomaly, JOR
0.22014, 2040-2059, gfdl_esm2m, Annual Anomaly, JOR
0.90089, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, JOR
0.88501, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, JOR
0.55125, 2040-2059, miroc5, Annual Anomaly, JOR
0.53836, 2040-2059, miroc_esm_chem, Annual Anomaly, JOR
0.81215, 2040-2059, miroc_esm, Annual Anomaly, JOR
0.20377, 2040-2059, mri_cgcm3, Annual Anomaly, JOR
0.29507, 2040-2059, noresm1_m, Annual Anomaly, JOR
0.19088, 2040-2059, bcc_csm1_1_m, Annual Anomaly, KAZ
0.28645, 2040-2059, bcc_csm1_1, Annual Anomaly, KAZ
0.40588, 2040-2059, ccsm4, Annual Anomaly, KAZ
0.3914, 2040-2059, cesm1_cam5, Annual Anomaly, KAZ
0.33755, 2040-2059, csiro_mk3_6_0, Annual Anomaly, KAZ
0.18378, 2040-2059, gfdl_cm3, Annual Anomaly, KAZ
0.06171, 2040-2059, gfdl_esm2g, Annual Anomaly, KAZ
0.13416, 2040-2059, gfdl_esm2m, Annual Anomaly, KAZ
0.37699, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, KAZ
0.46885, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, KAZ
0.41811, 2040-2059, miroc5, Annual Anomaly, KAZ
0.3198, 2040-2059, miroc_esm_chem, Annual Anomaly, KAZ
0.14602, 2040-2059, miroc_esm, Annual Anomaly, KAZ
0.05343, 2040-2059, mri_cgcm3, Annual Anomaly, KAZ
0.24738, 2040-2059, noresm1_m, Annual Anomaly, KAZ
0.02615, 2040-2059, bcc_csm1_1_m, Annual Anomaly, KEN
0.07458, 2040-2059, bcc_csm1_1, Annual Anomaly, KEN
0.03315, 2040-2059, ccsm4, Annual Anomaly, KEN
0.01816, 2040-2059, cesm1_cam5, Annual Anomaly, KEN
0.12624, 2040-2059, csiro_mk3_6_0, Annual Anomaly, KEN
0.1291, 2040-2059, gfdl_cm3, Annual Anomaly, KEN
0.09216, 2040-2059, gfdl_esm2g, Annual Anomaly, KEN
0.07893, 2040-2059, gfdl_esm2m, Annual Anomaly, KEN
0.27781, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, KEN
0.19257, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, KEN
0.29208, 2040-2059, miroc5, Annual Anomaly, KEN
-0.0068, 2040-2059, miroc_esm_chem, Annual Anomaly, KEN
-0.0132, 2040-2059, miroc_esm, Annual Anomaly, KEN
0.11202, 2040-2059, mri_cgcm3, Annual Anomaly, KEN
0.05807, 2040-2059, noresm1_m, Annual Anomaly, KEN
-0.05, 2040-2059, bcc_csm1_1, Annual Anomaly, KIR
-0.0026, 2040-2059, cesm1_cam5, Annual Anomaly, KIR
-0.0263, 2040-2059, csiro_mk3_6_0, Annual Anomaly, KIR
0.1421, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, KIR
0.18683, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, KIR
0.04736, 2040-2059, miroc5, Annual Anomaly, KIR
-0.1, 2040-2059, miroc_esm_chem, Annual Anomaly, KIR
0.0921, 2040-2059, mri_cgcm3, Annual Anomaly, KIR
-0.0026, 2040-2059, noresm1_m, Annual Anomaly, KIR
0.00241, 2040-2059, bcc_csm1_1_m, Annual Anomaly, PRK
0.21411, 2040-2059, bcc_csm1_1, Annual Anomaly, PRK
0.17928, 2040-2059, ccsm4, Annual Anomaly, PRK
0.03381, 2040-2059, cesm1_cam5, Annual Anomaly, PRK
0.03475, 2040-2059, csiro_mk3_6_0, Annual Anomaly, PRK
0.02151, 2040-2059, gfdl_cm3, Annual Anomaly, PRK
0.0056, 2040-2059, gfdl_esm2g, Annual Anomaly, PRK
0.13115, 2040-2059, gfdl_esm2m, Annual Anomaly, PRK
0.06663, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, PRK
0.09352, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, PRK
-0.008, 2040-2059, miroc5, Annual Anomaly, PRK
0.12493, 2040-2059, miroc_esm_chem, Annual Anomaly, PRK
0.1592, 2040-2059, miroc_esm, Annual Anomaly, PRK
-0.0249, 2040-2059, mri_cgcm3, Annual Anomaly, PRK
0.12401, 2040-2059, noresm1_m, Annual Anomaly, PRK
0.13848, 2040-2059, bcc_csm1_1_m, Annual Anomaly, KOR
0.1426, 2040-2059, bcc_csm1_1, Annual Anomaly, KOR
0.05136, 2040-2059, ccsm4, Annual Anomaly, KOR
-0.0303, 2040-2059, cesm1_cam5, Annual Anomaly, KOR
-0.0278, 2040-2059, csiro_mk3_6_0, Annual Anomaly, KOR
-0.0208, 2040-2059, gfdl_cm3, Annual Anomaly, KOR
0.21532, 2040-2059, gfdl_esm2g, Annual Anomaly, KOR
-0.0019, 2040-2059, gfdl_esm2m, Annual Anomaly, KOR
0.1705, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, KOR
0.21862, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, KOR
0.03073, 2040-2059, miroc5, Annual Anomaly, KOR
0.03158, 2040-2059, miroc_esm_chem, Annual Anomaly, KOR
0.21055, 2040-2059, miroc_esm, Annual Anomaly, KOR
0.0923, 2040-2059, mri_cgcm3, Annual Anomaly, KOR
0.11634, 2040-2059, noresm1_m, Annual Anomaly, KOR
0.76417, 2040-2059, bcc_csm1_1_m, Annual Anomaly, KWT
0.46383, 2040-2059, bcc_csm1_1, Annual Anomaly, KWT
0.48728, 2040-2059, ccsm4, Annual Anomaly, KWT
0.15, 2040-2059, cesm1_cam5, Annual Anomaly, KWT
0.60542, 2040-2059, csiro_mk3_6_0, Annual Anomaly, KWT
0.64822, 2040-2059, gfdl_cm3, Annual Anomaly, KWT
0.45197, 2040-2059, gfdl_esm2g, Annual Anomaly, KWT
0.26013, 2040-2059, gfdl_esm2m, Annual Anomaly, KWT
0.94604, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, KWT
0.56886, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, KWT
0.25344, 2040-2059, miroc5, Annual Anomaly, KWT
0.26606, 2040-2059, miroc_esm_chem, Annual Anomaly, KWT
0.61996, 2040-2059, miroc_esm, Annual Anomaly, KWT
0.55363, 2040-2059, mri_cgcm3, Annual Anomaly, KWT
0.20927, 2040-2059, noresm1_m, Annual Anomaly, KWT
0.29589, 2040-2059, bcc_csm1_1_m, Annual Anomaly, KGZ
0.40129, 2040-2059, bcc_csm1_1, Annual Anomaly, KGZ
0.21174, 2040-2059, ccsm4, Annual Anomaly, KGZ
0.17497, 2040-2059, cesm1_cam5, Annual Anomaly, KGZ
0.4526, 2040-2059, csiro_mk3_6_0, Annual Anomaly, KGZ
0.25094, 2040-2059, gfdl_cm3, Annual Anomaly, KGZ
0.17548, 2040-2059, gfdl_esm2g, Annual Anomaly, KGZ
0.0463, 2040-2059, gfdl_esm2m, Annual Anomaly, KGZ
0.60957, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, KGZ
0.54635, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, KGZ
0.11776, 2040-2059, miroc5, Annual Anomaly, KGZ
0.36566, 2040-2059, miroc_esm_chem, Annual Anomaly, KGZ
0.04457, 2040-2059, miroc_esm, Annual Anomaly, KGZ
0.01, 2040-2059, mri_cgcm3, Annual Anomaly, KGZ
0.12739, 2040-2059, noresm1_m, Annual Anomaly, KGZ
0.08276, 2040-2059, bcc_csm1_1_m, Annual Anomaly, LAO
0.13335, 2040-2059, bcc_csm1_1, Annual Anomaly, LAO
-0.0125, 2040-2059, ccsm4, Annual Anomaly, LAO
0.22151, 2040-2059, cesm1_cam5, Annual Anomaly, LAO
0.13894, 2040-2059, csiro_mk3_6_0, Annual Anomaly, LAO
0.13782, 2040-2059, gfdl_cm3, Annual Anomaly, LAO
-0.0166, 2040-2059, gfdl_esm2g, Annual Anomaly, LAO
0.00409, 2040-2059, gfdl_esm2m, Annual Anomaly, LAO
0.05776, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, LAO
0.12736, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, LAO
-0.0181, 2040-2059, miroc5, Annual Anomaly, LAO
0.41145, 2040-2059, miroc_esm_chem, Annual Anomaly, LAO
0.16845, 2040-2059, miroc_esm, Annual Anomaly, LAO
0.14411, 2040-2059, mri_cgcm3, Annual Anomaly, LAO
0.06537, 2040-2059, noresm1_m, Annual Anomaly, LAO
-0.0491, 2040-2059, bcc_csm1_1_m, Annual Anomaly, LVA
3.0E-4, 2040-2059, bcc_csm1_1, Annual Anomaly, LVA
-0.0855, 2040-2059, ccsm4, Annual Anomaly, LVA
0.07072, 2040-2059, cesm1_cam5, Annual Anomaly, LVA
0.21253, 2040-2059, csiro_mk3_6_0, Annual Anomaly, LVA
-0.0099, 2040-2059, gfdl_cm3, Annual Anomaly, LVA
0.04092, 2040-2059, gfdl_esm2g, Annual Anomaly, LVA
0.03862, 2040-2059, gfdl_esm2m, Annual Anomaly, LVA
-0.0297, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, LVA
0.36242, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, LVA
0.64471, 2040-2059, miroc5, Annual Anomaly, LVA
-0.0299, 2040-2059, miroc_esm_chem, Annual Anomaly, LVA
-0.0999, 2040-2059, miroc_esm, Annual Anomaly, LVA
-0.0178, 2040-2059, mri_cgcm3, Annual Anomaly, LVA
0.08556, 2040-2059, noresm1_m, Annual Anomaly, LVA
0.49653, 2040-2059, bcc_csm1_1_m, Annual Anomaly, LBN
0.77112, 2040-2059, bcc_csm1_1, Annual Anomaly, LBN
0.12608, 2040-2059, ccsm4, Annual Anomaly, LBN
0.17146, 2040-2059, cesm1_cam5, Annual Anomaly, LBN
0.21541, 2040-2059, csiro_mk3_6_0, Annual Anomaly, LBN
0.62834, 2040-2059, gfdl_cm3, Annual Anomaly, LBN
0.50261, 2040-2059, gfdl_esm2g, Annual Anomaly, LBN
0.05865, 2040-2059, gfdl_esm2m, Annual Anomaly, LBN
0.80621, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, LBN
0.78138, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, LBN
0.25846, 2040-2059, miroc5, Annual Anomaly, LBN
0.6215, 2040-2059, miroc_esm_chem, Annual Anomaly, LBN
0.71289, 2040-2059, miroc_esm, Annual Anomaly, LBN
0.06093, 2040-2059, mri_cgcm3, Annual Anomaly, LBN
0.10326, 2040-2059, noresm1_m, Annual Anomaly, LBN
0.29328, 2040-2059, bcc_csm1_1_m, Annual Anomaly, LSO
9.7E-4, 2040-2059, bcc_csm1_1, Annual Anomaly, LSO
0.1078, 2040-2059, ccsm4, Annual Anomaly, LSO
0.4051, 2040-2059, cesm1_cam5, Annual Anomaly, LSO
0.13288, 2040-2059, csiro_mk3_6_0, Annual Anomaly, LSO
0.20769, 2040-2059, gfdl_cm3, Annual Anomaly, LSO
0.16634, 2040-2059, gfdl_esm2g, Annual Anomaly, LSO
0.09774, 2040-2059, gfdl_esm2m, Annual Anomaly, LSO
0.15094, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, LSO
0.30877, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, LSO
0.11767, 2040-2059, miroc5, Annual Anomaly, LSO
0.35945, 2040-2059, miroc_esm_chem, Annual Anomaly, LSO
0.08421, 2040-2059, miroc_esm, Annual Anomaly, LSO
0.21682, 2040-2059, mri_cgcm3, Annual Anomaly, LSO
0.03944, 2040-2059, noresm1_m, Annual Anomaly, LSO
0.26658, 2040-2059, bcc_csm1_1_m, Annual Anomaly, LBR
0.21587, 2040-2059, bcc_csm1_1, Annual Anomaly, LBR
0.03416, 2040-2059, ccsm4, Annual Anomaly, LBR
0.15811, 2040-2059, cesm1_cam5, Annual Anomaly, LBR
0.04265, 2040-2059, csiro_mk3_6_0, Annual Anomaly, LBR
-0.0506, 2040-2059, gfdl_cm3, Annual Anomaly, LBR
0.12022, 2040-2059, gfdl_esm2g, Annual Anomaly, LBR
0.10397, 2040-2059, gfdl_esm2m, Annual Anomaly, LBR
-0.0886, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, LBR
0.14172, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, LBR
0.00104, 2040-2059, miroc5, Annual Anomaly, LBR
-0.0836, 2040-2059, miroc_esm_chem, Annual Anomaly, LBR
0.0031, 2040-2059, miroc_esm, Annual Anomaly, LBR
0.37147, 2040-2059, mri_cgcm3, Annual Anomaly, LBR
0.13726, 2040-2059, noresm1_m, Annual Anomaly, LBR
0.57236, 2040-2059, bcc_csm1_1_m, Annual Anomaly, LBY
0.6553, 2040-2059, bcc_csm1_1, Annual Anomaly, LBY
0.55831, 2040-2059, ccsm4, Annual Anomaly, LBY
0.34876, 2040-2059, cesm1_cam5, Annual Anomaly, LBY
0.08275, 2040-2059, csiro_mk3_6_0, Annual Anomaly, LBY
0.781, 2040-2059, gfdl_cm3, Annual Anomaly, LBY
0.61313, 2040-2059, gfdl_esm2g, Annual Anomaly, LBY
0.38944, 2040-2059, gfdl_esm2m, Annual Anomaly, LBY
0.48348, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, LBY
0.54265, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, LBY
0.43259, 2040-2059, miroc5, Annual Anomaly, LBY
0.51602, 2040-2059, miroc_esm_chem, Annual Anomaly, LBY
0.525, 2040-2059, miroc_esm, Annual Anomaly, LBY
0.5324, 2040-2059, mri_cgcm3, Annual Anomaly, LBY
0.49569, 2040-2059, noresm1_m, Annual Anomaly, LBY
0.2511, 2040-2059, bcc_csm1_1_m, Annual Anomaly, LIE
0.3011, 2040-2059, bcc_csm1_1, Annual Anomaly, LIE
0.15, 2040-2059, ccsm4, Annual Anomaly, LIE
0.14889, 2040-2059, cesm1_cam5, Annual Anomaly, LIE
0.05, 2040-2059, csiro_mk3_6_0, Annual Anomaly, LIE
0.24889, 2040-2059, gfdl_cm3, Annual Anomaly, LIE
-0.0494, 2040-2059, gfdl_esm2g, Annual Anomaly, LIE
-0.1, 2040-2059, gfdl_esm2m, Annual Anomaly, LIE
-5.0E-4, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, LIE
0.1, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, LIE
0.15, 2040-2059, miroc_esm, Annual Anomaly, LIE
0.20055, 2040-2059, mri_cgcm3, Annual Anomaly, LIE
0.04944, 2040-2059, noresm1_m, Annual Anomaly, LIE
-0.0509, 2040-2059, bcc_csm1_1_m, Annual Anomaly, LTU
0.01894, 2040-2059, bcc_csm1_1, Annual Anomaly, LTU
-0.0367, 2040-2059, ccsm4, Annual Anomaly, LTU
0.1936, 2040-2059, cesm1_cam5, Annual Anomaly, LTU
0.21027, 2040-2059, csiro_mk3_6_0, Annual Anomaly, LTU
-0.0324, 2040-2059, gfdl_cm3, Annual Anomaly, LTU
0.0317, 2040-2059, gfdl_esm2g, Annual Anomaly, LTU
0.07124, 2040-2059, gfdl_esm2m, Annual Anomaly, LTU
-0.1025, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, LTU
0.30888, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, LTU
0.65347, 2040-2059, miroc5, Annual Anomaly, LTU
-0.0102, 2040-2059, miroc_esm_chem, Annual Anomaly, LTU
-0.1, 2040-2059, miroc_esm, Annual Anomaly, LTU
-0.0236, 2040-2059, mri_cgcm3, Annual Anomaly, LTU
0.04798, 2040-2059, noresm1_m, Annual Anomaly, LTU
0.15951, 2040-2059, bcc_csm1_1_m, Annual Anomaly, LUX
0.29718, 2040-2059, bcc_csm1_1, Annual Anomaly, LUX
0.10188, 2040-2059, ccsm4, Annual Anomaly, LUX
0.30082, 2040-2059, cesm1_cam5, Annual Anomaly, LUX
0.29847, 2040-2059, csiro_mk3_6_0, Annual Anomaly, LUX
0.1, 2040-2059, gfdl_cm3, Annual Anomaly, LUX
0.45, 2040-2059, gfdl_esm2g, Annual Anomaly, LUX
0.0987, 2040-2059, gfdl_esm2m, Annual Anomaly, LUX
0.05258, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, LUX
0.20281, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, LUX
0.19412, 2040-2059, miroc5, Annual Anomaly, LUX
-0.1, 2040-2059, miroc_esm_chem, Annual Anomaly, LUX
-0.0458, 2040-2059, miroc_esm, Annual Anomaly, LUX
0.14718, 2040-2059, mri_cgcm3, Annual Anomaly, LUX
0.00387, 2040-2059, noresm1_m, Annual Anomaly, LUX
0.34675, 2040-2059, bcc_csm1_1_m, Annual Anomaly, MKD
0.13892, 2040-2059, bcc_csm1_1, Annual Anomaly, MKD
0.38956, 2040-2059, ccsm4, Annual Anomaly, MKD
0.05808, 2040-2059, cesm1_cam5, Annual Anomaly, MKD
0.5903, 2040-2059, csiro_mk3_6_0, Annual Anomaly, MKD
0.44596, 2040-2059, gfdl_cm3, Annual Anomaly, MKD
-0.043, 2040-2059, gfdl_esm2g, Annual Anomaly, MKD
0.24367, 2040-2059, gfdl_esm2m, Annual Anomaly, MKD
0.12515, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, MKD
0.2657, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, MKD
0.16681, 2040-2059, miroc5, Annual Anomaly, MKD
0.61577, 2040-2059, miroc_esm_chem, Annual Anomaly, MKD
0.65697, 2040-2059, miroc_esm, Annual Anomaly, MKD
0.26471, 2040-2059, mri_cgcm3, Annual Anomaly, MKD
0.32954, 2040-2059, noresm1_m, Annual Anomaly, MKD
0.07459, 2040-2059, bcc_csm1_1_m, Annual Anomaly, MDG
0.02491, 2040-2059, bcc_csm1_1, Annual Anomaly, MDG
-0.0048, 2040-2059, ccsm4, Annual Anomaly, MDG
0.16193, 2040-2059, cesm1_cam5, Annual Anomaly, MDG
0.26533, 2040-2059, csiro_mk3_6_0, Annual Anomaly, MDG
0.11973, 2040-2059, gfdl_cm3, Annual Anomaly, MDG
0.14982, 2040-2059, gfdl_esm2g, Annual Anomaly, MDG
0.2435, 2040-2059, gfdl_esm2m, Annual Anomaly, MDG
0.06666, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, MDG
0.07133, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, MDG
0.13267, 2040-2059, miroc5, Annual Anomaly, MDG
0.26299, 2040-2059, miroc_esm_chem, Annual Anomaly, MDG
0.13302, 2040-2059, miroc_esm, Annual Anomaly, MDG
0.15114, 2040-2059, mri_cgcm3, Annual Anomaly, MDG
0.21862, 2040-2059, noresm1_m, Annual Anomaly, MDG
0.10377, 2040-2059, bcc_csm1_1_m, Annual Anomaly, MWI
-0.017, 2040-2059, bcc_csm1_1, Annual Anomaly, MWI
-0.0112, 2040-2059, ccsm4, Annual Anomaly, MWI
0.11162, 2040-2059, cesm1_cam5, Annual Anomaly, MWI
