Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
-0.0529, 2080-2099, ccsm4, Annual Anomaly, FSM
0.0654, 2080-2099, cesm1_bgc, Annual Anomaly, FSM
0.00298, 2080-2099, cesm1_cam5, Annual Anomaly, FSM
-0.0729, 2080-2099, cmcc_cesm, Annual Anomaly, FSM
-0.0289, 2080-2099, cmcc_cm, Annual Anomaly, FSM
0.03647, 2080-2099, cnrm_cm5, Annual Anomaly, FSM
0.01434, 2080-2099, csiro_mk3_6_0, Annual Anomaly, FSM
0.14857, 2080-2099, gfdl_cm3, Annual Anomaly, FSM
-0.0183, 2080-2099, gfdl_esm2g, Annual Anomaly, FSM
-0.0364, 2080-2099, gfdl_esm2m, Annual Anomaly, FSM
-0.0165, 2080-2099, inmcm4, Annual Anomaly, FSM
-0.05, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, FSM
0.12483, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, FSM
0.23647, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, FSM
0.02594, 2080-2099, miroc5, Annual Anomaly, FSM
0.0959, 2080-2099, miroc_esm_chem, Annual Anomaly, FSM
0.15832, 2080-2099, miroc_esm, Annual Anomaly, FSM
-0.0029, 2080-2099, mpi_esm_mr, Annual Anomaly, FSM
-0.0334, 2080-2099, mri_cgcm3, Annual Anomaly, FSM
-0.0034, 2080-2099, mri_esm1, Annual Anomaly, FSM
0.03946, 2080-2099, noresm1_m, Annual Anomaly, FSM
0.05, 2080-2099, access1_3, Annual Anomaly, FJI
0.15, 2080-2099, bcc_csm1_1_m, Annual Anomaly, FJI
0.05, 2080-2099, bcc_csm1_1, Annual Anomaly, FJI
-0.05, 2080-2099, ccsm4, Annual Anomaly, FJI
0.1, 2080-2099, cesm1_cam5, Annual Anomaly, FJI
0.15, 2080-2099, cmcc_cesm, Annual Anomaly, FJI
0.05, 2080-2099, cmcc_cm, Annual Anomaly, FJI
0.05, 2080-2099, cmcc_cms, Annual Anomaly, FJI
-0.05, 2080-2099, cnrm_cm5, Annual Anomaly, FJI
0.5, 2080-2099, csiro_mk3_6_0, Annual Anomaly, FJI
-0.05, 2080-2099, gfdl_esm2g, Annual Anomaly, FJI
0.05, 2080-2099, inmcm4, Annual Anomaly, FJI
-0.05, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, FJI
0.35, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, FJI
0.1, 2080-2099, miroc5, Annual Anomaly, FJI
0.9, 2080-2099, miroc_esm_chem, Annual Anomaly, FJI
0.95, 2080-2099, miroc_esm, Annual Anomaly, FJI
0.3, 2080-2099, mri_cgcm3, Annual Anomaly, FJI
0.1, 2080-2099, mri_esm1, Annual Anomaly, FJI
0.05, 2080-2099, noresm1_m, Annual Anomaly, FJI
0.07669, 2080-2099, access1_3, Annual Anomaly, FIN
0.03943, 2080-2099, bcc_csm1_1_m, Annual Anomaly, FIN
0.03574, 2080-2099, bcc_csm1_1, Annual Anomaly, FIN
0.03965, 2080-2099, bnu_esm, Annual Anomaly, FIN
0.12926, 2080-2099, canesm2, Annual Anomaly, FIN
0.06929, 2080-2099, ccsm4, Annual Anomaly, FIN
0.24786, 2080-2099, cesm1_bgc, Annual Anomaly, FIN
0.23052, 2080-2099, cesm1_cam5, Annual Anomaly, FIN
-0.0518, 2080-2099, cmcc_cesm, Annual Anomaly, FIN
-0.0111, 2080-2099, cmcc_cm, Annual Anomaly, FIN
-0.0111, 2080-2099, cmcc_cms, Annual Anomaly, FIN
0.01841, 2080-2099, cnrm_cm5, Annual Anomaly, FIN
0.00681, 2080-2099, csiro_mk3_6_0, Annual Anomaly, FIN
-0.0259, 2080-2099, gfdl_cm3, Annual Anomaly, FIN
6.5E-4, 2080-2099, gfdl_esm2g, Annual Anomaly, FIN
-0.0355, 2080-2099, gfdl_esm2m, Annual Anomaly, FIN
-0.0515, 2080-2099, inmcm4, Annual Anomaly, FIN
0.08851, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, FIN
0.00545, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, FIN
-0.0112, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, FIN
0.41917, 2080-2099, miroc5, Annual Anomaly, FIN
0.00209, 2080-2099, miroc_esm_chem, Annual Anomaly, FIN
0.02671, 2080-2099, miroc_esm, Annual Anomaly, FIN
0.07463, 2080-2099, mpi_esm_mr, Annual Anomaly, FIN
-0.0825, 2080-2099, mri_cgcm3, Annual Anomaly, FIN
-0.0149, 2080-2099, mri_esm1, Annual Anomaly, FIN
0.39617, 2080-2099, noresm1_m, Annual Anomaly, FIN
0.32215, 2080-2099, access1_3, Annual Anomaly, FRA
0.69483, 2080-2099, bcc_csm1_1_m, Annual Anomaly, FRA
0.82847, 2080-2099, bcc_csm1_1, Annual Anomaly, FRA
0.53969, 2080-2099, bnu_esm, Annual Anomaly, FRA
0.75231, 2080-2099, canesm2, Annual Anomaly, FRA
0.79827, 2080-2099, ccsm4, Annual Anomaly, FRA
0.86611, 2080-2099, cesm1_bgc, Annual Anomaly, FRA
0.82382, 2080-2099, cesm1_cam5, Annual Anomaly, FRA
0.24437, 2080-2099, cmcc_cesm, Annual Anomaly, FRA
0.522, 2080-2099, cmcc_cm, Annual Anomaly, FRA
0.48984, 2080-2099, cmcc_cms, Annual Anomaly, FRA
0.19612, 2080-2099, cnrm_cm5, Annual Anomaly, FRA
0.74056, 2080-2099, csiro_mk3_6_0, Annual Anomaly, FRA
0.94546, 2080-2099, gfdl_cm3, Annual Anomaly, FRA
0.8734, 2080-2099, gfdl_esm2g, Annual Anomaly, FRA
0.50682, 2080-2099, gfdl_esm2m, Annual Anomaly, FRA
0.51867, 2080-2099, inmcm4, Annual Anomaly, FRA
0.71384, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, FRA
0.37184, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, FRA
0.4344, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, FRA
0.54502, 2080-2099, miroc5, Annual Anomaly, FRA
0.58432, 2080-2099, miroc_esm_chem, Annual Anomaly, FRA
0.52331, 2080-2099, miroc_esm, Annual Anomaly, FRA
0.77483, 2080-2099, mpi_esm_mr, Annual Anomaly, FRA
0.17424, 2080-2099, mri_cgcm3, Annual Anomaly, FRA
0.04254, 2080-2099, mri_esm1, Annual Anomaly, FRA
0.6591, 2080-2099, noresm1_m, Annual Anomaly, FRA
0.08294, 2080-2099, access1_3, Annual Anomaly, GAB
0.73189, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GAB
0.49984, 2080-2099, bcc_csm1_1, Annual Anomaly, GAB
0.2406, 2080-2099, bnu_esm, Annual Anomaly, GAB
0.94479, 2080-2099, canesm2, Annual Anomaly, GAB
0.01827, 2080-2099, ccsm4, Annual Anomaly, GAB
0.1852, 2080-2099, cesm1_bgc, Annual Anomaly, GAB
0.03173, 2080-2099, cesm1_cam5, Annual Anomaly, GAB
0.15893, 2080-2099, cmcc_cesm, Annual Anomaly, GAB
0.04727, 2080-2099, cmcc_cm, Annual Anomaly, GAB
0.30262, 2080-2099, cmcc_cms, Annual Anomaly, GAB
0.01011, 2080-2099, cnrm_cm5, Annual Anomaly, GAB
-0.0149, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GAB
0.05495, 2080-2099, gfdl_cm3, Annual Anomaly, GAB
0.07645, 2080-2099, gfdl_esm2g, Annual Anomaly, GAB
0.07814, 2080-2099, gfdl_esm2m, Annual Anomaly, GAB
0.74108, 2080-2099, inmcm4, Annual Anomaly, GAB
0.07521, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GAB
-0.0326, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GAB
-0.0471, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GAB
-0.0104, 2080-2099, miroc5, Annual Anomaly, GAB
0.09348, 2080-2099, miroc_esm_chem, Annual Anomaly, GAB
0.023, 2080-2099, miroc_esm, Annual Anomaly, GAB
0.06601, 2080-2099, mpi_esm_mr, Annual Anomaly, GAB
0.03487, 2080-2099, mri_cgcm3, Annual Anomaly, GAB
0.01352, 2080-2099, mri_esm1, Annual Anomaly, GAB
0.19691, 2080-2099, noresm1_m, Annual Anomaly, GAB
0.88678, 2080-2099, access1_3, Annual Anomaly, GMB
0.83702, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GMB
0.5235, 2080-2099, bcc_csm1_1, Annual Anomaly, GMB
0.16299, 2080-2099, bnu_esm, Annual Anomaly, GMB
0.93999, 2080-2099, canesm2, Annual Anomaly, GMB
0.85825, 2080-2099, ccsm4, Annual Anomaly, GMB
0.74012, 2080-2099, cesm1_bgc, Annual Anomaly, GMB
0.54465, 2080-2099, cesm1_cam5, Annual Anomaly, GMB
0.86408, 2080-2099, cmcc_cesm, Annual Anomaly, GMB
0.95045, 2080-2099, cmcc_cm, Annual Anomaly, GMB
0.89663, 2080-2099, cmcc_cms, Annual Anomaly, GMB
0.29896, 2080-2099, cnrm_cm5, Annual Anomaly, GMB
0.78288, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GMB
0.42787, 2080-2099, gfdl_cm3, Annual Anomaly, GMB
-0.0443, 2080-2099, gfdl_esm2g, Annual Anomaly, GMB
-1.0E-4, 2080-2099, gfdl_esm2m, Annual Anomaly, GMB
-0.0666, 2080-2099, inmcm4, Annual Anomaly, GMB
0.92038, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GMB
0.82015, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GMB
0.60357, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GMB
0.54014, 2080-2099, miroc5, Annual Anomaly, GMB
-0.0406, 2080-2099, miroc_esm_chem, Annual Anomaly, GMB
-0.0197, 2080-2099, miroc_esm, Annual Anomaly, GMB
0.92638, 2080-2099, mpi_esm_mr, Annual Anomaly, GMB
0.94028, 2080-2099, mri_cgcm3, Annual Anomaly, GMB
0.83498, 2080-2099, mri_esm1, Annual Anomaly, GMB
0.78288, 2080-2099, noresm1_m, Annual Anomaly, GMB
0.38112, 2080-2099, access1_3, Annual Anomaly, GEO
0.80553, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GEO
0.96163, 2080-2099, bcc_csm1_1, Annual Anomaly, GEO
0.79341, 2080-2099, bnu_esm, Annual Anomaly, GEO
0.7813, 2080-2099, canesm2, Annual Anomaly, GEO
0.75221, 2080-2099, ccsm4, Annual Anomaly, GEO
0.79744, 2080-2099, cesm1_bgc, Annual Anomaly, GEO
0.64264, 2080-2099, cesm1_cam5, Annual Anomaly, GEO
0.72576, 2080-2099, cmcc_cesm, Annual Anomaly, GEO
0.81931, 2080-2099, cmcc_cm, Annual Anomaly, GEO
0.68426, 2080-2099, cmcc_cms, Annual Anomaly, GEO
-0.0222, 2080-2099, cnrm_cm5, Annual Anomaly, GEO
0.73569, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GEO
0.87532, 2080-2099, gfdl_cm3, Annual Anomaly, GEO
0.86886, 2080-2099, gfdl_esm2g, Annual Anomaly, GEO
0.40241, 2080-2099, gfdl_esm2m, Annual Anomaly, GEO
0.66743, 2080-2099, inmcm4, Annual Anomaly, GEO
0.77653, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GEO
0.9927, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GEO
0.67879, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GEO
0.75166, 2080-2099, miroc5, Annual Anomaly, GEO
0.8887, 2080-2099, miroc_esm_chem, Annual Anomaly, GEO
0.7467, 2080-2099, miroc_esm, Annual Anomaly, GEO
0.60241, 2080-2099, mpi_esm_mr, Annual Anomaly, GEO
0.13361, 2080-2099, mri_cgcm3, Annual Anomaly, GEO
-0.0115, 2080-2099, mri_esm1, Annual Anomaly, GEO
0.38042, 2080-2099, noresm1_m, Annual Anomaly, GEO
0.31373, 2080-2099, access1_3, Annual Anomaly, DEU
0.18788, 2080-2099, bcc_csm1_1_m, Annual Anomaly, DEU
0.50451, 2080-2099, bcc_csm1_1, Annual Anomaly, DEU
0.43047, 2080-2099, bnu_esm, Annual Anomaly, DEU
0.66815, 2080-2099, canesm2, Annual Anomaly, DEU
0.66766, 2080-2099, ccsm4, Annual Anomaly, DEU
0.8651, 2080-2099, cesm1_bgc, Annual Anomaly, DEU
0.60614, 2080-2099, cesm1_cam5, Annual Anomaly, DEU
-0.0013, 2080-2099, cmcc_cesm, Annual Anomaly, DEU
0.49904, 2080-2099, cmcc_cm, Annual Anomaly, DEU
0.20912, 2080-2099, cmcc_cms, Annual Anomaly, DEU
0.02713, 2080-2099, cnrm_cm5, Annual Anomaly, DEU
0.86464, 2080-2099, csiro_mk3_6_0, Annual Anomaly, DEU
0.60912, 2080-2099, gfdl_cm3, Annual Anomaly, DEU
0.27393, 2080-2099, gfdl_esm2g, Annual Anomaly, DEU
0.15389, 2080-2099, gfdl_esm2m, Annual Anomaly, DEU
0.33072, 2080-2099, inmcm4, Annual Anomaly, DEU
0.61026, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, DEU
0.39757, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, DEU
0.10044, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, DEU
0.28563, 2080-2099, miroc5, Annual Anomaly, DEU
0.07441, 2080-2099, miroc_esm_chem, Annual Anomaly, DEU
0.04574, 2080-2099, miroc_esm, Annual Anomaly, DEU
0.56068, 2080-2099, mpi_esm_mr, Annual Anomaly, DEU
-0.0084, 2080-2099, mri_cgcm3, Annual Anomaly, DEU
0.04486, 2080-2099, mri_esm1, Annual Anomaly, DEU
0.48449, 2080-2099, noresm1_m, Annual Anomaly, DEU
0.35357, 2080-2099, access1_3, Annual Anomaly, GHA
0.43684, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GHA
0.25049, 2080-2099, bcc_csm1_1, Annual Anomaly, GHA
-0.0018, 2080-2099, bnu_esm, Annual Anomaly, GHA
0.95181, 2080-2099, canesm2, Annual Anomaly, GHA
0.05807, 2080-2099, ccsm4, Annual Anomaly, GHA
0.1281, 2080-2099, cesm1_bgc, Annual Anomaly, GHA
0.38703, 2080-2099, cesm1_cam5, Annual Anomaly, GHA
0.41593, 2080-2099, cmcc_cesm, Annual Anomaly, GHA
0.10226, 2080-2099, cmcc_cm, Annual Anomaly, GHA
0.22178, 2080-2099, cmcc_cms, Annual Anomaly, GHA
-0.0125, 2080-2099, cnrm_cm5, Annual Anomaly, GHA
0.21414, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GHA
-0.042, 2080-2099, gfdl_cm3, Annual Anomaly, GHA
0.31672, 2080-2099, gfdl_esm2g, Annual Anomaly, GHA
0.16326, 2080-2099, gfdl_esm2m, Annual Anomaly, GHA
0.5234, 2080-2099, inmcm4, Annual Anomaly, GHA
0.62683, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GHA
0.91524, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GHA
0.14859, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GHA
0.1928, 2080-2099, miroc5, Annual Anomaly, GHA
-0.0265, 2080-2099, miroc_esm_chem, Annual Anomaly, GHA
0.04933, 2080-2099, miroc_esm, Annual Anomaly, GHA
0.14309, 2080-2099, mpi_esm_mr, Annual Anomaly, GHA
0.36674, 2080-2099, mri_cgcm3, Annual Anomaly, GHA
0.33121, 2080-2099, mri_esm1, Annual Anomaly, GHA
0.15937, 2080-2099, noresm1_m, Annual Anomaly, GHA
0.81882, 2080-2099, access1_3, Annual Anomaly, GRC
0.89315, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GRC
0.88108, 2080-2099, bcc_csm1_1, Annual Anomaly, GRC
0.92248, 2080-2099, bnu_esm, Annual Anomaly, GRC
0.87383, 2080-2099, canesm2, Annual Anomaly, GRC
0.89414, 2080-2099, ccsm4, Annual Anomaly, GRC
0.80774, 2080-2099, cesm1_bgc, Annual Anomaly, GRC
0.83013, 2080-2099, cesm1_cam5, Annual Anomaly, GRC
0.83438, 2080-2099, cmcc_cesm, Annual Anomaly, GRC
0.91553, 2080-2099, cmcc_cm, Annual Anomaly, GRC
0.87493, 2080-2099, cmcc_cms, Annual Anomaly, GRC
0.40098, 2080-2099, cnrm_cm5, Annual Anomaly, GRC
0.93957, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GRC
0.95148, 2080-2099, gfdl_cm3, Annual Anomaly, GRC
0.86671, 2080-2099, gfdl_esm2g, Annual Anomaly, GRC
0.78121, 2080-2099, gfdl_esm2m, Annual Anomaly, GRC
0.83807, 2080-2099, inmcm4, Annual Anomaly, GRC
0.98159, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GRC
0.95266, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GRC
0.72635, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GRC
0.79923, 2080-2099, miroc5, Annual Anomaly, GRC
0.95349, 2080-2099, miroc_esm_chem, Annual Anomaly, GRC
0.97756, 2080-2099, miroc_esm, Annual Anomaly, GRC
0.68833, 2080-2099, mpi_esm_mr, Annual Anomaly, GRC
0.65326, 2080-2099, mri_cgcm3, Annual Anomaly, GRC
0.54704, 2080-2099, mri_esm1, Annual Anomaly, GRC
0.74297, 2080-2099, noresm1_m, Annual Anomaly, GRC
0.07912, 2080-2099, access1_3, Annual Anomaly, GRL
0.07465, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GRL
0.08414, 2080-2099, bcc_csm1_1, Annual Anomaly, GRL
-0.0078, 2080-2099, bnu_esm, Annual Anomaly, GRL
0.03319, 2080-2099, canesm2, Annual Anomaly, GRL
-0.0194, 2080-2099, ccsm4, Annual Anomaly, GRL
0.02693, 2080-2099, cesm1_bgc, Annual Anomaly, GRL
0.23397, 2080-2099, cesm1_cam5, Annual Anomaly, GRL
0.09854, 2080-2099, cmcc_cesm, Annual Anomaly, GRL
0.35167, 2080-2099, cmcc_cm, Annual Anomaly, GRL
0.33264, 2080-2099, cmcc_cms, Annual Anomaly, GRL
0.22722, 2080-2099, cnrm_cm5, Annual Anomaly, GRL
0.11412, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GRL
0.12189, 2080-2099, gfdl_cm3, Annual Anomaly, GRL
0.25667, 2080-2099, gfdl_esm2g, Annual Anomaly, GRL
0.31722, 2080-2099, gfdl_esm2m, Annual Anomaly, GRL
-0.0037, 2080-2099, inmcm4, Annual Anomaly, GRL
0.2952, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GRL
0.21923, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GRL
0.28825, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GRL
0.15518, 2080-2099, miroc5, Annual Anomaly, GRL
-0.0255, 2080-2099, miroc_esm_chem, Annual Anomaly, GRL
-0.0203, 2080-2099, miroc_esm, Annual Anomaly, GRL
0.19928, 2080-2099, mpi_esm_mr, Annual Anomaly, GRL
0.08155, 2080-2099, mri_cgcm3, Annual Anomaly, GRL
0.1754, 2080-2099, mri_esm1, Annual Anomaly, GRL
0.05316, 2080-2099, noresm1_m, Annual Anomaly, GRL
0.79688, 2080-2099, access1_3, Annual Anomaly, GRD
0.30483, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GRD
0.54818, 2080-2099, bcc_csm1_1, Annual Anomaly, GRD
0.85397, 2080-2099, bnu_esm, Annual Anomaly, GRD
0.99956, 2080-2099, canesm2, Annual Anomaly, GRD
0.99559, 2080-2099, ccsm4, Annual Anomaly, GRD
0.89956, 2080-2099, cesm1_bgc, Annual Anomaly, GRD
0.94956, 2080-2099, cesm1_cam5, Annual Anomaly, GRD
0.85267, 2080-2099, cmcc_cesm, Annual Anomaly, GRD
0.75311, 2080-2099, cmcc_cm, Annual Anomaly, GRD
0.94602, 2080-2099, cmcc_cms, Annual Anomaly, GRD
0.57745, 2080-2099, cnrm_cm5, Annual Anomaly, GRD
-0.0464, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GRD
0.30708, 2080-2099, gfdl_cm3, Annual Anomaly, GRD
0.0487, 2080-2099, gfdl_esm2m, Annual Anomaly, GRD
1.0, 2080-2099, inmcm4, Annual Anomaly, GRD
0.89688, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GRD
1.0, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GRD
0.14291, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GRD
0.70354, 2080-2099, miroc5, Annual Anomaly, GRD
0.52038, 2080-2099, miroc_esm_chem, Annual Anomaly, GRD
0.21019, 2080-2099, miroc_esm, Annual Anomaly, GRD
0.80043, 2080-2099, mpi_esm_mr, Annual Anomaly, GRD
0.95, 2080-2099, noresm1_m, Annual Anomaly, GRD
0.96785, 2080-2099, access1_3, Annual Anomaly, GTM
0.87324, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GTM
0.55781, 2080-2099, bcc_csm1_1, Annual Anomaly, GTM
0.80935, 2080-2099, bnu_esm, Annual Anomaly, GTM
0.95382, 2080-2099, canesm2, Annual Anomaly, GTM
0.87808, 2080-2099, ccsm4, Annual Anomaly, GTM
0.9541, 2080-2099, cesm1_bgc, Annual Anomaly, GTM
0.83914, 2080-2099, cesm1_cam5, Annual Anomaly, GTM
0.55581, 2080-2099, cmcc_cesm, Annual Anomaly, GTM
0.4771, 2080-2099, cmcc_cm, Annual Anomaly, GTM
0.58122, 2080-2099, cmcc_cms, Annual Anomaly, GTM
0.19636, 2080-2099, cnrm_cm5, Annual Anomaly, GTM
0.61934, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GTM
0.18609, 2080-2099, gfdl_cm3, Annual Anomaly, GTM
-0.0555, 2080-2099, gfdl_esm2g, Annual Anomaly, GTM
-0.0031, 2080-2099, gfdl_esm2m, Annual Anomaly, GTM
0.92143, 2080-2099, inmcm4, Annual Anomaly, GTM
0.79859, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GTM
0.86314, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GTM
0.66219, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GTM
0.40924, 2080-2099, miroc5, Annual Anomaly, GTM
0.29251, 2080-2099, miroc_esm_chem, Annual Anomaly, GTM
0.53353, 2080-2099, miroc_esm, Annual Anomaly, GTM
0.4626, 2080-2099, mpi_esm_mr, Annual Anomaly, GTM
0.6661, 2080-2099, mri_cgcm3, Annual Anomaly, GTM
0.13627, 2080-2099, mri_esm1, Annual Anomaly, GTM
0.9545, 2080-2099, noresm1_m, Annual Anomaly, GTM
0.75895, 2080-2099, access1_3, Annual Anomaly, GIN
0.74523, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GIN
0.44959, 2080-2099, bcc_csm1_1, Annual Anomaly, GIN
0.25555, 2080-2099, bnu_esm, Annual Anomaly, GIN
0.94586, 2080-2099, canesm2, Annual Anomaly, GIN
0.53376, 2080-2099, ccsm4, Annual Anomaly, GIN
0.59447, 2080-2099, cesm1_bgc, Annual Anomaly, GIN
0.37558, 2080-2099, cesm1_cam5, Annual Anomaly, GIN
0.75718, 2080-2099, cmcc_cesm, Annual Anomaly, GIN
0.76868, 2080-2099, cmcc_cm, Annual Anomaly, GIN
0.70906, 2080-2099, cmcc_cms, Annual Anomaly, GIN
0.06161, 2080-2099, cnrm_cm5, Annual Anomaly, GIN
0.40167, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GIN
0.01301, 2080-2099, gfdl_cm3, Annual Anomaly, GIN
-9.0E-4, 2080-2099, gfdl_esm2g, Annual Anomaly, GIN
0.01568, 2080-2099, gfdl_esm2m, Annual Anomaly, GIN
0.71268, 2080-2099, inmcm4, Annual Anomaly, GIN
0.83752, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GIN
0.87669, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GIN
0.69142, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GIN
0.77521, 2080-2099, miroc5, Annual Anomaly, GIN
0.02274, 2080-2099, miroc_esm_chem, Annual Anomaly, GIN
-0.012, 2080-2099, miroc_esm, Annual Anomaly, GIN
0.71446, 2080-2099, mpi_esm_mr, Annual Anomaly, GIN
0.49972, 2080-2099, mri_cgcm3, Annual Anomaly, GIN
0.36301, 2080-2099, mri_esm1, Annual Anomaly, GIN
0.626, 2080-2099, noresm1_m, Annual Anomaly, GIN
0.51375, 2080-2099, access1_3, Annual Anomaly, GNB
0.89187, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GNB
0.40737, 2080-2099, bcc_csm1_1, Annual Anomaly, GNB
0.14784, 2080-2099, bnu_esm, Annual Anomaly, GNB
0.94985, 2080-2099, canesm2, Annual Anomaly, GNB
0.7478, 2080-2099, ccsm4, Annual Anomaly, GNB
0.70159, 2080-2099, cesm1_bgc, Annual Anomaly, GNB
0.42408, 2080-2099, cesm1_cam5, Annual Anomaly, GNB
0.76033, 2080-2099, cmcc_cesm, Annual Anomaly, GNB
0.90141, 2080-2099, cmcc_cm, Annual Anomaly, GNB
0.58542, 2080-2099, cmcc_cms, Annual Anomaly, GNB
0.2067, 2080-2099, cnrm_cm5, Annual Anomaly, GNB
0.49726, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GNB
0.05795, 2080-2099, gfdl_cm3, Annual Anomaly, GNB
-0.051, 2080-2099, gfdl_esm2g, Annual Anomaly, GNB
0.04205, 2080-2099, inmcm4, Annual Anomaly, GNB
0.86976, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GNB
0.96216, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GNB
0.35208, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GNB
0.531, 2080-2099, miroc5, Annual Anomaly, GNB
-0.0222, 2080-2099, miroc_esm_chem, Annual Anomaly, GNB
-1.0E-4, 2080-2099, miroc_esm, Annual Anomaly, GNB
0.81178, 2080-2099, mpi_esm_mr, Annual Anomaly, GNB
0.96741, 2080-2099, mri_cgcm3, Annual Anomaly, GNB
0.7095, 2080-2099, mri_esm1, Annual Anomaly, GNB
0.75759, 2080-2099, noresm1_m, Annual Anomaly, GNB
0.9399, 2080-2099, access1_3, Annual Anomaly, GUY
0.56846, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GUY
0.90594, 2080-2099, bcc_csm1_1, Annual Anomaly, GUY
0.40374, 2080-2099, bnu_esm, Annual Anomaly, GUY
0.99411, 2080-2099, canesm2, Annual Anomaly, GUY
0.77842, 2080-2099, ccsm4, Annual Anomaly, GUY
0.90114, 2080-2099, cesm1_bgc, Annual Anomaly, GUY
0.92508, 2080-2099, cesm1_cam5, Annual Anomaly, GUY
0.70264, 2080-2099, cmcc_cesm, Annual Anomaly, GUY
0.94406, 2080-2099, cmcc_cm, Annual Anomaly, GUY
0.70824, 2080-2099, cmcc_cms, Annual Anomaly, GUY
0.7298, 2080-2099, cnrm_cm5, Annual Anomaly, GUY
0.48864, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GUY
0.50651, 2080-2099, gfdl_cm3, Annual Anomaly, GUY
0.24996, 2080-2099, gfdl_esm2g, Annual Anomaly, GUY
0.02748, 2080-2099, gfdl_esm2m, Annual Anomaly, GUY
0.38671, 2080-2099, inmcm4, Annual Anomaly, GUY
0.28155, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GUY
0.15322, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GUY
0.8324, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GUY
0.69455, 2080-2099, miroc5, Annual Anomaly, GUY
0.78439, 2080-2099, miroc_esm_chem, Annual Anomaly, GUY
0.33223, 2080-2099, miroc_esm, Annual Anomaly, GUY
