Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
0.09806, 2060-2079, canesm2, Annual Anomaly, FIN
0.08477, 2060-2079, ccsm4, Annual Anomaly, FIN
0.26677, 2060-2079, cesm1_bgc, Annual Anomaly, FIN
0.23623, 2060-2079, cesm1_cam5, Annual Anomaly, FIN
0.07309, 2060-2079, cnrm_cm5, Annual Anomaly, FIN
-0.0157, 2060-2079, csiro_mk3_6_0, Annual Anomaly, FIN
-0.0335, 2060-2079, gfdl_cm3, Annual Anomaly, FIN
0.00389, 2060-2079, gfdl_esm2g, Annual Anomaly, FIN
-0.0384, 2060-2079, gfdl_esm2m, Annual Anomaly, FIN
-0.0053, 2060-2079, inmcm4, Annual Anomaly, FIN
0.17807, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, FIN
0.18053, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, FIN
0.17473, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, FIN
0.19545, 2060-2079, miroc5, Annual Anomaly, FIN
0.03466, 2060-2079, miroc_esm_chem, Annual Anomaly, FIN
0.01542, 2060-2079, miroc_esm, Annual Anomaly, FIN
0.13051, 2060-2079, mpi_esm_mr, Annual Anomaly, FIN
-0.0779, 2060-2079, mri_cgcm3, Annual Anomaly, FIN
0.18361, 2060-2079, noresm1_m, Annual Anomaly, FIN
0.175, 2060-2079, access1_3, Annual Anomaly, FRA
0.3269, 2060-2079, bcc_csm1_1_m, Annual Anomaly, FRA
0.29182, 2060-2079, bcc_csm1_1, Annual Anomaly, FRA
0.18767, 2060-2079, bnu_esm, Annual Anomaly, FRA
0.25421, 2060-2079, canesm2, Annual Anomaly, FRA
0.33986, 2060-2079, ccsm4, Annual Anomaly, FRA
0.65342, 2060-2079, cesm1_bgc, Annual Anomaly, FRA
0.33124, 2060-2079, cesm1_cam5, Annual Anomaly, FRA
0.06162, 2060-2079, cnrm_cm5, Annual Anomaly, FRA
0.38736, 2060-2079, csiro_mk3_6_0, Annual Anomaly, FRA
0.70125, 2060-2079, gfdl_cm3, Annual Anomaly, FRA
0.22318, 2060-2079, gfdl_esm2g, Annual Anomaly, FRA
0.15333, 2060-2079, gfdl_esm2m, Annual Anomaly, FRA
0.42478, 2060-2079, inmcm4, Annual Anomaly, FRA
0.21528, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, FRA
0.18308, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, FRA
0.1525, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, FRA
0.34068, 2060-2079, miroc5, Annual Anomaly, FRA
0.25018, 2060-2079, miroc_esm_chem, Annual Anomaly, FRA
0.24176, 2060-2079, miroc_esm, Annual Anomaly, FRA
0.40832, 2060-2079, mpi_esm_mr, Annual Anomaly, FRA
0.10548, 2060-2079, mri_cgcm3, Annual Anomaly, FRA
0.33849, 2060-2079, noresm1_m, Annual Anomaly, FRA
-0.044, 2060-2079, access1_3, Annual Anomaly, GAB
0.24785, 2060-2079, bcc_csm1_1_m, Annual Anomaly, GAB
0.20962, 2060-2079, bcc_csm1_1, Annual Anomaly, GAB
0.14007, 2060-2079, bnu_esm, Annual Anomaly, GAB
0.69706, 2060-2079, canesm2, Annual Anomaly, GAB
0.07143, 2060-2079, ccsm4, Annual Anomaly, GAB
0.21472, 2060-2079, cesm1_bgc, Annual Anomaly, GAB
-0.0058, 2060-2079, cesm1_cam5, Annual Anomaly, GAB
0.07101, 2060-2079, cnrm_cm5, Annual Anomaly, GAB
-0.0195, 2060-2079, csiro_mk3_6_0, Annual Anomaly, GAB
0.05813, 2060-2079, gfdl_cm3, Annual Anomaly, GAB
-0.0243, 2060-2079, gfdl_esm2g, Annual Anomaly, GAB
0.11508, 2060-2079, gfdl_esm2m, Annual Anomaly, GAB
0.42033, 2060-2079, inmcm4, Annual Anomaly, GAB
0.06486, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, GAB
0.02035, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, GAB
0.00474, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, GAB
2.5E-4, 2060-2079, miroc5, Annual Anomaly, GAB
0.02165, 2060-2079, miroc_esm_chem, Annual Anomaly, GAB
-0.036, 2060-2079, miroc_esm, Annual Anomaly, GAB
0.03902, 2060-2079, mpi_esm_mr, Annual Anomaly, GAB
0.00857, 2060-2079, mri_cgcm3, Annual Anomaly, GAB
0.07448, 2060-2079, noresm1_m, Annual Anomaly, GAB
0.38106, 2060-2079, access1_3, Annual Anomaly, GMB
0.49776, 2060-2079, bcc_csm1_1_m, Annual Anomaly, GMB
0.50081, 2060-2079, bcc_csm1_1, Annual Anomaly, GMB
0.20522, 2060-2079, bnu_esm, Annual Anomaly, GMB
0.83148, 2060-2079, canesm2, Annual Anomaly, GMB
0.25701, 2060-2079, ccsm4, Annual Anomaly, GMB
0.07435, 2060-2079, cesm1_bgc, Annual Anomaly, GMB
0.13613, 2060-2079, cesm1_cam5, Annual Anomaly, GMB
0.02654, 2060-2079, cnrm_cm5, Annual Anomaly, GMB
0.16426, 2060-2079, csiro_mk3_6_0, Annual Anomaly, GMB
0.41315, 2060-2079, gfdl_cm3, Annual Anomaly, GMB
-0.0146, 2060-2079, gfdl_esm2g, Annual Anomaly, GMB
0.01708, 2060-2079, gfdl_esm2m, Annual Anomaly, GMB
0.07726, 2060-2079, inmcm4, Annual Anomaly, GMB
0.39762, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, GMB
0.71108, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, GMB
0.01132, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, GMB
0.24355, 2060-2079, miroc5, Annual Anomaly, GMB
0.00943, 2060-2079, miroc_esm_chem, Annual Anomaly, GMB
-0.0197, 2060-2079, miroc_esm, Annual Anomaly, GMB
0.88148, 2060-2079, mpi_esm_mr, Annual Anomaly, GMB
0.6911, 2060-2079, mri_cgcm3, Annual Anomaly, GMB
0.46837, 2060-2079, noresm1_m, Annual Anomaly, GMB
0.09035, 2060-2079, access1_3, Annual Anomaly, GEO
0.24358, 2060-2079, bcc_csm1_1_m, Annual Anomaly, GEO
0.75982, 2060-2079, bcc_csm1_1, Annual Anomaly, GEO
0.54696, 2060-2079, bnu_esm, Annual Anomaly, GEO
0.5011, 2060-2079, canesm2, Annual Anomaly, GEO
0.47009, 2060-2079, ccsm4, Annual Anomaly, GEO
0.30505, 2060-2079, cesm1_bgc, Annual Anomaly, GEO
0.15605, 2060-2079, cesm1_cam5, Annual Anomaly, GEO
0.01438, 2060-2079, cnrm_cm5, Annual Anomaly, GEO
0.60545, 2060-2079, csiro_mk3_6_0, Annual Anomaly, GEO
0.64931, 2060-2079, gfdl_cm3, Annual Anomaly, GEO
0.30055, 2060-2079, gfdl_esm2g, Annual Anomaly, GEO
0.0923, 2060-2079, gfdl_esm2m, Annual Anomaly, GEO
0.80427, 2060-2079, inmcm4, Annual Anomaly, GEO
0.42537, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, GEO
0.42145, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, GEO
0.21991, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, GEO
0.51417, 2060-2079, miroc5, Annual Anomaly, GEO
0.53795, 2060-2079, miroc_esm_chem, Annual Anomaly, GEO
0.19884, 2060-2079, miroc_esm, Annual Anomaly, GEO
0.15394, 2060-2079, mpi_esm_mr, Annual Anomaly, GEO
0.04144, 2060-2079, mri_cgcm3, Annual Anomaly, GEO
0.40453, 2060-2079, noresm1_m, Annual Anomaly, GEO
0.24945, 2060-2079, access1_3, Annual Anomaly, DEU
0.09374, 2060-2079, bcc_csm1_1_m, Annual Anomaly, DEU
0.17884, 2060-2079, bcc_csm1_1, Annual Anomaly, DEU
0.20192, 2060-2079, bnu_esm, Annual Anomaly, DEU
0.14791, 2060-2079, canesm2, Annual Anomaly, DEU
0.20948, 2060-2079, ccsm4, Annual Anomaly, DEU
0.56348, 2060-2079, cesm1_bgc, Annual Anomaly, DEU
0.33529, 2060-2079, cesm1_cam5, Annual Anomaly, DEU
0.13679, 2060-2079, cnrm_cm5, Annual Anomaly, DEU
0.38289, 2060-2079, csiro_mk3_6_0, Annual Anomaly, DEU
0.2246, 2060-2079, gfdl_cm3, Annual Anomaly, DEU
0.13642, 2060-2079, gfdl_esm2g, Annual Anomaly, DEU
0.00935, 2060-2079, gfdl_esm2m, Annual Anomaly, DEU
0.21625, 2060-2079, inmcm4, Annual Anomaly, DEU
0.24415, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, DEU
0.19069, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, DEU
0.12222, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, DEU
0.16744, 2060-2079, miroc5, Annual Anomaly, DEU
0.06637, 2060-2079, miroc_esm_chem, Annual Anomaly, DEU
-0.0133, 2060-2079, miroc_esm, Annual Anomaly, DEU
0.09668, 2060-2079, mpi_esm_mr, Annual Anomaly, DEU
0.01675, 2060-2079, mri_cgcm3, Annual Anomaly, DEU
0.21118, 2060-2079, noresm1_m, Annual Anomaly, DEU
0.0341, 2060-2079, access1_3, Annual Anomaly, GHA
0.18077, 2060-2079, bcc_csm1_1_m, Annual Anomaly, GHA
0.08764, 2060-2079, bcc_csm1_1, Annual Anomaly, GHA
0.08355, 2060-2079, bnu_esm, Annual Anomaly, GHA
0.4066, 2060-2079, canesm2, Annual Anomaly, GHA
0.14662, 2060-2079, ccsm4, Annual Anomaly, GHA
0.15792, 2060-2079, cesm1_bgc, Annual Anomaly, GHA
0.25278, 2060-2079, cesm1_cam5, Annual Anomaly, GHA
0.01724, 2060-2079, cnrm_cm5, Annual Anomaly, GHA
0.09317, 2060-2079, csiro_mk3_6_0, Annual Anomaly, GHA
-0.0409, 2060-2079, gfdl_cm3, Annual Anomaly, GHA
0.00373, 2060-2079, gfdl_esm2g, Annual Anomaly, GHA
0.06028, 2060-2079, gfdl_esm2m, Annual Anomaly, GHA
0.57164, 2060-2079, inmcm4, Annual Anomaly, GHA
0.19718, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, GHA
0.66675, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, GHA
0.27634, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, GHA
0.13484, 2060-2079, miroc5, Annual Anomaly, GHA
0.15488, 2060-2079, miroc_esm_chem, Annual Anomaly, GHA
0.03097, 2060-2079, miroc_esm, Annual Anomaly, GHA
0.08702, 2060-2079, mpi_esm_mr, Annual Anomaly, GHA
0.21126, 2060-2079, mri_cgcm3, Annual Anomaly, GHA
0.10098, 2060-2079, noresm1_m, Annual Anomaly, GHA
0.45294, 2060-2079, access1_3, Annual Anomaly, GRC
0.44866, 2060-2079, bcc_csm1_1_m, Annual Anomaly, GRC
0.25598, 2060-2079, bcc_csm1_1, Annual Anomaly, GRC
0.54623, 2060-2079, bnu_esm, Annual Anomaly, GRC
0.51225, 2060-2079, canesm2, Annual Anomaly, GRC
0.35434, 2060-2079, ccsm4, Annual Anomaly, GRC
0.52511, 2060-2079, cesm1_bgc, Annual Anomaly, GRC
0.30442, 2060-2079, cesm1_cam5, Annual Anomaly, GRC
0.24333, 2060-2079, cnrm_cm5, Annual Anomaly, GRC
0.7586, 2060-2079, csiro_mk3_6_0, Annual Anomaly, GRC
0.78724, 2060-2079, gfdl_cm3, Annual Anomaly, GRC
0.33904, 2060-2079, gfdl_esm2g, Annual Anomaly, GRC
0.43578, 2060-2079, gfdl_esm2m, Annual Anomaly, GRC
0.45303, 2060-2079, inmcm4, Annual Anomaly, GRC
0.3524, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, GRC
0.40276, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, GRC
0.12966, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, GRC
0.50269, 2060-2079, miroc5, Annual Anomaly, GRC
0.88675, 2060-2079, miroc_esm_chem, Annual Anomaly, GRC
0.91487, 2060-2079, miroc_esm, Annual Anomaly, GRC
0.25189, 2060-2079, mpi_esm_mr, Annual Anomaly, GRC
0.21046, 2060-2079, mri_cgcm3, Annual Anomaly, GRC
0.57366, 2060-2079, noresm1_m, Annual Anomaly, GRC
0.10372, 2060-2079, access1_3, Annual Anomaly, GRL
0.04384, 2060-2079, bcc_csm1_1_m, Annual Anomaly, GRL
0.10257, 2060-2079, bcc_csm1_1, Annual Anomaly, GRL
0.06993, 2060-2079, bnu_esm, Annual Anomaly, GRL
0.01427, 2060-2079, canesm2, Annual Anomaly, GRL
-0.0163, 2060-2079, ccsm4, Annual Anomaly, GRL
0.03522, 2060-2079, cesm1_bgc, Annual Anomaly, GRL
0.10603, 2060-2079, cesm1_cam5, Annual Anomaly, GRL
0.07956, 2060-2079, cnrm_cm5, Annual Anomaly, GRL
0.13203, 2060-2079, csiro_mk3_6_0, Annual Anomaly, GRL
0.15259, 2060-2079, gfdl_cm3, Annual Anomaly, GRL
0.1856, 2060-2079, gfdl_esm2g, Annual Anomaly, GRL
0.20525, 2060-2079, gfdl_esm2m, Annual Anomaly, GRL
0.02126, 2060-2079, inmcm4, Annual Anomaly, GRL
0.23494, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, GRL
0.17337, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, GRL
0.22466, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, GRL
0.13389, 2060-2079, miroc5, Annual Anomaly, GRL
-0.0215, 2060-2079, miroc_esm_chem, Annual Anomaly, GRL
0.01138, 2060-2079, miroc_esm, Annual Anomaly, GRL
0.13721, 2060-2079, mpi_esm_mr, Annual Anomaly, GRL
0.07599, 2060-2079, mri_cgcm3, Annual Anomaly, GRL
0.02446, 2060-2079, noresm1_m, Annual Anomaly, GRL
0.40172, 2060-2079, access1_3, Annual Anomaly, GRD
0.19377, 2060-2079, bcc_csm1_1_m, Annual Anomaly, GRD
0.20172, 2060-2079, bcc_csm1_1, Annual Anomaly, GRD
0.79784, 2060-2079, bnu_esm, Annual Anomaly, GRD
0.8443, 2060-2079, canesm2, Annual Anomaly, GRD
0.58721, 2060-2079, ccsm4, Annual Anomaly, GRD
0.60043, 2060-2079, cesm1_bgc, Annual Anomaly, GRD
0.84516, 2060-2079, cesm1_cam5, Annual Anomaly, GRD
0.04956, 2060-2079, cnrm_cm5, Annual Anomaly, GRD
-0.0464, 2060-2079, csiro_mk3_6_0, Annual Anomaly, GRD
0.25224, 2060-2079, gfdl_cm3, Annual Anomaly, GRD
0.00224, 2060-2079, gfdl_esm2m, Annual Anomaly, GRD
0.89291, 2060-2079, inmcm4, Annual Anomaly, GRD
0.69473, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, GRD
0.80181, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, GRD
0.19913, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, GRD
0.3544, 2060-2079, miroc5, Annual Anomaly, GRD
0.25933, 2060-2079, miroc_esm_chem, Annual Anomaly, GRD
0.09913, 2060-2079, miroc_esm, Annual Anomaly, GRD
0.45397, 2060-2079, mpi_esm_mr, Annual Anomaly, GRD
0.09291, 2060-2079, mri_cgcm3, Annual Anomaly, GRD
0.29956, 2060-2079, noresm1_m, Annual Anomaly, GRD
0.17398, 2060-2079, access1_3, Annual Anomaly, GTM
0.36307, 2060-2079, bcc_csm1_1_m, Annual Anomaly, GTM
0.16086, 2060-2079, bcc_csm1_1, Annual Anomaly, GTM
0.48501, 2060-2079, bnu_esm, Annual Anomaly, GTM
0.19372, 2060-2079, canesm2, Annual Anomaly, GTM
0.4242, 2060-2079, ccsm4, Annual Anomaly, GTM
0.46404, 2060-2079, cesm1_bgc, Annual Anomaly, GTM
0.65052, 2060-2079, cesm1_cam5, Annual Anomaly, GTM
0.20332, 2060-2079, cnrm_cm5, Annual Anomaly, GTM
0.38157, 2060-2079, csiro_mk3_6_0, Annual Anomaly, GTM
0.30978, 2060-2079, gfdl_cm3, Annual Anomaly, GTM
0.17828, 2060-2079, gfdl_esm2g, Annual Anomaly, GTM
-0.0031, 2060-2079, gfdl_esm2m, Annual Anomaly, GTM
0.82072, 2060-2079, inmcm4, Annual Anomaly, GTM
0.5564, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, GTM
0.67351, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, GTM
0.41094, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, GTM
0.07677, 2060-2079, miroc5, Annual Anomaly, GTM
0.14844, 2060-2079, miroc_esm_chem, Annual Anomaly, GTM
0.22204, 2060-2079, miroc_esm, Annual Anomaly, GTM
0.11063, 2060-2079, mpi_esm_mr, Annual Anomaly, GTM
0.42657, 2060-2079, mri_cgcm3, Annual Anomaly, GTM
0.33354, 2060-2079, noresm1_m, Annual Anomaly, GTM
0.39991, 2060-2079, access1_3, Annual Anomaly, GIN
0.34193, 2060-2079, bcc_csm1_1_m, Annual Anomaly, GIN
0.3209, 2060-2079, bcc_csm1_1, Annual Anomaly, GIN
0.13626, 2060-2079, bnu_esm, Annual Anomaly, GIN
0.38728, 2060-2079, canesm2, Annual Anomaly, GIN
0.29955, 2060-2079, ccsm4, Annual Anomaly, GIN
0.29361, 2060-2079, cesm1_bgc, Annual Anomaly, GIN
0.34945, 2060-2079, cesm1_cam5, Annual Anomaly, GIN
0.02083, 2060-2079, cnrm_cm5, Annual Anomaly, GIN
0.07459, 2060-2079, csiro_mk3_6_0, Annual Anomaly, GIN
0.1147, 2060-2079, gfdl_cm3, Annual Anomaly, GIN
0.12035, 2060-2079, gfdl_esm2g, Annual Anomaly, GIN
0.10053, 2060-2079, gfdl_esm2m, Annual Anomaly, GIN
0.78959, 2060-2079, inmcm4, Annual Anomaly, GIN
0.57583, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, GIN
0.59191, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, GIN
0.52269, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, GIN
0.21637, 2060-2079, miroc5, Annual Anomaly, GIN
-0.0182, 2060-2079, miroc_esm_chem, Annual Anomaly, GIN
-0.0129, 2060-2079, miroc_esm, Annual Anomaly, GIN
0.6163, 2060-2079, mpi_esm_mr, Annual Anomaly, GIN
0.44294, 2060-2079, mri_cgcm3, Annual Anomaly, GIN
0.35858, 2060-2079, noresm1_m, Annual Anomaly, GIN
0.21124, 2060-2079, access1_3, Annual Anomaly, GNB
0.37845, 2060-2079, bcc_csm1_1_m, Annual Anomaly, GNB
0.55416, 2060-2079, bcc_csm1_1, Annual Anomaly, GNB
0.08608, 2060-2079, bnu_esm, Annual Anomaly, GNB
0.62796, 2060-2079, canesm2, Annual Anomaly, GNB
0.21493, 2060-2079, ccsm4, Annual Anomaly, GNB
0.06232, 2060-2079, cesm1_bgc, Annual Anomaly, GNB
0.14176, 2060-2079, cesm1_cam5, Annual Anomaly, GNB
0.04246, 2060-2079, cnrm_cm5, Annual Anomaly, GNB
0.06698, 2060-2079, csiro_mk3_6_0, Annual Anomaly, GNB
0.12929, 2060-2079, gfdl_cm3, Annual Anomaly, GNB
0.08518, 2060-2079, gfdl_esm2g, Annual Anomaly, GNB
0.29004, 2060-2079, inmcm4, Annual Anomaly, GNB
0.28185, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, GNB
0.58874, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, GNB
0.23343, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, GNB
0.15641, 2060-2079, miroc5, Annual Anomaly, GNB
-0.0194, 2060-2079, miroc_esm_chem, Annual Anomaly, GNB
-1.0E-4, 2060-2079, miroc_esm, Annual Anomaly, GNB
0.75828, 2060-2079, mpi_esm_mr, Annual Anomaly, GNB
0.57962, 2060-2079, mri_cgcm3, Annual Anomaly, GNB
0.41667, 2060-2079, noresm1_m, Annual Anomaly, GNB
0.90677, 2060-2079, access1_3, Annual Anomaly, GUY
0.24551, 2060-2079, bcc_csm1_1_m, Annual Anomaly, GUY
0.35703, 2060-2079, bcc_csm1_1, Annual Anomaly, GUY
0.10959, 2060-2079, bnu_esm, Annual Anomaly, GUY
0.96948, 2060-2079, canesm2, Annual Anomaly, GUY
0.42748, 2060-2079, ccsm4, Annual Anomaly, GUY
0.3025, 2060-2079, cesm1_bgc, Annual Anomaly, GUY
0.56803, 2060-2079, cesm1_cam5, Annual Anomaly, GUY
0.14324, 2060-2079, cnrm_cm5, Annual Anomaly, GUY
0.1755, 2060-2079, csiro_mk3_6_0, Annual Anomaly, GUY
0.5779, 2060-2079, gfdl_cm3, Annual Anomaly, GUY
0.58084, 2060-2079, gfdl_esm2g, Annual Anomaly, GUY
0.03694, 2060-2079, gfdl_esm2m, Annual Anomaly, GUY
0.12201, 2060-2079, inmcm4, Annual Anomaly, GUY
0.00266, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, GUY
-0.0281, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, GUY
0.60469, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, GUY
0.20986, 2060-2079, miroc5, Annual Anomaly, GUY
0.77403, 2060-2079, miroc_esm_chem, Annual Anomaly, GUY
0.35483, 2060-2079, miroc_esm, Annual Anomaly, GUY
0.43654, 2060-2079, mpi_esm_mr, Annual Anomaly, GUY
0.0697, 2060-2079, mri_cgcm3, Annual Anomaly, GUY
0.68086, 2060-2079, noresm1_m, Annual Anomaly, GUY
0.34833, 2060-2079, access1_3, Annual Anomaly, HTI
0.29666, 2060-2079, bcc_csm1_1_m, Annual Anomaly, HTI
0.14833, 2060-2079, bcc_csm1_1, Annual Anomaly, HTI
0.34833, 2060-2079, bnu_esm, Annual Anomaly, HTI
0.37719, 2060-2079, canesm2, Annual Anomaly, HTI
0.48498, 2060-2079, ccsm4, Annual Anomaly, HTI
0.72552, 2060-2079, cesm1_bgc, Annual Anomaly, HTI
0.38664, 2060-2079, cesm1_cam5, Annual Anomaly, HTI
0.28887, 2060-2079, cnrm_cm5, Annual Anomaly, HTI
0.29388, 2060-2079, csiro_mk3_6_0, Annual Anomaly, HTI
0.50223, 2060-2079, gfdl_cm3, Annual Anomaly, HTI
0.30389, 2060-2079, gfdl_esm2g, Annual Anomaly, HTI
0.09276, 2060-2079, gfdl_esm2m, Annual Anomaly, HTI
0.47885, 2060-2079, inmcm4, Annual Anomaly, HTI
0.23831, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, HTI
0.92274, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, HTI
0.32941, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, HTI
0.39388, 2060-2079, miroc5, Annual Anomaly, HTI
0.49165, 2060-2079, miroc_esm_chem, Annual Anomaly, HTI
-0.0449, 2060-2079, miroc_esm, Annual Anomaly, HTI
0.23386, 2060-2079, mpi_esm_mr, Annual Anomaly, HTI
0.7655, 2060-2079, mri_cgcm3, Annual Anomaly, HTI
0.77329, 2060-2079, noresm1_m, Annual Anomaly, HTI
0.62082, 2060-2079, access1_3, Annual Anomaly, HND
0.22535, 2060-2079, bcc_csm1_1_m, Annual Anomaly, HND
0.06758, 2060-2079, bcc_csm1_1, Annual Anomaly, HND
0.62279, 2060-2079, bnu_esm, Annual Anomaly, HND
0.06974, 2060-2079, canesm2, Annual Anomaly, HND
0.30056, 2060-2079, ccsm4, Annual Anomaly, HND
0.59022, 2060-2079, cesm1_bgc, Annual Anomaly, HND
0.61598, 2060-2079, cesm1_cam5, Annual Anomaly, HND
0.07894, 2060-2079, cnrm_cm5, Annual Anomaly, HND
0.2815, 2060-2079, csiro_mk3_6_0, Annual Anomaly, HND
0.4495, 2060-2079, gfdl_cm3, Annual Anomaly, HND
0.26177, 2060-2079, gfdl_esm2g, Annual Anomaly, HND
0.50484, 2060-2079, inmcm4, Annual Anomaly, HND
0.55584, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, HND
0.61806, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, HND
0.43676, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, HND
0.06465, 2060-2079, miroc5, Annual Anomaly, HND
0.09517, 2060-2079, miroc_esm_chem, Annual Anomaly, HND
0.05489, 2060-2079, miroc_esm, Annual Anomaly, HND
0.15737, 2060-2079, mpi_esm_mr, Annual Anomaly, HND
0.24768, 2060-2079, mri_cgcm3, Annual Anomaly, HND
0.36483, 2060-2079, noresm1_m, Annual Anomaly, HND
0.2006, 2060-2079, access1_3, Annual Anomaly, HUN
0.17029, 2060-2079, bcc_csm1_1_m, Annual Anomaly, HUN
-0.0232, 2060-2079, bcc_csm1_1, Annual Anomaly, HUN
0.18159, 2060-2079, bnu_esm, Annual Anomaly, HUN
0.11789, 2060-2079, canesm2, Annual Anomaly, HUN
0.2333, 2060-2079, ccsm4, Annual Anomaly, HUN
0.40264, 2060-2079, cesm1_bgc, Annual Anomaly, HUN
0.09379, 2060-2079, cesm1_cam5, Annual Anomaly, HUN
0.1441, 2060-2079, cnrm_cm5, Annual Anomaly, HUN
0.4544, 2060-2079, csiro_mk3_6_0, Annual Anomaly, HUN
0.69558, 2060-2079, gfdl_cm3, Annual Anomaly, HUN
0.14441, 2060-2079, gfdl_esm2g, Annual Anomaly, HUN
0.17718, 2060-2079, gfdl_esm2m, Annual Anomaly, HUN
0.32058, 2060-2079, inmcm4, Annual Anomaly, HUN
0.12339, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, HUN
0.19396, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, HUN
0.15983, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, HUN
0.68733, 2060-2079, miroc5, Annual Anomaly, HUN
0.4672, 2060-2079, miroc_esm_chem, Annual Anomaly, HUN
0.42482, 2060-2079, miroc_esm, Annual Anomaly, HUN
0.03197, 2060-2079, mpi_esm_mr, Annual Anomaly, HUN
0.07221, 2060-2079, mri_cgcm3, Annual Anomaly, HUN
0.27427, 2060-2079, noresm1_m, Annual Anomaly, HUN
0.1919, 2060-2079, access1_3, Annual Anomaly, ISL
0.02133, 2060-2079, bcc_csm1_1_m, Annual Anomaly, ISL
0.01037, 2060-2079, bcc_csm1_1, Annual Anomaly, ISL
0.03436, 2060-2079, bnu_esm, Annual Anomaly, ISL
-0.029, 2060-2079, canesm2, Annual Anomaly, ISL
-0.0533, 2060-2079, ccsm4, Annual Anomaly, ISL
0.04602, 2060-2079, cesm1_bgc, Annual Anomaly, ISL
-0.0281, 2060-2079, cesm1_cam5, Annual Anomaly, ISL
-0.0184, 2060-2079, cnrm_cm5, Annual Anomaly, ISL
0.11853, 2060-2079, csiro_mk3_6_0, Annual Anomaly, ISL
-0.0031, 2060-2079, gfdl_cm3, Annual Anomaly, ISL
0.17493, 2060-2079, gfdl_esm2g, Annual Anomaly, ISL
0.04586, 2060-2079, gfdl_esm2m, Annual Anomaly, ISL
0.05356, 2060-2079, inmcm4, Annual Anomaly, ISL
-0.039, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, ISL
-0.0025, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, ISL
-0.0413, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, ISL
0.15997, 2060-2079, miroc5, Annual Anomaly, ISL
0.10277, 2060-2079, miroc_esm_chem, Annual Anomaly, ISL
0.1613, 2060-2079, miroc_esm, Annual Anomaly, ISL
-0.0219, 2060-2079, mpi_esm_mr, Annual Anomaly, ISL
0.30221, 2060-2079, mri_cgcm3, Annual Anomaly, ISL
0.09306, 2060-2079, noresm1_m, Annual Anomaly, ISL
0.14273, 2060-2079, access1_3, Annual Anomaly, IND
0.12881, 2060-2079, bcc_csm1_1_m, Annual Anomaly, IND
0.12153, 2060-2079, bcc_csm1_1, Annual Anomaly, IND
0.20446, 2060-2079, bnu_esm, Annual Anomaly, IND
