Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
-0.1937, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GHA
-0.1275, 2080-2099, miroc5, Annual Anomaly, GHA
-0.4619, 2080-2099, miroc_esm_chem, Annual Anomaly, GHA
0.18084, 2080-2099, miroc_esm, Annual Anomaly, GHA
-0.6426, 2080-2099, mpi_esm_mr, Annual Anomaly, GHA
-0.4756, 2080-2099, mri_cgcm3, Annual Anomaly, GHA
-0.2024, 2080-2099, noresm1_m, Annual Anomaly, GHA
-1.6508, 2080-2099, access1_3, Annual Anomaly, GRC
-1.3559, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GRC
-0.7644, 2080-2099, bcc_csm1_1, Annual Anomaly, GRC
-1.0576, 2080-2099, bnu_esm, Annual Anomaly, GRC
-1.2359, 2080-2099, canesm2, Annual Anomaly, GRC
-0.9721, 2080-2099, ccsm4, Annual Anomaly, GRC
-1.2767, 2080-2099, cesm1_bgc, Annual Anomaly, GRC
-0.9079, 2080-2099, cesm1_cam5, Annual Anomaly, GRC
-0.2436, 2080-2099, cnrm_cm5, Annual Anomaly, GRC
-2.0857, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GRC
-2.1678, 2080-2099, gfdl_cm3, Annual Anomaly, GRC
-0.5401, 2080-2099, gfdl_esm2g, Annual Anomaly, GRC
-0.9414, 2080-2099, gfdl_esm2m, Annual Anomaly, GRC
-0.8244, 2080-2099, inmcm4, Annual Anomaly, GRC
-1.5351, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GRC
-1.541, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GRC
-0.6025, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GRC
-1.3441, 2080-2099, miroc5, Annual Anomaly, GRC
-2.2582, 2080-2099, miroc_esm_chem, Annual Anomaly, GRC
-2.3266, 2080-2099, miroc_esm, Annual Anomaly, GRC
-0.4762, 2080-2099, mpi_esm_mr, Annual Anomaly, GRC
-0.5721, 2080-2099, mri_cgcm3, Annual Anomaly, GRC
-0.9921, 2080-2099, noresm1_m, Annual Anomaly, GRC
0.2681, 2080-2099, access1_3, Annual Anomaly, GRL
0.55716, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GRL
0.67733, 2080-2099, bcc_csm1_1, Annual Anomaly, GRL
0.52143, 2080-2099, bnu_esm, Annual Anomaly, GRL
0.53754, 2080-2099, canesm2, Annual Anomaly, GRL
0.59499, 2080-2099, ccsm4, Annual Anomaly, GRL
0.57503, 2080-2099, cesm1_bgc, Annual Anomaly, GRL
-0.2641, 2080-2099, cesm1_cam5, Annual Anomaly, GRL
0.07794, 2080-2099, cnrm_cm5, Annual Anomaly, GRL
-0.0636, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GRL
0.38082, 2080-2099, gfdl_cm3, Annual Anomaly, GRL
-0.1793, 2080-2099, gfdl_esm2g, Annual Anomaly, GRL
-0.464, 2080-2099, gfdl_esm2m, Annual Anomaly, GRL
0.2006, 2080-2099, inmcm4, Annual Anomaly, GRL
-0.0209, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GRL
0.27753, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GRL
-0.0993, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GRL
-0.0429, 2080-2099, miroc5, Annual Anomaly, GRL
1.17417, 2080-2099, miroc_esm_chem, Annual Anomaly, GRL
1.13127, 2080-2099, miroc_esm, Annual Anomaly, GRL
-0.0381, 2080-2099, mpi_esm_mr, Annual Anomaly, GRL
0.23754, 2080-2099, mri_cgcm3, Annual Anomaly, GRL
0.56172, 2080-2099, noresm1_m, Annual Anomaly, GRL
-1.2258, 2080-2099, access1_3, Annual Anomaly, GRD
-0.3013, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GRD
-0.8879, 2080-2099, bcc_csm1_1, Annual Anomaly, GRD
-1.8306, 2080-2099, bnu_esm, Annual Anomaly, GRD
-2.2474, 2080-2099, canesm2, Annual Anomaly, GRD
-1.3952, 2080-2099, ccsm4, Annual Anomaly, GRD
-1.4888, 2080-2099, cesm1_bgc, Annual Anomaly, GRD
-2.0381, 2080-2099, cesm1_cam5, Annual Anomaly, GRD
-0.1833, 2080-2099, cnrm_cm5, Annual Anomaly, GRD
-0.1508, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GRD
-0.2116, 2080-2099, gfdl_cm3, Annual Anomaly, GRD
-0.1293, 2080-2099, gfdl_esm2g, Annual Anomaly, GRD
0.07995, 2080-2099, gfdl_esm2m, Annual Anomaly, GRD
-1.8468, 2080-2099, inmcm4, Annual Anomaly, GRD
-1.6441, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GRD
-1.6308, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GRD
-0.8189, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GRD
-0.8065, 2080-2099, miroc5, Annual Anomaly, GRD
-0.5719, 2080-2099, miroc_esm_chem, Annual Anomaly, GRD
-0.1397, 2080-2099, miroc_esm, Annual Anomaly, GRD
-1.2474, 2080-2099, mpi_esm_mr, Annual Anomaly, GRD
0.56276, 2080-2099, mri_cgcm3, Annual Anomaly, GRD
-0.5136, 2080-2099, noresm1_m, Annual Anomaly, GRD
-1.4493, 2080-2099, access1_3, Annual Anomaly, GTM
-0.8802, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GTM
-0.3666, 2080-2099, bcc_csm1_1, Annual Anomaly, GTM
-1.377, 2080-2099, bnu_esm, Annual Anomaly, GTM
-1.2835, 2080-2099, canesm2, Annual Anomaly, GTM
-1.5201, 2080-2099, ccsm4, Annual Anomaly, GTM
-1.2168, 2080-2099, cesm1_bgc, Annual Anomaly, GTM
-0.9828, 2080-2099, cesm1_cam5, Annual Anomaly, GTM
-0.3933, 2080-2099, cnrm_cm5, Annual Anomaly, GTM
-0.617, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GTM
-0.251, 2080-2099, gfdl_cm3, Annual Anomaly, GTM
-0.3076, 2080-2099, gfdl_esm2g, Annual Anomaly, GTM
0.01559, 2080-2099, gfdl_esm2m, Annual Anomaly, GTM
-1.9229, 2080-2099, inmcm4, Annual Anomaly, GTM
-1.4265, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GTM
-1.4161, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GTM
-0.9701, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GTM
-0.3712, 2080-2099, miroc5, Annual Anomaly, GTM
-0.2859, 2080-2099, miroc_esm_chem, Annual Anomaly, GTM
-0.3527, 2080-2099, miroc_esm, Annual Anomaly, GTM
-0.5077, 2080-2099, mpi_esm_mr, Annual Anomaly, GTM
-1.0203, 2080-2099, mri_cgcm3, Annual Anomaly, GTM
-1.2957, 2080-2099, noresm1_m, Annual Anomaly, GTM
-0.9325, 2080-2099, access1_3, Annual Anomaly, GIN
-0.5031, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GIN
-0.0206, 2080-2099, bcc_csm1_1, Annual Anomaly, GIN
-0.6574, 2080-2099, bnu_esm, Annual Anomaly, GIN
-1.2637, 2080-2099, canesm2, Annual Anomaly, GIN
-0.6648, 2080-2099, ccsm4, Annual Anomaly, GIN
-0.6134, 2080-2099, cesm1_bgc, Annual Anomaly, GIN
-0.9882, 2080-2099, cesm1_cam5, Annual Anomaly, GIN
0.14682, 2080-2099, cnrm_cm5, Annual Anomaly, GIN
-0.7235, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GIN
-0.1865, 2080-2099, gfdl_cm3, Annual Anomaly, GIN
0.39642, 2080-2099, gfdl_esm2g, Annual Anomaly, GIN
0.15782, 2080-2099, gfdl_esm2m, Annual Anomaly, GIN
-1.6232, 2080-2099, inmcm4, Annual Anomaly, GIN
-0.9218, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GIN
-1.6485, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GIN
-0.7432, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GIN
-1.0201, 2080-2099, miroc5, Annual Anomaly, GIN
1.18305, 2080-2099, miroc_esm_chem, Annual Anomaly, GIN
1.1858, 2080-2099, miroc_esm, Annual Anomaly, GIN
-0.9676, 2080-2099, mpi_esm_mr, Annual Anomaly, GIN
-0.7283, 2080-2099, mri_cgcm3, Annual Anomaly, GIN
-0.9558, 2080-2099, noresm1_m, Annual Anomaly, GIN
-0.8276, 2080-2099, access1_3, Annual Anomaly, GNB
-0.554, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GNB
-0.2405, 2080-2099, bcc_csm1_1, Annual Anomaly, GNB
-0.5188, 2080-2099, bnu_esm, Annual Anomaly, GNB
-1.8519, 2080-2099, canesm2, Annual Anomaly, GNB
-0.738, 2080-2099, ccsm4, Annual Anomaly, GNB
-0.4503, 2080-2099, cesm1_bgc, Annual Anomaly, GNB
-1.1057, 2080-2099, cesm1_cam5, Annual Anomaly, GNB
-0.0713, 2080-2099, cnrm_cm5, Annual Anomaly, GNB
-0.6858, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GNB
0.12628, 2080-2099, gfdl_cm3, Annual Anomaly, GNB
0.3375, 2080-2099, gfdl_esm2g, Annual Anomaly, GNB
0.42113, 2080-2099, gfdl_esm2m, Annual Anomaly, GNB
-0.3032, 2080-2099, inmcm4, Annual Anomaly, GNB
-0.5941, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GNB
-1.8301, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GNB
-0.2868, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GNB
-1.284, 2080-2099, miroc5, Annual Anomaly, GNB
2.20228, 2080-2099, miroc_esm_chem, Annual Anomaly, GNB
1.44963, 2080-2099, miroc_esm, Annual Anomaly, GNB
-1.3773, 2080-2099, mpi_esm_mr, Annual Anomaly, GNB
-1.3695, 2080-2099, mri_cgcm3, Annual Anomaly, GNB
-0.6507, 2080-2099, noresm1_m, Annual Anomaly, GNB
-2.4958, 2080-2099, access1_3, Annual Anomaly, GUY
-0.2244, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GUY
-0.9879, 2080-2099, bcc_csm1_1, Annual Anomaly, GUY
-0.6889, 2080-2099, bnu_esm, Annual Anomaly, GUY
-2.7749, 2080-2099, canesm2, Annual Anomaly, GUY
-0.979, 2080-2099, ccsm4, Annual Anomaly, GUY
-1.2477, 2080-2099, cesm1_bgc, Annual Anomaly, GUY
-1.5703, 2080-2099, cesm1_cam5, Annual Anomaly, GUY
-0.8967, 2080-2099, cnrm_cm5, Annual Anomaly, GUY
-1.052, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GUY
-0.7868, 2080-2099, gfdl_cm3, Annual Anomaly, GUY
-1.2729, 2080-2099, gfdl_esm2g, Annual Anomaly, GUY
-0.3024, 2080-2099, gfdl_esm2m, Annual Anomaly, GUY
0.58949, 2080-2099, inmcm4, Annual Anomaly, GUY
0.76898, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GUY
0.89673, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GUY
-1.2592, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GUY
-0.5841, 2080-2099, miroc5, Annual Anomaly, GUY
-1.6349, 2080-2099, miroc_esm_chem, Annual Anomaly, GUY
-0.5914, 2080-2099, miroc_esm, Annual Anomaly, GUY
-1.0785, 2080-2099, mpi_esm_mr, Annual Anomaly, GUY
0.42067, 2080-2099, mri_cgcm3, Annual Anomaly, GUY
-1.569, 2080-2099, noresm1_m, Annual Anomaly, GUY
-1.2685, 2080-2099, access1_3, Annual Anomaly, HTI
-0.7688, 2080-2099, bcc_csm1_1_m, Annual Anomaly, HTI
-0.9117, 2080-2099, bcc_csm1_1, Annual Anomaly, HTI
-1.2956, 2080-2099, bnu_esm, Annual Anomaly, HTI
-1.3264, 2080-2099, canesm2, Annual Anomaly, HTI
-1.735, 2080-2099, ccsm4, Annual Anomaly, HTI
-1.943, 2080-2099, cesm1_bgc, Annual Anomaly, HTI
-1.2302, 2080-2099, cesm1_cam5, Annual Anomaly, HTI
-0.62, 2080-2099, cnrm_cm5, Annual Anomaly, HTI
-0.1512, 2080-2099, csiro_mk3_6_0, Annual Anomaly, HTI
-0.8747, 2080-2099, gfdl_cm3, Annual Anomaly, HTI
-0.8488, 2080-2099, gfdl_esm2g, Annual Anomaly, HTI
-0.1084, 2080-2099, gfdl_esm2m, Annual Anomaly, HTI
-0.6746, 2080-2099, inmcm4, Annual Anomaly, HTI
-0.5295, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, HTI
-2.6635, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, HTI
-0.8536, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, HTI
-0.8217, 2080-2099, miroc5, Annual Anomaly, HTI
-0.3637, 2080-2099, miroc_esm_chem, Annual Anomaly, HTI
0.1616, 2080-2099, miroc_esm, Annual Anomaly, HTI
-0.5389, 2080-2099, mpi_esm_mr, Annual Anomaly, HTI
-1.7837, 2080-2099, mri_cgcm3, Annual Anomaly, HTI
-1.7039, 2080-2099, noresm1_m, Annual Anomaly, HTI
-2.2425, 2080-2099, access1_3, Annual Anomaly, HND
-0.4872, 2080-2099, bcc_csm1_1_m, Annual Anomaly, HND
-0.4142, 2080-2099, bcc_csm1_1, Annual Anomaly, HND
-1.2973, 2080-2099, bnu_esm, Annual Anomaly, HND
-1.0413, 2080-2099, canesm2, Annual Anomaly, HND
-1.3218, 2080-2099, ccsm4, Annual Anomaly, HND
-1.3928, 2080-2099, cesm1_bgc, Annual Anomaly, HND
-0.8937, 2080-2099, cesm1_cam5, Annual Anomaly, HND
-0.2066, 2080-2099, cnrm_cm5, Annual Anomaly, HND
-0.5929, 2080-2099, csiro_mk3_6_0, Annual Anomaly, HND
-0.2811, 2080-2099, gfdl_cm3, Annual Anomaly, HND
-0.5577, 2080-2099, gfdl_esm2g, Annual Anomaly, HND
0.05513, 2080-2099, gfdl_esm2m, Annual Anomaly, HND
-1.5201, 2080-2099, inmcm4, Annual Anomaly, HND
-1.3301, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, HND
-1.7825, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, HND
-1.2005, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, HND
-0.162, 2080-2099, miroc5, Annual Anomaly, HND
-0.6075, 2080-2099, miroc_esm_chem, Annual Anomaly, HND
-0.8532, 2080-2099, miroc_esm, Annual Anomaly, HND
-0.5801, 2080-2099, mpi_esm_mr, Annual Anomaly, HND
-0.6863, 2080-2099, mri_cgcm3, Annual Anomaly, HND
-1.2733, 2080-2099, noresm1_m, Annual Anomaly, HND
-0.7582, 2080-2099, access1_3, Annual Anomaly, HUN
-0.7117, 2080-2099, bcc_csm1_1_m, Annual Anomaly, HUN
-0.6497, 2080-2099, bcc_csm1_1, Annual Anomaly, HUN
0.0935, 2080-2099, bnu_esm, Annual Anomaly, HUN
-0.2922, 2080-2099, canesm2, Annual Anomaly, HUN
-1.0088, 2080-2099, ccsm4, Annual Anomaly, HUN
-1.6179, 2080-2099, cesm1_bgc, Annual Anomaly, HUN
-0.307, 2080-2099, cesm1_cam5, Annual Anomaly, HUN
-0.4725, 2080-2099, cnrm_cm5, Annual Anomaly, HUN
-1.4817, 2080-2099, csiro_mk3_6_0, Annual Anomaly, HUN
-0.9482, 2080-2099, gfdl_cm3, Annual Anomaly, HUN
-0.1444, 2080-2099, gfdl_esm2g, Annual Anomaly, HUN
-0.5373, 2080-2099, gfdl_esm2m, Annual Anomaly, HUN
-0.9141, 2080-2099, inmcm4, Annual Anomaly, HUN
-0.633, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, HUN
-0.5016, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, HUN
0.24195, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, HUN
-1.0322, 2080-2099, miroc5, Annual Anomaly, HUN
-0.1082, 2080-2099, miroc_esm_chem, Annual Anomaly, HUN
-0.1647, 2080-2099, miroc_esm, Annual Anomaly, HUN
-0.6467, 2080-2099, mpi_esm_mr, Annual Anomaly, HUN
0.02981, 2080-2099, mri_cgcm3, Annual Anomaly, HUN
-0.8536, 2080-2099, noresm1_m, Annual Anomaly, HUN
-0.0281, 2080-2099, access1_3, Annual Anomaly, IND
-0.1123, 2080-2099, bcc_csm1_1_m, Annual Anomaly, IND
0.19807, 2080-2099, bcc_csm1_1, Annual Anomaly, IND
0.24934, 2080-2099, bnu_esm, Annual Anomaly, IND
0.13873, 2080-2099, canesm2, Annual Anomaly, IND
-0.2535, 2080-2099, ccsm4, Annual Anomaly, IND
-0.212, 2080-2099, cesm1_bgc, Annual Anomaly, IND
-0.5383, 2080-2099, cesm1_cam5, Annual Anomaly, IND
0.54995, 2080-2099, cnrm_cm5, Annual Anomaly, IND
0.27888, 2080-2099, csiro_mk3_6_0, Annual Anomaly, IND
0.01548, 2080-2099, gfdl_cm3, Annual Anomaly, IND
-0.2463, 2080-2099, gfdl_esm2g, Annual Anomaly, IND
-0.1276, 2080-2099, gfdl_esm2m, Annual Anomaly, IND
0.25316, 2080-2099, inmcm4, Annual Anomaly, IND
-0.1802, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, IND
-0.0788, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, IND
0.33086, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, IND
0.41574, 2080-2099, miroc5, Annual Anomaly, IND
-0.0268, 2080-2099, miroc_esm_chem, Annual Anomaly, IND
0.42031, 2080-2099, miroc_esm, Annual Anomaly, IND
-0.0318, 2080-2099, mpi_esm_mr, Annual Anomaly, IND
-0.1992, 2080-2099, mri_cgcm3, Annual Anomaly, IND
0.43423, 2080-2099, noresm1_m, Annual Anomaly, IND
-0.0203, 2080-2099, access1_3, Annual Anomaly, IDN
-0.0918, 2080-2099, bcc_csm1_1_m, Annual Anomaly, IDN
0.07618, 2080-2099, bcc_csm1_1, Annual Anomaly, IDN
-0.0915, 2080-2099, bnu_esm, Annual Anomaly, IDN
0.23204, 2080-2099, canesm2, Annual Anomaly, IDN
0.32987, 2080-2099, ccsm4, Annual Anomaly, IDN
0.41525, 2080-2099, cesm1_bgc, Annual Anomaly, IDN
0.35338, 2080-2099, cesm1_cam5, Annual Anomaly, IDN
0.22742, 2080-2099, cnrm_cm5, Annual Anomaly, IDN
-0.5091, 2080-2099, csiro_mk3_6_0, Annual Anomaly, IDN
0.47198, 2080-2099, gfdl_cm3, Annual Anomaly, IDN
0.28592, 2080-2099, gfdl_esm2g, Annual Anomaly, IDN
0.04559, 2080-2099, gfdl_esm2m, Annual Anomaly, IDN
0.38538, 2080-2099, inmcm4, Annual Anomaly, IDN
1.08309, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, IDN
1.04565, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, IDN
-0.3316, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, IDN
1.18372, 2080-2099, miroc5, Annual Anomaly, IDN
1.39071, 2080-2099, miroc_esm_chem, Annual Anomaly, IDN
1.33454, 2080-2099, miroc_esm, Annual Anomaly, IDN
0.50338, 2080-2099, mpi_esm_mr, Annual Anomaly, IDN
0.70819, 2080-2099, mri_cgcm3, Annual Anomaly, IDN
0.24665, 2080-2099, noresm1_m, Annual Anomaly, IDN
-1.5653, 2080-2099, access1_3, Annual Anomaly, IRN
-1.0624, 2080-2099, bcc_csm1_1_m, Annual Anomaly, IRN
-1.236, 2080-2099, bcc_csm1_1, Annual Anomaly, IRN
-0.8148, 2080-2099, bnu_esm, Annual Anomaly, IRN
-1.2231, 2080-2099, canesm2, Annual Anomaly, IRN
-0.8439, 2080-2099, ccsm4, Annual Anomaly, IRN
-1.0235, 2080-2099, cesm1_bgc, Annual Anomaly, IRN
-0.8803, 2080-2099, cesm1_cam5, Annual Anomaly, IRN
-0.4503, 2080-2099, cnrm_cm5, Annual Anomaly, IRN
-1.9293, 2080-2099, csiro_mk3_6_0, Annual Anomaly, IRN
-1.808, 2080-2099, gfdl_cm3, Annual Anomaly, IRN
-1.6741, 2080-2099, gfdl_esm2g, Annual Anomaly, IRN
-1.0384, 2080-2099, gfdl_esm2m, Annual Anomaly, IRN
-0.8763, 2080-2099, inmcm4, Annual Anomaly, IRN
-2.5817, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, IRN
-2.7427, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, IRN
-1.2009, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, IRN
-1.4447, 2080-2099, miroc5, Annual Anomaly, IRN
-1.3258, 2080-2099, miroc_esm_chem, Annual Anomaly, IRN
-1.486, 2080-2099, miroc_esm, Annual Anomaly, IRN
-1.3586, 2080-2099, mpi_esm_mr, Annual Anomaly, IRN
-0.6415, 2080-2099, mri_cgcm3, Annual Anomaly, IRN
-1.3824, 2080-2099, noresm1_m, Annual Anomaly, IRN
-1.2396, 2080-2099, access1_3, Annual Anomaly, IRQ
-1.3287, 2080-2099, bcc_csm1_1_m, Annual Anomaly, IRQ
-1.8553, 2080-2099, bcc_csm1_1, Annual Anomaly, IRQ
-1.2516, 2080-2099, bnu_esm, Annual Anomaly, IRQ
-1.9967, 2080-2099, canesm2, Annual Anomaly, IRQ
-1.0726, 2080-2099, ccsm4, Annual Anomaly, IRQ
-1.1112, 2080-2099, cesm1_bgc, Annual Anomaly, IRQ
-1.3607, 2080-2099, cesm1_cam5, Annual Anomaly, IRQ
-0.9147, 2080-2099, cnrm_cm5, Annual Anomaly, IRQ
-1.941, 2080-2099, csiro_mk3_6_0, Annual Anomaly, IRQ
-2.1972, 2080-2099, gfdl_cm3, Annual Anomaly, IRQ
-1.6224, 2080-2099, gfdl_esm2g, Annual Anomaly, IRQ
-0.8578, 2080-2099, gfdl_esm2m, Annual Anomaly, IRQ
-0.8846, 2080-2099, inmcm4, Annual Anomaly, IRQ
-2.8464, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, IRQ
-3.221, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, IRQ
-1.3051, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, IRQ
-2.024, 2080-2099, miroc5, Annual Anomaly, IRQ
-1.8804, 2080-2099, miroc_esm_chem, Annual Anomaly, IRQ
-2.151, 2080-2099, miroc_esm, Annual Anomaly, IRQ
-1.7088, 2080-2099, mpi_esm_mr, Annual Anomaly, IRQ
-0.7122, 2080-2099, mri_cgcm3, Annual Anomaly, IRQ
-1.4236, 2080-2099, noresm1_m, Annual Anomaly, IRQ
0.52658, 2080-2099, access1_3, Annual Anomaly, IRL
0.45472, 2080-2099, bcc_csm1_1_m, Annual Anomaly, IRL
-0.2759, 2080-2099, bcc_csm1_1, Annual Anomaly, IRL
0.58725, 2080-2099, bnu_esm, Annual Anomaly, IRL
-0.2955, 2080-2099, canesm2, Annual Anomaly, IRL
-0.2136, 2080-2099, ccsm4, Annual Anomaly, IRL
-0.3265, 2080-2099, cesm1_bgc, Annual Anomaly, IRL
0.02398, 2080-2099, cesm1_cam5, Annual Anomaly, IRL
-0.1205, 2080-2099, cnrm_cm5, Annual Anomaly, IRL
-0.4895, 2080-2099, csiro_mk3_6_0, Annual Anomaly, IRL
0.57521, 2080-2099, gfdl_cm3, Annual Anomaly, IRL
0.35812, 2080-2099, gfdl_esm2g, Annual Anomaly, IRL
0.28691, 2080-2099, gfdl_esm2m, Annual Anomaly, IRL
0.02079, 2080-2099, inmcm4, Annual Anomaly, IRL
-0.3402, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, IRL
0.1405, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, IRL
0.11093, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, IRL
-0.2558, 2080-2099, miroc5, Annual Anomaly, IRL
0.53642, 2080-2099, miroc_esm_chem, Annual Anomaly, IRL
0.11744, 2080-2099, miroc_esm, Annual Anomaly, IRL
-0.4212, 2080-2099, mpi_esm_mr, Annual Anomaly, IRL
0.11581, 2080-2099, mri_cgcm3, Annual Anomaly, IRL
-0.1066, 2080-2099, noresm1_m, Annual Anomaly, IRL
-2.1811, 2080-2099, access1_3, Annual Anomaly, ISR
-2.0753, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ISR
-2.0062, 2080-2099, bcc_csm1_1, Annual Anomaly, ISR
-1.4347, 2080-2099, bnu_esm, Annual Anomaly, ISR
-2.4927, 2080-2099, canesm2, Annual Anomaly, ISR
-1.4734, 2080-2099, ccsm4, Annual Anomaly, ISR
-1.8214, 2080-2099, cesm1_bgc, Annual Anomaly, ISR
-1.1736, 2080-2099, cesm1_cam5, Annual Anomaly, ISR
-1.3374, 2080-2099, cnrm_cm5, Annual Anomaly, ISR
-1.7415, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ISR
-1.2146, 2080-2099, gfdl_cm3, Annual Anomaly, ISR
-1.662, 2080-2099, gfdl_esm2g, Annual Anomaly, ISR
-1.0533, 2080-2099, gfdl_esm2m, Annual Anomaly, ISR
-0.6584, 2080-2099, inmcm4, Annual Anomaly, ISR
-3.2173, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ISR
-0.1155, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ISR
-1.3166, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, ISR
-1.7942, 2080-2099, miroc5, Annual Anomaly, ISR
-1.9597, 2080-2099, miroc_esm_chem, Annual Anomaly, ISR
-2.7624, 2080-2099, miroc_esm, Annual Anomaly, ISR
-1.2894, 2080-2099, mpi_esm_mr, Annual Anomaly, ISR
-0.785, 2080-2099, mri_cgcm3, Annual Anomaly, ISR
-2.1692, 2080-2099, noresm1_m, Annual Anomaly, ISR
-0.8237, 2080-2099, access1_3, Annual Anomaly, ITA
-1.0045, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ITA
-0.1649, 2080-2099, bcc_csm1_1, Annual Anomaly, ITA
-0.4563, 2080-2099, bnu_esm, Annual Anomaly, ITA
-0.7203, 2080-2099, canesm2, Annual Anomaly, ITA
-1.0205, 2080-2099, ccsm4, Annual Anomaly, ITA
-1.871, 2080-2099, cesm1_bgc, Annual Anomaly, ITA
-0.5439, 2080-2099, cesm1_cam5, Annual Anomaly, ITA
0.40336, 2080-2099, cnrm_cm5, Annual Anomaly, ITA
-1.7198, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ITA
-1.6113, 2080-2099, gfdl_cm3, Annual Anomaly, ITA
-0.3405, 2080-2099, gfdl_esm2g, Annual Anomaly, ITA
-0.5778, 2080-2099, gfdl_esm2m, Annual Anomaly, ITA
-1.272, 2080-2099, inmcm4, Annual Anomaly, ITA
-0.9617, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ITA
-0.3979, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ITA
-0.353, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, ITA
-0.9935, 2080-2099, miroc5, Annual Anomaly, ITA
-0.4875, 2080-2099, miroc_esm_chem, Annual Anomaly, ITA
-0.3228, 2080-2099, miroc_esm, Annual Anomaly, ITA
-0.9993, 2080-2099, mpi_esm_mr, Annual Anomaly, ITA
-0.2985, 2080-2099, mri_cgcm3, Annual Anomaly, ITA
-0.9023, 2080-2099, noresm1_m, Annual Anomaly, ITA
-0.5213, 2080-2099, bcc_csm1_1_m, Annual Anomaly, JAM
-0.5974, 2080-2099, bcc_csm1_1, Annual Anomaly, JAM
-1.1251, 2080-2099, bnu_esm, Annual Anomaly, JAM
-1.1704, 2080-2099, canesm2, Annual Anomaly, JAM
-1.502, 2080-2099, ccsm4, Annual Anomaly, JAM
