Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
-0.9646, 2040-2059, noresm1_m, Annual Anomaly, CHL
0.71411, 2040-2059, access1_3, Annual Anomaly, COM
0.01237, 2040-2059, bcc_csm1_1_m, Annual Anomaly, COM
-0.2811, 2040-2059, bcc_csm1_1, Annual Anomaly, COM
-0.5281, 2040-2059, bnu_esm, Annual Anomaly, COM
0.74828, 2040-2059, canesm2, Annual Anomaly, COM
-0.0158, 2040-2059, ccsm4, Annual Anomaly, COM
-0.4605, 2040-2059, cesm1_bgc, Annual Anomaly, COM
0.6143, 2040-2059, cesm1_cam5, Annual Anomaly, COM
-0.089, 2040-2059, cmcc_cesm, Annual Anomaly, COM
0.03326, 2040-2059, cmcc_cm, Annual Anomaly, COM
-0.3797, 2040-2059, cmcc_cms, Annual Anomaly, COM
0.38934, 2040-2059, cnrm_cm5, Annual Anomaly, COM
0.56527, 2040-2059, csiro_mk3_6_0, Annual Anomaly, COM
-0.1976, 2040-2059, gfdl_cm3, Annual Anomaly, COM
-0.9623, 2040-2059, gfdl_esm2g, Annual Anomaly, COM
0.20181, 2040-2059, gfdl_esm2m, Annual Anomaly, COM
0.18893, 2040-2059, inmcm4, Annual Anomaly, COM
0.26777, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, COM
-0.0086, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, COM
0.22889, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, COM
0.02035, 2040-2059, miroc5, Annual Anomaly, COM
0.45706, 2040-2059, miroc_esm_chem, Annual Anomaly, COM
0.89892, 2040-2059, miroc_esm, Annual Anomaly, COM
0.07458, 2040-2059, mpi_esm_mr, Annual Anomaly, COM
-0.1729, 2040-2059, mri_cgcm3, Annual Anomaly, COM
0.06039, 2040-2059, mri_esm1, Annual Anomaly, COM
0.02087, 2040-2059, noresm1_m, Annual Anomaly, COM
0.67919, 2040-2059, access1_3, Annual Anomaly, COG
-0.5111, 2040-2059, bcc_csm1_1_m, Annual Anomaly, COG
-0.5122, 2040-2059, bcc_csm1_1, Annual Anomaly, COG
-0.5521, 2040-2059, bnu_esm, Annual Anomaly, COG
-1.5402, 2040-2059, canesm2, Annual Anomaly, COG
0.35908, 2040-2059, ccsm4, Annual Anomaly, COG
0.3178, 2040-2059, cesm1_bgc, Annual Anomaly, COG
0.48028, 2040-2059, cesm1_cam5, Annual Anomaly, COG
-0.4583, 2040-2059, cmcc_cesm, Annual Anomaly, COG
0.28562, 2040-2059, cmcc_cm, Annual Anomaly, COG
-0.1851, 2040-2059, cmcc_cms, Annual Anomaly, COG
0.25059, 2040-2059, cnrm_cm5, Annual Anomaly, COG
-0.6655, 2040-2059, csiro_mk3_6_0, Annual Anomaly, COG
-0.5355, 2040-2059, gfdl_cm3, Annual Anomaly, COG
-0.3288, 2040-2059, gfdl_esm2g, Annual Anomaly, COG
-0.1827, 2040-2059, gfdl_esm2m, Annual Anomaly, COG
-0.5464, 2040-2059, inmcm4, Annual Anomaly, COG
0.20863, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, COG
0.07606, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, COG
0.24253, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, COG
0.61294, 2040-2059, miroc5, Annual Anomaly, COG
-0.1041, 2040-2059, miroc_esm_chem, Annual Anomaly, COG
-0.4764, 2040-2059, miroc_esm, Annual Anomaly, COG
0.70365, 2040-2059, mpi_esm_mr, Annual Anomaly, COG
0.50376, 2040-2059, mri_cgcm3, Annual Anomaly, COG
0.25949, 2040-2059, mri_esm1, Annual Anomaly, COG
0.45793, 2040-2059, noresm1_m, Annual Anomaly, COG
-0.401, 2040-2059, access1_3, Annual Anomaly, CIV
-0.9264, 2040-2059, bcc_csm1_1_m, Annual Anomaly, CIV
-0.3841, 2040-2059, bcc_csm1_1, Annual Anomaly, CIV
-0.2301, 2040-2059, bnu_esm, Annual Anomaly, CIV
-1.3289, 2040-2059, canesm2, Annual Anomaly, CIV
0.41333, 2040-2059, ccsm4, Annual Anomaly, CIV
-0.4268, 2040-2059, cesm1_bgc, Annual Anomaly, CIV
-0.776, 2040-2059, cesm1_cam5, Annual Anomaly, CIV
0.00498, 2040-2059, cmcc_cesm, Annual Anomaly, CIV
0.27141, 2040-2059, cmcc_cm, Annual Anomaly, CIV
-0.3618, 2040-2059, cmcc_cms, Annual Anomaly, CIV
0.24725, 2040-2059, cnrm_cm5, Annual Anomaly, CIV
-0.7343, 2040-2059, csiro_mk3_6_0, Annual Anomaly, CIV
-0.1048, 2040-2059, gfdl_cm3, Annual Anomaly, CIV
0.45594, 2040-2059, gfdl_esm2g, Annual Anomaly, CIV
0.32627, 2040-2059, gfdl_esm2m, Annual Anomaly, CIV
-0.6631, 2040-2059, inmcm4, Annual Anomaly, CIV
0.25663, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, CIV
-1.4083, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, CIV
-0.2617, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, CIV
0.36817, 2040-2059, miroc5, Annual Anomaly, CIV
0.12324, 2040-2059, miroc_esm_chem, Annual Anomaly, CIV
1.14012, 2040-2059, miroc_esm, Annual Anomaly, CIV
-0.1546, 2040-2059, mpi_esm_mr, Annual Anomaly, CIV
-0.6009, 2040-2059, mri_cgcm3, Annual Anomaly, CIV
-0.5063, 2040-2059, mri_esm1, Annual Anomaly, CIV
-0.404, 2040-2059, noresm1_m, Annual Anomaly, CIV
-1.254, 2040-2059, access1_3, Annual Anomaly, CYP
-1.2593, 2040-2059, bcc_csm1_1_m, Annual Anomaly, CYP
-1.1749, 2040-2059, bcc_csm1_1, Annual Anomaly, CYP
-1.3963, 2040-2059, bnu_esm, Annual Anomaly, CYP
-1.4572, 2040-2059, canesm2, Annual Anomaly, CYP
-0.7337, 2040-2059, ccsm4, Annual Anomaly, CYP
-1.2857, 2040-2059, cesm1_bgc, Annual Anomaly, CYP
-0.3277, 2040-2059, cesm1_cam5, Annual Anomaly, CYP
-1.6736, 2040-2059, cmcc_cesm, Annual Anomaly, CYP
-1.5607, 2040-2059, cmcc_cm, Annual Anomaly, CYP
-0.9017, 2040-2059, cmcc_cms, Annual Anomaly, CYP
-0.6655, 2040-2059, cnrm_cm5, Annual Anomaly, CYP
-1.3104, 2040-2059, csiro_mk3_6_0, Annual Anomaly, CYP
-0.9739, 2040-2059, gfdl_cm3, Annual Anomaly, CYP
-0.3002, 2040-2059, gfdl_esm2g, Annual Anomaly, CYP
-0.9442, 2040-2059, gfdl_esm2m, Annual Anomaly, CYP
-0.0802, 2040-2059, inmcm4, Annual Anomaly, CYP
-1.5904, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, CYP
-1.3922, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, CYP
-0.8252, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, CYP
-1.2992, 2040-2059, miroc5, Annual Anomaly, CYP
-1.9317, 2040-2059, miroc_esm_chem, Annual Anomaly, CYP
-1.0792, 2040-2059, miroc_esm, Annual Anomaly, CYP
-0.9344, 2040-2059, mpi_esm_mr, Annual Anomaly, CYP
-0.8909, 2040-2059, mri_cgcm3, Annual Anomaly, CYP
-0.8699, 2040-2059, mri_esm1, Annual Anomaly, CYP
-0.9713, 2040-2059, noresm1_m, Annual Anomaly, CYP
-0.3629, 2040-2059, access1_3, Annual Anomaly, DJI
-0.1549, 2040-2059, bcc_csm1_1_m, Annual Anomaly, DJI
-0.2169, 2040-2059, bcc_csm1_1, Annual Anomaly, DJI
0.68124, 2040-2059, bnu_esm, Annual Anomaly, DJI
0.69327, 2040-2059, canesm2, Annual Anomaly, DJI
0.41851, 2040-2059, ccsm4, Annual Anomaly, DJI
0.37154, 2040-2059, cesm1_bgc, Annual Anomaly, DJI
-0.2035, 2040-2059, cesm1_cam5, Annual Anomaly, DJI
-0.1279, 2040-2059, cmcc_cesm, Annual Anomaly, DJI
-0.2405, 2040-2059, cmcc_cm, Annual Anomaly, DJI
-0.8593, 2040-2059, cmcc_cms, Annual Anomaly, DJI
0.66906, 2040-2059, cnrm_cm5, Annual Anomaly, DJI
-0.3678, 2040-2059, csiro_mk3_6_0, Annual Anomaly, DJI
-0.8756, 2040-2059, gfdl_cm3, Annual Anomaly, DJI
-0.9407, 2040-2059, gfdl_esm2g, Annual Anomaly, DJI
-0.4837, 2040-2059, gfdl_esm2m, Annual Anomaly, DJI
0.26842, 2040-2059, inmcm4, Annual Anomaly, DJI
0.6478, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, DJI
-2.3045, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, DJI
-0.6128, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, DJI
0.60205, 2040-2059, miroc5, Annual Anomaly, DJI
0.77181, 2040-2059, miroc_esm_chem, Annual Anomaly, DJI
1.84419, 2040-2059, miroc_esm, Annual Anomaly, DJI
-0.6362, 2040-2059, mpi_esm_mr, Annual Anomaly, DJI
-0.303, 2040-2059, mri_cgcm3, Annual Anomaly, DJI
-0.7682, 2040-2059, mri_esm1, Annual Anomaly, DJI
-0.0863, 2040-2059, noresm1_m, Annual Anomaly, DJI
-0.5187, 2040-2059, access1_3, Annual Anomaly, ECU
0.68148, 2040-2059, bcc_csm1_1_m, Annual Anomaly, ECU
0.58528, 2040-2059, bcc_csm1_1, Annual Anomaly, ECU
-0.5073, 2040-2059, bnu_esm, Annual Anomaly, ECU
-1.1123, 2040-2059, canesm2, Annual Anomaly, ECU
-0.5739, 2040-2059, ccsm4, Annual Anomaly, ECU
-0.3782, 2040-2059, cesm1_bgc, Annual Anomaly, ECU
-0.3669, 2040-2059, cesm1_cam5, Annual Anomaly, ECU
0.24049, 2040-2059, cmcc_cesm, Annual Anomaly, ECU
0.83108, 2040-2059, cmcc_cm, Annual Anomaly, ECU
0.94236, 2040-2059, cmcc_cms, Annual Anomaly, ECU
0.10095, 2040-2059, cnrm_cm5, Annual Anomaly, ECU
0.67428, 2040-2059, csiro_mk3_6_0, Annual Anomaly, ECU
-1.4661, 2040-2059, gfdl_cm3, Annual Anomaly, ECU
0.81053, 2040-2059, gfdl_esm2g, Annual Anomaly, ECU
0.26993, 2040-2059, gfdl_esm2m, Annual Anomaly, ECU
0.13557, 2040-2059, inmcm4, Annual Anomaly, ECU
0.04246, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, ECU
1.10145, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, ECU
-0.0205, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, ECU
0.28078, 2040-2059, miroc5, Annual Anomaly, ECU
-0.7816, 2040-2059, miroc_esm_chem, Annual Anomaly, ECU
-1.4514, 2040-2059, miroc_esm, Annual Anomaly, ECU
0.97882, 2040-2059, mpi_esm_mr, Annual Anomaly, ECU
0.72343, 2040-2059, mri_cgcm3, Annual Anomaly, ECU
0.52615, 2040-2059, mri_esm1, Annual Anomaly, ECU
1.34902, 2040-2059, noresm1_m, Annual Anomaly, ECU
-0.4923, 2040-2059, access1_3, Annual Anomaly, ERI
-0.6327, 2040-2059, bcc_csm1_1_m, Annual Anomaly, ERI
-1.2331, 2040-2059, bcc_csm1_1, Annual Anomaly, ERI
0.91594, 2040-2059, bnu_esm, Annual Anomaly, ERI
0.01803, 2040-2059, canesm2, Annual Anomaly, ERI
-0.3183, 2040-2059, ccsm4, Annual Anomaly, ERI
-0.3662, 2040-2059, cesm1_bgc, Annual Anomaly, ERI
-0.8013, 2040-2059, cesm1_cam5, Annual Anomaly, ERI
-0.8541, 2040-2059, cmcc_cesm, Annual Anomaly, ERI
-0.9719, 2040-2059, cmcc_cm, Annual Anomaly, ERI
-1.0444, 2040-2059, cmcc_cms, Annual Anomaly, ERI
0.10454, 2040-2059, cnrm_cm5, Annual Anomaly, ERI
-0.708, 2040-2059, csiro_mk3_6_0, Annual Anomaly, ERI
-0.4956, 2040-2059, gfdl_cm3, Annual Anomaly, ERI
-0.9934, 2040-2059, gfdl_esm2g, Annual Anomaly, ERI
-0.8391, 2040-2059, gfdl_esm2m, Annual Anomaly, ERI
0.17786, 2040-2059, inmcm4, Annual Anomaly, ERI
-1.0158, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, ERI
-1.6036, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, ERI
0.19229, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, ERI
0.85823, 2040-2059, miroc5, Annual Anomaly, ERI
0.90896, 2040-2059, miroc_esm_chem, Annual Anomaly, ERI
1.50647, 2040-2059, miroc_esm, Annual Anomaly, ERI
-0.9879, 2040-2059, mpi_esm_mr, Annual Anomaly, ERI
-0.9069, 2040-2059, mri_cgcm3, Annual Anomaly, ERI
-0.7732, 2040-2059, mri_esm1, Annual Anomaly, ERI
-0.096, 2040-2059, noresm1_m, Annual Anomaly, ERI
-0.2891, 2040-2059, access1_3, Annual Anomaly, EST
0.63742, 2040-2059, bcc_csm1_1_m, Annual Anomaly, EST
-0.1555, 2040-2059, bcc_csm1_1, Annual Anomaly, EST
0.53907, 2040-2059, bnu_esm, Annual Anomaly, EST
0.11337, 2040-2059, canesm2, Annual Anomaly, EST
-0.3838, 2040-2059, ccsm4, Annual Anomaly, EST
-0.2445, 2040-2059, cesm1_bgc, Annual Anomaly, EST
0.02425, 2040-2059, cesm1_cam5, Annual Anomaly, EST
1.36766, 2040-2059, cmcc_cesm, Annual Anomaly, EST
0.26581, 2040-2059, cmcc_cm, Annual Anomaly, EST
0.38418, 2040-2059, cmcc_cms, Annual Anomaly, EST
-0.0394, 2040-2059, cnrm_cm5, Annual Anomaly, EST
-0.0955, 2040-2059, csiro_mk3_6_0, Annual Anomaly, EST
0.40091, 2040-2059, gfdl_cm3, Annual Anomaly, EST
0.40188, 2040-2059, gfdl_esm2g, Annual Anomaly, EST
0.36105, 2040-2059, gfdl_esm2m, Annual Anomaly, EST
0.75075, 2040-2059, inmcm4, Annual Anomaly, EST
-0.4381, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, EST
-0.1573, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, EST
0.30152, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, EST
-1.2567, 2040-2059, miroc5, Annual Anomaly, EST
0.84695, 2040-2059, miroc_esm_chem, Annual Anomaly, EST
0.36764, 2040-2059, miroc_esm, Annual Anomaly, EST
-0.166, 2040-2059, mpi_esm_mr, Annual Anomaly, EST
0.47284, 2040-2059, mri_cgcm3, Annual Anomaly, EST
0.20254, 2040-2059, mri_esm1, Annual Anomaly, EST
-0.3223, 2040-2059, noresm1_m, Annual Anomaly, EST
-0.4517, 2040-2059, access1_3, Annual Anomaly, FJI
-0.3066, 2040-2059, bcc_csm1_1_m, Annual Anomaly, FJI
0.30337, 2040-2059, bcc_csm1_1, Annual Anomaly, FJI
-0.0254, 2040-2059, bnu_esm, Annual Anomaly, FJI
-0.0528, 2040-2059, canesm2, Annual Anomaly, FJI
-0.1266, 2040-2059, ccsm4, Annual Anomaly, FJI
0.26157, 2040-2059, cesm1_bgc, Annual Anomaly, FJI
0.00182, 2040-2059, cesm1_cam5, Annual Anomaly, FJI
0.04255, 2040-2059, cmcc_cesm, Annual Anomaly, FJI
-0.171, 2040-2059, cmcc_cm, Annual Anomaly, FJI
-0.4149, 2040-2059, cmcc_cms, Annual Anomaly, FJI
0.37306, 2040-2059, cnrm_cm5, Annual Anomaly, FJI
-0.9537, 2040-2059, csiro_mk3_6_0, Annual Anomaly, FJI
-0.1101, 2040-2059, gfdl_cm3, Annual Anomaly, FJI
0.4935, 2040-2059, gfdl_esm2g, Annual Anomaly, FJI
0.22523, 2040-2059, gfdl_esm2m, Annual Anomaly, FJI
0.0818, 2040-2059, inmcm4, Annual Anomaly, FJI
0.47013, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, FJI
0.75571, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, FJI
-0.4179, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, FJI
0.23129, 2040-2059, miroc5, Annual Anomaly, FJI
-1.7743, 2040-2059, miroc_esm, Annual Anomaly, FJI
0.03879, 2040-2059, mpi_esm_mr, Annual Anomaly, FJI
-0.6585, 2040-2059, mri_cgcm3, Annual Anomaly, FJI
-0.2016, 2040-2059, mri_esm1, Annual Anomaly, FJI
0.40083, 2040-2059, noresm1_m, Annual Anomaly, FJI
0.46689, 2040-2059, access1_3, Annual Anomaly, FIN
0.92651, 2040-2059, bcc_csm1_1_m, Annual Anomaly, FIN
0.42772, 2040-2059, bcc_csm1_1, Annual Anomaly, FIN
0.25716, 2040-2059, bnu_esm, Annual Anomaly, FIN
0.19326, 2040-2059, canesm2, Annual Anomaly, FIN
0.08826, 2040-2059, ccsm4, Annual Anomaly, FIN
0.04075, 2040-2059, cesm1_bgc, Annual Anomaly, FIN
-0.2184, 2040-2059, cesm1_cam5, Annual Anomaly, FIN
1.19981, 2040-2059, cmcc_cesm, Annual Anomaly, FIN
0.28088, 2040-2059, cmcc_cm, Annual Anomaly, FIN
0.61726, 2040-2059, cmcc_cms, Annual Anomaly, FIN
8.7E-4, 2040-2059, cnrm_cm5, Annual Anomaly, FIN
0.72089, 2040-2059, csiro_mk3_6_0, Annual Anomaly, FIN
0.87267, 2040-2059, gfdl_cm3, Annual Anomaly, FIN
0.4355, 2040-2059, gfdl_esm2g, Annual Anomaly, FIN
1.00008, 2040-2059, gfdl_esm2m, Annual Anomaly, FIN
0.32877, 2040-2059, inmcm4, Annual Anomaly, FIN
-0.4104, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, FIN
-0.1258, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, FIN
0.33468, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, FIN
-0.8388, 2040-2059, miroc5, Annual Anomaly, FIN
0.27921, 2040-2059, miroc_esm_chem, Annual Anomaly, FIN
0.24549, 2040-2059, miroc_esm, Annual Anomaly, FIN
-0.2988, 2040-2059, mpi_esm_mr, Annual Anomaly, FIN
1.22091, 2040-2059, mri_cgcm3, Annual Anomaly, FIN
0.50642, 2040-2059, mri_esm1, Annual Anomaly, FIN
-0.2525, 2040-2059, noresm1_m, Annual Anomaly, FIN
-0.6694, 2040-2059, access1_3, Annual Anomaly, FRA
-0.741, 2040-2059, bcc_csm1_1_m, Annual Anomaly, FRA
-0.7455, 2040-2059, bcc_csm1_1, Annual Anomaly, FRA
0.09113, 2040-2059, bnu_esm, Annual Anomaly, FRA
-0.7748, 2040-2059, canesm2, Annual Anomaly, FRA
-1.194, 2040-2059, ccsm4, Annual Anomaly, FRA
-1.4108, 2040-2059, cesm1_bgc, Annual Anomaly, FRA
-0.2872, 2040-2059, cesm1_cam5, Annual Anomaly, FRA
-0.2878, 2040-2059, cmcc_cesm, Annual Anomaly, FRA
-0.3338, 2040-2059, cmcc_cm, Annual Anomaly, FRA
-1.2668, 2040-2059, cmcc_cms, Annual Anomaly, FRA
0.00478, 2040-2059, cnrm_cm5, Annual Anomaly, FRA
-0.9466, 2040-2059, csiro_mk3_6_0, Annual Anomaly, FRA
-1.6333, 2040-2059, gfdl_cm3, Annual Anomaly, FRA
-0.7057, 2040-2059, gfdl_esm2g, Annual Anomaly, FRA
-0.7665, 2040-2059, gfdl_esm2m, Annual Anomaly, FRA
-0.6401, 2040-2059, inmcm4, Annual Anomaly, FRA
-0.4953, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, FRA
-0.7507, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, FRA
-0.2506, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, FRA
-0.3628, 2040-2059, miroc5, Annual Anomaly, FRA
-0.8254, 2040-2059, miroc_esm_chem, Annual Anomaly, FRA
-0.4272, 2040-2059, miroc_esm, Annual Anomaly, FRA
-0.8466, 2040-2059, mpi_esm_mr, Annual Anomaly, FRA
0.09199, 2040-2059, mri_cgcm3, Annual Anomaly, FRA
0.18228, 2040-2059, mri_esm1, Annual Anomaly, FRA
-0.8297, 2040-2059, noresm1_m, Annual Anomaly, FRA
0.85995, 2040-2059, access1_3, Annual Anomaly, GAB
-0.1051, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GAB
-0.6789, 2040-2059, bcc_csm1_1, Annual Anomaly, GAB
0.15347, 2040-2059, bnu_esm, Annual Anomaly, GAB
-1.6424, 2040-2059, canesm2, Annual Anomaly, GAB
0.6992, 2040-2059, ccsm4, Annual Anomaly, GAB
0.39002, 2040-2059, cesm1_bgc, Annual Anomaly, GAB
0.2538, 2040-2059, cesm1_cam5, Annual Anomaly, GAB
-0.4782, 2040-2059, cmcc_cesm, Annual Anomaly, GAB
0.54247, 2040-2059, cmcc_cm, Annual Anomaly, GAB
-0.016, 2040-2059, cmcc_cms, Annual Anomaly, GAB
0.36489, 2040-2059, cnrm_cm5, Annual Anomaly, GAB
-0.1403, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GAB
-0.3506, 2040-2059, gfdl_cm3, Annual Anomaly, GAB
0.39758, 2040-2059, gfdl_esm2g, Annual Anomaly, GAB
0.40249, 2040-2059, gfdl_esm2m, Annual Anomaly, GAB
-0.5473, 2040-2059, inmcm4, Annual Anomaly, GAB
0.59274, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GAB
0.91745, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GAB
0.62616, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, GAB
1.60492, 2040-2059, miroc5, Annual Anomaly, GAB
-0.1109, 2040-2059, miroc_esm_chem, Annual Anomaly, GAB
-0.576, 2040-2059, miroc_esm, Annual Anomaly, GAB
0.79823, 2040-2059, mpi_esm_mr, Annual Anomaly, GAB
0.6081, 2040-2059, mri_cgcm3, Annual Anomaly, GAB
0.13764, 2040-2059, mri_esm1, Annual Anomaly, GAB
0.86531, 2040-2059, noresm1_m, Annual Anomaly, GAB
-0.1341, 2040-2059, access1_3, Annual Anomaly, GHA
-0.8506, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GHA
-0.4953, 2040-2059, bcc_csm1_1, Annual Anomaly, GHA
0.25323, 2040-2059, bnu_esm, Annual Anomaly, GHA
-1.352, 2040-2059, canesm2, Annual Anomaly, GHA
0.42274, 2040-2059, ccsm4, Annual Anomaly, GHA
-0.5277, 2040-2059, cesm1_bgc, Annual Anomaly, GHA
-0.7622, 2040-2059, cesm1_cam5, Annual Anomaly, GHA
0.07727, 2040-2059, cmcc_cesm, Annual Anomaly, GHA
0.41863, 2040-2059, cmcc_cm, Annual Anomaly, GHA
-0.0675, 2040-2059, cmcc_cms, Annual Anomaly, GHA
-0.0579, 2040-2059, cnrm_cm5, Annual Anomaly, GHA
-0.9264, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GHA
-0.1371, 2040-2059, gfdl_cm3, Annual Anomaly, GHA
0.58603, 2040-2059, gfdl_esm2g, Annual Anomaly, GHA
0.10046, 2040-2059, gfdl_esm2m, Annual Anomaly, GHA
-0.4, 2040-2059, inmcm4, Annual Anomaly, GHA
-0.1669, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GHA
-1.4814, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GHA
0.00826, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, GHA
0.50166, 2040-2059, miroc5, Annual Anomaly, GHA
0.06283, 2040-2059, miroc_esm_chem, Annual Anomaly, GHA
1.09401, 2040-2059, miroc_esm, Annual Anomaly, GHA
-0.2387, 2040-2059, mpi_esm_mr, Annual Anomaly, GHA
-0.1422, 2040-2059, mri_cgcm3, Annual Anomaly, GHA
-0.289, 2040-2059, mri_esm1, Annual Anomaly, GHA
-0.3473, 2040-2059, noresm1_m, Annual Anomaly, GHA
-1.1482, 2040-2059, access1_3, Annual Anomaly, GTM
-1.5326, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GTM
-0.5787, 2040-2059, bcc_csm1_1, Annual Anomaly, GTM
-1.3537, 2040-2059, bnu_esm, Annual Anomaly, GTM
-1.5603, 2040-2059, canesm2, Annual Anomaly, GTM
-1.4762, 2040-2059, ccsm4, Annual Anomaly, GTM
-1.4001, 2040-2059, cesm1_bgc, Annual Anomaly, GTM
-0.8842, 2040-2059, cesm1_cam5, Annual Anomaly, GTM
-0.4317, 2040-2059, cmcc_cesm, Annual Anomaly, GTM
-0.1122, 2040-2059, cmcc_cm, Annual Anomaly, GTM
-0.5807, 2040-2059, cmcc_cms, Annual Anomaly, GTM
-0.4204, 2040-2059, cnrm_cm5, Annual Anomaly, GTM
-0.6527, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GTM
0.05771, 2040-2059, gfdl_cm3, Annual Anomaly, GTM
-0.0475, 2040-2059, gfdl_esm2g, Annual Anomaly, GTM
0.14135, 2040-2059, gfdl_esm2m, Annual Anomaly, GTM
-1.7685, 2040-2059, inmcm4, Annual Anomaly, GTM
-1.0789, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GTM
-1.9613, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GTM
-1.1243, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, GTM
-0.1185, 2040-2059, miroc5, Annual Anomaly, GTM
-0.4781, 2040-2059, miroc_esm_chem, Annual Anomaly, GTM
-0.5582, 2040-2059, miroc_esm, Annual Anomaly, GTM
-0.5614, 2040-2059, mpi_esm_mr, Annual Anomaly, GTM
-0.8, 2040-2059, mri_cgcm3, Annual Anomaly, GTM
0.14117, 2040-2059, mri_esm1, Annual Anomaly, GTM
-1.4648, 2040-2059, noresm1_m, Annual Anomaly, GTM
-0.8047, 2040-2059, access1_3, Annual Anomaly, GNB
-1.8462, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GNB
-0.6721, 2040-2059, bcc_csm1_1, Annual Anomaly, GNB
-0.7795, 2040-2059, bnu_esm, Annual Anomaly, GNB
-2.3416, 2040-2059, canesm2, Annual Anomaly, GNB
-0.8144, 2040-2059, ccsm4, Annual Anomaly, GNB
-0.9816, 2040-2059, cesm1_bgc, Annual Anomaly, GNB
-0.0694, 2040-2059, cesm1_cam5, Annual Anomaly, GNB
-0.7448, 2040-2059, cmcc_cesm, Annual Anomaly, GNB
-0.7958, 2040-2059, cmcc_cm, Annual Anomaly, GNB
-0.5489, 2040-2059, cmcc_cms, Annual Anomaly, GNB
-0.5859, 2040-2059, cnrm_cm5, Annual Anomaly, GNB
-0.6132, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GNB
0.5627, 2040-2059, gfdl_cm3, Annual Anomaly, GNB
0.19906, 2040-2059, gfdl_esm2g, Annual Anomaly, GNB
0.19623, 2040-2059, gfdl_esm2m, Annual Anomaly, GNB
0.07698, 2040-2059, inmcm4, Annual Anomaly, GNB
-1.0854, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GNB
-1.3685, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GNB
-0.0011, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, GNB
-1.0845, 2040-2059, miroc5, Annual Anomaly, GNB
0.72812, 2040-2059, miroc_esm_chem, Annual Anomaly, GNB
1.55674, 2040-2059, miroc_esm, Annual Anomaly, GNB
-1.8408, 2040-2059, mpi_esm_mr, Annual Anomaly, GNB
-1.0269, 2040-2059, mri_cgcm3, Annual Anomaly, GNB
-0.6918, 2040-2059, mri_esm1, Annual Anomaly, GNB
-0.5949, 2040-2059, noresm1_m, Annual Anomaly, GNB
-2.1096, 2040-2059, access1_3, Annual Anomaly, GUY
-0.6621, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GUY
-0.7717, 2040-2059, bcc_csm1_1, Annual Anomaly, GUY
