Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
-1.4153, 2080-2099, inmcm4, Annual Anomaly, CMR
0.30895, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CMR
-0.4179, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CMR
0.21069, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, CMR
-0.0677, 2080-2099, miroc5, Annual Anomaly, CMR
-0.5464, 2080-2099, miroc_esm_chem, Annual Anomaly, CMR
-0.0575, 2080-2099, miroc_esm, Annual Anomaly, CMR
0.23835, 2080-2099, mpi_esm_mr, Annual Anomaly, CMR
0.4915, 2080-2099, mri_cgcm3, Annual Anomaly, CMR
0.20778, 2080-2099, noresm1_m, Annual Anomaly, CMR
-0.062, 2080-2099, access1_3, Annual Anomaly, CAF
-0.6785, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CAF
0.87684, 2080-2099, bcc_csm1_1, Annual Anomaly, CAF
0.43423, 2080-2099, bnu_esm, Annual Anomaly, CAF
0.35786, 2080-2099, canesm2, Annual Anomaly, CAF
0.32377, 2080-2099, ccsm4, Annual Anomaly, CAF
0.30571, 2080-2099, cesm1_bgc, Annual Anomaly, CAF
-0.2273, 2080-2099, cesm1_cam5, Annual Anomaly, CAF
-0.1768, 2080-2099, cnrm_cm5, Annual Anomaly, CAF
-1.3727, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CAF
-0.0749, 2080-2099, gfdl_cm3, Annual Anomaly, CAF
-0.0473, 2080-2099, gfdl_esm2g, Annual Anomaly, CAF
-0.6238, 2080-2099, gfdl_esm2m, Annual Anomaly, CAF
-0.8954, 2080-2099, inmcm4, Annual Anomaly, CAF
-0.128, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CAF
-1.5658, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CAF
0.40117, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, CAF
-0.1563, 2080-2099, miroc5, Annual Anomaly, CAF
-0.587, 2080-2099, miroc_esm_chem, Annual Anomaly, CAF
-0.2486, 2080-2099, miroc_esm, Annual Anomaly, CAF
-0.3021, 2080-2099, mpi_esm_mr, Annual Anomaly, CAF
0.13784, 2080-2099, mri_cgcm3, Annual Anomaly, CAF
0.06934, 2080-2099, noresm1_m, Annual Anomaly, CAF
-1.1069, 2080-2099, access1_3, Annual Anomaly, TCD
-1.138, 2080-2099, bcc_csm1_1_m, Annual Anomaly, TCD
-0.59, 2080-2099, bcc_csm1_1, Annual Anomaly, TCD
0.11392, 2080-2099, bnu_esm, Annual Anomaly, TCD
-0.8413, 2080-2099, canesm2, Annual Anomaly, TCD
-0.4014, 2080-2099, ccsm4, Annual Anomaly, TCD
-0.7522, 2080-2099, cesm1_bgc, Annual Anomaly, TCD
-1.1521, 2080-2099, cesm1_cam5, Annual Anomaly, TCD
-0.7661, 2080-2099, cnrm_cm5, Annual Anomaly, TCD
-1.6838, 2080-2099, csiro_mk3_6_0, Annual Anomaly, TCD
-1.2001, 2080-2099, gfdl_cm3, Annual Anomaly, TCD
-0.8356, 2080-2099, gfdl_esm2g, Annual Anomaly, TCD
-1.4507, 2080-2099, gfdl_esm2m, Annual Anomaly, TCD
-1.1173, 2080-2099, inmcm4, Annual Anomaly, TCD
-1.499, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, TCD
-2.0677, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, TCD
-1.5742, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, TCD
-0.2882, 2080-2099, miroc5, Annual Anomaly, TCD
0.56903, 2080-2099, miroc_esm_chem, Annual Anomaly, TCD
0.81433, 2080-2099, miroc_esm, Annual Anomaly, TCD
-1.8018, 2080-2099, mpi_esm_mr, Annual Anomaly, TCD
-1.574, 2080-2099, mri_cgcm3, Annual Anomaly, TCD
-0.3032, 2080-2099, noresm1_m, Annual Anomaly, TCD
-0.9679, 2080-2099, access1_3, Annual Anomaly, CHL
-0.5006, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CHL
-0.4927, 2080-2099, bcc_csm1_1, Annual Anomaly, CHL
-0.5497, 2080-2099, bnu_esm, Annual Anomaly, CHL
-0.8312, 2080-2099, canesm2, Annual Anomaly, CHL
-0.4412, 2080-2099, ccsm4, Annual Anomaly, CHL
-0.5049, 2080-2099, cesm1_bgc, Annual Anomaly, CHL
-0.736, 2080-2099, cesm1_cam5, Annual Anomaly, CHL
-0.146, 2080-2099, cnrm_cm5, Annual Anomaly, CHL
-0.8797, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CHL
-1.1491, 2080-2099, gfdl_cm3, Annual Anomaly, CHL
-0.8549, 2080-2099, gfdl_esm2g, Annual Anomaly, CHL
-0.6934, 2080-2099, gfdl_esm2m, Annual Anomaly, CHL
-0.0329, 2080-2099, inmcm4, Annual Anomaly, CHL
-1.4399, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CHL
-1.922, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CHL
-0.2095, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, CHL
-0.9308, 2080-2099, miroc5, Annual Anomaly, CHL
-0.538, 2080-2099, miroc_esm_chem, Annual Anomaly, CHL
-0.8804, 2080-2099, miroc_esm, Annual Anomaly, CHL
-0.8441, 2080-2099, mpi_esm_mr, Annual Anomaly, CHL
-0.4183, 2080-2099, mri_cgcm3, Annual Anomaly, CHL
-0.8527, 2080-2099, noresm1_m, Annual Anomaly, CHL
-0.8313, 2080-2099, access1_3, Annual Anomaly, COL
-0.5777, 2080-2099, bcc_csm1_1_m, Annual Anomaly, COL
0.65726, 2080-2099, bcc_csm1_1, Annual Anomaly, COL
-0.5839, 2080-2099, bnu_esm, Annual Anomaly, COL
-1.571, 2080-2099, canesm2, Annual Anomaly, COL
-0.0545, 2080-2099, ccsm4, Annual Anomaly, COL
0.29715, 2080-2099, cesm1_bgc, Annual Anomaly, COL
-0.3273, 2080-2099, cesm1_cam5, Annual Anomaly, COL
-0.0564, 2080-2099, cnrm_cm5, Annual Anomaly, COL
-0.3824, 2080-2099, csiro_mk3_6_0, Annual Anomaly, COL
-0.9232, 2080-2099, gfdl_cm3, Annual Anomaly, COL
-0.641, 2080-2099, gfdl_esm2g, Annual Anomaly, COL
-0.0533, 2080-2099, gfdl_esm2m, Annual Anomaly, COL
-0.4931, 2080-2099, inmcm4, Annual Anomaly, COL
-0.1996, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, COL
-0.2193, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, COL
-0.6343, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, COL
0.06477, 2080-2099, miroc5, Annual Anomaly, COL
0.23681, 2080-2099, miroc_esm_chem, Annual Anomaly, COL
-0.1097, 2080-2099, miroc_esm, Annual Anomaly, COL
0.26122, 2080-2099, mpi_esm_mr, Annual Anomaly, COL
-0.0556, 2080-2099, mri_cgcm3, Annual Anomaly, COL
0.23711, 2080-2099, noresm1_m, Annual Anomaly, COL
0.03386, 2080-2099, access1_3, Annual Anomaly, COG
-0.8186, 2080-2099, bcc_csm1_1_m, Annual Anomaly, COG
-0.256, 2080-2099, bcc_csm1_1, Annual Anomaly, COG
-0.7035, 2080-2099, bnu_esm, Annual Anomaly, COG
-1.6948, 2080-2099, canesm2, Annual Anomaly, COG
0.25514, 2080-2099, ccsm4, Annual Anomaly, COG
0.12332, 2080-2099, cesm1_bgc, Annual Anomaly, COG
0.03661, 2080-2099, cesm1_cam5, Annual Anomaly, COG
0.05894, 2080-2099, cnrm_cm5, Annual Anomaly, COG
-0.6088, 2080-2099, csiro_mk3_6_0, Annual Anomaly, COG
-0.3891, 2080-2099, gfdl_cm3, Annual Anomaly, COG
-0.2004, 2080-2099, gfdl_esm2g, Annual Anomaly, COG
-0.0531, 2080-2099, gfdl_esm2m, Annual Anomaly, COG
-1.1226, 2080-2099, inmcm4, Annual Anomaly, COG
-0.2339, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, COG
-0.0649, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, COG
0.37416, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, COG
0.74742, 2080-2099, miroc5, Annual Anomaly, COG
-0.1173, 2080-2099, miroc_esm_chem, Annual Anomaly, COG
0.4655, 2080-2099, miroc_esm, Annual Anomaly, COG
0.38442, 2080-2099, mpi_esm_mr, Annual Anomaly, COG
0.47785, 2080-2099, mri_cgcm3, Annual Anomaly, COG
0.25559, 2080-2099, noresm1_m, Annual Anomaly, COG
-1.2232, 2080-2099, access1_3, Annual Anomaly, CYP
-0.7613, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CYP
-1.3691, 2080-2099, bcc_csm1_1, Annual Anomaly, CYP
-0.9384, 2080-2099, bnu_esm, Annual Anomaly, CYP
-1.5499, 2080-2099, canesm2, Annual Anomaly, CYP
-0.8896, 2080-2099, ccsm4, Annual Anomaly, CYP
-1.0622, 2080-2099, cesm1_bgc, Annual Anomaly, CYP
-0.7233, 2080-2099, cesm1_cam5, Annual Anomaly, CYP
-0.283, 2080-2099, cnrm_cm5, Annual Anomaly, CYP
-1.256, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CYP
-1.5082, 2080-2099, gfdl_cm3, Annual Anomaly, CYP
-0.9961, 2080-2099, gfdl_esm2g, Annual Anomaly, CYP
-0.8514, 2080-2099, gfdl_esm2m, Annual Anomaly, CYP
-0.1113, 2080-2099, inmcm4, Annual Anomaly, CYP
-1.2441, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CYP
-1.6024, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CYP
-0.0163, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, CYP
-1.3799, 2080-2099, miroc5, Annual Anomaly, CYP
-1.8769, 2080-2099, miroc_esm_chem, Annual Anomaly, CYP
-1.6228, 2080-2099, miroc_esm, Annual Anomaly, CYP
-0.8543, 2080-2099, mpi_esm_mr, Annual Anomaly, CYP
-0.7063, 2080-2099, mri_cgcm3, Annual Anomaly, CYP
-1.0102, 2080-2099, noresm1_m, Annual Anomaly, CYP
0.77548, 2080-2099, access1_3, Annual Anomaly, GNQ
-0.3109, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GNQ
-0.0623, 2080-2099, bcc_csm1_1, Annual Anomaly, GNQ
-0.0698, 2080-2099, bnu_esm, Annual Anomaly, GNQ
-0.9966, 2080-2099, canesm2, Annual Anomaly, GNQ
0.72863, 2080-2099, ccsm4, Annual Anomaly, GNQ
0.40257, 2080-2099, cesm1_bgc, Annual Anomaly, GNQ
0.30307, 2080-2099, cesm1_cam5, Annual Anomaly, GNQ
0.2556, 2080-2099, cnrm_cm5, Annual Anomaly, GNQ
0.41924, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GNQ
0.4577, 2080-2099, gfdl_cm3, Annual Anomaly, GNQ
0.72649, 2080-2099, gfdl_esm2g, Annual Anomaly, GNQ
0.8907, 2080-2099, gfdl_esm2m, Annual Anomaly, GNQ
-0.8155, 2080-2099, inmcm4, Annual Anomaly, GNQ
0.51814, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GNQ
0.90408, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GNQ
0.32662, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GNQ
1.07616, 2080-2099, miroc5, Annual Anomaly, GNQ
-0.9156, 2080-2099, miroc_esm_chem, Annual Anomaly, GNQ
0.62398, 2080-2099, miroc_esm, Annual Anomaly, GNQ
0.08755, 2080-2099, mpi_esm_mr, Annual Anomaly, GNQ
0.37017, 2080-2099, mri_cgcm3, Annual Anomaly, GNQ
0.63387, 2080-2099, noresm1_m, Annual Anomaly, GNQ
0.0696, 2080-2099, access1_3, Annual Anomaly, EST
0.36766, 2080-2099, bcc_csm1_1_m, Annual Anomaly, EST
-0.189, 2080-2099, bcc_csm1_1, Annual Anomaly, EST
0.12408, 2080-2099, bnu_esm, Annual Anomaly, EST
0.52436, 2080-2099, canesm2, Annual Anomaly, EST
-0.5335, 2080-2099, ccsm4, Annual Anomaly, EST
-0.3948, 2080-2099, cesm1_bgc, Annual Anomaly, EST
-0.0875, 2080-2099, cesm1_cam5, Annual Anomaly, EST
-0.0606, 2080-2099, cnrm_cm5, Annual Anomaly, EST
0.60029, 2080-2099, csiro_mk3_6_0, Annual Anomaly, EST
0.53107, 2080-2099, gfdl_cm3, Annual Anomaly, EST
0.48104, 2080-2099, gfdl_esm2g, Annual Anomaly, EST
0.73748, 2080-2099, gfdl_esm2m, Annual Anomaly, EST
0.65172, 2080-2099, inmcm4, Annual Anomaly, EST
-0.0719, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, EST
-0.4847, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, EST
0.15956, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, EST
-0.8696, 2080-2099, miroc5, Annual Anomaly, EST
1.54366, 2080-2099, miroc_esm_chem, Annual Anomaly, EST
0.72754, 2080-2099, miroc_esm, Annual Anomaly, EST
-0.3153, 2080-2099, mpi_esm_mr, Annual Anomaly, EST
1.17053, 2080-2099, mri_cgcm3, Annual Anomaly, EST
-0.3446, 2080-2099, noresm1_m, Annual Anomaly, EST
0.20074, 2080-2099, access1_3, Annual Anomaly, ETH
-0.0064, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ETH
-0.3389, 2080-2099, bcc_csm1_1, Annual Anomaly, ETH
1.47814, 2080-2099, bnu_esm, Annual Anomaly, ETH
0.97694, 2080-2099, canesm2, Annual Anomaly, ETH
0.0155, 2080-2099, ccsm4, Annual Anomaly, ETH
-0.1809, 2080-2099, cesm1_bgc, Annual Anomaly, ETH
-0.4131, 2080-2099, cesm1_cam5, Annual Anomaly, ETH
0.42499, 2080-2099, cnrm_cm5, Annual Anomaly, ETH
-0.5241, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ETH
-0.2061, 2080-2099, gfdl_cm3, Annual Anomaly, ETH
-0.4273, 2080-2099, gfdl_esm2g, Annual Anomaly, ETH
-0.2121, 2080-2099, gfdl_esm2m, Annual Anomaly, ETH
-0.6768, 2080-2099, inmcm4, Annual Anomaly, ETH
0.59031, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ETH
-0.4416, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ETH
-0.7495, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, ETH
-0.3034, 2080-2099, miroc5, Annual Anomaly, ETH
0.31507, 2080-2099, miroc_esm_chem, Annual Anomaly, ETH
0.24848, 2080-2099, miroc_esm, Annual Anomaly, ETH
-0.543, 2080-2099, mpi_esm_mr, Annual Anomaly, ETH
0.06394, 2080-2099, mri_cgcm3, Annual Anomaly, ETH
-0.0859, 2080-2099, noresm1_m, Annual Anomaly, ETH
0.73209, 2080-2099, access1_3, Annual Anomaly, FRO
0.62128, 2080-2099, bcc_csm1_1_m, Annual Anomaly, FRO
0.22439, 2080-2099, bcc_csm1_1, Annual Anomaly, FRO
0.00837, 2080-2099, bnu_esm, Annual Anomaly, FRO
-0.0746, 2080-2099, canesm2, Annual Anomaly, FRO
0.75023, 2080-2099, ccsm4, Annual Anomaly, FRO
1.09643, 2080-2099, cesm1_bgc, Annual Anomaly, FRO
1.2132, 2080-2099, cesm1_cam5, Annual Anomaly, FRO
-0.959, 2080-2099, cnrm_cm5, Annual Anomaly, FRO
0.41306, 2080-2099, csiro_mk3_6_0, Annual Anomaly, FRO
0.18822, 2080-2099, gfdl_cm3, Annual Anomaly, FRO
0.07191, 2080-2099, gfdl_esm2g, Annual Anomaly, FRO
0.09699, 2080-2099, gfdl_esm2m, Annual Anomaly, FRO
-0.2775, 2080-2099, inmcm4, Annual Anomaly, FRO
0.731, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, FRO
1.07494, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, FRO
0.72228, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, FRO
-0.895, 2080-2099, miroc5, Annual Anomaly, FRO
0.16225, 2080-2099, miroc_esm_chem, Annual Anomaly, FRO
-0.445, 2080-2099, miroc_esm, Annual Anomaly, FRO
0.79959, 2080-2099, mpi_esm_mr, Annual Anomaly, FRO
1.41368, 2080-2099, mri_cgcm3, Annual Anomaly, FRO
0.82049, 2080-2099, noresm1_m, Annual Anomaly, FRO
0.58211, 2080-2099, access1_3, Annual Anomaly, FIN
0.88592, 2080-2099, bcc_csm1_1_m, Annual Anomaly, FIN
0.49831, 2080-2099, bcc_csm1_1, Annual Anomaly, FIN
-0.0771, 2080-2099, bnu_esm, Annual Anomaly, FIN
0.73769, 2080-2099, canesm2, Annual Anomaly, FIN
0.00971, 2080-2099, ccsm4, Annual Anomaly, FIN
-0.1626, 2080-2099, cesm1_bgc, Annual Anomaly, FIN
-0.5113, 2080-2099, cesm1_cam5, Annual Anomaly, FIN
0.04418, 2080-2099, cnrm_cm5, Annual Anomaly, FIN
1.41, 2080-2099, csiro_mk3_6_0, Annual Anomaly, FIN
0.61056, 2080-2099, gfdl_cm3, Annual Anomaly, FIN
0.28183, 2080-2099, gfdl_esm2g, Annual Anomaly, FIN
0.77001, 2080-2099, gfdl_esm2m, Annual Anomaly, FIN
0.90968, 2080-2099, inmcm4, Annual Anomaly, FIN
-0.5493, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, FIN
-0.2782, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, FIN
-0.1301, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, FIN
-0.4329, 2080-2099, miroc5, Annual Anomaly, FIN
0.8258, 2080-2099, miroc_esm_chem, Annual Anomaly, FIN
0.35633, 2080-2099, miroc_esm, Annual Anomaly, FIN
0.36352, 2080-2099, mpi_esm_mr, Annual Anomaly, FIN
1.46566, 2080-2099, mri_cgcm3, Annual Anomaly, FIN
-0.3941, 2080-2099, noresm1_m, Annual Anomaly, FIN
0.43794, 2080-2099, access1_3, Annual Anomaly, GAB
-0.4602, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GAB
-0.4297, 2080-2099, bcc_csm1_1, Annual Anomaly, GAB
-0.1415, 2080-2099, bnu_esm, Annual Anomaly, GAB
-1.4289, 2080-2099, canesm2, Annual Anomaly, GAB
0.42254, 2080-2099, ccsm4, Annual Anomaly, GAB
0.23165, 2080-2099, cesm1_bgc, Annual Anomaly, GAB
0.18996, 2080-2099, cesm1_cam5, Annual Anomaly, GAB
-0.1146, 2080-2099, cnrm_cm5, Annual Anomaly, GAB
0.13982, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GAB
-0.0627, 2080-2099, gfdl_cm3, Annual Anomaly, GAB
0.08806, 2080-2099, gfdl_esm2g, Annual Anomaly, GAB
0.28587, 2080-2099, gfdl_esm2m, Annual Anomaly, GAB
-0.9139, 2080-2099, inmcm4, Annual Anomaly, GAB
0.15157, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GAB
0.73518, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GAB
0.47858, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GAB
1.81398, 2080-2099, miroc5, Annual Anomaly, GAB
0.23608, 2080-2099, miroc_esm_chem, Annual Anomaly, GAB
1.1632, 2080-2099, miroc_esm, Annual Anomaly, GAB
0.32251, 2080-2099, mpi_esm_mr, Annual Anomaly, GAB
0.60903, 2080-2099, mri_cgcm3, Annual Anomaly, GAB
0.37531, 2080-2099, noresm1_m, Annual Anomaly, GAB
-1.6508, 2080-2099, access1_3, Annual Anomaly, GRC
-1.3559, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GRC
-0.7644, 2080-2099, bcc_csm1_1, Annual Anomaly, GRC
-1.0576, 2080-2099, bnu_esm, Annual Anomaly, GRC
-1.2359, 2080-2099, canesm2, Annual Anomaly, GRC
-0.9721, 2080-2099, ccsm4, Annual Anomaly, GRC
-1.2767, 2080-2099, cesm1_bgc, Annual Anomaly, GRC
-0.9079, 2080-2099, cesm1_cam5, Annual Anomaly, GRC
-0.2436, 2080-2099, cnrm_cm5, Annual Anomaly, GRC
-2.0857, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GRC
-2.1678, 2080-2099, gfdl_cm3, Annual Anomaly, GRC
-0.5401, 2080-2099, gfdl_esm2g, Annual Anomaly, GRC
-0.9414, 2080-2099, gfdl_esm2m, Annual Anomaly, GRC
-0.8244, 2080-2099, inmcm4, Annual Anomaly, GRC
-1.5351, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GRC
-1.541, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GRC
-0.6025, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GRC
-1.3441, 2080-2099, miroc5, Annual Anomaly, GRC
-2.2582, 2080-2099, miroc_esm_chem, Annual Anomaly, GRC
-2.3266, 2080-2099, miroc_esm, Annual Anomaly, GRC
-0.4762, 2080-2099, mpi_esm_mr, Annual Anomaly, GRC
-0.5721, 2080-2099, mri_cgcm3, Annual Anomaly, GRC
-0.9921, 2080-2099, noresm1_m, Annual Anomaly, GRC
-1.4493, 2080-2099, access1_3, Annual Anomaly, GTM
-0.8802, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GTM
-0.3666, 2080-2099, bcc_csm1_1, Annual Anomaly, GTM
-1.377, 2080-2099, bnu_esm, Annual Anomaly, GTM
-1.2835, 2080-2099, canesm2, Annual Anomaly, GTM
-1.5201, 2080-2099, ccsm4, Annual Anomaly, GTM
-1.2168, 2080-2099, cesm1_bgc, Annual Anomaly, GTM
-0.9828, 2080-2099, cesm1_cam5, Annual Anomaly, GTM
-0.3933, 2080-2099, cnrm_cm5, Annual Anomaly, GTM
-0.617, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GTM
-0.251, 2080-2099, gfdl_cm3, Annual Anomaly, GTM
-0.3076, 2080-2099, gfdl_esm2g, Annual Anomaly, GTM
0.01559, 2080-2099, gfdl_esm2m, Annual Anomaly, GTM
-1.9229, 2080-2099, inmcm4, Annual Anomaly, GTM
-1.4265, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GTM
-1.4161, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GTM
-0.9701, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GTM
-0.3712, 2080-2099, miroc5, Annual Anomaly, GTM
-0.2859, 2080-2099, miroc_esm_chem, Annual Anomaly, GTM
-0.3527, 2080-2099, miroc_esm, Annual Anomaly, GTM
-0.5077, 2080-2099, mpi_esm_mr, Annual Anomaly, GTM
-1.0203, 2080-2099, mri_cgcm3, Annual Anomaly, GTM
-1.2957, 2080-2099, noresm1_m, Annual Anomaly, GTM
-0.9325, 2080-2099, access1_3, Annual Anomaly, GIN
-0.5031, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GIN
-0.0206, 2080-2099, bcc_csm1_1, Annual Anomaly, GIN
-0.6574, 2080-2099, bnu_esm, Annual Anomaly, GIN
-1.2637, 2080-2099, canesm2, Annual Anomaly, GIN
-0.6648, 2080-2099, ccsm4, Annual Anomaly, GIN
-0.6134, 2080-2099, cesm1_bgc, Annual Anomaly, GIN
-0.9882, 2080-2099, cesm1_cam5, Annual Anomaly, GIN
0.14682, 2080-2099, cnrm_cm5, Annual Anomaly, GIN
-0.7235, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GIN
-0.1865, 2080-2099, gfdl_cm3, Annual Anomaly, GIN
0.39642, 2080-2099, gfdl_esm2g, Annual Anomaly, GIN
0.15782, 2080-2099, gfdl_esm2m, Annual Anomaly, GIN
-1.6232, 2080-2099, inmcm4, Annual Anomaly, GIN
-0.9218, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GIN
-1.6485, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GIN
-0.7432, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GIN
-1.0201, 2080-2099, miroc5, Annual Anomaly, GIN
1.18305, 2080-2099, miroc_esm_chem, Annual Anomaly, GIN
1.1858, 2080-2099, miroc_esm, Annual Anomaly, GIN
-0.9676, 2080-2099, mpi_esm_mr, Annual Anomaly, GIN
-0.7283, 2080-2099, mri_cgcm3, Annual Anomaly, GIN
-0.9558, 2080-2099, noresm1_m, Annual Anomaly, GIN
-0.8276, 2080-2099, access1_3, Annual Anomaly, GNB
-0.554, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GNB
-0.2405, 2080-2099, bcc_csm1_1, Annual Anomaly, GNB
-0.5188, 2080-2099, bnu_esm, Annual Anomaly, GNB
-1.8519, 2080-2099, canesm2, Annual Anomaly, GNB
-0.738, 2080-2099, ccsm4, Annual Anomaly, GNB
-0.4503, 2080-2099, cesm1_bgc, Annual Anomaly, GNB
-1.1057, 2080-2099, cesm1_cam5, Annual Anomaly, GNB
-0.0713, 2080-2099, cnrm_cm5, Annual Anomaly, GNB
-0.6858, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GNB
0.12628, 2080-2099, gfdl_cm3, Annual Anomaly, GNB
0.3375, 2080-2099, gfdl_esm2g, Annual Anomaly, GNB
0.42113, 2080-2099, gfdl_esm2m, Annual Anomaly, GNB
-0.3032, 2080-2099, inmcm4, Annual Anomaly, GNB
-0.5941, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GNB
-1.8301, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GNB
-0.2868, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GNB
-1.284, 2080-2099, miroc5, Annual Anomaly, GNB
2.20228, 2080-2099, miroc_esm_chem, Annual Anomaly, GNB
1.44963, 2080-2099, miroc_esm, Annual Anomaly, GNB
-1.3773, 2080-2099, mpi_esm_mr, Annual Anomaly, GNB
-1.3695, 2080-2099, mri_cgcm3, Annual Anomaly, GNB
-0.6507, 2080-2099, noresm1_m, Annual Anomaly, GNB
-1.2685, 2080-2099, access1_3, Annual Anomaly, HTI
-0.7688, 2080-2099, bcc_csm1_1_m, Annual Anomaly, HTI
-0.9117, 2080-2099, bcc_csm1_1, Annual Anomaly, HTI
-1.2956, 2080-2099, bnu_esm, Annual Anomaly, HTI
-1.3264, 2080-2099, canesm2, Annual Anomaly, HTI
-1.735, 2080-2099, ccsm4, Annual Anomaly, HTI
-1.943, 2080-2099, cesm1_bgc, Annual Anomaly, HTI
-1.2302, 2080-2099, cesm1_cam5, Annual Anomaly, HTI
-0.62, 2080-2099, cnrm_cm5, Annual Anomaly, HTI
-0.1512, 2080-2099, csiro_mk3_6_0, Annual Anomaly, HTI
-0.8747, 2080-2099, gfdl_cm3, Annual Anomaly, HTI
-0.8488, 2080-2099, gfdl_esm2g, Annual Anomaly, HTI
-0.1084, 2080-2099, gfdl_esm2m, Annual Anomaly, HTI
-0.6746, 2080-2099, inmcm4, Annual Anomaly, HTI
-0.5295, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, HTI
-2.6635, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, HTI
-0.8536, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, HTI
-0.8217, 2080-2099, miroc5, Annual Anomaly, HTI
-0.3637, 2080-2099, miroc_esm_chem, Annual Anomaly, HTI
0.1616, 2080-2099, miroc_esm, Annual Anomaly, HTI
-0.5389, 2080-2099, mpi_esm_mr, Annual Anomaly, HTI
-1.7837, 2080-2099, mri_cgcm3, Annual Anomaly, HTI
-1.7039, 2080-2099, noresm1_m, Annual Anomaly, HTI
-0.125, 2080-2099, access1_3, Annual Anomaly, ISL
0.67573, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ISL
0.77308, 2080-2099, bcc_csm1_1, Annual Anomaly, ISL
0.17857, 2080-2099, bnu_esm, Annual Anomaly, ISL
