Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
0.78297, 2060-2079, bcc_csm1_1_m, Annual Anomaly, DOM
0.71812, 2060-2079, bcc_csm1_1, Annual Anomaly, DOM
0.75939, 2060-2079, bnu_esm, Annual Anomaly, DOM
0.89951, 2060-2079, canesm2, Annual Anomaly, DOM
0.86725, 2060-2079, ccsm4, Annual Anomaly, DOM
0.84657, 2060-2079, cesm1_bgc, Annual Anomaly, DOM
0.57326, 2060-2079, cesm1_cam5, Annual Anomaly, DOM
0.32528, 2060-2079, cmcc_cesm, Annual Anomaly, DOM
0.47851, 2060-2079, cmcc_cm, Annual Anomaly, DOM
0.8831, 2060-2079, cmcc_cms, Annual Anomaly, DOM
0.21619, 2060-2079, cnrm_cm5, Annual Anomaly, DOM
0.11513, 2060-2079, csiro_mk3_6_0, Annual Anomaly, DOM
0.60123, 2060-2079, gfdl_cm3, Annual Anomaly, DOM
0.36398, 2060-2079, gfdl_esm2g, Annual Anomaly, DOM
0.05005, 2060-2079, gfdl_esm2m, Annual Anomaly, DOM
0.36731, 2060-2079, inmcm4, Annual Anomaly, DOM
0.61733, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, DOM
0.82841, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, DOM
0.40856, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, DOM
0.45765, 2060-2079, miroc5, Annual Anomaly, DOM
0.60767, 2060-2079, miroc_esm_chem, Annual Anomaly, DOM
0.41025, 2060-2079, miroc_esm, Annual Anomaly, DOM
0.50632, 2060-2079, mpi_esm_mr, Annual Anomaly, DOM
0.43135, 2060-2079, mri_cgcm3, Annual Anomaly, DOM
0.46803, 2060-2079, mri_esm1, Annual Anomaly, DOM
0.87548, 2060-2079, noresm1_m, Annual Anomaly, DOM
0.37176, 2060-2079, access1_3, Annual Anomaly, ECU
0.02593, 2060-2079, bcc_csm1_1_m, Annual Anomaly, ECU
-0.0212, 2060-2079, bcc_csm1_1, Annual Anomaly, ECU
0.36596, 2060-2079, bnu_esm, Annual Anomaly, ECU
0.67936, 2060-2079, canesm2, Annual Anomaly, ECU
0.08266, 2060-2079, ccsm4, Annual Anomaly, ECU
0.1111, 2060-2079, cesm1_bgc, Annual Anomaly, ECU
0.2993, 2060-2079, cesm1_cam5, Annual Anomaly, ECU
0.22724, 2060-2079, cmcc_cesm, Annual Anomaly, ECU
0.00872, 2060-2079, cmcc_cm, Annual Anomaly, ECU
-0.0829, 2060-2079, cmcc_cms, Annual Anomaly, ECU
0.03064, 2060-2079, cnrm_cm5, Annual Anomaly, ECU
0.0195, 2060-2079, csiro_mk3_6_0, Annual Anomaly, ECU
0.62922, 2060-2079, gfdl_cm3, Annual Anomaly, ECU
-0.0075, 2060-2079, gfdl_esm2g, Annual Anomaly, ECU
-0.0029, 2060-2079, gfdl_esm2m, Annual Anomaly, ECU
-0.0148, 2060-2079, inmcm4, Annual Anomaly, ECU
0.05664, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, ECU
-0.0079, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, ECU
-0.0013, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, ECU
-0.0184, 2060-2079, miroc5, Annual Anomaly, ECU
0.03161, 2060-2079, miroc_esm_chem, Annual Anomaly, ECU
0.27077, 2060-2079, miroc_esm, Annual Anomaly, ECU
-0.0602, 2060-2079, mpi_esm_mr, Annual Anomaly, ECU
0.04444, 2060-2079, mri_cgcm3, Annual Anomaly, ECU
0.0395, 2060-2079, mri_esm1, Annual Anomaly, ECU
-0.0333, 2060-2079, noresm1_m, Annual Anomaly, ECU
0.97176, 2060-2079, access1_3, Annual Anomaly, EGY
0.91776, 2060-2079, bcc_csm1_1_m, Annual Anomaly, EGY
0.94609, 2060-2079, bcc_csm1_1, Annual Anomaly, EGY
0.67107, 2060-2079, bnu_esm, Annual Anomaly, EGY
0.95684, 2060-2079, canesm2, Annual Anomaly, EGY
0.82517, 2060-2079, ccsm4, Annual Anomaly, EGY
0.79919, 2060-2079, cesm1_bgc, Annual Anomaly, EGY
0.66758, 2060-2079, cesm1_cam5, Annual Anomaly, EGY
0.95025, 2060-2079, cmcc_cesm, Annual Anomaly, EGY
0.93152, 2060-2079, cmcc_cm, Annual Anomaly, EGY
0.96583, 2060-2079, cmcc_cms, Annual Anomaly, EGY
0.78192, 2060-2079, cnrm_cm5, Annual Anomaly, EGY
0.79188, 2060-2079, csiro_mk3_6_0, Annual Anomaly, EGY
0.9516, 2060-2079, gfdl_cm3, Annual Anomaly, EGY
0.88952, 2060-2079, gfdl_esm2g, Annual Anomaly, EGY
0.92857, 2060-2079, gfdl_esm2m, Annual Anomaly, EGY
0.68313, 2060-2079, inmcm4, Annual Anomaly, EGY
0.9782, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, EGY
0.98558, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, EGY
0.91653, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, EGY
0.91074, 2060-2079, miroc5, Annual Anomaly, EGY
0.88714, 2060-2079, miroc_esm_chem, Annual Anomaly, EGY
0.84528, 2060-2079, miroc_esm, Annual Anomaly, EGY
0.93698, 2060-2079, mpi_esm_mr, Annual Anomaly, EGY
0.73859, 2060-2079, mri_cgcm3, Annual Anomaly, EGY
0.91326, 2060-2079, mri_esm1, Annual Anomaly, EGY
0.83463, 2060-2079, noresm1_m, Annual Anomaly, EGY
0.85535, 2060-2079, access1_3, Annual Anomaly, SLV
0.80918, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SLV
0.21747, 2060-2079, bcc_csm1_1, Annual Anomaly, SLV
0.67445, 2060-2079, bnu_esm, Annual Anomaly, SLV
0.88516, 2060-2079, canesm2, Annual Anomaly, SLV
0.77609, 2060-2079, ccsm4, Annual Anomaly, SLV
0.79645, 2060-2079, cesm1_bgc, Annual Anomaly, SLV
0.63661, 2060-2079, cesm1_cam5, Annual Anomaly, SLV
0.56255, 2060-2079, cmcc_cesm, Annual Anomaly, SLV
0.02925, 2060-2079, cmcc_cm, Annual Anomaly, SLV
0.4516, 2060-2079, cmcc_cms, Annual Anomaly, SLV
0.18706, 2060-2079, cnrm_cm5, Annual Anomaly, SLV
0.26747, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SLV
0.49951, 2060-2079, gfdl_cm3, Annual Anomaly, SLV
0.1899, 2060-2079, gfdl_esm2g, Annual Anomaly, SLV
0.82664, 2060-2079, inmcm4, Annual Anomaly, SLV
0.87851, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SLV
0.95163, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SLV
0.61152, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, SLV
0.15989, 2060-2079, miroc5, Annual Anomaly, SLV
0.12271, 2060-2079, miroc_esm_chem, Annual Anomaly, SLV
0.1792, 2060-2079, miroc_esm, Annual Anomaly, SLV
0.19689, 2060-2079, mpi_esm_mr, Annual Anomaly, SLV
-0.0418, 2060-2079, mri_cgcm3, Annual Anomaly, SLV
0.16701, 2060-2079, mri_esm1, Annual Anomaly, SLV
0.74318, 2060-2079, noresm1_m, Annual Anomaly, SLV
-0.0124, 2060-2079, access1_3, Annual Anomaly, GNQ
0.42879, 2060-2079, bcc_csm1_1_m, Annual Anomaly, GNQ
0.18097, 2060-2079, bcc_csm1_1, Annual Anomaly, GNQ
0.00688, 2060-2079, bnu_esm, Annual Anomaly, GNQ
0.75736, 2060-2079, canesm2, Annual Anomaly, GNQ
-0.0503, 2060-2079, ccsm4, Annual Anomaly, GNQ
-0.0687, 2060-2079, cesm1_bgc, Annual Anomaly, GNQ
-0.0408, 2060-2079, cesm1_cam5, Annual Anomaly, GNQ
0.2394, 2060-2079, cmcc_cesm, Annual Anomaly, GNQ
0.07665, 2060-2079, cmcc_cm, Annual Anomaly, GNQ
-0.0618, 2060-2079, cmcc_cms, Annual Anomaly, GNQ
0.03046, 2060-2079, cnrm_cm5, Annual Anomaly, GNQ
-0.0423, 2060-2079, csiro_mk3_6_0, Annual Anomaly, GNQ
-0.0611, 2060-2079, gfdl_cm3, Annual Anomaly, GNQ
-0.06, 2060-2079, gfdl_esm2g, Annual Anomaly, GNQ
0.12946, 2060-2079, gfdl_esm2m, Annual Anomaly, GNQ
0.31423, 2060-2079, inmcm4, Annual Anomaly, GNQ
0.03825, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, GNQ
-0.0242, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, GNQ
-0.057, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, GNQ
0.10426, 2060-2079, miroc5, Annual Anomaly, GNQ
0.45532, 2060-2079, miroc_esm_chem, Annual Anomaly, GNQ
0.40328, 2060-2079, miroc_esm, Annual Anomaly, GNQ
0.00312, 2060-2079, mpi_esm_mr, Annual Anomaly, GNQ
0.09394, 2060-2079, mri_cgcm3, Annual Anomaly, GNQ
0.05735, 2060-2079, mri_esm1, Annual Anomaly, GNQ
-0.024, 2060-2079, noresm1_m, Annual Anomaly, GNQ
0.3301, 2060-2079, access1_3, Annual Anomaly, ERI
0.43967, 2060-2079, bcc_csm1_1_m, Annual Anomaly, ERI
0.63602, 2060-2079, bcc_csm1_1, Annual Anomaly, ERI
0.06691, 2060-2079, bnu_esm, Annual Anomaly, ERI
0.0479, 2060-2079, canesm2, Annual Anomaly, ERI
0.36313, 2060-2079, ccsm4, Annual Anomaly, ERI
0.41284, 2060-2079, cesm1_bgc, Annual Anomaly, ERI
0.34609, 2060-2079, cesm1_cam5, Annual Anomaly, ERI
0.71538, 2060-2079, cmcc_cesm, Annual Anomaly, ERI
0.62098, 2060-2079, cmcc_cm, Annual Anomaly, ERI
0.46266, 2060-2079, cmcc_cms, Annual Anomaly, ERI
0.21055, 2060-2079, cnrm_cm5, Annual Anomaly, ERI
0.67917, 2060-2079, csiro_mk3_6_0, Annual Anomaly, ERI
0.47884, 2060-2079, gfdl_cm3, Annual Anomaly, ERI
0.47572, 2060-2079, gfdl_esm2g, Annual Anomaly, ERI
0.74416, 2060-2079, gfdl_esm2m, Annual Anomaly, ERI
-0.0121, 2060-2079, inmcm4, Annual Anomaly, ERI
0.74862, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, ERI
0.3347, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, ERI
0.19253, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, ERI
-0.002, 2060-2079, miroc5, Annual Anomaly, ERI
-0.0973, 2060-2079, miroc_esm_chem, Annual Anomaly, ERI
-0.0018, 2060-2079, miroc_esm, Annual Anomaly, ERI
0.59119, 2060-2079, mpi_esm_mr, Annual Anomaly, ERI
0.62856, 2060-2079, mri_cgcm3, Annual Anomaly, ERI
0.68296, 2060-2079, mri_esm1, Annual Anomaly, ERI
0.09015, 2060-2079, noresm1_m, Annual Anomaly, ERI
0.02288, 2060-2079, access1_3, Annual Anomaly, EST
0.08326, 2060-2079, bcc_csm1_1_m, Annual Anomaly, EST
-0.0298, 2060-2079, bcc_csm1_1, Annual Anomaly, EST
0.11111, 2060-2079, bnu_esm, Annual Anomaly, EST
-3.0E-4, 2060-2079, canesm2, Annual Anomaly, EST
0.14427, 2060-2079, ccsm4, Annual Anomaly, EST
0.38609, 2060-2079, cesm1_bgc, Annual Anomaly, EST
0.23175, 2060-2079, cesm1_cam5, Annual Anomaly, EST
-0.0613, 2060-2079, cmcc_cesm, Annual Anomaly, EST
0.16396, 2060-2079, cmcc_cm, Annual Anomaly, EST
0.10789, 2060-2079, cmcc_cms, Annual Anomaly, EST
0.10146, 2060-2079, cnrm_cm5, Annual Anomaly, EST
0.28148, 2060-2079, csiro_mk3_6_0, Annual Anomaly, EST
-0.0014, 2060-2079, gfdl_cm3, Annual Anomaly, EST
0.01543, 2060-2079, gfdl_esm2g, Annual Anomaly, EST
-0.0807, 2060-2079, gfdl_esm2m, Annual Anomaly, EST
-0.0293, 2060-2079, inmcm4, Annual Anomaly, EST
0.13945, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, EST
0.20721, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, EST
0.05019, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, EST
0.26276, 2060-2079, miroc5, Annual Anomaly, EST
0.06986, 2060-2079, miroc_esm_chem, Annual Anomaly, EST
-0.0913, 2060-2079, miroc_esm, Annual Anomaly, EST
0.19167, 2060-2079, mpi_esm_mr, Annual Anomaly, EST
-0.0705, 2060-2079, mri_cgcm3, Annual Anomaly, EST
0.03106, 2060-2079, mri_esm1, Annual Anomaly, EST
0.38532, 2060-2079, noresm1_m, Annual Anomaly, EST
0.19638, 2060-2079, access1_3, Annual Anomaly, ETH
0.14646, 2060-2079, bcc_csm1_1_m, Annual Anomaly, ETH
0.21045, 2060-2079, bcc_csm1_1, Annual Anomaly, ETH
-0.0208, 2060-2079, bnu_esm, Annual Anomaly, ETH
-0.0148, 2060-2079, canesm2, Annual Anomaly, ETH
0.13487, 2060-2079, ccsm4, Annual Anomaly, ETH
0.14479, 2060-2079, cesm1_bgc, Annual Anomaly, ETH
0.16751, 2060-2079, cesm1_cam5, Annual Anomaly, ETH
0.45633, 2060-2079, cmcc_cesm, Annual Anomaly, ETH
0.29778, 2060-2079, cmcc_cm, Annual Anomaly, ETH
0.13525, 2060-2079, cmcc_cms, Annual Anomaly, ETH
0.1267, 2060-2079, cnrm_cm5, Annual Anomaly, ETH
0.42841, 2060-2079, csiro_mk3_6_0, Annual Anomaly, ETH
0.22017, 2060-2079, gfdl_cm3, Annual Anomaly, ETH
0.26487, 2060-2079, gfdl_esm2g, Annual Anomaly, ETH
0.30004, 2060-2079, gfdl_esm2m, Annual Anomaly, ETH
-0.0162, 2060-2079, inmcm4, Annual Anomaly, ETH
0.07973, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, ETH
0.05921, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, ETH
0.33509, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, ETH
0.23762, 2060-2079, miroc5, Annual Anomaly, ETH
0.01918, 2060-2079, miroc_esm_chem, Annual Anomaly, ETH
0.09487, 2060-2079, miroc_esm, Annual Anomaly, ETH
0.3168, 2060-2079, mpi_esm_mr, Annual Anomaly, ETH
0.14293, 2060-2079, mri_cgcm3, Annual Anomaly, ETH
0.13849, 2060-2079, mri_esm1, Annual Anomaly, ETH
0.05095, 2060-2079, noresm1_m, Annual Anomaly, ETH
-0.05, 2060-2079, bcc_csm1_1_m, Annual Anomaly, FRO
0.15, 2060-2079, bcc_csm1_1, Annual Anomaly, FRO
0.35, 2060-2079, bnu_esm, Annual Anomaly, FRO
0.45, 2060-2079, canesm2, Annual Anomaly, FRO
-0.1, 2060-2079, cesm1_bgc, Annual Anomaly, FRO
-0.05, 2060-2079, cesm1_cam5, Annual Anomaly, FRO
-0.05, 2060-2079, cmcc_cesm, Annual Anomaly, FRO
-0.05, 2060-2079, cmcc_cm, Annual Anomaly, FRO
0.1, 2060-2079, cmcc_cms, Annual Anomaly, FRO
0.3, 2060-2079, cnrm_cm5, Annual Anomaly, FRO
0.1, 2060-2079, csiro_mk3_6_0, Annual Anomaly, FRO
-0.05, 2060-2079, gfdl_cm3, Annual Anomaly, FRO
-0.05, 2060-2079, gfdl_esm2m, Annual Anomaly, FRO
0.3, 2060-2079, inmcm4, Annual Anomaly, FRO
0.05, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, FRO
-0.05, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, FRO
-0.05, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, FRO
0.1, 2060-2079, miroc5, Annual Anomaly, FRO
0.05, 2060-2079, miroc_esm_chem, Annual Anomaly, FRO
0.3, 2060-2079, miroc_esm, Annual Anomaly, FRO
0.05, 2060-2079, mpi_esm_mr, Annual Anomaly, FRO
0.1, 2060-2079, mri_cgcm3, Annual Anomaly, FRO
-0.05, 2060-2079, mri_esm1, Annual Anomaly, FRO
0.1, 2060-2079, noresm1_m, Annual Anomaly, FRO
0.12562, 2060-2079, access1_3, Annual Anomaly, FSM
-0.0124, 2060-2079, bcc_csm1_1_m, Annual Anomaly, FSM
-0.0105, 2060-2079, bcc_csm1_1, Annual Anomaly, FSM
-0.0105, 2060-2079, bnu_esm, Annual Anomaly, FSM
0.02107, 2060-2079, canesm2, Annual Anomaly, FSM
-0.0529, 2060-2079, ccsm4, Annual Anomaly, FSM
0.06996, 2060-2079, cesm1_bgc, Annual Anomaly, FSM
0.05, 2060-2079, cesm1_cam5, Annual Anomaly, FSM
0.02405, 2060-2079, cmcc_cm, Annual Anomaly, FSM
-0.0729, 2060-2079, cmcc_cms, Annual Anomaly, FSM
0.01996, 2060-2079, cnrm_cm5, Annual Anomaly, FSM
-0.0035, 2060-2079, csiro_mk3_6_0, Annual Anomaly, FSM
0.02861, 2060-2079, gfdl_cm3, Annual Anomaly, FSM
0.05455, 2060-2079, gfdl_esm2g, Annual Anomaly, FSM
-0.0165, 2060-2079, inmcm4, Annual Anomaly, FSM
-0.05, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, FSM
-0.0575, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, FSM
0.13647, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, FSM
-0.0105, 2060-2079, miroc5, Annual Anomaly, FSM
0.05942, 2060-2079, miroc_esm_chem, Annual Anomaly, FSM
0.05942, 2060-2079, miroc_esm, Annual Anomaly, FSM
0.01053, 2060-2079, mpi_esm_mr, Annual Anomaly, FSM
0.07405, 2060-2079, mri_cgcm3, Annual Anomaly, FSM
0.0195, 2060-2079, mri_esm1, Annual Anomaly, FSM
0.07295, 2060-2079, noresm1_m, Annual Anomaly, FSM
0.25, 2060-2079, access1_3, Annual Anomaly, FJI
0.15, 2060-2079, bcc_csm1_1_m, Annual Anomaly, FJI
0.05, 2060-2079, bcc_csm1_1, Annual Anomaly, FJI
0.1, 2060-2079, bnu_esm, Annual Anomaly, FJI
0.05, 2060-2079, canesm2, Annual Anomaly, FJI
0.1, 2060-2079, cesm1_bgc, Annual Anomaly, FJI
0.05, 2060-2079, cesm1_cam5, Annual Anomaly, FJI
0.2, 2060-2079, cmcc_cesm, Annual Anomaly, FJI
0.05, 2060-2079, cmcc_cms, Annual Anomaly, FJI
0.1, 2060-2079, cnrm_cm5, Annual Anomaly, FJI
0.55, 2060-2079, csiro_mk3_6_0, Annual Anomaly, FJI
0.4, 2060-2079, gfdl_cm3, Annual Anomaly, FJI
-0.05, 2060-2079, inmcm4, Annual Anomaly, FJI
-0.05, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, FJI
0.6, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, FJI
0.9, 2060-2079, miroc_esm_chem, Annual Anomaly, FJI
0.9, 2060-2079, miroc_esm, Annual Anomaly, FJI
0.2, 2060-2079, mri_cgcm3, Annual Anomaly, FJI
0.05, 2060-2079, mri_esm1, Annual Anomaly, FJI
0.00597, 2060-2079, access1_3, Annual Anomaly, FIN
0.0367, 2060-2079, bcc_csm1_1_m, Annual Anomaly, FIN
-0.0405, 2060-2079, bcc_csm1_1, Annual Anomaly, FIN
0.23015, 2060-2079, bnu_esm, Annual Anomaly, FIN
-0.0211, 2060-2079, canesm2, Annual Anomaly, FIN
-0.0061, 2060-2079, ccsm4, Annual Anomaly, FIN
0.18502, 2060-2079, cesm1_bgc, Annual Anomaly, FIN
0.22408, 2060-2079, cesm1_cam5, Annual Anomaly, FIN
-0.0518, 2060-2079, cmcc_cesm, Annual Anomaly, FIN
0.00771, 2060-2079, cmcc_cm, Annual Anomaly, FIN
0.01944, 2060-2079, cmcc_cms, Annual Anomaly, FIN
-0.003, 2060-2079, cnrm_cm5, Annual Anomaly, FIN
0.01538, 2060-2079, csiro_mk3_6_0, Annual Anomaly, FIN
-0.059, 2060-2079, gfdl_cm3, Annual Anomaly, FIN
0.03846, 2060-2079, gfdl_esm2g, Annual Anomaly, FIN
-0.0322, 2060-2079, gfdl_esm2m, Annual Anomaly, FIN
-0.0488, 2060-2079, inmcm4, Annual Anomaly, FIN
0.03921, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, FIN
0.18327, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, FIN
0.1742, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, FIN
0.15003, 2060-2079, miroc5, Annual Anomaly, FIN
0.10527, 2060-2079, miroc_esm_chem, Annual Anomaly, FIN
0.02186, 2060-2079, miroc_esm, Annual Anomaly, FIN
-0.0455, 2060-2079, mpi_esm_mr, Annual Anomaly, FIN
-0.0785, 2060-2079, mri_cgcm3, Annual Anomaly, FIN
0.03462, 2060-2079, mri_esm1, Annual Anomaly, FIN
0.29997, 2060-2079, noresm1_m, Annual Anomaly, FIN
0.49393, 2060-2079, access1_3, Annual Anomaly, FRA
0.52412, 2060-2079, bcc_csm1_1_m, Annual Anomaly, FRA
0.51782, 2060-2079, bcc_csm1_1, Annual Anomaly, FRA
0.33628, 2060-2079, bnu_esm, Annual Anomaly, FRA
0.39075, 2060-2079, canesm2, Annual Anomaly, FRA
0.46865, 2060-2079, ccsm4, Annual Anomaly, FRA
0.79311, 2060-2079, cesm1_bgc, Annual Anomaly, FRA
0.46241, 2060-2079, cesm1_cam5, Annual Anomaly, FRA
0.26235, 2060-2079, cmcc_cesm, Annual Anomaly, FRA
0.54366, 2060-2079, cmcc_cm, Annual Anomaly, FRA
0.41337, 2060-2079, cmcc_cms, Annual Anomaly, FRA
0.11849, 2060-2079, cnrm_cm5, Annual Anomaly, FRA
0.61971, 2060-2079, csiro_mk3_6_0, Annual Anomaly, FRA
0.91633, 2060-2079, gfdl_cm3, Annual Anomaly, FRA
0.64064, 2060-2079, gfdl_esm2g, Annual Anomaly, FRA
0.30958, 2060-2079, gfdl_esm2m, Annual Anomaly, FRA
0.55309, 2060-2079, inmcm4, Annual Anomaly, FRA
0.37495, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, FRA
0.31606, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, FRA
0.36434, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, FRA
0.43073, 2060-2079, miroc5, Annual Anomaly, FRA
0.37856, 2060-2079, miroc_esm_chem, Annual Anomaly, FRA
0.40795, 2060-2079, miroc_esm, Annual Anomaly, FRA
0.70179, 2060-2079, mpi_esm_mr, Annual Anomaly, FRA
0.09086, 2060-2079, mri_cgcm3, Annual Anomaly, FRA
0.18085, 2060-2079, mri_esm1, Annual Anomaly, FRA
0.33966, 2060-2079, noresm1_m, Annual Anomaly, FRA
0.02223, 2060-2079, access1_3, Annual Anomaly, GAB
0.39972, 2060-2079, bcc_csm1_1_m, Annual Anomaly, GAB
0.39033, 2060-2079, bcc_csm1_1, Annual Anomaly, GAB
0.00801, 2060-2079, bnu_esm, Annual Anomaly, GAB
0.88855, 2060-2079, canesm2, Annual Anomaly, GAB
-0.0295, 2060-2079, ccsm4, Annual Anomaly, GAB
0.05534, 2060-2079, cesm1_bgc, Annual Anomaly, GAB
0.00422, 2060-2079, cesm1_cam5, Annual Anomaly, GAB
0.2152, 2060-2079, cmcc_cesm, Annual Anomaly, GAB
0.07504, 2060-2079, cmcc_cm, Annual Anomaly, GAB
0.06989, 2060-2079, cmcc_cms, Annual Anomaly, GAB
0.0326, 2060-2079, cnrm_cm5, Annual Anomaly, GAB
-0.0257, 2060-2079, csiro_mk3_6_0, Annual Anomaly, GAB
-0.035, 2060-2079, gfdl_cm3, Annual Anomaly, GAB
0.14772, 2060-2079, gfdl_esm2g, Annual Anomaly, GAB
0.16566, 2060-2079, gfdl_esm2m, Annual Anomaly, GAB
0.43631, 2060-2079, inmcm4, Annual Anomaly, GAB
-8.0E-4, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, GAB
-0.0523, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, GAB
-0.039, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, GAB
-0.0027, 2060-2079, miroc5, Annual Anomaly, GAB
0.09152, 2060-2079, miroc_esm_chem, Annual Anomaly, GAB
0.06276, 2060-2079, miroc_esm, Annual Anomaly, GAB
0.06878, 2060-2079, mpi_esm_mr, Annual Anomaly, GAB
0.07775, 2060-2079, mri_cgcm3, Annual Anomaly, GAB
0.02897, 2060-2079, mri_esm1, Annual Anomaly, GAB
0.05944, 2060-2079, noresm1_m, Annual Anomaly, GAB
0.71827, 2060-2079, access1_3, Annual Anomaly, GMB
0.73636, 2060-2079, bcc_csm1_1_m, Annual Anomaly, GMB
0.30409, 2060-2079, bcc_csm1_1, Annual Anomaly, GMB
-0.0051, 2060-2079, bnu_esm, Annual Anomaly, GMB
0.93999, 2060-2079, canesm2, Annual Anomaly, GMB
0.6395, 2060-2079, ccsm4, Annual Anomaly, GMB
0.62273, 2060-2079, cesm1_bgc, Annual Anomaly, GMB
0.4807, 2060-2079, cesm1_cam5, Annual Anomaly, GMB
0.66114, 2060-2079, cmcc_cesm, Annual Anomaly, GMB
0.86361, 2060-2079, cmcc_cm, Annual Anomaly, GMB
0.81121, 2060-2079, cmcc_cms, Annual Anomaly, GMB
0.34694, 2060-2079, cnrm_cm5, Annual Anomaly, GMB
0.28993, 2060-2079, csiro_mk3_6_0, Annual Anomaly, GMB
0.35367, 2060-2079, gfdl_cm3, Annual Anomaly, GMB
-0.0646, 2060-2079, gfdl_esm2g, Annual Anomaly, GMB
-1.0E-4, 2060-2079, gfdl_esm2m, Annual Anomaly, GMB
-0.0666, 2060-2079, inmcm4, Annual Anomaly, GMB
0.71773, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, GMB
0.62092, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, GMB
0.76557, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, GMB
0.5063, 2060-2079, miroc5, Annual Anomaly, GMB
-0.0479, 2060-2079, miroc_esm_chem, Annual Anomaly, GMB
-0.0197, 2060-2079, miroc_esm, Annual Anomaly, GMB
0.93819, 2060-2079, mpi_esm_mr, Annual Anomaly, GMB
0.86628, 2060-2079, mri_cgcm3, Annual Anomaly, GMB
0.80128, 2060-2079, mri_esm1, Annual Anomaly, GMB
0.59383, 2060-2079, noresm1_m, Annual Anomaly, GMB
0.20211, 2060-2079, access1_3, Annual Anomaly, GEO
0.73136, 2060-2079, bcc_csm1_1_m, Annual Anomaly, GEO
0.95568, 2060-2079, bcc_csm1_1, Annual Anomaly, GEO
0.47234, 2060-2079, bnu_esm, Annual Anomaly, GEO
0.6876, 2060-2079, canesm2, Annual Anomaly, GEO
0.72886, 2060-2079, ccsm4, Annual Anomaly, GEO
0.6316, 2060-2079, cesm1_bgc, Annual Anomaly, GEO
0.36554, 2060-2079, cesm1_cam5, Annual Anomaly, GEO
0.44991, 2060-2079, cmcc_cesm, Annual Anomaly, GEO
0.58637, 2060-2079, cmcc_cm, Annual Anomaly, GEO
0.593, 2060-2079, cmcc_cms, Annual Anomaly, GEO
0.09235, 2060-2079, cnrm_cm5, Annual Anomaly, GEO
0.67927, 2060-2079, csiro_mk3_6_0, Annual Anomaly, GEO
0.6904, 2060-2079, gfdl_cm3, Annual Anomaly, GEO
0.51572, 2060-2079, gfdl_esm2g, Annual Anomaly, GEO
0.30603, 2060-2079, gfdl_esm2m, Annual Anomaly, GEO
0.68493, 2060-2079, inmcm4, Annual Anomaly, GEO
0.83045, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, GEO
0.85394, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, GEO
0.38213, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, GEO
0.53214, 2060-2079, miroc5, Annual Anomaly, GEO
