Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
-0.0114, 2080-2099, gfdl_cm3, Annual Anomaly, FIN
0.10406, 2080-2099, gfdl_esm2g, Annual Anomaly, FIN
-0.0235, 2080-2099, gfdl_esm2m, Annual Anomaly, FIN
0.19196, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, FIN
0.11972, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, FIN
0.14625, 2080-2099, miroc5, Annual Anomaly, FIN
0.00501, 2080-2099, miroc_esm_chem, Annual Anomaly, FIN
0.08013, 2080-2099, miroc_esm, Annual Anomaly, FIN
-0.0821, 2080-2099, mri_cgcm3, Annual Anomaly, FIN
0.29866, 2080-2099, noresm1_m, Annual Anomaly, FIN
0.49911, 2080-2099, bcc_csm1_1_m, Annual Anomaly, FRA
0.51696, 2080-2099, bcc_csm1_1, Annual Anomaly, FRA
0.27879, 2080-2099, ccsm4, Annual Anomaly, FRA
0.26934, 2080-2099, cesm1_cam5, Annual Anomaly, FRA
0.50672, 2080-2099, csiro_mk3_6_0, Annual Anomaly, FRA
0.75193, 2080-2099, gfdl_cm3, Annual Anomaly, FRA
0.53526, 2080-2099, gfdl_esm2g, Annual Anomaly, FRA
0.2791, 2080-2099, gfdl_esm2m, Annual Anomaly, FRA
0.33273, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, FRA
0.25006, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, FRA
0.33906, 2080-2099, miroc5, Annual Anomaly, FRA
0.48911, 2080-2099, miroc_esm_chem, Annual Anomaly, FRA
0.44657, 2080-2099, miroc_esm, Annual Anomaly, FRA
0.15953, 2080-2099, mri_cgcm3, Annual Anomaly, FRA
0.51858, 2080-2099, noresm1_m, Annual Anomaly, FRA
0.2945, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GAB
0.28073, 2080-2099, bcc_csm1_1, Annual Anomaly, GAB
-0.0177, 2080-2099, ccsm4, Annual Anomaly, GAB
0.01531, 2080-2099, cesm1_cam5, Annual Anomaly, GAB
0.04972, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GAB
-0.0193, 2080-2099, gfdl_cm3, Annual Anomaly, GAB
0.0297, 2080-2099, gfdl_esm2g, Annual Anomaly, GAB
0.07744, 2080-2099, gfdl_esm2m, Annual Anomaly, GAB
0.03648, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GAB
0.04862, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GAB
0.01329, 2080-2099, miroc5, Annual Anomaly, GAB
-0.0125, 2080-2099, miroc_esm_chem, Annual Anomaly, GAB
-0.0236, 2080-2099, miroc_esm, Annual Anomaly, GAB
0.02514, 2080-2099, mri_cgcm3, Annual Anomaly, GAB
0.17291, 2080-2099, noresm1_m, Annual Anomaly, GAB
0.70685, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GMB
0.34465, 2080-2099, bcc_csm1_1, Annual Anomaly, GMB
0.61951, 2080-2099, ccsm4, Annual Anomaly, GMB
0.45522, 2080-2099, cesm1_cam5, Annual Anomaly, GMB
0.24204, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GMB
0.11572, 2080-2099, gfdl_cm3, Annual Anomaly, GMB
-0.051, 2080-2099, gfdl_esm2g, Annual Anomaly, GMB
0.03984, 2080-2099, gfdl_esm2m, Annual Anomaly, GMB
0.64999, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GMB
0.8862, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GMB
0.33251, 2080-2099, miroc5, Annual Anomaly, GMB
-0.0379, 2080-2099, miroc_esm_chem, Annual Anomaly, GMB
-0.0197, 2080-2099, miroc_esm, Annual Anomaly, GMB
0.89757, 2080-2099, mri_cgcm3, Annual Anomaly, GMB
0.44935, 2080-2099, noresm1_m, Annual Anomaly, GMB
0.62704, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GEO
0.80458, 2080-2099, bcc_csm1_1, Annual Anomaly, GEO
0.62716, 2080-2099, ccsm4, Annual Anomaly, GEO
0.19608, 2080-2099, cesm1_cam5, Annual Anomaly, GEO
0.5252, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GEO
0.64819, 2080-2099, gfdl_cm3, Annual Anomaly, GEO
0.52195, 2080-2099, gfdl_esm2g, Annual Anomaly, GEO
0.20844, 2080-2099, gfdl_esm2m, Annual Anomaly, GEO
0.66075, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GEO
0.81023, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GEO
0.67981, 2080-2099, miroc5, Annual Anomaly, GEO
0.83461, 2080-2099, miroc_esm_chem, Annual Anomaly, GEO
0.20658, 2080-2099, miroc_esm, Annual Anomaly, GEO
0.09716, 2080-2099, mri_cgcm3, Annual Anomaly, GEO
0.25532, 2080-2099, noresm1_m, Annual Anomaly, GEO
0.33652, 2080-2099, bcc_csm1_1_m, Annual Anomaly, DEU
0.28109, 2080-2099, bcc_csm1_1, Annual Anomaly, DEU
0.24854, 2080-2099, ccsm4, Annual Anomaly, DEU
0.40535, 2080-2099, cesm1_cam5, Annual Anomaly, DEU
0.44632, 2080-2099, csiro_mk3_6_0, Annual Anomaly, DEU
0.26384, 2080-2099, gfdl_cm3, Annual Anomaly, DEU
0.29656, 2080-2099, gfdl_esm2g, Annual Anomaly, DEU
0.02702, 2080-2099, gfdl_esm2m, Annual Anomaly, DEU
0.21618, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, DEU
0.29076, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, DEU
0.05339, 2080-2099, miroc5, Annual Anomaly, DEU
0.01871, 2080-2099, miroc_esm_chem, Annual Anomaly, DEU
-0.0278, 2080-2099, miroc_esm, Annual Anomaly, DEU
0.08794, 2080-2099, mri_cgcm3, Annual Anomaly, DEU
0.23655, 2080-2099, noresm1_m, Annual Anomaly, DEU
0.28132, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GHA
0.15958, 2080-2099, bcc_csm1_1, Annual Anomaly, GHA
0.07848, 2080-2099, ccsm4, Annual Anomaly, GHA
0.17217, 2080-2099, cesm1_cam5, Annual Anomaly, GHA
0.19594, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GHA
-0.1008, 2080-2099, gfdl_cm3, Annual Anomaly, GHA
-0.003, 2080-2099, gfdl_esm2g, Annual Anomaly, GHA
0.07759, 2080-2099, gfdl_esm2m, Annual Anomaly, GHA
0.41037, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GHA
0.80849, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GHA
0.0723, 2080-2099, miroc5, Annual Anomaly, GHA
0.03357, 2080-2099, miroc_esm_chem, Annual Anomaly, GHA
-0.0016, 2080-2099, miroc_esm, Annual Anomaly, GHA
0.22314, 2080-2099, mri_cgcm3, Annual Anomaly, GHA
0.1769, 2080-2099, noresm1_m, Annual Anomaly, GHA
0.65071, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GRC
0.39363, 2080-2099, bcc_csm1_1, Annual Anomaly, GRC
0.33448, 2080-2099, ccsm4, Annual Anomaly, GRC
0.36816, 2080-2099, cesm1_cam5, Annual Anomaly, GRC
0.59416, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GRC
0.87229, 2080-2099, gfdl_cm3, Annual Anomaly, GRC
0.62307, 2080-2099, gfdl_esm2g, Annual Anomaly, GRC
0.65134, 2080-2099, gfdl_esm2m, Annual Anomaly, GRC
0.53453, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GRC
0.69628, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GRC
0.61774, 2080-2099, miroc5, Annual Anomaly, GRC
0.85731, 2080-2099, miroc_esm_chem, Annual Anomaly, GRC
0.95827, 2080-2099, miroc_esm, Annual Anomaly, GRC
0.2897, 2080-2099, mri_cgcm3, Annual Anomaly, GRC
0.58406, 2080-2099, noresm1_m, Annual Anomaly, GRC
0.03271, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GRL
0.0823, 2080-2099, bcc_csm1_1, Annual Anomaly, GRL
-0.0137, 2080-2099, ccsm4, Annual Anomaly, GRL
0.20613, 2080-2099, cesm1_cam5, Annual Anomaly, GRL
0.13787, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GRL
0.1693, 2080-2099, gfdl_cm3, Annual Anomaly, GRL
0.23084, 2080-2099, gfdl_esm2g, Annual Anomaly, GRL
0.26463, 2080-2099, gfdl_esm2m, Annual Anomaly, GRL
0.28417, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GRL
0.19279, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GRL
0.11833, 2080-2099, miroc5, Annual Anomaly, GRL
-0.0269, 2080-2099, miroc_esm_chem, Annual Anomaly, GRL
-0.016, 2080-2099, miroc_esm, Annual Anomaly, GRL
0.14658, 2080-2099, mri_cgcm3, Annual Anomaly, GRL
-0.0177, 2080-2099, noresm1_m, Annual Anomaly, GRL
0.40267, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GRD
0.20837, 2080-2099, bcc_csm1_1, Annual Anomaly, GRD
0.94032, 2080-2099, ccsm4, Annual Anomaly, GRD
0.8987, 2080-2099, cesm1_cam5, Annual Anomaly, GRD
-0.0464, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GRD
0.20622, 2080-2099, gfdl_cm3, Annual Anomaly, GRD
8.6E-4, 2080-2099, gfdl_esm2g, Annual Anomaly, GRD
0.00933, 2080-2099, gfdl_esm2m, Annual Anomaly, GRD
0.78894, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GRD
0.70224, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GRD
0.35397, 2080-2099, miroc5, Annual Anomaly, GRD
0.11995, 2080-2099, miroc_esm_chem, Annual Anomaly, GRD
0.29205, 2080-2099, miroc_esm, Annual Anomaly, GRD
0.2, 2080-2099, noresm1_m, Annual Anomaly, GRD
0.66053, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GTM
0.21813, 2080-2099, bcc_csm1_1, Annual Anomaly, GTM
0.7543, 2080-2099, ccsm4, Annual Anomaly, GTM
0.65102, 2080-2099, cesm1_cam5, Annual Anomaly, GTM
0.17348, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GTM
0.00473, 2080-2099, gfdl_cm3, Annual Anomaly, GTM
-0.0499, 2080-2099, gfdl_esm2g, Annual Anomaly, GTM
0.0273, 2080-2099, gfdl_esm2m, Annual Anomaly, GTM
0.57429, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GTM
0.77036, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GTM
0.15998, 2080-2099, miroc5, Annual Anomaly, GTM
0.14102, 2080-2099, miroc_esm_chem, Annual Anomaly, GTM
0.35806, 2080-2099, miroc_esm, Annual Anomaly, GTM
0.53721, 2080-2099, mri_cgcm3, Annual Anomaly, GTM
0.65666, 2080-2099, noresm1_m, Annual Anomaly, GTM
0.46555, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GIN
0.20166, 2080-2099, bcc_csm1_1, Annual Anomaly, GIN
0.30283, 2080-2099, ccsm4, Annual Anomaly, GIN
0.33713, 2080-2099, cesm1_cam5, Annual Anomaly, GIN
0.16537, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GIN
-0.0713, 2080-2099, gfdl_cm3, Annual Anomaly, GIN
0.09779, 2080-2099, gfdl_esm2g, Annual Anomaly, GIN
0.02622, 2080-2099, gfdl_esm2m, Annual Anomaly, GIN
0.67928, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GIN
0.71935, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GIN
0.19766, 2080-2099, miroc5, Annual Anomaly, GIN
-0.0194, 2080-2099, miroc_esm_chem, Annual Anomaly, GIN
-0.0115, 2080-2099, miroc_esm, Annual Anomaly, GIN
0.38561, 2080-2099, mri_cgcm3, Annual Anomaly, GIN
0.33421, 2080-2099, noresm1_m, Annual Anomaly, GIN
0.57462, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GNB
0.33726, 2080-2099, bcc_csm1_1, Annual Anomaly, GNB
0.4517, 2080-2099, ccsm4, Annual Anomaly, GNB
0.42785, 2080-2099, cesm1_cam5, Annual Anomaly, GNB
0.11142, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GNB
-0.0564, 2080-2099, gfdl_cm3, Annual Anomaly, GNB
0.07557, 2080-2099, gfdl_esm2g, Annual Anomaly, GNB
0.00296, 2080-2099, gfdl_esm2m, Annual Anomaly, GNB
0.56482, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GNB
0.8284, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GNB
0.21742, 2080-2099, miroc5, Annual Anomaly, GNB
-0.0166, 2080-2099, miroc_esm_chem, Annual Anomaly, GNB
-1.0E-4, 2080-2099, miroc_esm, Annual Anomaly, GNB
0.77435, 2080-2099, mri_cgcm3, Annual Anomaly, GNB
0.24705, 2080-2099, noresm1_m, Annual Anomaly, GNB
0.31984, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GUY
0.56316, 2080-2099, bcc_csm1_1, Annual Anomaly, GUY
0.50232, 2080-2099, ccsm4, Annual Anomaly, GUY
0.84314, 2080-2099, cesm1_cam5, Annual Anomaly, GUY
0.3606, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GUY
0.45594, 2080-2099, gfdl_cm3, Annual Anomaly, GUY
0.52717, 2080-2099, gfdl_esm2g, Annual Anomaly, GUY
0.02993, 2080-2099, gfdl_esm2m, Annual Anomaly, GUY
0.01187, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GUY
-0.0052, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GUY
0.28718, 2080-2099, miroc5, Annual Anomaly, GUY
0.58719, 2080-2099, miroc_esm_chem, Annual Anomaly, GUY
0.18352, 2080-2099, miroc_esm, Annual Anomaly, GUY
0.05752, 2080-2099, mri_cgcm3, Annual Anomaly, GUY
0.70971, 2080-2099, noresm1_m, Annual Anomaly, GUY
0.77107, 2080-2099, bcc_csm1_1_m, Annual Anomaly, HTI
0.29165, 2080-2099, bcc_csm1_1, Annual Anomaly, HTI
0.83887, 2080-2099, ccsm4, Annual Anomaly, HTI
0.39889, 2080-2099, cesm1_cam5, Annual Anomaly, HTI
0.01001, 2080-2099, csiro_mk3_6_0, Annual Anomaly, HTI
0.43498, 2080-2099, gfdl_cm3, Annual Anomaly, HTI
0.4333, 2080-2099, gfdl_esm2g, Annual Anomaly, HTI
0.04777, 2080-2099, gfdl_esm2m, Annual Anomaly, HTI
0.33609, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, HTI
0.78999, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, HTI
0.1345, 2080-2099, miroc5, Annual Anomaly, HTI
0.42885, 2080-2099, miroc_esm_chem, Annual Anomaly, HTI
0.24889, 2080-2099, miroc_esm, Annual Anomaly, HTI
0.57719, 2080-2099, mri_cgcm3, Annual Anomaly, HTI
0.76884, 2080-2099, noresm1_m, Annual Anomaly, HTI
0.54411, 2080-2099, bcc_csm1_1_m, Annual Anomaly, HND
0.05288, 2080-2099, bcc_csm1_1, Annual Anomaly, HND
0.59031, 2080-2099, ccsm4, Annual Anomaly, HND
0.61888, 2080-2099, cesm1_cam5, Annual Anomaly, HND
0.13751, 2080-2099, csiro_mk3_6_0, Annual Anomaly, HND
0.14984, 2080-2099, gfdl_cm3, Annual Anomaly, HND
0.08991, 2080-2099, gfdl_esm2g, Annual Anomaly, HND
0.50982, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, HND
0.75031, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, HND
0.07556, 2080-2099, miroc5, Annual Anomaly, HND
0.27208, 2080-2099, miroc_esm_chem, Annual Anomaly, HND
0.29007, 2080-2099, miroc_esm, Annual Anomaly, HND
0.3511, 2080-2099, mri_cgcm3, Annual Anomaly, HND
0.659, 2080-2099, noresm1_m, Annual Anomaly, HND
0.27588, 2080-2099, bcc_csm1_1_m, Annual Anomaly, HUN
0.10767, 2080-2099, bcc_csm1_1, Annual Anomaly, HUN
0.27692, 2080-2099, ccsm4, Annual Anomaly, HUN
0.10371, 2080-2099, cesm1_cam5, Annual Anomaly, HUN
0.46925, 2080-2099, csiro_mk3_6_0, Annual Anomaly, HUN
0.6768, 2080-2099, gfdl_cm3, Annual Anomaly, HUN
0.26626, 2080-2099, gfdl_esm2g, Annual Anomaly, HUN
0.18605, 2080-2099, gfdl_esm2m, Annual Anomaly, HUN
0.2877, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, HUN
0.41982, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, HUN
0.5911, 2080-2099, miroc5, Annual Anomaly, HUN
0.50464, 2080-2099, miroc_esm_chem, Annual Anomaly, HUN
0.51264, 2080-2099, miroc_esm, Annual Anomaly, HUN
0.12787, 2080-2099, mri_cgcm3, Annual Anomaly, HUN
0.60574, 2080-2099, noresm1_m, Annual Anomaly, HUN
-0.0365, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ISL
0.03035, 2080-2099, bcc_csm1_1, Annual Anomaly, ISL
-0.0547, 2080-2099, ccsm4, Annual Anomaly, ISL
0.01318, 2080-2099, cesm1_cam5, Annual Anomaly, ISL
0.02857, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ISL
0.00293, 2080-2099, gfdl_cm3, Annual Anomaly, ISL
-0.0049, 2080-2099, gfdl_esm2g, Annual Anomaly, ISL
0.20844, 2080-2099, gfdl_esm2m, Annual Anomaly, ISL
0.02406, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ISL
0.02254, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ISL
0.24146, 2080-2099, miroc5, Annual Anomaly, ISL
0.24005, 2080-2099, miroc_esm_chem, Annual Anomaly, ISL
0.09422, 2080-2099, miroc_esm, Annual Anomaly, ISL
0.0303, 2080-2099, mri_cgcm3, Annual Anomaly, ISL
0.06069, 2080-2099, noresm1_m, Annual Anomaly, ISL
0.09889, 2080-2099, bcc_csm1_1_m, Annual Anomaly, IND
0.20014, 2080-2099, bcc_csm1_1, Annual Anomaly, IND
0.14798, 2080-2099, ccsm4, Annual Anomaly, IND
0.16155, 2080-2099, cesm1_cam5, Annual Anomaly, IND
0.17443, 2080-2099, csiro_mk3_6_0, Annual Anomaly, IND
0.04198, 2080-2099, gfdl_cm3, Annual Anomaly, IND
0.19791, 2080-2099, gfdl_esm2g, Annual Anomaly, IND
0.17984, 2080-2099, gfdl_esm2m, Annual Anomaly, IND
0.15908, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, IND
0.09104, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, IND
0.02942, 2080-2099, miroc5, Annual Anomaly, IND
0.26516, 2080-2099, miroc_esm_chem, Annual Anomaly, IND
0.15407, 2080-2099, miroc_esm, Annual Anomaly, IND
0.07357, 2080-2099, mri_cgcm3, Annual Anomaly, IND
0.01037, 2080-2099, noresm1_m, Annual Anomaly, IND
0.22399, 2080-2099, bcc_csm1_1_m, Annual Anomaly, IDN
0.05746, 2080-2099, bcc_csm1_1, Annual Anomaly, IDN
0.08477, 2080-2099, ccsm4, Annual Anomaly, IDN
0.02406, 2080-2099, cesm1_cam5, Annual Anomaly, IDN
0.34033, 2080-2099, csiro_mk3_6_0, Annual Anomaly, IDN
0.0357, 2080-2099, gfdl_cm3, Annual Anomaly, IDN
0.11714, 2080-2099, gfdl_esm2g, Annual Anomaly, IDN
0.00687, 2080-2099, gfdl_esm2m, Annual Anomaly, IDN
-0.0151, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, IDN
-0.0129, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, IDN
0.05768, 2080-2099, miroc5, Annual Anomaly, IDN
0.05012, 2080-2099, miroc_esm_chem, Annual Anomaly, IDN
0.00999, 2080-2099, miroc_esm, Annual Anomaly, IDN
0.03821, 2080-2099, mri_cgcm3, Annual Anomaly, IDN
-0.0218, 2080-2099, noresm1_m, Annual Anomaly, IDN
0.77776, 2080-2099, bcc_csm1_1_m, Annual Anomaly, IRN
0.71652, 2080-2099, bcc_csm1_1, Annual Anomaly, IRN
0.3867, 2080-2099, ccsm4, Annual Anomaly, IRN
0.2774, 2080-2099, cesm1_cam5, Annual Anomaly, IRN
0.83437, 2080-2099, csiro_mk3_6_0, Annual Anomaly, IRN
0.8903, 2080-2099, gfdl_cm3, Annual Anomaly, IRN
0.8547, 2080-2099, gfdl_esm2g, Annual Anomaly, IRN
0.65136, 2080-2099, gfdl_esm2m, Annual Anomaly, IRN
0.9475, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, IRN
0.85891, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, IRN
0.60705, 2080-2099, miroc5, Annual Anomaly, IRN
0.76501, 2080-2099, miroc_esm_chem, Annual Anomaly, IRN
0.75767, 2080-2099, miroc_esm, Annual Anomaly, IRN
0.41024, 2080-2099, mri_cgcm3, Annual Anomaly, IRN
0.41416, 2080-2099, noresm1_m, Annual Anomaly, IRN
0.91137, 2080-2099, bcc_csm1_1_m, Annual Anomaly, IRQ
0.8987, 2080-2099, bcc_csm1_1, Annual Anomaly, IRQ
0.67127, 2080-2099, ccsm4, Annual Anomaly, IRQ
0.43691, 2080-2099, cesm1_cam5, Annual Anomaly, IRQ
0.80097, 2080-2099, csiro_mk3_6_0, Annual Anomaly, IRQ
0.95083, 2080-2099, gfdl_cm3, Annual Anomaly, IRQ
0.86307, 2080-2099, gfdl_esm2g, Annual Anomaly, IRQ
0.52677, 2080-2099, gfdl_esm2m, Annual Anomaly, IRQ
0.97265, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, IRQ
0.95936, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, IRQ
0.92048, 2080-2099, miroc5, Annual Anomaly, IRQ
0.91483, 2080-2099, miroc_esm_chem, Annual Anomaly, IRQ
0.91677, 2080-2099, miroc_esm, Annual Anomaly, IRQ
0.55172, 2080-2099, mri_cgcm3, Annual Anomaly, IRQ
0.51292, 2080-2099, noresm1_m, Annual Anomaly, IRQ
0.24491, 2080-2099, bcc_csm1_1_m, Annual Anomaly, IRL
0.19354, 2080-2099, bcc_csm1_1, Annual Anomaly, IRL
0.17706, 2080-2099, ccsm4, Annual Anomaly, IRL
0.15518, 2080-2099, cesm1_cam5, Annual Anomaly, IRL
-0.0465, 2080-2099, csiro_mk3_6_0, Annual Anomaly, IRL
0.11045, 2080-2099, gfdl_cm3, Annual Anomaly, IRL
0.32941, 2080-2099, gfdl_esm2g, Annual Anomaly, IRL
0.15623, 2080-2099, gfdl_esm2m, Annual Anomaly, IRL
0.23587, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, IRL
0.07259, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, IRL
0.23826, 2080-2099, miroc5, Annual Anomaly, IRL
0.00287, 2080-2099, miroc_esm_chem, Annual Anomaly, IRL
0.15394, 2080-2099, miroc_esm, Annual Anomaly, IRL
0.17012, 2080-2099, mri_cgcm3, Annual Anomaly, IRL
0.09619, 2080-2099, noresm1_m, Annual Anomaly, IRL
0.90156, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ISR
0.91479, 2080-2099, bcc_csm1_1, Annual Anomaly, ISR
0.73443, 2080-2099, ccsm4, Annual Anomaly, ISR
0.58401, 2080-2099, cesm1_cam5, Annual Anomaly, ISR
0.73315, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ISR
0.91087, 2080-2099, gfdl_cm3, Annual Anomaly, ISR
0.9097, 2080-2099, gfdl_esm2g, Annual Anomaly, ISR
0.51552, 2080-2099, gfdl_esm2m, Annual Anomaly, ISR
0.98046, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ISR
0.92978, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ISR
0.9893, 2080-2099, miroc5, Annual Anomaly, ISR
0.98321, 2080-2099, miroc_esm_chem, Annual Anomaly, ISR
0.98433, 2080-2099, miroc_esm, Annual Anomaly, ISR
0.20553, 2080-2099, mri_cgcm3, Annual Anomaly, ISR
0.83323, 2080-2099, noresm1_m, Annual Anomaly, ISR
0.50578, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ITA
0.36774, 2080-2099, bcc_csm1_1, Annual Anomaly, ITA
0.28174, 2080-2099, ccsm4, Annual Anomaly, ITA
0.17407, 2080-2099, cesm1_cam5, Annual Anomaly, ITA
0.64653, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ITA
0.78514, 2080-2099, gfdl_cm3, Annual Anomaly, ITA
0.41596, 2080-2099, gfdl_esm2g, Annual Anomaly, ITA
0.37407, 2080-2099, gfdl_esm2m, Annual Anomaly, ITA
0.41708, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ITA
0.34714, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ITA
0.35336, 2080-2099, miroc5, Annual Anomaly, ITA
0.49026, 2080-2099, miroc_esm_chem, Annual Anomaly, ITA
0.34806, 2080-2099, miroc_esm, Annual Anomaly, ITA
0.12818, 2080-2099, mri_cgcm3, Annual Anomaly, ITA
0.56317, 2080-2099, noresm1_m, Annual Anomaly, ITA
0.59947, 2080-2099, bcc_csm1_1_m, Annual Anomaly, JAM
0.39956, 2080-2099, bcc_csm1_1, Annual Anomaly, JAM
0.74973, 2080-2099, ccsm4, Annual Anomaly, JAM
0.69964, 2080-2099, cesm1_cam5, Annual Anomaly, JAM
0.04991, 2080-2099, csiro_mk3_6_0, Annual Anomaly, JAM
0.15017, 2080-2099, gfdl_cm3, Annual Anomaly, JAM
0.10043, 2080-2099, gfdl_esm2g, Annual Anomaly, JAM
0.1, 2080-2099, gfdl_esm2m, Annual Anomaly, JAM
0.84982, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, JAM
0.89956, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, JAM
0.25026, 2080-2099, miroc5, Annual Anomaly, JAM
0.30035, 2080-2099, miroc_esm_chem, Annual Anomaly, JAM
0.09982, 2080-2099, miroc_esm, Annual Anomaly, JAM
0.59894, 2080-2099, mri_cgcm3, Annual Anomaly, JAM
0.49938, 2080-2099, noresm1_m, Annual Anomaly, JAM
0.0739, 2080-2099, bcc_csm1_1_m, Annual Anomaly, JPN
0.1134, 2080-2099, bcc_csm1_1, Annual Anomaly, JPN
0.11136, 2080-2099, ccsm4, Annual Anomaly, JPN
0.04361, 2080-2099, cesm1_cam5, Annual Anomaly, JPN
0.11003, 2080-2099, csiro_mk3_6_0, Annual Anomaly, JPN
-0.0207, 2080-2099, gfdl_cm3, Annual Anomaly, JPN
0.04757, 2080-2099, gfdl_esm2g, Annual Anomaly, JPN
0.02334, 2080-2099, gfdl_esm2m, Annual Anomaly, JPN
0.24734, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, JPN
0.12704, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, JPN
0.21006, 2080-2099, miroc5, Annual Anomaly, JPN
-0.035, 2080-2099, miroc_esm_chem, Annual Anomaly, JPN
0.08759, 2080-2099, miroc_esm, Annual Anomaly, JPN
-0.0341, 2080-2099, mri_cgcm3, Annual Anomaly, JPN
0.19894, 2080-2099, noresm1_m, Annual Anomaly, JPN
0.9654, 2080-2099, bcc_csm1_1_m, Annual Anomaly, JOR
0.91696, 2080-2099, bcc_csm1_1, Annual Anomaly, JOR
0.82965, 2080-2099, ccsm4, Annual Anomaly, JOR
0.63476, 2080-2099, cesm1_cam5, Annual Anomaly, JOR
0.76467, 2080-2099, csiro_mk3_6_0, Annual Anomaly, JOR
0.88591, 2080-2099, gfdl_cm3, Annual Anomaly, JOR
