Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
0.05058, 2020-2039, gfdl_cm3, Annual Anomaly, COD
0.05153, 2020-2039, gfdl_esm2g, Annual Anomaly, COD
0.08433, 2020-2039, gfdl_esm2m, Annual Anomaly, COD
0.19417, 2020-2039, inmcm4, Annual Anomaly, COD
0.08782, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, COD
0.1872, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, COD
0.00809, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, COD
0.06258, 2020-2039, miroc5, Annual Anomaly, COD
0.2269, 2020-2039, miroc_esm_chem, Annual Anomaly, COD
0.1768, 2020-2039, miroc_esm, Annual Anomaly, COD
0.04032, 2020-2039, mpi_esm_mr, Annual Anomaly, COD
0.01071, 2020-2039, mri_cgcm3, Annual Anomaly, COD
0.05118, 2020-2039, mri_esm1, Annual Anomaly, COD
0.08936, 2020-2039, noresm1_m, Annual Anomaly, COD
0.0643, 2020-2039, access1_3, Annual Anomaly, COG
0.13903, 2020-2039, bcc_csm1_1_m, Annual Anomaly, COG
0.25138, 2020-2039, bcc_csm1_1, Annual Anomaly, COG
0.15616, 2020-2039, bnu_esm, Annual Anomaly, COG
0.40259, 2020-2039, canesm2, Annual Anomaly, COG
0.05201, 2020-2039, ccsm4, Annual Anomaly, COG
0.04855, 2020-2039, cesm1_bgc, Annual Anomaly, COG
0.01393, 2020-2039, cesm1_cam5, Annual Anomaly, COG
0.28599, 2020-2039, cmcc_cesm, Annual Anomaly, COG
-0.0138, 2020-2039, cmcc_cm, Annual Anomaly, COG
0.06555, 2020-2039, cmcc_cms, Annual Anomaly, COG
0.03752, 2020-2039, cnrm_cm5, Annual Anomaly, COG
0.08373, 2020-2039, csiro_mk3_6_0, Annual Anomaly, COG
0.01126, 2020-2039, gfdl_cm3, Annual Anomaly, COG
0.08311, 2020-2039, gfdl_esm2g, Annual Anomaly, COG
0.02793, 2020-2039, gfdl_esm2m, Annual Anomaly, COG
0.2373, 2020-2039, inmcm4, Annual Anomaly, COG
0.24217, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, COG
0.08118, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, COG
-0.0037, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, COG
0.00734, 2020-2039, miroc5, Annual Anomaly, COG
0.27717, 2020-2039, miroc_esm_chem, Annual Anomaly, COG
0.14169, 2020-2039, miroc_esm, Annual Anomaly, COG
-0.0174, 2020-2039, mpi_esm_mr, Annual Anomaly, COG
0.0062, 2020-2039, mri_cgcm3, Annual Anomaly, COG
0.04151, 2020-2039, mri_esm1, Annual Anomaly, COG
0.02363, 2020-2039, noresm1_m, Annual Anomaly, COG
0.08246, 2020-2039, access1_3, Annual Anomaly, CIV
0.18189, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CIV
0.04699, 2020-2039, bcc_csm1_1, Annual Anomaly, CIV
0.10701, 2020-2039, bnu_esm, Annual Anomaly, CIV
0.32583, 2020-2039, canesm2, Annual Anomaly, CIV
-0.035, 2020-2039, ccsm4, Annual Anomaly, CIV
0.21547, 2020-2039, cesm1_bgc, Annual Anomaly, CIV
0.26311, 2020-2039, cesm1_cam5, Annual Anomaly, CIV
0.21844, 2020-2039, cmcc_cesm, Annual Anomaly, CIV
0.01573, 2020-2039, cmcc_cm, Annual Anomaly, CIV
0.02303, 2020-2039, cmcc_cms, Annual Anomaly, CIV
0.10424, 2020-2039, cnrm_cm5, Annual Anomaly, CIV
-0.0187, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CIV
-0.0461, 2020-2039, gfdl_cm3, Annual Anomaly, CIV
0.08449, 2020-2039, gfdl_esm2g, Annual Anomaly, CIV
0.07964, 2020-2039, gfdl_esm2m, Annual Anomaly, CIV
0.40385, 2020-2039, inmcm4, Annual Anomaly, CIV
0.05916, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CIV
0.52417, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CIV
0.06071, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, CIV
0.06127, 2020-2039, miroc5, Annual Anomaly, CIV
0.07709, 2020-2039, miroc_esm_chem, Annual Anomaly, CIV
-0.0119, 2020-2039, miroc_esm, Annual Anomaly, CIV
0.087, 2020-2039, mpi_esm_mr, Annual Anomaly, CIV
0.53221, 2020-2039, mri_cgcm3, Annual Anomaly, CIV
0.22002, 2020-2039, mri_esm1, Annual Anomaly, CIV
0.11635, 2020-2039, noresm1_m, Annual Anomaly, CIV
0.0901, 2020-2039, access1_3, Annual Anomaly, HRV
0.14527, 2020-2039, bcc_csm1_1_m, Annual Anomaly, HRV
0.05711, 2020-2039, bcc_csm1_1, Annual Anomaly, HRV
0.16077, 2020-2039, bnu_esm, Annual Anomaly, HRV
-0.0147, 2020-2039, canesm2, Annual Anomaly, HRV
0.30457, 2020-2039, ccsm4, Annual Anomaly, HRV
0.588, 2020-2039, cesm1_bgc, Annual Anomaly, HRV
0.09986, 2020-2039, cesm1_cam5, Annual Anomaly, HRV
0.27575, 2020-2039, cmcc_cesm, Annual Anomaly, HRV
-0.047, 2020-2039, cmcc_cm, Annual Anomaly, HRV
0.17169, 2020-2039, cmcc_cms, Annual Anomaly, HRV
0.12137, 2020-2039, cnrm_cm5, Annual Anomaly, HRV
0.20183, 2020-2039, csiro_mk3_6_0, Annual Anomaly, HRV
0.53208, 2020-2039, gfdl_cm3, Annual Anomaly, HRV
0.07991, 2020-2039, gfdl_esm2g, Annual Anomaly, HRV
0.08949, 2020-2039, gfdl_esm2m, Annual Anomaly, HRV
0.22196, 2020-2039, inmcm4, Annual Anomaly, HRV
0.02183, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, HRV
-0.0079, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, HRV
0.35225, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, HRV
0.33253, 2020-2039, miroc5, Annual Anomaly, HRV
0.10491, 2020-2039, miroc_esm_chem, Annual Anomaly, HRV
0.27897, 2020-2039, miroc_esm, Annual Anomaly, HRV
0.06005, 2020-2039, mpi_esm_mr, Annual Anomaly, HRV
0.24624, 2020-2039, mri_cgcm3, Annual Anomaly, HRV
0.08165, 2020-2039, mri_esm1, Annual Anomaly, HRV
0.14714, 2020-2039, noresm1_m, Annual Anomaly, HRV
0.19268, 2020-2039, access1_3, Annual Anomaly, CUB
0.20424, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CUB
0.07584, 2020-2039, bcc_csm1_1, Annual Anomaly, CUB
0.14693, 2020-2039, bnu_esm, Annual Anomaly, CUB
0.07481, 2020-2039, canesm2, Annual Anomaly, CUB
0.10682, 2020-2039, ccsm4, Annual Anomaly, CUB
0.23303, 2020-2039, cesm1_bgc, Annual Anomaly, CUB
0.0528, 2020-2039, cesm1_cam5, Annual Anomaly, CUB
-0.0524, 2020-2039, cmcc_cesm, Annual Anomaly, CUB
-0.0348, 2020-2039, cmcc_cm, Annual Anomaly, CUB
0.44638, 2020-2039, cmcc_cms, Annual Anomaly, CUB
0.19126, 2020-2039, cnrm_cm5, Annual Anomaly, CUB
0.04353, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CUB
0.13607, 2020-2039, gfdl_cm3, Annual Anomaly, CUB
0.30802, 2020-2039, gfdl_esm2g, Annual Anomaly, CUB
0.1225, 2020-2039, gfdl_esm2m, Annual Anomaly, CUB
0.29473, 2020-2039, inmcm4, Annual Anomaly, CUB
0.29649, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CUB
0.27485, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CUB
0.08282, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, CUB
0.03723, 2020-2039, miroc5, Annual Anomaly, CUB
0.14739, 2020-2039, miroc_esm_chem, Annual Anomaly, CUB
-0.0556, 2020-2039, miroc_esm, Annual Anomaly, CUB
0.00189, 2020-2039, mpi_esm_mr, Annual Anomaly, CUB
0.14005, 2020-2039, mri_cgcm3, Annual Anomaly, CUB
0.17897, 2020-2039, mri_esm1, Annual Anomaly, CUB
0.07637, 2020-2039, noresm1_m, Annual Anomaly, CUB
0.29282, 2020-2039, access1_3, Annual Anomaly, CYP
0.24609, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CYP
0.2673, 2020-2039, bcc_csm1_1, Annual Anomaly, CYP
0.1986, 2020-2039, bnu_esm, Annual Anomaly, CYP
0.57802, 2020-2039, canesm2, Annual Anomaly, CYP
0.25665, 2020-2039, ccsm4, Annual Anomaly, CYP
0.19091, 2020-2039, cesm1_bgc, Annual Anomaly, CYP
0.09549, 2020-2039, cesm1_cam5, Annual Anomaly, CYP
0.29832, 2020-2039, cmcc_cesm, Annual Anomaly, CYP
0.34133, 2020-2039, cmcc_cm, Annual Anomaly, CYP
0.15932, 2020-2039, cmcc_cms, Annual Anomaly, CYP
0.05299, 2020-2039, cnrm_cm5, Annual Anomaly, CYP
0.1011, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CYP
0.23849, 2020-2039, gfdl_cm3, Annual Anomaly, CYP
0.33754, 2020-2039, gfdl_esm2g, Annual Anomaly, CYP
0.17965, 2020-2039, gfdl_esm2m, Annual Anomaly, CYP
0.12322, 2020-2039, inmcm4, Annual Anomaly, CYP
0.24519, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CYP
0.14603, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CYP
0.23365, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, CYP
0.3784, 2020-2039, miroc5, Annual Anomaly, CYP
0.10868, 2020-2039, miroc_esm_chem, Annual Anomaly, CYP
0.20346, 2020-2039, miroc_esm, Annual Anomaly, CYP
0.22049, 2020-2039, mpi_esm_mr, Annual Anomaly, CYP
0.10961, 2020-2039, mri_cgcm3, Annual Anomaly, CYP
0.29501, 2020-2039, mri_esm1, Annual Anomaly, CYP
0.1006, 2020-2039, noresm1_m, Annual Anomaly, CYP
-0.04, 2020-2039, access1_3, Annual Anomaly, CZE
5.5E-4, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CZE
-0.0017, 2020-2039, bcc_csm1_1, Annual Anomaly, CZE
0.06686, 2020-2039, bnu_esm, Annual Anomaly, CZE
0.04836, 2020-2039, canesm2, Annual Anomaly, CZE
0.38803, 2020-2039, ccsm4, Annual Anomaly, CZE
0.55959, 2020-2039, cesm1_bgc, Annual Anomaly, CZE
0.25007, 2020-2039, cesm1_cam5, Annual Anomaly, CZE
0.01808, 2020-2039, cmcc_cesm, Annual Anomaly, CZE
0.0143, 2020-2039, cmcc_cm, Annual Anomaly, CZE
-0.0084, 2020-2039, cmcc_cms, Annual Anomaly, CZE
0.01555, 2020-2039, cnrm_cm5, Annual Anomaly, CZE
0.22066, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CZE
0.18766, 2020-2039, gfdl_cm3, Annual Anomaly, CZE
0.03748, 2020-2039, gfdl_esm2g, Annual Anomaly, CZE
0.20933, 2020-2039, gfdl_esm2m, Annual Anomaly, CZE
0.18464, 2020-2039, inmcm4, Annual Anomaly, CZE
7.8E-4, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CZE
0.13082, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CZE
0.29298, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, CZE
0.32171, 2020-2039, miroc5, Annual Anomaly, CZE
0.02117, 2020-2039, miroc_esm_chem, Annual Anomaly, CZE
0.15981, 2020-2039, miroc_esm, Annual Anomaly, CZE
0.2029, 2020-2039, mpi_esm_mr, Annual Anomaly, CZE
-0.0065, 2020-2039, mri_cgcm3, Annual Anomaly, CZE
0.16127, 2020-2039, mri_esm1, Annual Anomaly, CZE
0.13841, 2020-2039, noresm1_m, Annual Anomaly, CZE
0.0437, 2020-2039, access1_3, Annual Anomaly, DNK
0.00611, 2020-2039, bcc_csm1_1_m, Annual Anomaly, DNK
-0.0506, 2020-2039, bcc_csm1_1, Annual Anomaly, DNK
0.06045, 2020-2039, bnu_esm, Annual Anomaly, DNK
-0.0232, 2020-2039, canesm2, Annual Anomaly, DNK
0.18328, 2020-2039, ccsm4, Annual Anomaly, DNK
0.03582, 2020-2039, cesm1_bgc, Annual Anomaly, DNK
-0.0181, 2020-2039, cesm1_cam5, Annual Anomaly, DNK
0.04887, 2020-2039, cmcc_cesm, Annual Anomaly, DNK
-0.0703, 2020-2039, cmcc_cm, Annual Anomaly, DNK
0.09295, 2020-2039, cmcc_cms, Annual Anomaly, DNK
0.09341, 2020-2039, cnrm_cm5, Annual Anomaly, DNK
2.8E-4, 2020-2039, csiro_mk3_6_0, Annual Anomaly, DNK
-0.0262, 2020-2039, gfdl_cm3, Annual Anomaly, DNK
0.20485, 2020-2039, gfdl_esm2g, Annual Anomaly, DNK
0.02243, 2020-2039, gfdl_esm2m, Annual Anomaly, DNK
0.1324, 2020-2039, inmcm4, Annual Anomaly, DNK
0.05913, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, DNK
0.09116, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, DNK
0.12681, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, DNK
0.33576, 2020-2039, miroc5, Annual Anomaly, DNK
-0.0326, 2020-2039, miroc_esm_chem, Annual Anomaly, DNK
-0.0425, 2020-2039, miroc_esm, Annual Anomaly, DNK
0.07095, 2020-2039, mpi_esm_mr, Annual Anomaly, DNK
0.11079, 2020-2039, mri_cgcm3, Annual Anomaly, DNK
0.06397, 2020-2039, mri_esm1, Annual Anomaly, DNK
0.05363, 2020-2039, noresm1_m, Annual Anomaly, DNK
0.10581, 2020-2039, access1_3, Annual Anomaly, DJI
0.13296, 2020-2039, bcc_csm1_1_m, Annual Anomaly, DJI
0.14483, 2020-2039, bcc_csm1_1, Annual Anomaly, DJI
0.14407, 2020-2039, bnu_esm, Annual Anomaly, DJI
-0.109, 2020-2039, canesm2, Annual Anomaly, DJI
0.05498, 2020-2039, ccsm4, Annual Anomaly, DJI
-0.05, 2020-2039, cesm1_bgc, Annual Anomaly, DJI
-0.0423, 2020-2039, cesm1_cam5, Annual Anomaly, DJI
0.009, 2020-2039, cmcc_cesm, Annual Anomaly, DJI
-0.0342, 2020-2039, cmcc_cm, Annual Anomaly, DJI
0.25669, 2020-2039, cmcc_cms, Annual Anomaly, DJI
-0.0061, 2020-2039, cnrm_cm5, Annual Anomaly, DJI
0.24079, 2020-2039, csiro_mk3_6_0, Annual Anomaly, DJI
0.21127, 2020-2039, gfdl_cm3, Annual Anomaly, DJI
0.00975, 2020-2039, gfdl_esm2g, Annual Anomaly, DJI
0.12516, 2020-2039, gfdl_esm2m, Annual Anomaly, DJI
0.17714, 2020-2039, inmcm4, Annual Anomaly, DJI
-0.0288, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, DJI
0.70128, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, DJI
0.50091, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, DJI
-0.0082, 2020-2039, miroc5, Annual Anomaly, DJI
-0.1, 2020-2039, miroc_esm_chem, Annual Anomaly, DJI
-0.0392, 2020-2039, miroc_esm, Annual Anomaly, DJI
0.2123, 2020-2039, mpi_esm_mr, Annual Anomaly, DJI
0.24327, 2020-2039, mri_cgcm3, Annual Anomaly, DJI
0.22679, 2020-2039, mri_esm1, Annual Anomaly, DJI
0.00263, 2020-2039, noresm1_m, Annual Anomaly, DJI
0.40235, 2020-2039, access1_3, Annual Anomaly, DMA
0.16823, 2020-2039, bcc_csm1_1_m, Annual Anomaly, DMA
0.13176, 2020-2039, bcc_csm1_1, Annual Anomaly, DMA
0.11588, 2020-2039, bnu_esm, Annual Anomaly, DMA
0.13411, 2020-2039, canesm2, Annual Anomaly, DMA
0.45, 2020-2039, cesm1_bgc, Annual Anomaly, DMA
-0.0158, 2020-2039, cmcc_cm, Annual Anomaly, DMA
0.25, 2020-2039, cmcc_cms, Annual Anomaly, DMA
0.16588, 2020-2039, cnrm_cm5, Annual Anomaly, DMA
-0.0658, 2020-2039, csiro_mk3_6_0, Annual Anomaly, DMA
0.38411, 2020-2039, gfdl_esm2g, Annual Anomaly, DMA
0.01588, 2020-2039, gfdl_esm2m, Annual Anomaly, DMA
0.46823, 2020-2039, inmcm4, Annual Anomaly, DMA
0.08411, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, DMA
0.16823, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, DMA
0.05, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, DMA
0.36588, 2020-2039, miroc5, Annual Anomaly, DMA
-0.0341, 2020-2039, miroc_esm_chem, Annual Anomaly, DMA
0.03411, 2020-2039, miroc_esm, Annual Anomaly, DMA
0.26588, 2020-2039, mpi_esm_mr, Annual Anomaly, DMA
-0.0023, 2020-2039, mri_cgcm3, Annual Anomaly, DMA
0.01588, 2020-2039, mri_esm1, Annual Anomaly, DMA
0.05, 2020-2039, noresm1_m, Annual Anomaly, DMA
0.298, 2020-2039, access1_3, Annual Anomaly, DOM
0.11541, 2020-2039, bcc_csm1_1_m, Annual Anomaly, DOM
2.4E-4, 2020-2039, bcc_csm1_1, Annual Anomaly, DOM
0.27637, 2020-2039, bnu_esm, Annual Anomaly, DOM
0.47476, 2020-2039, canesm2, Annual Anomaly, DOM
0.30563, 2020-2039, ccsm4, Annual Anomaly, DOM
0.33509, 2020-2039, cesm1_bgc, Annual Anomaly, DOM
0.09074, 2020-2039, cesm1_cam5, Annual Anomaly, DOM
-0.0172, 2020-2039, cmcc_cm, Annual Anomaly, DOM
0.74762, 2020-2039, cmcc_cms, Annual Anomaly, DOM
0.43205, 2020-2039, cnrm_cm5, Annual Anomaly, DOM
0.14926, 2020-2039, csiro_mk3_6_0, Annual Anomaly, DOM
0.15194, 2020-2039, gfdl_cm3, Annual Anomaly, DOM
0.19042, 2020-2039, gfdl_esm2g, Annual Anomaly, DOM
0.16567, 2020-2039, gfdl_esm2m, Annual Anomaly, DOM
0.09877, 2020-2039, inmcm4, Annual Anomaly, DOM
0.07692, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, DOM
0.78433, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, DOM
0.05797, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, DOM
0.18245, 2020-2039, miroc5, Annual Anomaly, DOM
0.14091, 2020-2039, miroc_esm_chem, Annual Anomaly, DOM
0.10932, 2020-2039, miroc_esm, Annual Anomaly, DOM
0.09981, 2020-2039, mpi_esm_mr, Annual Anomaly, DOM
0.56289, 2020-2039, mri_cgcm3, Annual Anomaly, DOM
0.31495, 2020-2039, mri_esm1, Annual Anomaly, DOM
0.53947, 2020-2039, noresm1_m, Annual Anomaly, DOM
0.20106, 2020-2039, access1_3, Annual Anomaly, ECU
0.03207, 2020-2039, bcc_csm1_1_m, Annual Anomaly, ECU
0.02539, 2020-2039, bcc_csm1_1, Annual Anomaly, ECU
0.21523, 2020-2039, bnu_esm, Annual Anomaly, ECU
0.19203, 2020-2039, canesm2, Annual Anomaly, ECU
0.05154, 2020-2039, ccsm4, Annual Anomaly, ECU
0.17299, 2020-2039, cesm1_bgc, Annual Anomaly, ECU
0.14106, 2020-2039, cesm1_cam5, Annual Anomaly, ECU
-0.0315, 2020-2039, cmcc_cesm, Annual Anomaly, ECU
0.00566, 2020-2039, cmcc_cm, Annual Anomaly, ECU
-0.0353, 2020-2039, cmcc_cms, Annual Anomaly, ECU
0.12985, 2020-2039, cnrm_cm5, Annual Anomaly, ECU
-0.0132, 2020-2039, csiro_mk3_6_0, Annual Anomaly, ECU
0.46503, 2020-2039, gfdl_cm3, Annual Anomaly, ECU
-0.0028, 2020-2039, gfdl_esm2g, Annual Anomaly, ECU
0.00452, 2020-2039, gfdl_esm2m, Annual Anomaly, ECU
0.02532, 2020-2039, inmcm4, Annual Anomaly, ECU
0.15783, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, ECU
0.00369, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, ECU
0.04811, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, ECU
0.1149, 2020-2039, miroc5, Annual Anomaly, ECU
0.29158, 2020-2039, miroc_esm_chem, Annual Anomaly, ECU
0.57575, 2020-2039, miroc_esm, Annual Anomaly, ECU
-0.051, 2020-2039, mpi_esm_mr, Annual Anomaly, ECU
0.01704, 2020-2039, mri_cgcm3, Annual Anomaly, ECU
0.03664, 2020-2039, mri_esm1, Annual Anomaly, ECU
-0.0256, 2020-2039, noresm1_m, Annual Anomaly, ECU
0.71105, 2020-2039, access1_3, Annual Anomaly, EGY
0.59819, 2020-2039, bcc_csm1_1_m, Annual Anomaly, EGY
0.34575, 2020-2039, bcc_csm1_1, Annual Anomaly, EGY
0.09071, 2020-2039, bnu_esm, Annual Anomaly, EGY
0.41502, 2020-2039, canesm2, Annual Anomaly, EGY
0.36437, 2020-2039, ccsm4, Annual Anomaly, EGY
0.25026, 2020-2039, cesm1_bgc, Annual Anomaly, EGY
0.17347, 2020-2039, cesm1_cam5, Annual Anomaly, EGY
0.55332, 2020-2039, cmcc_cesm, Annual Anomaly, EGY
0.63478, 2020-2039, cmcc_cm, Annual Anomaly, EGY
0.7612, 2020-2039, cmcc_cms, Annual Anomaly, EGY
0.33668, 2020-2039, cnrm_cm5, Annual Anomaly, EGY
0.06755, 2020-2039, csiro_mk3_6_0, Annual Anomaly, EGY
0.57171, 2020-2039, gfdl_cm3, Annual Anomaly, EGY
0.53997, 2020-2039, gfdl_esm2g, Annual Anomaly, EGY
0.11519, 2020-2039, gfdl_esm2m, Annual Anomaly, EGY
0.16071, 2020-2039, inmcm4, Annual Anomaly, EGY
0.49955, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, EGY
0.31308, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, EGY
0.62234, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, EGY
0.44746, 2020-2039, miroc5, Annual Anomaly, EGY
0.38551, 2020-2039, miroc_esm_chem, Annual Anomaly, EGY
0.52395, 2020-2039, miroc_esm, Annual Anomaly, EGY
0.22653, 2020-2039, mpi_esm_mr, Annual Anomaly, EGY
0.46982, 2020-2039, mri_cgcm3, Annual Anomaly, EGY
0.22841, 2020-2039, mri_esm1, Annual Anomaly, EGY
0.46516, 2020-2039, noresm1_m, Annual Anomaly, EGY
0.265, 2020-2039, access1_3, Annual Anomaly, SLV
0.33037, 2020-2039, bcc_csm1_1_m, Annual Anomaly, SLV
0.01381, 2020-2039, bcc_csm1_1, Annual Anomaly, SLV
0.4, 2020-2039, bnu_esm, Annual Anomaly, SLV
0.12609, 2020-2039, canesm2, Annual Anomaly, SLV
0.11564, 2020-2039, ccsm4, Annual Anomaly, SLV
0.10271, 2020-2039, cesm1_bgc, Annual Anomaly, SLV
-0.0057, 2020-2039, cesm1_cam5, Annual Anomaly, SLV
0.05327, 2020-2039, cmcc_cesm, Annual Anomaly, SLV
0.0899, 2020-2039, cmcc_cm, Annual Anomaly, SLV
0.15207, 2020-2039, cmcc_cms, Annual Anomaly, SLV
0.13668, 2020-2039, cnrm_cm5, Annual Anomaly, SLV
0.05682, 2020-2039, csiro_mk3_6_0, Annual Anomaly, SLV
0.22653, 2020-2039, gfdl_cm3, Annual Anomaly, SLV
0.23826, 2020-2039, gfdl_esm2g, Annual Anomaly, SLV
0.43167, 2020-2039, inmcm4, Annual Anomaly, SLV
0.48886, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, SLV
0.19459, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, SLV
0.51791, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, SLV
0.02445, 2020-2039, miroc5, Annual Anomaly, SLV
0.13145, 2020-2039, miroc_esm_chem, Annual Anomaly, SLV
0.0543, 2020-2039, miroc_esm, Annual Anomaly, SLV
0.04154, 2020-2039, mpi_esm_mr, Annual Anomaly, SLV
0.10076, 2020-2039, mri_cgcm3, Annual Anomaly, SLV
0.00774, 2020-2039, mri_esm1, Annual Anomaly, SLV
0.08145, 2020-2039, noresm1_m, Annual Anomaly, SLV
-0.0014, 2020-2039, access1_3, Annual Anomaly, GNQ
0.16992, 2020-2039, bcc_csm1_1_m, Annual Anomaly, GNQ
0.04969, 2020-2039, bcc_csm1_1, Annual Anomaly, GNQ
3.5E-4, 2020-2039, bnu_esm, Annual Anomaly, GNQ
0.35863, 2020-2039, canesm2, Annual Anomaly, GNQ
-0.0127, 2020-2039, ccsm4, Annual Anomaly, GNQ
-0.0607, 2020-2039, cesm1_bgc, Annual Anomaly, GNQ
-0.0394, 2020-2039, cesm1_cam5, Annual Anomaly, GNQ
0.2238, 2020-2039, cmcc_cesm, Annual Anomaly, GNQ
0.04817, 2020-2039, cmcc_cm, Annual Anomaly, GNQ
-0.0619, 2020-2039, cmcc_cms, Annual Anomaly, GNQ
0.12711, 2020-2039, cnrm_cm5, Annual Anomaly, GNQ
0.00958, 2020-2039, csiro_mk3_6_0, Annual Anomaly, GNQ
-0.0044, 2020-2039, gfdl_cm3, Annual Anomaly, GNQ
-0.0813, 2020-2039, gfdl_esm2g, Annual Anomaly, GNQ
0.10711, 2020-2039, gfdl_esm2m, Annual Anomaly, GNQ
0.29983, 2020-2039, inmcm4, Annual Anomaly, GNQ
0.13016, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, GNQ
-0.0262, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, GNQ
-0.0441, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, GNQ
-0.02, 2020-2039, miroc5, Annual Anomaly, GNQ
0.72678, 2020-2039, miroc_esm_chem, Annual Anomaly, GNQ
0.45449, 2020-2039, miroc_esm, Annual Anomaly, GNQ
-0.037, 2020-2039, mpi_esm_mr, Annual Anomaly, GNQ
0.01159, 2020-2039, mri_cgcm3, Annual Anomaly, GNQ
-0.0414, 2020-2039, mri_esm1, Annual Anomaly, GNQ
0.0381, 2020-2039, noresm1_m, Annual Anomaly, GNQ
0.10956, 2020-2039, access1_3, Annual Anomaly, ERI
0.27469, 2020-2039, bcc_csm1_1_m, Annual Anomaly, ERI
0.27051, 2020-2039, bcc_csm1_1, Annual Anomaly, ERI
0.27039, 2020-2039, bnu_esm, Annual Anomaly, ERI
0.00131, 2020-2039, canesm2, Annual Anomaly, ERI
0.30291, 2020-2039, ccsm4, Annual Anomaly, ERI
0.13427, 2020-2039, cesm1_bgc, Annual Anomaly, ERI
-0.0055, 2020-2039, cesm1_cam5, Annual Anomaly, ERI
0.11196, 2020-2039, cmcc_cesm, Annual Anomaly, ERI
-0.0079, 2020-2039, cmcc_cm, Annual Anomaly, ERI
0.30575, 2020-2039, cmcc_cms, Annual Anomaly, ERI
0.08174, 2020-2039, cnrm_cm5, Annual Anomaly, ERI
0.13462, 2020-2039, csiro_mk3_6_0, Annual Anomaly, ERI
0.13169, 2020-2039, gfdl_cm3, Annual Anomaly, ERI
0.01604, 2020-2039, gfdl_esm2g, Annual Anomaly, ERI
0.24744, 2020-2039, gfdl_esm2m, Annual Anomaly, ERI
0.11673, 2020-2039, inmcm4, Annual Anomaly, ERI
0.37809, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, ERI
0.41772, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, ERI
0.05041, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, ERI
-0.0127, 2020-2039, miroc5, Annual Anomaly, ERI
-0.0973, 2020-2039, miroc_esm_chem, Annual Anomaly, ERI
-0.0068, 2020-2039, miroc_esm, Annual Anomaly, ERI
0.16365, 2020-2039, mpi_esm_mr, Annual Anomaly, ERI
0.35516, 2020-2039, mri_cgcm3, Annual Anomaly, ERI
