Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
0.24065, 2080-2099, mpi_esm_mr, Annual Anomaly, CIV
0.41311, 2080-2099, mri_cgcm3, Annual Anomaly, CIV
0.12633, 2080-2099, noresm1_m, Annual Anomaly, CIV
0.24504, 2080-2099, access1_3, Annual Anomaly, HRV
0.36489, 2080-2099, bcc_csm1_1_m, Annual Anomaly, HRV
0.09477, 2080-2099, bcc_csm1_1, Annual Anomaly, HRV
0.02025, 2080-2099, bnu_esm, Annual Anomaly, HRV
0.03402, 2080-2099, canesm2, Annual Anomaly, HRV
0.36098, 2080-2099, ccsm4, Annual Anomaly, HRV
0.82591, 2080-2099, cesm1_bgc, Annual Anomaly, HRV
0.13516, 2080-2099, cesm1_cam5, Annual Anomaly, HRV
0.18178, 2080-2099, cnrm_cm5, Annual Anomaly, HRV
0.55695, 2080-2099, csiro_mk3_6_0, Annual Anomaly, HRV
0.64527, 2080-2099, gfdl_cm3, Annual Anomaly, HRV
0.04395, 2080-2099, gfdl_esm2g, Annual Anomaly, HRV
0.11587, 2080-2099, gfdl_esm2m, Annual Anomaly, HRV
0.48999, 2080-2099, inmcm4, Annual Anomaly, HRV
0.33545, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, HRV
-0.0028, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, HRV
0.15475, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, HRV
0.46372, 2080-2099, miroc5, Annual Anomaly, HRV
0.34318, 2080-2099, miroc_esm_chem, Annual Anomaly, HRV
0.3233, 2080-2099, miroc_esm, Annual Anomaly, HRV
0.24705, 2080-2099, mpi_esm_mr, Annual Anomaly, HRV
0.20854, 2080-2099, mri_cgcm3, Annual Anomaly, HRV
0.38866, 2080-2099, noresm1_m, Annual Anomaly, HRV
0.47543, 2080-2099, access1_3, Annual Anomaly, CUB
0.25029, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CUB
0.13575, 2080-2099, bcc_csm1_1, Annual Anomaly, CUB
0.09997, 2080-2099, bnu_esm, Annual Anomaly, CUB
0.05273, 2080-2099, canesm2, Annual Anomaly, CUB
0.30889, 2080-2099, ccsm4, Annual Anomaly, CUB
0.23884, 2080-2099, cesm1_bgc, Annual Anomaly, CUB
0.30697, 2080-2099, cesm1_cam5, Annual Anomaly, CUB
0.35843, 2080-2099, cnrm_cm5, Annual Anomaly, CUB
-0.0033, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CUB
0.23083, 2080-2099, gfdl_cm3, Annual Anomaly, CUB
0.29055, 2080-2099, gfdl_esm2g, Annual Anomaly, CUB
0.10877, 2080-2099, gfdl_esm2m, Annual Anomaly, CUB
0.27264, 2080-2099, inmcm4, Annual Anomaly, CUB
0.51863, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CUB
0.52545, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CUB
0.12572, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, CUB
0.18096, 2080-2099, miroc5, Annual Anomaly, CUB
0.07332, 2080-2099, miroc_esm_chem, Annual Anomaly, CUB
-0.0248, 2080-2099, miroc_esm, Annual Anomaly, CUB
0.17569, 2080-2099, mpi_esm_mr, Annual Anomaly, CUB
0.22785, 2080-2099, mri_cgcm3, Annual Anomaly, CUB
0.26305, 2080-2099, noresm1_m, Annual Anomaly, CUB
0.46664, 2080-2099, access1_3, Annual Anomaly, CYP
0.34338, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CYP
0.56184, 2080-2099, bcc_csm1_1, Annual Anomaly, CYP
0.30074, 2080-2099, bnu_esm, Annual Anomaly, CYP
0.66833, 2080-2099, canesm2, Annual Anomaly, CYP
0.22962, 2080-2099, ccsm4, Annual Anomaly, CYP
0.41667, 2080-2099, cesm1_bgc, Annual Anomaly, CYP
0.26617, 2080-2099, cesm1_cam5, Annual Anomaly, CYP
0.12588, 2080-2099, cnrm_cm5, Annual Anomaly, CYP
0.41747, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CYP
0.55804, 2080-2099, gfdl_cm3, Annual Anomaly, CYP
0.32413, 2080-2099, gfdl_esm2g, Annual Anomaly, CYP
0.26005, 2080-2099, gfdl_esm2m, Annual Anomaly, CYP
0.27721, 2080-2099, inmcm4, Annual Anomaly, CYP
0.52401, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CYP
0.63178, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CYP
0.2347, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, CYP
0.63223, 2080-2099, miroc5, Annual Anomaly, CYP
0.68575, 2080-2099, miroc_esm_chem, Annual Anomaly, CYP
0.64128, 2080-2099, miroc_esm, Annual Anomaly, CYP
0.42874, 2080-2099, mpi_esm_mr, Annual Anomaly, CYP
0.10981, 2080-2099, mri_cgcm3, Annual Anomaly, CYP
0.30787, 2080-2099, noresm1_m, Annual Anomaly, CYP
0.26645, 2080-2099, access1_3, Annual Anomaly, CZE
0.10021, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CZE
0.21141, 2080-2099, bcc_csm1_1, Annual Anomaly, CZE
0.17073, 2080-2099, bnu_esm, Annual Anomaly, CZE
0.14458, 2080-2099, canesm2, Annual Anomaly, CZE
0.20006, 2080-2099, ccsm4, Annual Anomaly, CZE
0.70729, 2080-2099, cesm1_bgc, Annual Anomaly, CZE
0.12302, 2080-2099, cesm1_cam5, Annual Anomaly, CZE
0.10513, 2080-2099, cnrm_cm5, Annual Anomaly, CZE
0.53429, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CZE
0.1066, 2080-2099, gfdl_cm3, Annual Anomaly, CZE
0.27369, 2080-2099, gfdl_esm2g, Annual Anomaly, CZE
0.01868, 2080-2099, gfdl_esm2m, Annual Anomaly, CZE
0.30293, 2080-2099, inmcm4, Annual Anomaly, CZE
0.11738, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CZE
0.13984, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CZE
-0.0218, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, CZE
0.25054, 2080-2099, miroc5, Annual Anomaly, CZE
0.08492, 2080-2099, miroc_esm_chem, Annual Anomaly, CZE
0.04571, 2080-2099, miroc_esm, Annual Anomaly, CZE
0.22357, 2080-2099, mpi_esm_mr, Annual Anomaly, CZE
0.00953, 2080-2099, mri_cgcm3, Annual Anomaly, CZE
0.15052, 2080-2099, noresm1_m, Annual Anomaly, CZE
0.0495, 2080-2099, access1_3, Annual Anomaly, DNK
-0.0144, 2080-2099, bcc_csm1_1_m, Annual Anomaly, DNK
0.0244, 2080-2099, bcc_csm1_1, Annual Anomaly, DNK
6.0E-4, 2080-2099, bnu_esm, Annual Anomaly, DNK
0.27312, 2080-2099, canesm2, Annual Anomaly, DNK
0.17856, 2080-2099, ccsm4, Annual Anomaly, DNK
0.10833, 2080-2099, cesm1_bgc, Annual Anomaly, DNK
0.06526, 2080-2099, cesm1_cam5, Annual Anomaly, DNK
0.0865, 2080-2099, cnrm_cm5, Annual Anomaly, DNK
0.04875, 2080-2099, csiro_mk3_6_0, Annual Anomaly, DNK
-0.0565, 2080-2099, gfdl_cm3, Annual Anomaly, DNK
0.06146, 2080-2099, gfdl_esm2g, Annual Anomaly, DNK
0.03017, 2080-2099, gfdl_esm2m, Annual Anomaly, DNK
0.13795, 2080-2099, inmcm4, Annual Anomaly, DNK
-0.0576, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, DNK
0.25576, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, DNK
0.14123, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, DNK
0.25347, 2080-2099, miroc5, Annual Anomaly, DNK
-0.0517, 2080-2099, miroc_esm_chem, Annual Anomaly, DNK
-0.0418, 2080-2099, miroc_esm, Annual Anomaly, DNK
0.17046, 2080-2099, mpi_esm_mr, Annual Anomaly, DNK
-0.0141, 2080-2099, mri_cgcm3, Annual Anomaly, DNK
0.03942, 2080-2099, noresm1_m, Annual Anomaly, DNK
0.36913, 2080-2099, access1_3, Annual Anomaly, DJI
-0.0106, 2080-2099, bcc_csm1_1_m, Annual Anomaly, DJI
0.21662, 2080-2099, bcc_csm1_1, Annual Anomaly, DJI
0.03663, 2080-2099, bnu_esm, Annual Anomaly, DJI
-0.109, 2080-2099, canesm2, Annual Anomaly, DJI
0.00251, 2080-2099, ccsm4, Annual Anomaly, DJI
-0.0487, 2080-2099, cesm1_bgc, Annual Anomaly, DJI
0.24407, 2080-2099, cesm1_cam5, Annual Anomaly, DJI
0.01324, 2080-2099, cnrm_cm5, Annual Anomaly, DJI
0.45682, 2080-2099, csiro_mk3_6_0, Annual Anomaly, DJI
0.60985, 2080-2099, gfdl_cm3, Annual Anomaly, DJI
0.08252, 2080-2099, gfdl_esm2g, Annual Anomaly, DJI
0.4462, 2080-2099, gfdl_esm2m, Annual Anomaly, DJI
0.29956, 2080-2099, inmcm4, Annual Anomaly, DJI
0.03583, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, DJI
0.81639, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, DJI
0.52111, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, DJI
0.04399, 2080-2099, miroc5, Annual Anomaly, DJI
-0.1, 2080-2099, miroc_esm_chem, Annual Anomaly, DJI
-0.0392, 2080-2099, miroc_esm, Annual Anomaly, DJI
0.49042, 2080-2099, mpi_esm_mr, Annual Anomaly, DJI
0.26602, 2080-2099, mri_cgcm3, Annual Anomaly, DJI
0.02089, 2080-2099, noresm1_m, Annual Anomaly, DJI
0.21823, 2080-2099, access1_3, Annual Anomaly, DMA
0.16588, 2080-2099, bcc_csm1_1_m, Annual Anomaly, DMA
0.38176, 2080-2099, bcc_csm1_1, Annual Anomaly, DMA
0.31352, 2080-2099, bnu_esm, Annual Anomaly, DMA
0.23647, 2080-2099, canesm2, Annual Anomaly, DMA
0.14528, 2080-2099, ccsm4, Annual Anomaly, DMA
0.76588, 2080-2099, cesm1_bgc, Annual Anomaly, DMA
0.51588, 2080-2099, cesm1_cam5, Annual Anomaly, DMA
-0.0658, 2080-2099, csiro_mk3_6_0, Annual Anomaly, DMA
-0.0341, 2080-2099, gfdl_cm3, Annual Anomaly, DMA
0.2, 2080-2099, gfdl_esm2g, Annual Anomaly, DMA
-0.0158, 2080-2099, gfdl_esm2m, Annual Anomaly, DMA
0.57059, 2080-2099, inmcm4, Annual Anomaly, DMA
-0.0158, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, DMA
0.38411, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, DMA
0.10235, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, DMA
0.61823, 2080-2099, miroc5, Annual Anomaly, DMA
-0.05, 2080-2099, miroc_esm_chem, Annual Anomaly, DMA
0.03411, 2080-2099, miroc_esm, Annual Anomaly, DMA
0.3, 2080-2099, mpi_esm_mr, Annual Anomaly, DMA
0.11352, 2080-2099, mri_cgcm3, Annual Anomaly, DMA
0.03411, 2080-2099, noresm1_m, Annual Anomaly, DMA
0.67125, 2080-2099, access1_3, Annual Anomaly, DOM
0.39284, 2080-2099, bcc_csm1_1_m, Annual Anomaly, DOM
0.29979, 2080-2099, bcc_csm1_1, Annual Anomaly, DOM
0.63418, 2080-2099, bnu_esm, Annual Anomaly, DOM
0.54005, 2080-2099, canesm2, Annual Anomaly, DOM
0.75985, 2080-2099, ccsm4, Annual Anomaly, DOM
0.74279, 2080-2099, cesm1_bgc, Annual Anomaly, DOM
0.58322, 2080-2099, cesm1_cam5, Annual Anomaly, DOM
0.14227, 2080-2099, cnrm_cm5, Annual Anomaly, DOM
-0.0346, 2080-2099, csiro_mk3_6_0, Annual Anomaly, DOM
0.39784, 2080-2099, gfdl_cm3, Annual Anomaly, DOM
0.25862, 2080-2099, gfdl_esm2g, Annual Anomaly, DOM
0.13159, 2080-2099, gfdl_esm2m, Annual Anomaly, DOM
0.20795, 2080-2099, inmcm4, Annual Anomaly, DOM
0.05367, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, DOM
0.89905, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, DOM
0.44259, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, DOM
0.40693, 2080-2099, miroc5, Annual Anomaly, DOM
0.14667, 2080-2099, miroc_esm_chem, Annual Anomaly, DOM
0.14295, 2080-2099, miroc_esm, Annual Anomaly, DOM
0.20065, 2080-2099, mpi_esm_mr, Annual Anomaly, DOM
0.64726, 2080-2099, mri_cgcm3, Annual Anomaly, DOM
0.78268, 2080-2099, noresm1_m, Annual Anomaly, DOM
0.33898, 2080-2099, access1_3, Annual Anomaly, ECU
0.04552, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ECU
0.0149, 2080-2099, bcc_csm1_1, Annual Anomaly, ECU
0.39173, 2080-2099, bnu_esm, Annual Anomaly, ECU
0.46362, 2080-2099, canesm2, Annual Anomaly, ECU
0.05422, 2080-2099, ccsm4, Annual Anomaly, ECU
0.1547, 2080-2099, cesm1_bgc, Annual Anomaly, ECU
0.21935, 2080-2099, cesm1_cam5, Annual Anomaly, ECU
0.05447, 2080-2099, cnrm_cm5, Annual Anomaly, ECU
0.0114, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ECU
0.54564, 2080-2099, gfdl_cm3, Annual Anomaly, ECU
-5.0E-4, 2080-2099, gfdl_esm2g, Annual Anomaly, ECU
-0.0029, 2080-2099, gfdl_esm2m, Annual Anomaly, ECU
0.04765, 2080-2099, inmcm4, Annual Anomaly, ECU
0.11354, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ECU
-0.0094, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ECU
0.04252, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, ECU
0.08784, 2080-2099, miroc5, Annual Anomaly, ECU
0.14702, 2080-2099, miroc_esm_chem, Annual Anomaly, ECU
0.40293, 2080-2099, miroc_esm, Annual Anomaly, ECU
-0.0602, 2080-2099, mpi_esm_mr, Annual Anomaly, ECU
-0.0092, 2080-2099, mri_cgcm3, Annual Anomaly, ECU
-0.0303, 2080-2099, noresm1_m, Annual Anomaly, ECU
0.91035, 2080-2099, access1_3, Annual Anomaly, EGY
0.85821, 2080-2099, bcc_csm1_1_m, Annual Anomaly, EGY
0.87068, 2080-2099, bcc_csm1_1, Annual Anomaly, EGY
0.45309, 2080-2099, bnu_esm, Annual Anomaly, EGY
0.91101, 2080-2099, canesm2, Annual Anomaly, EGY
0.83427, 2080-2099, ccsm4, Annual Anomaly, EGY
0.66384, 2080-2099, cesm1_bgc, Annual Anomaly, EGY
0.71879, 2080-2099, cesm1_cam5, Annual Anomaly, EGY
0.73056, 2080-2099, cnrm_cm5, Annual Anomaly, EGY
0.76853, 2080-2099, csiro_mk3_6_0, Annual Anomaly, EGY
0.94905, 2080-2099, gfdl_cm3, Annual Anomaly, EGY
0.83125, 2080-2099, gfdl_esm2g, Annual Anomaly, EGY
0.49825, 2080-2099, gfdl_esm2m, Annual Anomaly, EGY
0.39189, 2080-2099, inmcm4, Annual Anomaly, EGY
0.90505, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, EGY
0.96943, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, EGY
0.83727, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, EGY
0.83724, 2080-2099, miroc5, Annual Anomaly, EGY
0.82396, 2080-2099, miroc_esm_chem, Annual Anomaly, EGY
0.84358, 2080-2099, miroc_esm, Annual Anomaly, EGY
0.62269, 2080-2099, mpi_esm_mr, Annual Anomaly, EGY
0.74774, 2080-2099, mri_cgcm3, Annual Anomaly, EGY
0.80597, 2080-2099, noresm1_m, Annual Anomaly, EGY
0.61666, 2080-2099, access1_3, Annual Anomaly, SLV
0.59628, 2080-2099, bcc_csm1_1_m, Annual Anomaly, SLV
0.00163, 2080-2099, bcc_csm1_1, Annual Anomaly, SLV
0.67226, 2080-2099, bnu_esm, Annual Anomaly, SLV
0.22123, 2080-2099, canesm2, Annual Anomaly, SLV
0.43843, 2080-2099, ccsm4, Annual Anomaly, SLV
0.40346, 2080-2099, cesm1_bgc, Annual Anomaly, SLV
0.55762, 2080-2099, cesm1_cam5, Annual Anomaly, SLV
0.18619, 2080-2099, cnrm_cm5, Annual Anomaly, SLV
0.18979, 2080-2099, csiro_mk3_6_0, Annual Anomaly, SLV
0.2387, 2080-2099, gfdl_cm3, Annual Anomaly, SLV
0.17653, 2080-2099, gfdl_esm2g, Annual Anomaly, SLV
0.71403, 2080-2099, inmcm4, Annual Anomaly, SLV
0.86192, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, SLV
0.50907, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, SLV
0.51424, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, SLV
0.3025, 2080-2099, miroc5, Annual Anomaly, SLV
0.09154, 2080-2099, miroc_esm_chem, Annual Anomaly, SLV
0.28416, 2080-2099, miroc_esm, Annual Anomaly, SLV
0.10301, 2080-2099, mpi_esm_mr, Annual Anomaly, SLV
0.12559, 2080-2099, mri_cgcm3, Annual Anomaly, SLV
0.57937, 2080-2099, noresm1_m, Annual Anomaly, SLV
-0.0239, 2080-2099, access1_3, Annual Anomaly, GNQ
0.39238, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GNQ
0.18702, 2080-2099, bcc_csm1_1, Annual Anomaly, GNQ
0.12364, 2080-2099, bnu_esm, Annual Anomaly, GNQ
0.47182, 2080-2099, canesm2, Annual Anomaly, GNQ
-0.0506, 2080-2099, ccsm4, Annual Anomaly, GNQ
0.02949, 2080-2099, cesm1_bgc, Annual Anomaly, GNQ
-0.0183, 2080-2099, cesm1_cam5, Annual Anomaly, GNQ
0.17214, 2080-2099, cnrm_cm5, Annual Anomaly, GNQ
-0.0419, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GNQ
-0.0607, 2080-2099, gfdl_cm3, Annual Anomaly, GNQ
-0.0823, 2080-2099, gfdl_esm2g, Annual Anomaly, GNQ
-0.0388, 2080-2099, gfdl_esm2m, Annual Anomaly, GNQ
0.29401, 2080-2099, inmcm4, Annual Anomaly, GNQ
0.12739, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GNQ
-0.0209, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GNQ
-0.0563, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, GNQ
-0.0097, 2080-2099, miroc5, Annual Anomaly, GNQ
0.22711, 2080-2099, miroc_esm_chem, Annual Anomaly, GNQ
-0.0216, 2080-2099, miroc_esm, Annual Anomaly, GNQ
-0.0366, 2080-2099, mpi_esm_mr, Annual Anomaly, GNQ
0.03091, 2080-2099, mri_cgcm3, Annual Anomaly, GNQ
0.03189, 2080-2099, noresm1_m, Annual Anomaly, GNQ
0.24749, 2080-2099, access1_3, Annual Anomaly, ERI
0.2981, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ERI
0.56028, 2080-2099, bcc_csm1_1, Annual Anomaly, ERI
0.09403, 2080-2099, bnu_esm, Annual Anomaly, ERI
0.16769, 2080-2099, canesm2, Annual Anomaly, ERI
0.24341, 2080-2099, ccsm4, Annual Anomaly, ERI
0.40473, 2080-2099, cesm1_bgc, Annual Anomaly, ERI
0.49224, 2080-2099, cesm1_cam5, Annual Anomaly, ERI
0.08672, 2080-2099, cnrm_cm5, Annual Anomaly, ERI
0.48957, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ERI
0.49088, 2080-2099, gfdl_cm3, Annual Anomaly, ERI
0.27, 2080-2099, gfdl_esm2g, Annual Anomaly, ERI
0.6497, 2080-2099, gfdl_esm2m, Annual Anomaly, ERI
0.22816, 2080-2099, inmcm4, Annual Anomaly, ERI
0.73233, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ERI
0.78111, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ERI
0.22106, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, ERI
0.0475, 2080-2099, miroc5, Annual Anomaly, ERI
-0.0867, 2080-2099, miroc_esm_chem, Annual Anomaly, ERI
-0.0036, 2080-2099, miroc_esm, Annual Anomaly, ERI
0.61016, 2080-2099, mpi_esm_mr, Annual Anomaly, ERI
0.48709, 2080-2099, mri_cgcm3, Annual Anomaly, ERI
0.12959, 2080-2099, noresm1_m, Annual Anomaly, ERI
0.20818, 2080-2099, access1_3, Annual Anomaly, EST
0.10775, 2080-2099, bcc_csm1_1_m, Annual Anomaly, EST
0.01805, 2080-2099, bcc_csm1_1, Annual Anomaly, EST
0.11347, 2080-2099, bnu_esm, Annual Anomaly, EST
-0.0488, 2080-2099, canesm2, Annual Anomaly, EST
0.35223, 2080-2099, ccsm4, Annual Anomaly, EST
0.34467, 2080-2099, cesm1_bgc, Annual Anomaly, EST
0.05642, 2080-2099, cesm1_cam5, Annual Anomaly, EST
0.17538, 2080-2099, cnrm_cm5, Annual Anomaly, EST
0.01192, 2080-2099, csiro_mk3_6_0, Annual Anomaly, EST
-0.0023, 2080-2099, gfdl_cm3, Annual Anomaly, EST
0.04623, 2080-2099, gfdl_esm2g, Annual Anomaly, EST
-0.0025, 2080-2099, gfdl_esm2m, Annual Anomaly, EST
-0.0204, 2080-2099, inmcm4, Annual Anomaly, EST
0.31423, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, EST
0.35185, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, EST
-0.0335, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, EST
0.30772, 2080-2099, miroc5, Annual Anomaly, EST
-0.0096, 2080-2099, miroc_esm_chem, Annual Anomaly, EST
-0.0837, 2080-2099, miroc_esm, Annual Anomaly, EST
0.30875, 2080-2099, mpi_esm_mr, Annual Anomaly, EST
-0.0241, 2080-2099, mri_cgcm3, Annual Anomaly, EST
0.29436, 2080-2099, noresm1_m, Annual Anomaly, EST
0.19691, 2080-2099, access1_3, Annual Anomaly, ETH
0.08837, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ETH
0.23805, 2080-2099, bcc_csm1_1, Annual Anomaly, ETH
-0.0012, 2080-2099, bnu_esm, Annual Anomaly, ETH
-0.0112, 2080-2099, canesm2, Annual Anomaly, ETH
0.12453, 2080-2099, ccsm4, Annual Anomaly, ETH
0.16127, 2080-2099, cesm1_bgc, Annual Anomaly, ETH
0.25664, 2080-2099, cesm1_cam5, Annual Anomaly, ETH
0.10876, 2080-2099, cnrm_cm5, Annual Anomaly, ETH
0.29195, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ETH
0.20096, 2080-2099, gfdl_cm3, Annual Anomaly, ETH
0.17313, 2080-2099, gfdl_esm2g, Annual Anomaly, ETH
0.21246, 2080-2099, gfdl_esm2m, Annual Anomaly, ETH
0.20239, 2080-2099, inmcm4, Annual Anomaly, ETH
0.13846, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ETH
0.22821, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ETH
0.35429, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, ETH
0.15745, 2080-2099, miroc5, Annual Anomaly, ETH
-0.0667, 2080-2099, miroc_esm_chem, Annual Anomaly, ETH
0.12139, 2080-2099, miroc_esm, Annual Anomaly, ETH
0.24196, 2080-2099, mpi_esm_mr, Annual Anomaly, ETH
0.08111, 2080-2099, mri_cgcm3, Annual Anomaly, ETH
0.07728, 2080-2099, noresm1_m, Annual Anomaly, ETH
-0.05, 2080-2099, access1_3, Annual Anomaly, FRO
-0.05, 2080-2099, bcc_csm1_1_m, Annual Anomaly, FRO
0.2, 2080-2099, bnu_esm, Annual Anomaly, FRO
0.35, 2080-2099, canesm2, Annual Anomaly, FRO
-0.1, 2080-2099, cesm1_bgc, Annual Anomaly, FRO
-0.05, 2080-2099, cesm1_cam5, Annual Anomaly, FRO
0.3, 2080-2099, cnrm_cm5, Annual Anomaly, FRO
-0.05, 2080-2099, csiro_mk3_6_0, Annual Anomaly, FRO
-0.05, 2080-2099, gfdl_cm3, Annual Anomaly, FRO
0.15, 2080-2099, gfdl_esm2g, Annual Anomaly, FRO
-0.05, 2080-2099, gfdl_esm2m, Annual Anomaly, FRO
0.2, 2080-2099, inmcm4, Annual Anomaly, FRO
0.1, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, FRO
-0.05, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, FRO
-0.05, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, FRO
0.2, 2080-2099, miroc5, Annual Anomaly, FRO
0.05, 2080-2099, miroc_esm_chem, Annual Anomaly, FRO
0.2, 2080-2099, miroc_esm, Annual Anomaly, FRO
0.05, 2080-2099, mpi_esm_mr, Annual Anomaly, FRO
-0.05, 2080-2099, mri_cgcm3, Annual Anomaly, FRO
0.15754, 2080-2099, access1_3, Annual Anomaly, FSM
0.07295, 2080-2099, bcc_csm1_1_m, Annual Anomaly, FSM
0.02893, 2080-2099, bcc_csm1_1, Annual Anomaly, FSM
-0.0105, 2080-2099, bnu_esm, Annual Anomaly, FSM
0.01053, 2080-2099, canesm2, Annual Anomaly, FSM
-0.0529, 2080-2099, ccsm4, Annual Anomaly, FSM
0.03348, 2080-2099, cesm1_bgc, Annual Anomaly, FSM
0.14889, 2080-2099, cnrm_cm5, Annual Anomaly, FSM
-0.0065, 2080-2099, csiro_mk3_6_0, Annual Anomaly, FSM
0.20612, 2080-2099, gfdl_cm3, Annual Anomaly, FSM
0.18505, 2080-2099, gfdl_esm2g, Annual Anomaly, FSM
-0.0334, 2080-2099, gfdl_esm2m, Annual Anomaly, FSM
0.09291, 2080-2099, inmcm4, Annual Anomaly, FSM
0.06808, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, FSM
-0.0575, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, FSM
-0.0075, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, FSM
0.01053, 2080-2099, miroc5, Annual Anomaly, FSM
0.02295, 2080-2099, miroc_esm_chem, Annual Anomaly, FSM
0.17938, 2080-2099, miroc_esm, Annual Anomaly, FSM
-0.0364, 2080-2099, mpi_esm_mr, Annual Anomaly, FSM
0.13789, 2080-2099, mri_cgcm3, Annual Anomaly, FSM
0.06053, 2080-2099, noresm1_m, Annual Anomaly, FSM
0.1, 2080-2099, access1_3, Annual Anomaly, FJI
0.1, 2080-2099, bcc_csm1_1_m, Annual Anomaly, FJI
0.15, 2080-2099, bcc_csm1_1, Annual Anomaly, FJI
0.25, 2080-2099, bnu_esm, Annual Anomaly, FJI
0.2, 2080-2099, cesm1_bgc, Annual Anomaly, FJI
0.05, 2080-2099, cesm1_cam5, Annual Anomaly, FJI
-0.1, 2080-2099, cnrm_cm5, Annual Anomaly, FJI
0.6, 2080-2099, csiro_mk3_6_0, Annual Anomaly, FJI
0.1, 2080-2099, gfdl_cm3, Annual Anomaly, FJI
-0.05, 2080-2099, gfdl_esm2g, Annual Anomaly, FJI
-0.05, 2080-2099, inmcm4, Annual Anomaly, FJI
0.05, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, FJI
-0.05, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, FJI
0.25, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, FJI
0.1, 2080-2099, miroc5, Annual Anomaly, FJI
0.9, 2080-2099, miroc_esm_chem, Annual Anomaly, FJI
0.65, 2080-2099, miroc_esm, Annual Anomaly, FJI
0.25, 2080-2099, mri_cgcm3, Annual Anomaly, FJI
0.05, 2080-2099, noresm1_m, Annual Anomaly, FJI
0.01139, 2080-2099, access1_3, Annual Anomaly, FIN
0.07493, 2080-2099, bcc_csm1_1_m, Annual Anomaly, FIN
-0.0148, 2080-2099, bcc_csm1_1, Annual Anomaly, FIN
