Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
0.34411, 2060-2079, cesm1_cam5, Annual Anomaly, NER
0.20975, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NER
0.303, 2060-2079, gfdl_cm3, Annual Anomaly, NER
0.34086, 2060-2079, gfdl_esm2g, Annual Anomaly, NER
0.44281, 2060-2079, gfdl_esm2m, Annual Anomaly, NER
0.39603, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NER
0.67026, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NER
0.20906, 2060-2079, miroc5, Annual Anomaly, NER
0.16434, 2060-2079, miroc_esm_chem, Annual Anomaly, NER
0.19858, 2060-2079, miroc_esm, Annual Anomaly, NER
0.71111, 2060-2079, mri_cgcm3, Annual Anomaly, NER
0.40158, 2060-2079, noresm1_m, Annual Anomaly, NER
0.37021, 2060-2079, bcc_csm1_1_m, Annual Anomaly, PAK
0.67478, 2060-2079, bcc_csm1_1, Annual Anomaly, PAK
0.22058, 2060-2079, ccsm4, Annual Anomaly, PAK
0.17713, 2060-2079, cesm1_cam5, Annual Anomaly, PAK
0.68199, 2060-2079, csiro_mk3_6_0, Annual Anomaly, PAK
0.3904, 2060-2079, gfdl_cm3, Annual Anomaly, PAK
0.28173, 2060-2079, gfdl_esm2g, Annual Anomaly, PAK
0.41099, 2060-2079, gfdl_esm2m, Annual Anomaly, PAK
0.76399, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, PAK
0.39521, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, PAK
0.14547, 2060-2079, miroc5, Annual Anomaly, PAK
0.40324, 2060-2079, miroc_esm_chem, Annual Anomaly, PAK
0.31126, 2060-2079, miroc_esm, Annual Anomaly, PAK
0.37082, 2060-2079, mri_cgcm3, Annual Anomaly, PAK
0.27278, 2060-2079, noresm1_m, Annual Anomaly, PAK
0.02767, 2060-2079, bcc_csm1_1, Annual Anomaly, PLW
-0.0263, 2060-2079, ccsm4, Annual Anomaly, PLW
-0.0749, 2060-2079, cesm1_cam5, Annual Anomaly, PLW
-0.05, 2060-2079, csiro_mk3_6_0, Annual Anomaly, PLW
-0.0013, 2060-2079, gfdl_cm3, Annual Anomaly, PLW
0.1, 2060-2079, gfdl_esm2g, Annual Anomaly, PLW
-0.1, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, PLW
-0.025, 2060-2079, miroc5, Annual Anomaly, PLW
-0.05, 2060-2079, miroc_esm_chem, Annual Anomaly, PLW
-0.0263, 2060-2079, miroc_esm, Annual Anomaly, PLW
0.37521, 2060-2079, mri_cgcm3, Annual Anomaly, PLW
0.12492, 2060-2079, noresm1_m, Annual Anomaly, PLW
0.1945, 2060-2079, bcc_csm1_1_m, Annual Anomaly, PAN
0.17152, 2060-2079, bcc_csm1_1, Annual Anomaly, PAN
0.17217, 2060-2079, ccsm4, Annual Anomaly, PAN
0.12539, 2060-2079, cesm1_cam5, Annual Anomaly, PAN
0.10729, 2060-2079, csiro_mk3_6_0, Annual Anomaly, PAN
-0.0221, 2060-2079, gfdl_cm3, Annual Anomaly, PAN
0.10956, 2060-2079, gfdl_esm2g, Annual Anomaly, PAN
-0.0258, 2060-2079, gfdl_esm2m, Annual Anomaly, PAN
0.19249, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, PAN
0.18641, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, PAN
0.09183, 2060-2079, miroc5, Annual Anomaly, PAN
0.07141, 2060-2079, miroc_esm_chem, Annual Anomaly, PAN
0.02268, 2060-2079, miroc_esm, Annual Anomaly, PAN
0.05671, 2060-2079, mri_cgcm3, Annual Anomaly, PAN
0.12953, 2060-2079, noresm1_m, Annual Anomaly, PAN
0.11449, 2060-2079, bcc_csm1_1_m, Annual Anomaly, PNG
0.01401, 2060-2079, bcc_csm1_1, Annual Anomaly, PNG
-0.0253, 2060-2079, ccsm4, Annual Anomaly, PNG
0.01768, 2060-2079, cesm1_cam5, Annual Anomaly, PNG
0.09037, 2060-2079, csiro_mk3_6_0, Annual Anomaly, PNG
-0.0052, 2060-2079, gfdl_cm3, Annual Anomaly, PNG
-0.0417, 2060-2079, gfdl_esm2g, Annual Anomaly, PNG
-0.0378, 2060-2079, gfdl_esm2m, Annual Anomaly, PNG
-0.0102, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, PNG
-0.0284, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, PNG
0.01658, 2060-2079, miroc5, Annual Anomaly, PNG
0.16786, 2060-2079, miroc_esm_chem, Annual Anomaly, PNG
0.69521, 2060-2079, miroc_esm, Annual Anomaly, PNG
-0.0099, 2060-2079, mri_cgcm3, Annual Anomaly, PNG
-0.0363, 2060-2079, noresm1_m, Annual Anomaly, PNG
0.10108, 2060-2079, bcc_csm1_1_m, Annual Anomaly, PER
0.0542, 2060-2079, bcc_csm1_1, Annual Anomaly, PER
0.05152, 2060-2079, ccsm4, Annual Anomaly, PER
0.36337, 2060-2079, cesm1_cam5, Annual Anomaly, PER
0.14506, 2060-2079, csiro_mk3_6_0, Annual Anomaly, PER
0.71195, 2060-2079, gfdl_cm3, Annual Anomaly, PER
0.1694, 2060-2079, gfdl_esm2g, Annual Anomaly, PER
0.00497, 2060-2079, gfdl_esm2m, Annual Anomaly, PER
0.17594, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, PER
0.10549, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, PER
0.04922, 2060-2079, miroc5, Annual Anomaly, PER
0.22854, 2060-2079, miroc_esm_chem, Annual Anomaly, PER
0.46504, 2060-2079, miroc_esm, Annual Anomaly, PER
0.16832, 2060-2079, mri_cgcm3, Annual Anomaly, PER
0.06661, 2060-2079, noresm1_m, Annual Anomaly, PER
0.03517, 2060-2079, bcc_csm1_1_m, Annual Anomaly, PHL
0.02444, 2060-2079, bcc_csm1_1, Annual Anomaly, PHL
-0.0052, 2060-2079, ccsm4, Annual Anomaly, PHL
0.01761, 2060-2079, cesm1_cam5, Annual Anomaly, PHL
-0.0126, 2060-2079, csiro_mk3_6_0, Annual Anomaly, PHL
-0.0166, 2060-2079, gfdl_cm3, Annual Anomaly, PHL
-0.0136, 2060-2079, gfdl_esm2g, Annual Anomaly, PHL
-0.0148, 2060-2079, gfdl_esm2m, Annual Anomaly, PHL
0.03047, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, PHL
-0.037, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, PHL
0.0128, 2060-2079, miroc5, Annual Anomaly, PHL
-0.0197, 2060-2079, miroc_esm_chem, Annual Anomaly, PHL
0.04543, 2060-2079, miroc_esm, Annual Anomaly, PHL
0.24338, 2060-2079, mri_cgcm3, Annual Anomaly, PHL
0.03965, 2060-2079, noresm1_m, Annual Anomaly, PHL
0.14048, 2060-2079, bcc_csm1_1_m, Annual Anomaly, POL
0.1192, 2060-2079, bcc_csm1_1, Annual Anomaly, POL
0.20864, 2060-2079, ccsm4, Annual Anomaly, POL
0.28549, 2060-2079, cesm1_cam5, Annual Anomaly, POL
0.0968, 2060-2079, csiro_mk3_6_0, Annual Anomaly, POL
0.20037, 2060-2079, gfdl_cm3, Annual Anomaly, POL
0.09936, 2060-2079, gfdl_esm2g, Annual Anomaly, POL
0.06342, 2060-2079, gfdl_esm2m, Annual Anomaly, POL
0.1375, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, POL
0.09024, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, POL
0.48779, 2060-2079, miroc5, Annual Anomaly, POL
0.10924, 2060-2079, miroc_esm_chem, Annual Anomaly, POL
0.01638, 2060-2079, miroc_esm, Annual Anomaly, POL
-0.0071, 2060-2079, mri_cgcm3, Annual Anomaly, POL
0.22494, 2060-2079, noresm1_m, Annual Anomaly, POL
0.51544, 2060-2079, bcc_csm1_1_m, Annual Anomaly, PRT
0.52147, 2060-2079, bcc_csm1_1, Annual Anomaly, PRT
0.4538, 2060-2079, ccsm4, Annual Anomaly, PRT
0.25806, 2060-2079, cesm1_cam5, Annual Anomaly, PRT
-0.029, 2060-2079, csiro_mk3_6_0, Annual Anomaly, PRT
0.90447, 2060-2079, gfdl_cm3, Annual Anomaly, PRT
0.27729, 2060-2079, gfdl_esm2g, Annual Anomaly, PRT
0.31592, 2060-2079, gfdl_esm2m, Annual Anomaly, PRT
0.04936, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, PRT
0.01614, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, PRT
0.39876, 2060-2079, miroc5, Annual Anomaly, PRT
0.70769, 2060-2079, miroc_esm_chem, Annual Anomaly, PRT
0.40007, 2060-2079, miroc_esm, Annual Anomaly, PRT
0.41568, 2060-2079, mri_cgcm3, Annual Anomaly, PRT
0.25743, 2060-2079, noresm1_m, Annual Anomaly, PRT
0.55, 2060-2079, bcc_csm1_1_m, Annual Anomaly, PRI
0.47546, 2060-2079, bcc_csm1_1, Annual Anomaly, PRI
0.60121, 2060-2079, ccsm4, Annual Anomaly, PRI
0.49758, 2060-2079, cesm1_cam5, Annual Anomaly, PRI
0.07412, 2060-2079, csiro_mk3_6_0, Annual Anomaly, PRI
0.02439, 2060-2079, gfdl_cm3, Annual Anomaly, PRI
0.27318, 2060-2079, gfdl_esm2g, Annual Anomaly, PRI
0.05134, 2060-2079, gfdl_esm2m, Annual Anomaly, PRI
0.64836, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, PRI
0.7748, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, PRI
0.37681, 2060-2079, miroc5, Annual Anomaly, PRI
0.12614, 2060-2079, miroc_esm_chem, Annual Anomaly, PRI
0.17722, 2060-2079, miroc_esm, Annual Anomaly, PRI
0.32587, 2060-2079, mri_cgcm3, Annual Anomaly, PRI
0.87546, 2060-2079, noresm1_m, Annual Anomaly, PRI
0.54508, 2060-2079, bcc_csm1_1_m, Annual Anomaly, QAT
0.48167, 2060-2079, bcc_csm1_1, Annual Anomaly, QAT
0.48055, 2060-2079, ccsm4, Annual Anomaly, QAT
0.19954, 2060-2079, cesm1_cam5, Annual Anomaly, QAT
0.83689, 2060-2079, csiro_mk3_6_0, Annual Anomaly, QAT
0.31532, 2060-2079, gfdl_cm3, Annual Anomaly, QAT
0.72705, 2060-2079, gfdl_esm2g, Annual Anomaly, QAT
0.28437, 2060-2079, gfdl_esm2m, Annual Anomaly, QAT
0.97349, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, QAT
0.76988, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, QAT
0.30837, 2060-2079, miroc5, Annual Anomaly, QAT
-0.0016, 2060-2079, miroc_esm_chem, Annual Anomaly, QAT
0.41273, 2060-2079, miroc_esm, Annual Anomaly, QAT
0.54783, 2060-2079, mri_cgcm3, Annual Anomaly, QAT
0.26419, 2060-2079, noresm1_m, Annual Anomaly, QAT
0.50988, 2060-2079, bcc_csm1_1_m, Annual Anomaly, MNE
0.1932, 2060-2079, bcc_csm1_1, Annual Anomaly, MNE
0.40252, 2060-2079, ccsm4, Annual Anomaly, MNE
0.21024, 2060-2079, cesm1_cam5, Annual Anomaly, MNE
0.36092, 2060-2079, csiro_mk3_6_0, Annual Anomaly, MNE
0.74569, 2060-2079, gfdl_cm3, Annual Anomaly, MNE
5.0E-5, 2060-2079, gfdl_esm2g, Annual Anomaly, MNE
0.21628, 2060-2079, gfdl_esm2m, Annual Anomaly, MNE
0.25172, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, MNE
0.26641, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, MNE
0.52872, 2060-2079, miroc5, Annual Anomaly, MNE
0.52874, 2060-2079, miroc_esm_chem, Annual Anomaly, MNE
0.35126, 2060-2079, miroc_esm, Annual Anomaly, MNE
-0.0336, 2060-2079, mri_cgcm3, Annual Anomaly, MNE
0.2436, 2060-2079, noresm1_m, Annual Anomaly, MNE
0.50132, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SRB
0.21155, 2060-2079, bcc_csm1_1, Annual Anomaly, SRB
0.20939, 2060-2079, ccsm4, Annual Anomaly, SRB
0.23425, 2060-2079, cesm1_cam5, Annual Anomaly, SRB
0.26291, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SRB
0.68544, 2060-2079, gfdl_cm3, Annual Anomaly, SRB
0.02679, 2060-2079, gfdl_esm2g, Annual Anomaly, SRB
0.19182, 2060-2079, gfdl_esm2m, Annual Anomaly, SRB
0.20901, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SRB
0.40937, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SRB
0.68175, 2060-2079, miroc5, Annual Anomaly, SRB
0.48103, 2060-2079, miroc_esm_chem, Annual Anomaly, SRB
0.21981, 2060-2079, miroc_esm, Annual Anomaly, SRB
0.05072, 2060-2079, mri_cgcm3, Annual Anomaly, SRB
0.42003, 2060-2079, noresm1_m, Annual Anomaly, SRB
0.12412, 2060-2079, bcc_csm1_1_m, Annual Anomaly, ROU
0.17542, 2060-2079, bcc_csm1_1, Annual Anomaly, ROU
0.10324, 2060-2079, ccsm4, Annual Anomaly, ROU
0.33269, 2060-2079, cesm1_cam5, Annual Anomaly, ROU
0.30568, 2060-2079, csiro_mk3_6_0, Annual Anomaly, ROU
0.75724, 2060-2079, gfdl_cm3, Annual Anomaly, ROU
0.03664, 2060-2079, gfdl_esm2g, Annual Anomaly, ROU
0.22592, 2060-2079, gfdl_esm2m, Annual Anomaly, ROU
0.1679, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, ROU
0.32166, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, ROU
0.60789, 2060-2079, miroc5, Annual Anomaly, ROU
0.54513, 2060-2079, miroc_esm_chem, Annual Anomaly, ROU
0.18603, 2060-2079, miroc_esm, Annual Anomaly, ROU
0.0311, 2060-2079, mri_cgcm3, Annual Anomaly, ROU
0.50614, 2060-2079, noresm1_m, Annual Anomaly, ROU
0.08127, 2060-2079, bcc_csm1_1_m, Annual Anomaly, RUS
0.12384, 2060-2079, bcc_csm1_1, Annual Anomaly, RUS
0.11766, 2060-2079, ccsm4, Annual Anomaly, RUS
0.14184, 2060-2079, cesm1_cam5, Annual Anomaly, RUS
0.07506, 2060-2079, csiro_mk3_6_0, Annual Anomaly, RUS
0.06695, 2060-2079, gfdl_cm3, Annual Anomaly, RUS
0.10208, 2060-2079, gfdl_esm2g, Annual Anomaly, RUS
0.07558, 2060-2079, gfdl_esm2m, Annual Anomaly, RUS
0.14074, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, RUS
0.111, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, RUS
0.12543, 2060-2079, miroc5, Annual Anomaly, RUS
0.09074, 2060-2079, miroc_esm_chem, Annual Anomaly, RUS
0.06146, 2060-2079, miroc_esm, Annual Anomaly, RUS
0.00739, 2060-2079, mri_cgcm3, Annual Anomaly, RUS
0.18577, 2060-2079, noresm1_m, Annual Anomaly, RUS
0.0463, 2060-2079, bcc_csm1_1_m, Annual Anomaly, WSM
0.00214, 2060-2079, bcc_csm1_1, Annual Anomaly, WSM
-0.0023, 2060-2079, ccsm4, Annual Anomaly, WSM
0.09085, 2060-2079, cesm1_cam5, Annual Anomaly, WSM
-0.0042, 2060-2079, csiro_mk3_6_0, Annual Anomaly, WSM
-0.0376, 2060-2079, gfdl_cm3, Annual Anomaly, WSM
0.5995, 2060-2079, gfdl_esm2g, Annual Anomaly, WSM
-0.05, 2060-2079, gfdl_esm2m, Annual Anomaly, WSM
-0.0139, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, WSM
0.00345, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, WSM
0.05856, 2060-2079, miroc5, Annual Anomaly, WSM
0.48476, 2060-2079, miroc_esm_chem, Annual Anomaly, WSM
0.90107, 2060-2079, miroc_esm, Annual Anomaly, WSM
0.01359, 2060-2079, mri_cgcm3, Annual Anomaly, WSM
0.09868, 2060-2079, noresm1_m, Annual Anomaly, WSM
0.00947, 2060-2079, bcc_csm1_1_m, Annual Anomaly, STP
0.06846, 2060-2079, bcc_csm1_1, Annual Anomaly, STP
-0.087, 2060-2079, ccsm4, Annual Anomaly, STP
-0.0465, 2060-2079, cesm1_cam5, Annual Anomaly, STP
0.00647, 2060-2079, gfdl_cm3, Annual Anomaly, STP
0.04352, 2060-2079, gfdl_esm2g, Annual Anomaly, STP
-0.0194, 2060-2079, gfdl_esm2m, Annual Anomaly, STP
-0.0241, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, STP
-0.0935, 2060-2079, miroc5, Annual Anomaly, STP
0.01594, 2060-2079, miroc_esm_chem, Annual Anomaly, STP
-0.028, 2060-2079, miroc_esm, Annual Anomaly, STP
-0.0529, 2060-2079, mri_cgcm3, Annual Anomaly, STP
0.30469, 2060-2079, noresm1_m, Annual Anomaly, STP
0.49601, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SAU
0.50097, 2060-2079, bcc_csm1_1, Annual Anomaly, SAU
0.39866, 2060-2079, ccsm4, Annual Anomaly, SAU
0.26885, 2060-2079, cesm1_cam5, Annual Anomaly, SAU
0.59978, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SAU
0.47525, 2060-2079, gfdl_cm3, Annual Anomaly, SAU
0.51327, 2060-2079, gfdl_esm2g, Annual Anomaly, SAU
0.33547, 2060-2079, gfdl_esm2m, Annual Anomaly, SAU
0.84106, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SAU
0.75628, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SAU
0.28577, 2060-2079, miroc5, Annual Anomaly, SAU
0.17261, 2060-2079, miroc_esm_chem, Annual Anomaly, SAU
0.47878, 2060-2079, miroc_esm, Annual Anomaly, SAU
0.49415, 2060-2079, mri_cgcm3, Annual Anomaly, SAU
0.33823, 2060-2079, noresm1_m, Annual Anomaly, SAU
0.74606, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SEN
0.32237, 2060-2079, bcc_csm1_1, Annual Anomaly, SEN
0.44639, 2060-2079, ccsm4, Annual Anomaly, SEN
0.36522, 2060-2079, cesm1_cam5, Annual Anomaly, SEN
0.11037, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SEN
0.28151, 2060-2079, gfdl_cm3, Annual Anomaly, SEN
-0.0367, 2060-2079, gfdl_esm2g, Annual Anomaly, SEN
0.03308, 2060-2079, gfdl_esm2m, Annual Anomaly, SEN
0.66914, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SEN
0.79135, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SEN
0.47814, 2060-2079, miroc5, Annual Anomaly, SEN
-0.0524, 2060-2079, miroc_esm_chem, Annual Anomaly, SEN
-0.0112, 2060-2079, miroc_esm, Annual Anomaly, SEN
0.69297, 2060-2079, mri_cgcm3, Annual Anomaly, SEN
0.5379, 2060-2079, noresm1_m, Annual Anomaly, SEN
0.18797, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SYC
0.01978, 2060-2079, bcc_csm1_1, Annual Anomaly, SYC
-0.0241, 2060-2079, ccsm4, Annual Anomaly, SYC
-0.0378, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SYC
-0.0043, 2060-2079, gfdl_cm3, Annual Anomaly, SYC
-0.0016, 2060-2079, gfdl_esm2g, Annual Anomaly, SYC
-0.05, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SYC
-0.05, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SYC
0.02147, 2060-2079, miroc5, Annual Anomaly, SYC
0.055, 2060-2079, miroc_esm_chem, Annual Anomaly, SYC
-0.0412, 2060-2079, miroc_esm, Annual Anomaly, SYC
0.01478, 2060-2079, mri_cgcm3, Annual Anomaly, SYC
0.1845, 2060-2079, noresm1_m, Annual Anomaly, SYC
0.20316, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SLE
0.11172, 2060-2079, bcc_csm1_1, Annual Anomaly, SLE
0.10657, 2060-2079, ccsm4, Annual Anomaly, SLE
0.1344, 2060-2079, cesm1_cam5, Annual Anomaly, SLE
-0.0087, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SLE
0.06129, 2060-2079, gfdl_cm3, Annual Anomaly, SLE
0.03082, 2060-2079, gfdl_esm2g, Annual Anomaly, SLE
-0.0082, 2060-2079, gfdl_esm2m, Annual Anomaly, SLE
0.22652, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SLE
0.14625, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SLE
0.25208, 2060-2079, miroc5, Annual Anomaly, SLE
-0.0687, 2060-2079, miroc_esm_chem, Annual Anomaly, SLE
0.00424, 2060-2079, miroc_esm, Annual Anomaly, SLE
0.1586, 2060-2079, mri_cgcm3, Annual Anomaly, SLE
0.08888, 2060-2079, noresm1_m, Annual Anomaly, SLE
0.05, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SGP
0.25, 2060-2079, bcc_csm1_1, Annual Anomaly, SGP
0.05, 2060-2079, ccsm4, Annual Anomaly, SGP
-0.05, 2060-2079, cesm1_cam5, Annual Anomaly, SGP
0.15, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SGP
0.1, 2060-2079, gfdl_esm2m, Annual Anomaly, SGP
0.2, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SGP
0.15, 2060-2079, miroc5, Annual Anomaly, SGP
0.05, 2060-2079, miroc_esm, Annual Anomaly, SGP
-0.05, 2060-2079, mri_cgcm3, Annual Anomaly, SGP
0.1, 2060-2079, noresm1_m, Annual Anomaly, SGP
0.25353, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SVK
0.03488, 2060-2079, bcc_csm1_1, Annual Anomaly, SVK
0.0749, 2060-2079, ccsm4, Annual Anomaly, SVK
0.15576, 2060-2079, cesm1_cam5, Annual Anomaly, SVK
0.27612, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SVK
0.48408, 2060-2079, gfdl_cm3, Annual Anomaly, SVK
0.06278, 2060-2079, gfdl_esm2g, Annual Anomaly, SVK
0.1347, 2060-2079, gfdl_esm2m, Annual Anomaly, SVK
0.18122, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SVK
0.21865, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SVK
0.65456, 2060-2079, miroc5, Annual Anomaly, SVK
0.28447, 2060-2079, miroc_esm_chem, Annual Anomaly, SVK
0.07306, 2060-2079, miroc_esm, Annual Anomaly, SVK
0.04338, 2060-2079, mri_cgcm3, Annual Anomaly, SVK
0.14118, 2060-2079, noresm1_m, Annual Anomaly, SVK
0.25622, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SVN
0.08804, 2060-2079, bcc_csm1_1, Annual Anomaly, SVN
0.05675, 2060-2079, ccsm4, Annual Anomaly, SVN
-0.0405, 2060-2079, cesm1_cam5, Annual Anomaly, SVN
0.45184, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SVN
0.616, 2060-2079, gfdl_cm3, Annual Anomaly, SVN
0.10432, 2060-2079, gfdl_esm2g, Annual Anomaly, SVN
-0.0072, 2060-2079, gfdl_esm2m, Annual Anomaly, SVN
0.12465, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SVN
0.2695, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SVN
0.38199, 2060-2079, miroc5, Annual Anomaly, SVN
0.07325, 2060-2079, miroc_esm_chem, Annual Anomaly, SVN
0.01972, 2060-2079, miroc_esm, Annual Anomaly, SVN
0.17247, 2060-2079, mri_cgcm3, Annual Anomaly, SVN
-0.0543, 2060-2079, noresm1_m, Annual Anomaly, SVN
0.06396, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SLB
-0.0035, 2060-2079, bcc_csm1_1, Annual Anomaly, SLB
-0.0836, 2060-2079, ccsm4, Annual Anomaly, SLB
-0.011, 2060-2079, cesm1_cam5, Annual Anomaly, SLB
-0.0117, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SLB
-0.0074, 2060-2079, gfdl_cm3, Annual Anomaly, SLB
0.1143, 2060-2079, gfdl_esm2g, Annual Anomaly, SLB
-0.0228, 2060-2079, gfdl_esm2m, Annual Anomaly, SLB
-0.0306, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SLB
-0.0267, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SLB
-0.0996, 2060-2079, miroc_esm_chem, Annual Anomaly, SLB
0.55944, 2060-2079, miroc_esm, Annual Anomaly, SLB
0.17793, 2060-2079, mri_cgcm3, Annual Anomaly, SLB
-0.0489, 2060-2079, noresm1_m, Annual Anomaly, SLB
0.08493, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SOM
0.11047, 2060-2079, bcc_csm1_1, Annual Anomaly, SOM
-0.0227, 2060-2079, ccsm4, Annual Anomaly, SOM
0.03741, 2060-2079, cesm1_cam5, Annual Anomaly, SOM
0.417, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SOM
0.2993, 2060-2079, gfdl_cm3, Annual Anomaly, SOM
0.26259, 2060-2079, gfdl_esm2g, Annual Anomaly, SOM
0.11722, 2060-2079, gfdl_esm2m, Annual Anomaly, SOM
0.43204, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SOM
0.30669, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SOM
0.19458, 2060-2079, miroc5, Annual Anomaly, SOM
0.02745, 2060-2079, miroc_esm_chem, Annual Anomaly, SOM
0.04965, 2060-2079, miroc_esm, Annual Anomaly, SOM
0.10244, 2060-2079, mri_cgcm3, Annual Anomaly, SOM
0.09702, 2060-2079, noresm1_m, Annual Anomaly, SOM
0.18078, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SSD
0.07349, 2060-2079, bcc_csm1_1, Annual Anomaly, SSD
0.01974, 2060-2079, ccsm4, Annual Anomaly, SSD
0.00697, 2060-2079, cesm1_cam5, Annual Anomaly, SSD
0.52746, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SSD
0.04659, 2060-2079, gfdl_cm3, Annual Anomaly, SSD
0.08156, 2060-2079, gfdl_esm2g, Annual Anomaly, SSD
0.00267, 2060-2079, gfdl_esm2m, Annual Anomaly, SSD
-0.0228, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SSD
0.23906, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SSD
-0.0073, 2060-2079, miroc5, Annual Anomaly, SSD
0.17115, 2060-2079, miroc_esm_chem, Annual Anomaly, SSD
0.02131, 2060-2079, miroc_esm, Annual Anomaly, SSD
0.06851, 2060-2079, mri_cgcm3, Annual Anomaly, SSD
0.16217, 2060-2079, noresm1_m, Annual Anomaly, SSD
0.63286, 2060-2079, bcc_csm1_1_m, Annual Anomaly, ESP
0.64997, 2060-2079, bcc_csm1_1, Annual Anomaly, ESP
0.4031, 2060-2079, ccsm4, Annual Anomaly, ESP
0.23975, 2060-2079, cesm1_cam5, Annual Anomaly, ESP
0.29407, 2060-2079, csiro_mk3_6_0, Annual Anomaly, ESP
0.89481, 2060-2079, gfdl_cm3, Annual Anomaly, ESP
0.30971, 2060-2079, gfdl_esm2g, Annual Anomaly, ESP
0.49925, 2060-2079, gfdl_esm2m, Annual Anomaly, ESP
0.22449, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, ESP
0.13368, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, ESP
0.37295, 2060-2079, miroc5, Annual Anomaly, ESP
0.75639, 2060-2079, miroc_esm_chem, Annual Anomaly, ESP
0.36837, 2060-2079, miroc_esm, Annual Anomaly, ESP
0.31888, 2060-2079, mri_cgcm3, Annual Anomaly, ESP
0.20236, 2060-2079, noresm1_m, Annual Anomaly, ESP
