Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
0.65, 2040-2059, cesm1_bgc, Annual Anomaly, DMA
0.14663, 2040-2059, access1_3, Annual Anomaly, ECU
0.04881, 2040-2059, bcc_csm1_1_m, Annual Anomaly, ECU
0.00391, 2040-2059, bcc_csm1_1, Annual Anomaly, ECU
0.32588, 2040-2059, bnu_esm, Annual Anomaly, ECU
0.37179, 2040-2059, canesm2, Annual Anomaly, ECU
-0.0191, 2040-2059, ccsm4, Annual Anomaly, ECU
0.12314, 2040-2059, cesm1_bgc, Annual Anomaly, ECU
0.156, 2040-2059, cesm1_cam5, Annual Anomaly, ECU
0.04048, 2040-2059, cnrm_cm5, Annual Anomaly, ECU
0.05208, 2040-2059, csiro_mk3_6_0, Annual Anomaly, ECU
0.48996, 2040-2059, gfdl_cm3, Annual Anomaly, ECU
-0.0245, 2040-2059, gfdl_esm2g, Annual Anomaly, ECU
-0.0029, 2040-2059, gfdl_esm2m, Annual Anomaly, ECU
-0.0128, 2040-2059, inmcm4, Annual Anomaly, ECU
0.11929, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, ECU
0.03335, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, ECU
0.02555, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, ECU
0.00756, 2040-2059, miroc5, Annual Anomaly, ECU
0.12477, 2040-2059, miroc_esm_chem, Annual Anomaly, ECU
0.48788, 2040-2059, miroc_esm, Annual Anomaly, ECU
-0.0609, 2040-2059, mpi_esm_mr, Annual Anomaly, ECU
0.01292, 2040-2059, mri_cgcm3, Annual Anomaly, ECU
-0.0329, 2040-2059, noresm1_m, Annual Anomaly, ECU
0.80659, 2040-2059, access1_3, Annual Anomaly, EGY
0.6741, 2040-2059, bcc_csm1_1_m, Annual Anomaly, EGY
0.58748, 2040-2059, bcc_csm1_1, Annual Anomaly, EGY
0.03418, 2040-2059, bnu_esm, Annual Anomaly, EGY
0.71735, 2040-2059, canesm2, Annual Anomaly, EGY
0.47095, 2040-2059, ccsm4, Annual Anomaly, EGY
0.46147, 2040-2059, cesm1_bgc, Annual Anomaly, EGY
0.55906, 2040-2059, cesm1_cam5, Annual Anomaly, EGY
0.48863, 2040-2059, cnrm_cm5, Annual Anomaly, EGY
0.165, 2040-2059, csiro_mk3_6_0, Annual Anomaly, EGY
0.8125, 2040-2059, gfdl_cm3, Annual Anomaly, EGY
0.67868, 2040-2059, gfdl_esm2g, Annual Anomaly, EGY
0.3611, 2040-2059, gfdl_esm2m, Annual Anomaly, EGY
0.10224, 2040-2059, inmcm4, Annual Anomaly, EGY
0.69588, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, EGY
0.73859, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, EGY
0.7981, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, EGY
0.62655, 2040-2059, miroc5, Annual Anomaly, EGY
0.41164, 2040-2059, miroc_esm_chem, Annual Anomaly, EGY
0.80371, 2040-2059, miroc_esm, Annual Anomaly, EGY
0.40979, 2040-2059, mpi_esm_mr, Annual Anomaly, EGY
0.63039, 2040-2059, mri_cgcm3, Annual Anomaly, EGY
0.67713, 2040-2059, noresm1_m, Annual Anomaly, EGY
-0.012, 2040-2059, access1_3, Annual Anomaly, GNQ
0.29593, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GNQ
0.06504, 2040-2059, bcc_csm1_1, Annual Anomaly, GNQ
0.11895, 2040-2059, bnu_esm, Annual Anomaly, GNQ
0.25656, 2040-2059, canesm2, Annual Anomaly, GNQ
-0.0493, 2040-2059, ccsm4, Annual Anomaly, GNQ
-0.0739, 2040-2059, cesm1_bgc, Annual Anomaly, GNQ
-0.0401, 2040-2059, cesm1_cam5, Annual Anomaly, GNQ
0.02307, 2040-2059, cnrm_cm5, Annual Anomaly, GNQ
0.10662, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GNQ
3.8E-4, 2040-2059, gfdl_cm3, Annual Anomaly, GNQ
-0.0823, 2040-2059, gfdl_esm2g, Annual Anomaly, GNQ
-0.05, 2040-2059, bcc_csm1_1_m, Annual Anomaly, FRO
-0.05, 2040-2059, bnu_esm, Annual Anomaly, FRO
0.25, 2040-2059, canesm2, Annual Anomaly, FRO
-0.05, 2040-2059, cesm1_bgc, Annual Anomaly, FRO
0.1, 2040-2059, cesm1_cam5, Annual Anomaly, FRO
0.15, 2040-2059, cnrm_cm5, Annual Anomaly, FRO
-0.05, 2040-2059, gfdl_cm3, Annual Anomaly, FRO
0.1, 2040-2059, gfdl_esm2g, Annual Anomaly, FRO
-0.05, 2040-2059, gfdl_esm2m, Annual Anomaly, FRO
0.05, 2040-2059, inmcm4, Annual Anomaly, FRO
-0.05, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, FRO
-0.05, 2040-2059, miroc5, Annual Anomaly, FRO
-0.05, 2040-2059, miroc_esm, Annual Anomaly, FRO
-0.05, 2040-2059, noresm1_m, Annual Anomaly, FRO
0.03645, 2040-2059, access1_3, Annual Anomaly, FIN
0.08284, 2040-2059, bcc_csm1_1_m, Annual Anomaly, FIN
-0.0108, 2040-2059, bcc_csm1_1, Annual Anomaly, FIN
0.12973, 2040-2059, bnu_esm, Annual Anomaly, FIN
0.08783, 2040-2059, canesm2, Annual Anomaly, FIN
0.11649, 2040-2059, ccsm4, Annual Anomaly, FIN
0.23726, 2040-2059, cesm1_bgc, Annual Anomaly, FIN
0.27071, 2040-2059, cesm1_cam5, Annual Anomaly, FIN
0.46435, 2040-2059, access1_3, Annual Anomaly, GMB
0.60555, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GMB
0.32105, 2040-2059, bcc_csm1_1, Annual Anomaly, GMB
0.0812, 2040-2059, bnu_esm, Annual Anomaly, GMB
0.66768, 2040-2059, canesm2, Annual Anomaly, GMB
0.11278, 2040-2059, ccsm4, Annual Anomaly, GMB
0.03384, 2040-2059, cesm1_bgc, Annual Anomaly, GMB
0.3621, 2040-2059, cesm1_cam5, Annual Anomaly, GMB
0.28596, 2040-2059, cnrm_cm5, Annual Anomaly, GMB
0.02706, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GMB
0.30788, 2040-2059, gfdl_cm3, Annual Anomaly, GMB
0.0154, 2040-2059, gfdl_esm2g, Annual Anomaly, GMB
-1.0E-4, 2040-2059, gfdl_esm2m, Annual Anomaly, GMB
0.02901, 2040-2059, inmcm4, Annual Anomaly, GMB
0.12395, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GMB
0.5775, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GMB
0.34406, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, GMB
0.36173, 2040-2059, miroc5, Annual Anomaly, GMB
-0.0028, 2040-2059, miroc_esm_chem, Annual Anomaly, GMB
-0.0197, 2040-2059, miroc_esm, Annual Anomaly, GMB
0.62012, 2040-2059, mpi_esm_mr, Annual Anomaly, GMB
0.71027, 2040-2059, mri_cgcm3, Annual Anomaly, GMB
0.21051, 2040-2059, noresm1_m, Annual Anomaly, GMB
0.119, 2040-2059, access1_3, Annual Anomaly, GHA
0.197, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GHA
0.12642, 2040-2059, bcc_csm1_1, Annual Anomaly, GHA
0.06945, 2040-2059, bnu_esm, Annual Anomaly, GHA
0.20741, 2040-2059, canesm2, Annual Anomaly, GHA
0.05727, 2040-2059, ccsm4, Annual Anomaly, GHA
0.09068, 2040-2059, cesm1_bgc, Annual Anomaly, GHA
0.2886, 2040-2059, cesm1_cam5, Annual Anomaly, GHA
-0.0093, 2040-2059, cnrm_cm5, Annual Anomaly, GHA
0.18922, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GHA
-0.0295, 2040-2059, gfdl_cm3, Annual Anomaly, GHA
0.02261, 2040-2059, gfdl_esm2g, Annual Anomaly, GHA
0.01768, 2040-2059, gfdl_esm2m, Annual Anomaly, GHA
0.2202, 2040-2059, inmcm4, Annual Anomaly, GHA
0.08062, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GHA
0.61042, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GHA
0.0123, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, GHA
0.14747, 2040-2059, miroc5, Annual Anomaly, GHA
0.06746, 2040-2059, miroc_esm_chem, Annual Anomaly, GHA
0.04889, 2040-2059, miroc_esm, Annual Anomaly, GHA
0.17883, 2040-2059, mpi_esm_mr, Annual Anomaly, GHA
0.30584, 2040-2059, mri_cgcm3, Annual Anomaly, GHA
0.0854, 2040-2059, noresm1_m, Annual Anomaly, GHA
0.50559, 2040-2059, access1_3, Annual Anomaly, GRC
0.36281, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GRC
0.2633, 2040-2059, bcc_csm1_1, Annual Anomaly, GRC
0.32152, 2040-2059, bnu_esm, Annual Anomaly, GRC
0.47668, 2040-2059, canesm2, Annual Anomaly, GRC
0.32435, 2040-2059, ccsm4, Annual Anomaly, GRC
0.36265, 2040-2059, cesm1_bgc, Annual Anomaly, GRC
0.20523, 2040-2059, cesm1_cam5, Annual Anomaly, GRC
0.10723, 2040-2059, cnrm_cm5, Annual Anomaly, GRC
0.64897, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GRC
0.71956, 2040-2059, gfdl_cm3, Annual Anomaly, GRC
0.19424, 2040-2059, gfdl_esm2g, Annual Anomaly, GRC
0.23016, 2040-2059, gfdl_esm2m, Annual Anomaly, GRC
0.2375, 2040-2059, inmcm4, Annual Anomaly, GRC
0.13815, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GRC
0.48202, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GRC
0.05293, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, GRC
0.40711, 2040-2059, miroc5, Annual Anomaly, GRC
0.5595, 2040-2059, miroc_esm_chem, Annual Anomaly, GRC
0.72879, 2040-2059, miroc_esm, Annual Anomaly, GRC
0.10522, 2040-2059, mpi_esm_mr, Annual Anomaly, GRC
0.16687, 2040-2059, mri_cgcm3, Annual Anomaly, GRC
0.48924, 2040-2059, noresm1_m, Annual Anomaly, GRC
0.07088, 2040-2059, access1_3, Annual Anomaly, GRL
0.09279, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GRL
0.09642, 2040-2059, bcc_csm1_1, Annual Anomaly, GRL
0.10289, 2040-2059, bnu_esm, Annual Anomaly, GRL
0.0372, 2040-2059, canesm2, Annual Anomaly, GRL
-0.0072, 2040-2059, ccsm4, Annual Anomaly, GRL
0.07097, 2040-2059, cesm1_bgc, Annual Anomaly, GRL
0.14265, 2040-2059, cesm1_cam5, Annual Anomaly, GRL
0.13956, 2040-2059, cnrm_cm5, Annual Anomaly, GRL
0.1528, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GRL
0.16461, 2040-2059, gfdl_cm3, Annual Anomaly, GRL
0.21481, 2040-2059, gfdl_esm2g, Annual Anomaly, GRL
0.21389, 2040-2059, gfdl_esm2m, Annual Anomaly, GRL
0.00194, 2040-2059, inmcm4, Annual Anomaly, GRL
0.20502, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GRL
0.21183, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GRL
0.18221, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, GRL
0.07434, 2040-2059, miroc5, Annual Anomaly, GRL
0.021, 2040-2059, miroc_esm_chem, Annual Anomaly, GRL
0.01757, 2040-2059, miroc_esm, Annual Anomaly, GRL
0.08648, 2040-2059, mpi_esm_mr, Annual Anomaly, GRL
0.0495, 2040-2059, mri_cgcm3, Annual Anomaly, GRL
0.04112, 2040-2059, noresm1_m, Annual Anomaly, GRL
0.66366, 2040-2059, access1_3, Annual Anomaly, GIN
0.32974, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GIN
0.10388, 2040-2059, bcc_csm1_1, Annual Anomaly, GIN
0.23472, 2040-2059, bnu_esm, Annual Anomaly, GIN
0.41194, 2040-2059, canesm2, Annual Anomaly, GIN
0.09663, 2040-2059, ccsm4, Annual Anomaly, GIN
0.21622, 2040-2059, cesm1_bgc, Annual Anomaly, GIN
0.49977, 2040-2059, cesm1_cam5, Annual Anomaly, GIN
0.07434, 2040-2059, cnrm_cm5, Annual Anomaly, GIN
0.05167, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GIN
0.08041, 2040-2059, gfdl_cm3, Annual Anomaly, GIN
0.09257, 2040-2059, gfdl_esm2g, Annual Anomaly, GIN
0.0769, 2040-2059, gfdl_esm2m, Annual Anomaly, GIN
0.30321, 2040-2059, inmcm4, Annual Anomaly, GIN
0.26589, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GIN
0.51479, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GIN
0.3736, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, GIN
0.23106, 2040-2059, miroc5, Annual Anomaly, GIN
0.05226, 2040-2059, miroc_esm_chem, Annual Anomaly, GIN
-0.0125, 2040-2059, miroc_esm, Annual Anomaly, GIN
0.38682, 2040-2059, mpi_esm_mr, Annual Anomaly, GIN
0.33865, 2040-2059, mri_cgcm3, Annual Anomaly, GIN
0.25439, 2040-2059, noresm1_m, Annual Anomaly, GIN
0.14533, 2040-2059, access1_3, Annual Anomaly, GNB
0.47744, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GNB
0.26323, 2040-2059, bcc_csm1_1, Annual Anomaly, GNB
0.08885, 2040-2059, bnu_esm, Annual Anomaly, GNB
0.59787, 2040-2059, canesm2, Annual Anomaly, GNB
0.02483, 2040-2059, ccsm4, Annual Anomaly, GNB
0.00391, 2040-2059, cesm1_bgc, Annual Anomaly, GNB
0.34152, 2040-2059, cesm1_cam5, Annual Anomaly, GNB
0.31444, 2040-2059, cnrm_cm5, Annual Anomaly, GNB
0.00278, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GNB
0.07802, 2040-2059, gfdl_cm3, Annual Anomaly, GNB
0.02438, 2040-2059, gfdl_esm2g, Annual Anomaly, GNB
0.11922, 2040-2059, inmcm4, Annual Anomaly, GNB
0.10326, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GNB
0.42545, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GNB
0.29598, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, GNB
0.30334, 2040-2059, miroc5, Annual Anomaly, GNB
0.0277, 2040-2059, miroc_esm_chem, Annual Anomaly, GNB
-1.0E-4, 2040-2059, miroc_esm, Annual Anomaly, GNB
0.58575, 2040-2059, mpi_esm_mr, Annual Anomaly, GNB
0.5956, 2040-2059, mri_cgcm3, Annual Anomaly, GNB
0.16355, 2040-2059, noresm1_m, Annual Anomaly, GNB
0.74498, 2040-2059, access1_3, Annual Anomaly, GUY
0.21445, 2040-2059, bcc_csm1_1_m, Annual Anomaly, GUY
0.35294, 2040-2059, bcc_csm1_1, Annual Anomaly, GUY
0.08151, 2040-2059, bnu_esm, Annual Anomaly, GUY
0.51604, 2040-2059, canesm2, Annual Anomaly, GUY
0.19254, 2040-2059, ccsm4, Annual Anomaly, GUY
0.22101, 2040-2059, cesm1_bgc, Annual Anomaly, GUY
0.34806, 2040-2059, cesm1_cam5, Annual Anomaly, GUY
0.10204, 2040-2059, cnrm_cm5, Annual Anomaly, GUY
0.19871, 2040-2059, csiro_mk3_6_0, Annual Anomaly, GUY
0.42717, 2040-2059, gfdl_cm3, Annual Anomaly, GUY
0.38966, 2040-2059, gfdl_esm2g, Annual Anomaly, GUY
0.04245, 2040-2059, gfdl_esm2m, Annual Anomaly, GUY
0.134, 2040-2059, inmcm4, Annual Anomaly, GUY
-0.0472, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, GUY
-0.0188, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, GUY
0.49513, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, GUY
0.2026, 2040-2059, miroc5, Annual Anomaly, GUY
0.58331, 2040-2059, miroc_esm_chem, Annual Anomaly, GUY
0.12328, 2040-2059, miroc_esm, Annual Anomaly, GUY
0.18649, 2040-2059, mpi_esm_mr, Annual Anomaly, GUY
0.01575, 2040-2059, mri_cgcm3, Annual Anomaly, GUY
0.57458, 2040-2059, noresm1_m, Annual Anomaly, GUY
0.64388, 2040-2059, access1_3, Annual Anomaly, HTI
0.37504, 2040-2059, bcc_csm1_1_m, Annual Anomaly, HTI
0.10779, 2040-2059, bcc_csm1_1, Annual Anomaly, HTI
0.49165, 2040-2059, bnu_esm, Annual Anomaly, HTI
0.38219, 2040-2059, canesm2, Annual Anomaly, HTI
0.40278, 2040-2059, ccsm4, Annual Anomaly, HTI
0.45111, 2040-2059, cesm1_bgc, Annual Anomaly, HTI
0.22281, 2040-2059, cesm1_cam5, Annual Anomaly, HTI
0.29499, 2040-2059, cnrm_cm5, Annual Anomaly, HTI
0.15222, 2040-2059, csiro_mk3_6_0, Annual Anomaly, HTI
0.15334, 2040-2059, gfdl_cm3, Annual Anomaly, HTI
0.38775, 2040-2059, gfdl_esm2g, Annual Anomaly, HTI
0.15, 2040-2059, gfdl_esm2m, Annual Anomaly, HTI
0.33275, 2040-2059, inmcm4, Annual Anomaly, HTI
0.09777, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, HTI
0.73943, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, HTI
0.13887, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, HTI
0.2961, 2040-2059, miroc5, Annual Anomaly, HTI
0.19332, 2040-2059, miroc_esm_chem, Annual Anomaly, HTI
-0.055, 2040-2059, miroc_esm, Annual Anomaly, HTI
0.34054, 2040-2059, mpi_esm_mr, Annual Anomaly, HTI
0.70771, 2040-2059, mri_cgcm3, Annual Anomaly, HTI
0.58442, 2040-2059, noresm1_m, Annual Anomaly, HTI
0.26611, 2040-2059, access1_3, Annual Anomaly, HUN
0.01599, 2040-2059, bcc_csm1_1_m, Annual Anomaly, HUN
-0.0158, 2040-2059, bcc_csm1_1, Annual Anomaly, HUN
-0.0212, 2040-2059, bnu_esm, Annual Anomaly, HUN
0.15205, 2040-2059, canesm2, Annual Anomaly, HUN
0.35229, 2040-2059, ccsm4, Annual Anomaly, HUN
0.16466, 2040-2059, cesm1_bgc, Annual Anomaly, HUN
0.09252, 2040-2059, cesm1_cam5, Annual Anomaly, HUN
0.07827, 2040-2059, cnrm_cm5, Annual Anomaly, HUN
0.29069, 2040-2059, csiro_mk3_6_0, Annual Anomaly, HUN
0.52916, 2040-2059, gfdl_cm3, Annual Anomaly, HUN
-0.0116, 2040-2059, gfdl_esm2g, Annual Anomaly, HUN
0.10841, 2040-2059, gfdl_esm2m, Annual Anomaly, HUN
0.20676, 2040-2059, inmcm4, Annual Anomaly, HUN
0.02936, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, HUN
0.17324, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, HUN
0.12967, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, HUN
0.42029, 2040-2059, miroc5, Annual Anomaly, HUN
0.37623, 2040-2059, miroc_esm_chem, Annual Anomaly, HUN
0.24984, 2040-2059, miroc_esm, Annual Anomaly, HUN
0.14863, 2040-2059, mpi_esm_mr, Annual Anomaly, HUN
0.14481, 2040-2059, mri_cgcm3, Annual Anomaly, HUN
0.38346, 2040-2059, noresm1_m, Annual Anomaly, HUN
0.23266, 2040-2059, access1_3, Annual Anomaly, ISL
-0.0349, 2040-2059, bcc_csm1_1_m, Annual Anomaly, ISL
0.05842, 2040-2059, bcc_csm1_1, Annual Anomaly, ISL
0.00577, 2040-2059, bnu_esm, Annual Anomaly, ISL
-0.0415, 2040-2059, canesm2, Annual Anomaly, ISL
-0.051, 2040-2059, ccsm4, Annual Anomaly, ISL
0.11765, 2040-2059, cesm1_bgc, Annual Anomaly, ISL
0.03922, 2040-2059, cesm1_cam5, Annual Anomaly, ISL
-0.0159, 2040-2059, cnrm_cm5, Annual Anomaly, ISL
0.04356, 2040-2059, csiro_mk3_6_0, Annual Anomaly, ISL
-0.0073, 2040-2059, gfdl_cm3, Annual Anomaly, ISL
0.211, 2040-2059, gfdl_esm2g, Annual Anomaly, ISL
0.24307, 2040-2059, gfdl_esm2m, Annual Anomaly, ISL
0.02785, 2040-2059, inmcm4, Annual Anomaly, ISL
0.01023, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, ISL
0.04954, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, ISL
-0.0528, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, ISL
0.09452, 2040-2059, miroc5, Annual Anomaly, ISL
-0.0027, 2040-2059, miroc_esm_chem, Annual Anomaly, ISL
0.07879, 2040-2059, miroc_esm, Annual Anomaly, ISL
-0.011, 2040-2059, mpi_esm_mr, Annual Anomaly, ISL
0.06748, 2040-2059, mri_cgcm3, Annual Anomaly, ISL
0.33243, 2040-2059, noresm1_m, Annual Anomaly, ISL
0.04466, 2040-2059, access1_3, Annual Anomaly, IND
0.10241, 2040-2059, bcc_csm1_1_m, Annual Anomaly, IND
0.12716, 2040-2059, bcc_csm1_1, Annual Anomaly, IND
0.01021, 2040-2059, bnu_esm, Annual Anomaly, IND
0.02086, 2040-2059, canesm2, Annual Anomaly, IND
0.10543, 2040-2059, ccsm4, Annual Anomaly, IND
0.22336, 2040-2059, cesm1_bgc, Annual Anomaly, IND
0.17686, 2040-2059, cesm1_cam5, Annual Anomaly, IND
0.08835, 2040-2059, cnrm_cm5, Annual Anomaly, IND
0.19375, 2040-2059, csiro_mk3_6_0, Annual Anomaly, IND
0.14864, 2040-2059, gfdl_cm3, Annual Anomaly, IND
0.24932, 2040-2059, gfdl_esm2g, Annual Anomaly, IND
0.21928, 2040-2059, gfdl_esm2m, Annual Anomaly, IND
0.22483, 2040-2059, inmcm4, Annual Anomaly, IND
0.10687, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, IND
0.11123, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, IND
0.02797, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, IND
0.07998, 2040-2059, miroc5, Annual Anomaly, IND
0.14208, 2040-2059, miroc_esm_chem, Annual Anomaly, IND
0.11193, 2040-2059, miroc_esm, Annual Anomaly, IND
0.13624, 2040-2059, mpi_esm_mr, Annual Anomaly, IND
0.04999, 2040-2059, mri_cgcm3, Annual Anomaly, IND
0.09853, 2040-2059, noresm1_m, Annual Anomaly, IND
0.24065, 2040-2059, access1_3, Annual Anomaly, IDN
0.09112, 2040-2059, bcc_csm1_1_m, Annual Anomaly, IDN
0.06423, 2040-2059, bcc_csm1_1, Annual Anomaly, IDN
0.08295, 2040-2059, bnu_esm, Annual Anomaly, IDN
0.01234, 2040-2059, canesm2, Annual Anomaly, IDN
0.00257, 2040-2059, ccsm4, Annual Anomaly, IDN
0.06476, 2040-2059, cesm1_bgc, Annual Anomaly, IDN
-0.002, 2040-2059, cesm1_cam5, Annual Anomaly, IDN
0.06652, 2040-2059, cnrm_cm5, Annual Anomaly, IDN
0.15832, 2040-2059, csiro_mk3_6_0, Annual Anomaly, IDN
0.08984, 2040-2059, gfdl_cm3, Annual Anomaly, IDN
0.19027, 2040-2059, gfdl_esm2g, Annual Anomaly, IDN
0.02029, 2040-2059, gfdl_esm2m, Annual Anomaly, IDN
0.0283, 2040-2059, inmcm4, Annual Anomaly, IDN
-0.0105, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, IDN
4.1E-4, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, IDN
0.08321, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, IDN
0.00936, 2040-2059, miroc5, Annual Anomaly, IDN
0.01249, 2040-2059, miroc_esm_chem, Annual Anomaly, IDN
-0.0024, 2040-2059, miroc_esm, Annual Anomaly, IDN
0.03758, 2040-2059, mpi_esm_mr, Annual Anomaly, IDN
0.04006, 2040-2059, mri_cgcm3, Annual Anomaly, IDN
0.01566, 2040-2059, noresm1_m, Annual Anomaly, IDN
0.32109, 2040-2059, access1_3, Annual Anomaly, IRN
0.60005, 2040-2059, bcc_csm1_1_m, Annual Anomaly, IRN
0.33341, 2040-2059, bcc_csm1_1, Annual Anomaly, IRN
0.11681, 2040-2059, bnu_esm, Annual Anomaly, IRN
0.45792, 2040-2059, canesm2, Annual Anomaly, IRN
0.21431, 2040-2059, ccsm4, Annual Anomaly, IRN
0.31121, 2040-2059, cesm1_bgc, Annual Anomaly, IRN
0.19067, 2040-2059, cesm1_cam5, Annual Anomaly, IRN
0.19436, 2040-2059, cnrm_cm5, Annual Anomaly, IRN
0.66057, 2040-2059, csiro_mk3_6_0, Annual Anomaly, IRN
0.49429, 2040-2059, gfdl_cm3, Annual Anomaly, IRN
0.57552, 2040-2059, gfdl_esm2g, Annual Anomaly, IRN
0.31727, 2040-2059, gfdl_esm2m, Annual Anomaly, IRN
0.04041, 2040-2059, inmcm4, Annual Anomaly, IRN
0.74884, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, IRN
0.76266, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, IRN
0.53787, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, IRN
0.37146, 2040-2059, miroc5, Annual Anomaly, IRN
0.31761, 2040-2059, miroc_esm_chem, Annual Anomaly, IRN
0.54657, 2040-2059, miroc_esm, Annual Anomaly, IRN
0.47312, 2040-2059, mpi_esm_mr, Annual Anomaly, IRN
0.2026, 2040-2059, mri_cgcm3, Annual Anomaly, IRN
0.34178, 2040-2059, noresm1_m, Annual Anomaly, IRN
0.1081, 2040-2059, access1_3, Annual Anomaly, IRQ
0.65448, 2040-2059, bcc_csm1_1_m, Annual Anomaly, IRQ
0.46066, 2040-2059, bcc_csm1_1, Annual Anomaly, IRQ
0.17, 2040-2059, bnu_esm, Annual Anomaly, IRQ
0.72015, 2040-2059, canesm2, Annual Anomaly, IRQ
0.36234, 2040-2059, ccsm4, Annual Anomaly, IRQ
0.42204, 2040-2059, cesm1_bgc, Annual Anomaly, IRQ
0.35537, 2040-2059, cesm1_cam5, Annual Anomaly, IRQ
0.44963, 2040-2059, cnrm_cm5, Annual Anomaly, IRQ
0.639, 2040-2059, csiro_mk3_6_0, Annual Anomaly, IRQ
0.68983, 2040-2059, gfdl_cm3, Annual Anomaly, IRQ
0.46082, 2040-2059, gfdl_esm2g, Annual Anomaly, IRQ
0.17678, 2040-2059, gfdl_esm2m, Annual Anomaly, IRQ
0.05412, 2040-2059, inmcm4, Annual Anomaly, IRQ
0.795, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, IRQ
0.86112, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, IRQ
0.52595, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, IRQ
0.72173, 2040-2059, miroc5, Annual Anomaly, IRQ
0.44752, 2040-2059, miroc_esm_chem, Annual Anomaly, IRQ
0.71739, 2040-2059, miroc_esm, Annual Anomaly, IRQ
0.47112, 2040-2059, mpi_esm_mr, Annual Anomaly, IRQ
0.27326, 2040-2059, mri_cgcm3, Annual Anomaly, IRQ
0.37388, 2040-2059, noresm1_m, Annual Anomaly, IRQ
0.00118, 2040-2059, access1_3, Annual Anomaly, IRL
0.04214, 2040-2059, bcc_csm1_1_m, Annual Anomaly, IRL
0.17744, 2040-2059, bcc_csm1_1, Annual Anomaly, IRL
-0.0119, 2040-2059, bnu_esm, Annual Anomaly, IRL
0.00258, 2040-2059, canesm2, Annual Anomaly, IRL
0.29252, 2040-2059, ccsm4, Annual Anomaly, IRL
0.15499, 2040-2059, cesm1_bgc, Annual Anomaly, IRL
0.14386, 2040-2059, cesm1_cam5, Annual Anomaly, IRL
0.15323, 2040-2059, cnrm_cm5, Annual Anomaly, IRL
