Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
0.19972, 2080-2099, gfdl_cm3, Annual Anomaly, DOM
0.27616, 2080-2099, gfdl_esm2g, Annual Anomaly, DOM
0.03298, 2080-2099, gfdl_esm2m, Annual Anomaly, DOM
-0.0396, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, DOM
0.82681, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, DOM
0.10916, 2080-2099, miroc5, Annual Anomaly, DOM
0.0245, 2080-2099, miroc_esm_chem, Annual Anomaly, DOM
0.09274, 2080-2099, miroc_esm, Annual Anomaly, DOM
0.23648, 2080-2099, mpi_esm_mr, Annual Anomaly, DOM
0.19697, 2080-2099, mri_cgcm3, Annual Anomaly, DOM
0.15817, 2080-2099, noresm1_m, Annual Anomaly, DOM
-0.0078, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ECU
0.007, 2080-2099, bcc_csm1_1, Annual Anomaly, ECU
0.30471, 2080-2099, bnu_esm, Annual Anomaly, ECU
0.50333, 2080-2099, canesm2, Annual Anomaly, ECU
0.08564, 2080-2099, ccsm4, Annual Anomaly, ECU
0.13322, 2080-2099, cesm1_cam5, Annual Anomaly, ECU
0.06476, 2080-2099, cnrm_cm5, Annual Anomaly, ECU
0.04016, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ECU
0.44495, 2080-2099, gfdl_cm3, Annual Anomaly, ECU
0.07606, 2080-2099, gfdl_esm2g, Annual Anomaly, ECU
0.01546, 2080-2099, gfdl_esm2m, Annual Anomaly, ECU
0.27395, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ECU
0.02755, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ECU
-0.0268, 2080-2099, miroc5, Annual Anomaly, ECU
0.35106, 2080-2099, miroc_esm_chem, Annual Anomaly, ECU
0.47381, 2080-2099, miroc_esm, Annual Anomaly, ECU
-0.0609, 2080-2099, mpi_esm_mr, Annual Anomaly, ECU
0.0304, 2080-2099, mri_cgcm3, Annual Anomaly, ECU
-0.0227, 2080-2099, noresm1_m, Annual Anomaly, ECU
0.53358, 2080-2099, bcc_csm1_1_m, Annual Anomaly, EGY
0.50864, 2080-2099, bcc_csm1_1, Annual Anomaly, EGY
0.09121, 2080-2099, bnu_esm, Annual Anomaly, EGY
0.63177, 2080-2099, canesm2, Annual Anomaly, EGY
0.40528, 2080-2099, ccsm4, Annual Anomaly, EGY
0.29496, 2080-2099, cesm1_cam5, Annual Anomaly, EGY
0.44033, 2080-2099, cnrm_cm5, Annual Anomaly, EGY
0.29385, 2080-2099, csiro_mk3_6_0, Annual Anomaly, EGY
0.87878, 2080-2099, gfdl_cm3, Annual Anomaly, EGY
0.32755, 2080-2099, gfdl_esm2g, Annual Anomaly, EGY
0.2746, 2080-2099, gfdl_esm2m, Annual Anomaly, EGY
0.82915, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, EGY
0.49149, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, EGY
0.56488, 2080-2099, miroc5, Annual Anomaly, EGY
0.66907, 2080-2099, miroc_esm_chem, Annual Anomaly, EGY
0.75799, 2080-2099, miroc_esm, Annual Anomaly, EGY
0.26269, 2080-2099, mpi_esm_mr, Annual Anomaly, EGY
0.50592, 2080-2099, mri_cgcm3, Annual Anomaly, EGY
0.65077, 2080-2099, noresm1_m, Annual Anomaly, EGY
0.23814, 2080-2099, bcc_csm1_1_m, Annual Anomaly, SLV
0.03455, 2080-2099, bcc_csm1_1, Annual Anomaly, SLV
0.27981, 2080-2099, bnu_esm, Annual Anomaly, SLV
0.10579, 2080-2099, canesm2, Annual Anomaly, SLV
0.08519, 2080-2099, ccsm4, Annual Anomaly, SLV
0.31755, 2080-2099, cesm1_cam5, Annual Anomaly, SLV
-0.0031, 2080-2099, cnrm_cm5, Annual Anomaly, SLV
0.13782, 2080-2099, csiro_mk3_6_0, Annual Anomaly, SLV
0.12968, 2080-2099, gfdl_cm3, Annual Anomaly, SLV
0.08826, 2080-2099, gfdl_esm2g, Annual Anomaly, SLV
0.14618, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, SLV
0.48183, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, SLV
0.05535, 2080-2099, miroc5, Annual Anomaly, SLV
0.05491, 2080-2099, miroc_esm_chem, Annual Anomaly, SLV
0.22226, 2080-2099, miroc_esm, Annual Anomaly, SLV
-0.0333, 2080-2099, mpi_esm_mr, Annual Anomaly, SLV
-0.045, 2080-2099, mri_cgcm3, Annual Anomaly, SLV
0.02981, 2080-2099, noresm1_m, Annual Anomaly, SLV
0.26128, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GNQ
2.1E-4, 2080-2099, bcc_csm1_1, Annual Anomaly, GNQ
0.01542, 2080-2099, bnu_esm, Annual Anomaly, GNQ
0.25709, 2080-2099, canesm2, Annual Anomaly, GNQ
-0.0219, 2080-2099, ccsm4, Annual Anomaly, GNQ
-0.0404, 2080-2099, cesm1_cam5, Annual Anomaly, GNQ
0.10006, 2080-2099, cnrm_cm5, Annual Anomaly, GNQ
0.07517, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GNQ
-0.0495, 2080-2099, gfdl_cm3, Annual Anomaly, GNQ
-0.0809, 2080-2099, gfdl_esm2g, Annual Anomaly, GNQ
0.10006, 2080-2099, gfdl_esm2m, Annual Anomaly, GNQ
0.01865, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GNQ
-0.0275, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GNQ
0.02339, 2080-2099, miroc5, Annual Anomaly, GNQ
0.4329, 2080-2099, miroc_esm_chem, Annual Anomaly, GNQ
0.24951, 2080-2099, miroc_esm, Annual Anomaly, GNQ
0.01205, 2080-2099, mpi_esm_mr, Annual Anomaly, GNQ
-0.0219, 2080-2099, mri_cgcm3, Annual Anomaly, GNQ
-0.0205, 2080-2099, noresm1_m, Annual Anomaly, GNQ
0.09277, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ERI
0.25923, 2080-2099, bcc_csm1_1, Annual Anomaly, ERI
-0.0286, 2080-2099, bnu_esm, Annual Anomaly, ERI
0.1142, 2080-2099, canesm2, Annual Anomaly, ERI
0.14643, 2080-2099, ccsm4, Annual Anomaly, ERI
0.26082, 2080-2099, cesm1_cam5, Annual Anomaly, ERI
0.21645, 2080-2099, cnrm_cm5, Annual Anomaly, ERI
0.50397, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ERI
0.54516, 2080-2099, gfdl_cm3, Annual Anomaly, ERI
0.05092, 2080-2099, gfdl_esm2g, Annual Anomaly, ERI
0.2813, 2080-2099, gfdl_esm2m, Annual Anomaly, ERI
0.63073, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ERI
0.56888, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ERI
-0.0032, 2080-2099, miroc5, Annual Anomaly, ERI
-0.0973, 2080-2099, miroc_esm_chem, Annual Anomaly, ERI
-0.0068, 2080-2099, miroc_esm, Annual Anomaly, ERI
0.16228, 2080-2099, mpi_esm_mr, Annual Anomaly, ERI
0.31106, 2080-2099, mri_cgcm3, Annual Anomaly, ERI
0.01828, 2080-2099, noresm1_m, Annual Anomaly, ERI
0.08307, 2080-2099, bcc_csm1_1_m, Annual Anomaly, EST
0.02024, 2080-2099, bcc_csm1_1, Annual Anomaly, EST
0.07334, 2080-2099, bnu_esm, Annual Anomaly, EST
-0.0204, 2080-2099, canesm2, Annual Anomaly, EST
0.06405, 2080-2099, ccsm4, Annual Anomaly, EST
0.10565, 2080-2099, cesm1_cam5, Annual Anomaly, EST
0.13039, 2080-2099, cnrm_cm5, Annual Anomaly, EST
0.18346, 2080-2099, csiro_mk3_6_0, Annual Anomaly, EST
0.08558, 2080-2099, gfdl_cm3, Annual Anomaly, EST
-5.0E-4, 2080-2099, gfdl_esm2g, Annual Anomaly, EST
0.03985, 2080-2099, gfdl_esm2m, Annual Anomaly, EST
0.23217, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, EST
0.19163, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, EST
0.48058, 2080-2099, miroc5, Annual Anomaly, EST
-0.0095, 2080-2099, miroc_esm_chem, Annual Anomaly, EST
-0.0912, 2080-2099, miroc_esm, Annual Anomaly, EST
0.1518, 2080-2099, mpi_esm_mr, Annual Anomaly, EST
-0.0728, 2080-2099, mri_cgcm3, Annual Anomaly, EST
0.19296, 2080-2099, noresm1_m, Annual Anomaly, EST
0.10333, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ETH
0.08444, 2080-2099, bcc_csm1_1, Annual Anomaly, ETH
-0.0411, 2080-2099, bnu_esm, Annual Anomaly, ETH
-0.0135, 2080-2099, canesm2, Annual Anomaly, ETH
0.0977, 2080-2099, ccsm4, Annual Anomaly, ETH
0.08796, 2080-2099, cesm1_cam5, Annual Anomaly, ETH
0.1598, 2080-2099, cnrm_cm5, Annual Anomaly, ETH
0.35819, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ETH
0.06402, 2080-2099, gfdl_cm3, Annual Anomaly, ETH
0.03807, 2080-2099, gfdl_esm2g, Annual Anomaly, ETH
0.01167, 2080-2099, gfdl_esm2m, Annual Anomaly, ETH
0.11654, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ETH
0.13803, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ETH
0.0624, 2080-2099, miroc5, Annual Anomaly, ETH
-0.0335, 2080-2099, miroc_esm_chem, Annual Anomaly, ETH
0.0375, 2080-2099, miroc_esm, Annual Anomaly, ETH
0.06918, 2080-2099, mpi_esm_mr, Annual Anomaly, ETH
0.08997, 2080-2099, mri_cgcm3, Annual Anomaly, ETH
0.0164, 2080-2099, noresm1_m, Annual Anomaly, ETH
0.1, 2080-2099, bcc_csm1_1, Annual Anomaly, FRO
0.1, 2080-2099, bnu_esm, Annual Anomaly, FRO
0.05, 2080-2099, canesm2, Annual Anomaly, FRO
-0.05, 2080-2099, cesm1_cam5, Annual Anomaly, FRO
0.25, 2080-2099, cnrm_cm5, Annual Anomaly, FRO
-0.05, 2080-2099, csiro_mk3_6_0, Annual Anomaly, FRO
-0.05, 2080-2099, gfdl_cm3, Annual Anomaly, FRO
-0.05, 2080-2099, gfdl_esm2m, Annual Anomaly, FRO
0.15, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, FRO
-0.05, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, FRO
0.25, 2080-2099, miroc5, Annual Anomaly, FRO
0.05, 2080-2099, miroc_esm_chem, Annual Anomaly, FRO
0.2, 2080-2099, miroc_esm, Annual Anomaly, FRO
0.05, 2080-2099, mpi_esm_mr, Annual Anomaly, FRO
-0.05, 2080-2099, mri_cgcm3, Annual Anomaly, FRO
0.1, 2080-2099, noresm1_m, Annual Anomaly, FRO
-0.0473, 2080-2099, bcc_csm1_1_m, Annual Anomaly, FSM
0.08647, 2080-2099, bcc_csm1_1, Annual Anomaly, FSM
0.06164, 2080-2099, bnu_esm, Annual Anomaly, FSM
0.1775, 2080-2099, canesm2, Annual Anomaly, FSM
-0.05, 2080-2099, ccsm4, Annual Anomaly, FSM
0.00298, 2080-2099, cesm1_cam5, Annual Anomaly, FSM
-0.0135, 2080-2099, cnrm_cm5, Annual Anomaly, FSM
0.02391, 2080-2099, csiro_mk3_6_0, Annual Anomaly, FSM
-0.0183, 2080-2099, gfdl_cm3, Annual Anomaly, FSM
0.01651, 2080-2099, gfdl_esm2g, Annual Anomaly, FSM
-0.0364, 2080-2099, gfdl_esm2m, Annual Anomaly, FSM
-0.0135, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, FSM
-0.0575, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, FSM
-0.0105, 2080-2099, miroc5, Annual Anomaly, FSM
-0.05, 2080-2099, miroc_esm_chem, Annual Anomaly, FSM
-0.0135, 2080-2099, miroc_esm, Annual Anomaly, FSM
-0.0394, 2080-2099, mpi_esm_mr, Annual Anomaly, FSM
0.12295, 2080-2099, mri_cgcm3, Annual Anomaly, FSM
0.13647, 2080-2099, noresm1_m, Annual Anomaly, FSM
0.25, 2080-2099, bcc_csm1_1_m, Annual Anomaly, FJI
0.1, 2080-2099, bcc_csm1_1, Annual Anomaly, FJI
0.05, 2080-2099, bnu_esm, Annual Anomaly, FJI
0.05, 2080-2099, canesm2, Annual Anomaly, FJI
-0.05, 2080-2099, ccsm4, Annual Anomaly, FJI
0.1, 2080-2099, cesm1_cam5, Annual Anomaly, FJI
0.05, 2080-2099, cnrm_cm5, Annual Anomaly, FJI
0.35, 2080-2099, csiro_mk3_6_0, Annual Anomaly, FJI
0.1, 2080-2099, gfdl_esm2g, Annual Anomaly, FJI
0.05, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, FJI
-0.05, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, FJI
0.05, 2080-2099, miroc5, Annual Anomaly, FJI
0.75, 2080-2099, miroc_esm_chem, Annual Anomaly, FJI
0.55, 2080-2099, miroc_esm, Annual Anomaly, FJI
0.05, 2080-2099, mri_cgcm3, Annual Anomaly, FJI
0.05, 2080-2099, noresm1_m, Annual Anomaly, FJI
0.05639, 2080-2099, bcc_csm1_1_m, Annual Anomaly, FIN
0.00976, 2080-2099, bcc_csm1_1, Annual Anomaly, FIN
0.16506, 2080-2099, bnu_esm, Annual Anomaly, FIN
-0.0226, 2080-2099, canesm2, Annual Anomaly, FIN
0.0038, 2080-2099, ccsm4, Annual Anomaly, FIN
0.22156, 2080-2099, cesm1_cam5, Annual Anomaly, FIN
0.08913, 2080-2099, cnrm_cm5, Annual Anomaly, FIN
0.02287, 2080-2099, csiro_mk3_6_0, Annual Anomaly, FIN
-0.0322, 2080-2099, gfdl_cm3, Annual Anomaly, FIN
0.05601, 2080-2099, gfdl_esm2g, Annual Anomaly, FIN
-0.0102, 2080-2099, gfdl_esm2m, Annual Anomaly, FIN
0.21627, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, FIN
0.13821, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, FIN
0.08639, 2080-2099, miroc5, Annual Anomaly, FIN
0.03368, 2080-2099, miroc_esm_chem, Annual Anomaly, FIN
0.10204, 2080-2099, miroc_esm, Annual Anomaly, FIN
0.01763, 2080-2099, mpi_esm_mr, Annual Anomaly, FIN
-0.0535, 2080-2099, mri_cgcm3, Annual Anomaly, FIN
0.19515, 2080-2099, noresm1_m, Annual Anomaly, FIN
0.28653, 2080-2099, bcc_csm1_1_m, Annual Anomaly, FRA
0.12214, 2080-2099, bcc_csm1_1, Annual Anomaly, FRA
0.01806, 2080-2099, bnu_esm, Annual Anomaly, FRA
0.11415, 2080-2099, canesm2, Annual Anomaly, FRA
0.0807, 2080-2099, ccsm4, Annual Anomaly, FRA
0.06693, 2080-2099, cesm1_cam5, Annual Anomaly, FRA
0.09182, 2080-2099, cnrm_cm5, Annual Anomaly, FRA
0.20971, 2080-2099, csiro_mk3_6_0, Annual Anomaly, FRA
0.50012, 2080-2099, gfdl_cm3, Annual Anomaly, FRA
0.17292, 2080-2099, gfdl_esm2g, Annual Anomaly, FRA
0.06659, 2080-2099, gfdl_esm2m, Annual Anomaly, FRA
-0.0029, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, FRA
0.05959, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, FRA
0.34045, 2080-2099, miroc5, Annual Anomaly, FRA
0.11632, 2080-2099, miroc_esm_chem, Annual Anomaly, FRA
0.01501, 2080-2099, miroc_esm, Annual Anomaly, FRA
0.17179, 2080-2099, mpi_esm_mr, Annual Anomaly, FRA
0.04226, 2080-2099, mri_cgcm3, Annual Anomaly, FRA
0.01516, 2080-2099, noresm1_m, Annual Anomaly, FRA
0.15249, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GAB
0.12465, 2080-2099, bcc_csm1_1, Annual Anomaly, GAB
0.01258, 2080-2099, bnu_esm, Annual Anomaly, GAB
0.28883, 2080-2099, canesm2, Annual Anomaly, GAB
0.03791, 2080-2099, ccsm4, Annual Anomaly, GAB
-0.0176, 2080-2099, cesm1_cam5, Annual Anomaly, GAB
0.0461, 2080-2099, cnrm_cm5, Annual Anomaly, GAB
0.00516, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GAB
0.02521, 2080-2099, gfdl_cm3, Annual Anomaly, GAB
-0.0283, 2080-2099, gfdl_esm2g, Annual Anomaly, GAB
0.08225, 2080-2099, gfdl_esm2m, Annual Anomaly, GAB
0.09051, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GAB
-0.0466, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GAB
-0.0093, 2080-2099, miroc5, Annual Anomaly, GAB
0.21371, 2080-2099, miroc_esm_chem, Annual Anomaly, GAB
0.17538, 2080-2099, miroc_esm, Annual Anomaly, GAB
0.05385, 2080-2099, mpi_esm_mr, Annual Anomaly, GAB
-0.0235, 2080-2099, mri_cgcm3, Annual Anomaly, GAB
0.10986, 2080-2099, noresm1_m, Annual Anomaly, GAB
0.27756, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GMB
0.12103, 2080-2099, bcc_csm1_1, Annual Anomaly, GMB
0.05539, 2080-2099, bnu_esm, Annual Anomaly, GMB
0.53687, 2080-2099, canesm2, Annual Anomaly, GMB
0.16929, 2080-2099, ccsm4, Annual Anomaly, GMB
0.15322, 2080-2099, cesm1_cam5, Annual Anomaly, GMB
0.32131, 2080-2099, cnrm_cm5, Annual Anomaly, GMB
0.0518, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GMB
0.15665, 2080-2099, gfdl_cm3, Annual Anomaly, GMB
-0.0646, 2080-2099, gfdl_esm2g, Annual Anomaly, GMB
0.0017, 2080-2099, gfdl_esm2m, Annual Anomaly, GMB
0.45315, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GMB
0.21816, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GMB
0.29109, 2080-2099, miroc5, Annual Anomaly, GMB
-0.0532, 2080-2099, miroc_esm_chem, Annual Anomaly, GMB
0.02514, 2080-2099, miroc_esm, Annual Anomaly, GMB
0.50014, 2080-2099, mpi_esm_mr, Annual Anomaly, GMB
0.40871, 2080-2099, mri_cgcm3, Annual Anomaly, GMB
0.025, 2080-2099, noresm1_m, Annual Anomaly, GMB
-0.0065, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GEO
0.30795, 2080-2099, bcc_csm1_1, Annual Anomaly, GEO
0.24652, 2080-2099, bnu_esm, Annual Anomaly, GEO
0.36085, 2080-2099, canesm2, Annual Anomaly, GEO
0.14375, 2080-2099, ccsm4, Annual Anomaly, GEO
0.03836, 2080-2099, cesm1_cam5, Annual Anomaly, GEO
0.08194, 2080-2099, cnrm_cm5, Annual Anomaly, GEO
0.13121, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GEO
0.41124, 2080-2099, gfdl_cm3, Annual Anomaly, GEO
0.15933, 2080-2099, gfdl_esm2g, Annual Anomaly, GEO
0.06497, 2080-2099, gfdl_esm2m, Annual Anomaly, GEO
0.01307, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GEO
0.39368, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GEO
0.38381, 2080-2099, miroc5, Annual Anomaly, GEO
0.62428, 2080-2099, miroc_esm_chem, Annual Anomaly, GEO
0.35407, 2080-2099, miroc_esm, Annual Anomaly, GEO
0.19404, 2080-2099, mpi_esm_mr, Annual Anomaly, GEO
0.03475, 2080-2099, mri_cgcm3, Annual Anomaly, GEO
-0.003, 2080-2099, noresm1_m, Annual Anomaly, GEO
0.07071, 2080-2099, bcc_csm1_1_m, Annual Anomaly, DEU
-0.0298, 2080-2099, bcc_csm1_1, Annual Anomaly, DEU
0.07389, 2080-2099, bnu_esm, Annual Anomaly, DEU
0.08106, 2080-2099, canesm2, Annual Anomaly, DEU
0.06783, 2080-2099, ccsm4, Annual Anomaly, DEU
0.02599, 2080-2099, cesm1_cam5, Annual Anomaly, DEU
0.12548, 2080-2099, cnrm_cm5, Annual Anomaly, DEU
0.28702, 2080-2099, csiro_mk3_6_0, Annual Anomaly, DEU
0.03522, 2080-2099, gfdl_cm3, Annual Anomaly, DEU
0.08223, 2080-2099, gfdl_esm2g, Annual Anomaly, DEU
0.00173, 2080-2099, gfdl_esm2m, Annual Anomaly, DEU
0.06878, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, DEU
0.07223, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, DEU
0.09781, 2080-2099, miroc5, Annual Anomaly, DEU
-0.0463, 2080-2099, miroc_esm_chem, Annual Anomaly, DEU
-0.0565, 2080-2099, miroc_esm, Annual Anomaly, DEU
0.11183, 2080-2099, mpi_esm_mr, Annual Anomaly, DEU
0.04184, 2080-2099, mri_cgcm3, Annual Anomaly, DEU
0.0178, 2080-2099, noresm1_m, Annual Anomaly, DEU
0.15707, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GHA
0.03791, 2080-2099, bcc_csm1_1, Annual Anomaly, GHA
0.11963, 2080-2099, bnu_esm, Annual Anomaly, GHA
0.26072, 2080-2099, canesm2, Annual Anomaly, GHA
0.11382, 2080-2099, ccsm4, Annual Anomaly, GHA
0.05609, 2080-2099, cesm1_cam5, Annual Anomaly, GHA
0.088, 2080-2099, cnrm_cm5, Annual Anomaly, GHA
0.19784, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GHA
-0.0715, 2080-2099, gfdl_cm3, Annual Anomaly, GHA
0.08617, 2080-2099, gfdl_esm2g, Annual Anomaly, GHA
0.03932, 2080-2099, gfdl_esm2m, Annual Anomaly, GHA
0.1838, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GHA
0.48919, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GHA
0.16839, 2080-2099, miroc5, Annual Anomaly, GHA
-0.0369, 2080-2099, miroc_esm_chem, Annual Anomaly, GHA
0.00592, 2080-2099, miroc_esm, Annual Anomaly, GHA
0.21602, 2080-2099, mpi_esm_mr, Annual Anomaly, GHA
0.15404, 2080-2099, mri_cgcm3, Annual Anomaly, GHA
0.04818, 2080-2099, noresm1_m, Annual Anomaly, GHA
0.18521, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GRC
0.07568, 2080-2099, bcc_csm1_1, Annual Anomaly, GRC
0.5901, 2080-2099, bnu_esm, Annual Anomaly, GRC
0.24404, 2080-2099, canesm2, Annual Anomaly, GRC
0.15367, 2080-2099, ccsm4, Annual Anomaly, GRC
0.24617, 2080-2099, cesm1_cam5, Annual Anomaly, GRC
0.20785, 2080-2099, cnrm_cm5, Annual Anomaly, GRC
0.43891, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GRC
0.4324, 2080-2099, gfdl_cm3, Annual Anomaly, GRC
3.6E-4, 2080-2099, gfdl_esm2g, Annual Anomaly, GRC
0.23329, 2080-2099, gfdl_esm2m, Annual Anomaly, GRC
0.0401, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GRC
0.18823, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GRC
0.37959, 2080-2099, miroc5, Annual Anomaly, GRC
0.80655, 2080-2099, miroc_esm_chem, Annual Anomaly, GRC
0.87807, 2080-2099, miroc_esm, Annual Anomaly, GRC
0.07078, 2080-2099, mpi_esm_mr, Annual Anomaly, GRC
0.1198, 2080-2099, mri_cgcm3, Annual Anomaly, GRC
0.1003, 2080-2099, noresm1_m, Annual Anomaly, GRC
0.11584, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GRL
0.15393, 2080-2099, bcc_csm1_1, Annual Anomaly, GRL
0.09076, 2080-2099, bnu_esm, Annual Anomaly, GRL
0.02116, 2080-2099, canesm2, Annual Anomaly, GRL
-0.0188, 2080-2099, ccsm4, Annual Anomaly, GRL
0.14963, 2080-2099, cesm1_cam5, Annual Anomaly, GRL
0.11318, 2080-2099, cnrm_cm5, Annual Anomaly, GRL
0.07616, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GRL
0.12811, 2080-2099, gfdl_cm3, Annual Anomaly, GRL
0.1124, 2080-2099, gfdl_esm2g, Annual Anomaly, GRL
0.20874, 2080-2099, gfdl_esm2m, Annual Anomaly, GRL
0.18458, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GRL
0.18469, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GRL
0.16998, 2080-2099, miroc5, Annual Anomaly, GRL
-0.0337, 2080-2099, miroc_esm_chem, Annual Anomaly, GRL
0.02335, 2080-2099, miroc_esm, Annual Anomaly, GRL
0.0748, 2080-2099, mpi_esm_mr, Annual Anomaly, GRL
0.05151, 2080-2099, mri_cgcm3, Annual Anomaly, GRL
0.07192, 2080-2099, noresm1_m, Annual Anomaly, GRL
0.15224, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GRD
4.3E-4, 2080-2099, bcc_csm1_1, Annual Anomaly, GRD
0.49784, 2080-2099, bnu_esm, Annual Anomaly, GRD
0.39784, 2080-2099, canesm2, Annual Anomaly, GRD
0.09956, 2080-2099, ccsm4, Annual Anomaly, GRD
0.5443, 2080-2099, cesm1_cam5, Annual Anomaly, GRD
0.14205, 2080-2099, cnrm_cm5, Annual Anomaly, GRD
-0.0429, 2080-2099, gfdl_cm3, Annual Anomaly, GRD
-8.0E-4, 2080-2099, gfdl_esm2m, Annual Anomaly, GRD
0.34205, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GRD
0.14602, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GRD
0.25483, 2080-2099, miroc5, Annual Anomaly, GRD
0.11641, 2080-2099, miroc_esm_chem, Annual Anomaly, GRD
0.40311, 2080-2099, miroc_esm, Annual Anomaly, GRD
0.35043, 2080-2099, mpi_esm_mr, Annual Anomaly, GRD
0.13912, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GTM
0.0939, 2080-2099, bcc_csm1_1, Annual Anomaly, GTM
0.21418, 2080-2099, bnu_esm, Annual Anomaly, GTM
0.11807, 2080-2099, canesm2, Annual Anomaly, GTM
0.22165, 2080-2099, ccsm4, Annual Anomaly, GTM
0.41899, 2080-2099, cesm1_cam5, Annual Anomaly, GTM
0.08573, 2080-2099, cnrm_cm5, Annual Anomaly, GTM
0.13941, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GTM
0.12921, 2080-2099, gfdl_cm3, Annual Anomaly, GTM
-0.0433, 2080-2099, gfdl_esm2g, Annual Anomaly, GTM
-0.0031, 2080-2099, gfdl_esm2m, Annual Anomaly, GTM
0.03896, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, GTM
0.57524, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, GTM
0.09745, 2080-2099, miroc5, Annual Anomaly, GTM
0.0458, 2080-2099, miroc_esm_chem, Annual Anomaly, GTM
0.25964, 2080-2099, miroc_esm, Annual Anomaly, GTM
-0.0231, 2080-2099, mpi_esm_mr, Annual Anomaly, GTM
0.0468, 2080-2099, mri_cgcm3, Annual Anomaly, GTM
0.08131, 2080-2099, noresm1_m, Annual Anomaly, GTM
0.07321, 2080-2099, bcc_csm1_1_m, Annual Anomaly, GIN
0.03737, 2080-2099, bcc_csm1_1, Annual Anomaly, GIN
0.14962, 2080-2099, bnu_esm, Annual Anomaly, GIN
0.3825, 2080-2099, canesm2, Annual Anomaly, GIN
0.20414, 2080-2099, ccsm4, Annual Anomaly, GIN
0.34181, 2080-2099, cesm1_cam5, Annual Anomaly, GIN
0.10963, 2080-2099, cnrm_cm5, Annual Anomaly, GIN
0.04094, 2080-2099, csiro_mk3_6_0, Annual Anomaly, GIN
0.05751, 2080-2099, gfdl_cm3, Annual Anomaly, GIN
